time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315966232,642300,1432152,-22.445470615836893,32713.724609874484,17.973867491310088,8591.330078125,86,13,1,1980-01-06T03:23:52,1633358475.8259249,2021-10-04T17:41:15
315966239,642200,1439152,-22.56026494749303,32385.19142332864,17.9460724645687,8660.1064453125,169,13,1,1980-01-06T03:23:59,1633358482.188124,2021-10-04T17:41:22
315966247,642200,1447152,-24.383318492905506,31977.235585373404,17.95806153247182,8746.3037109375,8,13,1,1980-01-06T03:24:07,1633358489.1160889,2021-10-04T17:41:29
315966253,642200,1453152,-24.93349338733815,31722.736534027074,17.941816088305785,8800.529296875,79,13,1,1980-01-06T03:24:13,1633358495.4457679,2021-10-04T17:41:35
315966261,642200,1461152,-24.529186521646057,31411.321803142593,17.872629359851608,8867.3662109375,175,13,1,1980-01-06T03:24:21,1633358502.3357959,2021-10-04T17:41:42
315966267,642200,1467152,-24.973448318427835,31198.971740797453,17.782823384205,8913.25,246,13,1,1980-01-06T03:24:27,1633358508.6162128,2021-10-04T17:41:48
315966275,642300,1475152,-27.24101962900147,30829.01934489655,17.78488110673581,8993.796875,84,13,1,1980-01-06T03:24:35,1633358516.1563609,2021-10-04T17:41:56
315966281,641700,1481152,-25.72085588518528,30617.97044910735,17.715652620276238,9040.09765625,151,13,1,1980-01-06T03:24:41,1633358522.5257769,2021-10-04T17:42:02
315966288,641700,1488152,-27.438886329695173,30229.989660137275,17.749883827783812,9125.8984375,233,13,1,1980-01-06T03:24:48,1633358529.515864,2021-10-04T17:42:09
315966295,641700,1495152,-27.011760061629683,30040.61235580921,17.6323669608291,9168.1025390625,53,13,1,1980-01-06T03:24:55,1633358535.796308,2021-10-04T17:42:15
315966301,641700,1501152,-26.962927379913072,30000.0,17.6251544890843,9177.1826171875,118,13,1,1980-01-06T03:25:01,1633358544.8761919,2021-10-04T17:42:24
315966307,641700,1507152,-28.18722433567907,30000.0,17.6562728009929,9177.1826171875,183,13,1,1980-01-06T03:25:07,1633358551.286293,2021-10-04T17:42:31
315966316,641700,1516152,-28.724057826818534,30000.0,17.60781466985015,9177.1826171875,25,13,1,1980-01-06T03:25:16,1633358558.206176,2021-10-04T17:42:38
315966322,641700,1522152,-27.929746041348675,30000.0,17.53487628518254,9177.1826171875,90,13,1,1980-01-06T03:25:22,1633358564.53618,2021-10-04T17:42:44
315966329,641700,1529152,-27.898671024098597,30000.0,17.523052784279795,9177.1826171875,166,13,1,1980-01-06T03:25:29,1633358571.476481,2021-10-04T17:42:51
315966336,641700,1536152,-29.218398366483576,30000.0,17.552505220376823,9177.1826171875,243,13,1,1980-01-06T03:25:36,1633358577.8758008,2021-10-04T17:42:57
315966343,641700,1543152,-29.518996650931307,30000.0,17.542788996896775,9177.1826171875,62,13,1,1980-01-06T03:25:43,1633358584.8061569,2021-10-04T17:43:04
315966349,641700,1549152,-28.18151669688448,30000.0,17.47557115828379,9177.1826171875,128,13,1,1980-01-06T03:25:49,1633358591.126904,2021-10-04T17:43:11
315966356,641700,1556152,-29.53041175552096,30000.0,17.50618833907321,9177.1826171875,203,13,1,1980-01-06T03:25:56,1633358597.976744,2021-10-04T17:43:17
315966363,641700,1563152,-29.592243546443115,30000.0,17.482102625659873,9177.1826171875,24,13,1,1980-01-06T03:26:03,1633358604.276432,2021-10-04T17:43:24
315966369,641700,1569152,-29.7181265974428,30000.0,17.45517709421573,9177.1826171875,90,13,1,1980-01-06T03:26:09,1633358611.1757128,2021-10-04T17:43:31
315966375,641700,1575152,-28.708203369937745,30000.0,17.37925082152176,9177.1826171875,155,13,1,1980-01-06T03:26:15,1633358617.5065129,2021-10-04T17:43:37
315966383,641700,1583152,-30.177582358824658,30000.0,17.40932060575898,9177.1826171875,240,13,1,1980-01-06T03:26:23,1633358624.386152,2021-10-04T17:43:44
315966389,641700,1589152,-28.866747810847937,30000.0,17.342987444394687,9177.1826171875,50,13,1,1980-01-06T03:26:29,1633358630.7061288,2021-10-04T17:43:50
315966396,641700,1596152,-28.99960783344884,30000.0,17.31634912606509,9177.1826171875,127,13,1,1980-01-06T03:26:36,1633358637.0359209,2021-10-04T17:43:57
315966403,900900,1603152,-29.287840465983663,30000.0,17.27987624359653,9177.1826171875,202,13,1,1980-01-06T03:26:43,1633358646.1266608,2021-10-04T17:44:06
315966411,900900,1611152,-29.622683796863477,30000.0,17.239959895059258,9177.1826171875,34,13,1,1980-01-06T03:26:51,1633358653.035965,2021-10-04T17:44:13
315966417,900900,1617152,-30.884359542765537,30000.0,17.26222079056798,9177.1826171875,99,13,1,1980-01-06T03:26:57,1633358659.3959239,2021-10-04T17:44:19
315966424,900900,1624152,-31.323199061329227,30000.0,17.23687636399434,9177.1826171875,175,13,1,1980-01-06T03:27:04,1633358666.3463569,2021-10-04T17:44:26
315966430,900900,1630152,-30.393199146477492,30000.0,17.16415531001246,9177.1826171875,240,13,1,1980-01-06T03:27:10,1633358672.705893,2021-10-04T17:44:32
315966437,900900,1637152,-31.791524671522986,30000.0,17.170589140621615,9177.1826171875,59,13,1,1980-01-06T03:27:17,1633358679.6073809,2021-10-04T17:44:39
315966444,900900,1644152,-31.29751559458673,30000.0,17.088421346139338,9177.1826171875,137,13,1,1980-01-06T03:27:24,1633358686.016185,2021-10-04T17:44:46
315966450,900900,1650152,-32.673948652222656,30000.0,17.125483759320637,9177.1826171875,202,13,1,1980-01-06T03:27:30,1633358692.9364839,2021-10-04T17:44:52
315966457,900900,1657152,-32.54616735617228,30000.0,17.10486066260667,9177.1826171875,21,13,1,1980-01-06T03:27:37,1633358699.2960958,2021-10-04T17:44:59
315966464,900900,1664152,-32.51287443234012,30000.0,17.066829139180843,9177.1826171875,97,13,1,1980-01-06T03:27:44,1633358706.2262318,2021-10-04T17:45:06
315966470,900900,1670152,-33.34329133268875,30000.0,17.030394101600326,9177.1826171875,162,13,1,1980-01-06T03:27:50,1633358711.957676,2021-10-04T17:45:11
315966478,900900,1678152,-33.67082666747517,30000.0,16.99051401486387,9177.1826171875,249,13,1,1980-01-06T03:27:58,1633358719.516125,2021-10-04T17:45:19
315966484,900900,1684152,-33.659412097313705,30000.0,16.974375637954843,9177.1826171875,59,13,1,1980-01-06T03:28:04,1633358725.845968,2021-10-04T17:45:25
315966492,900900,1692152,-32.70121709347984,30000.0,16.90609792153726,9177.1826171875,146,13,1,1980-01-06T03:28:12,1633358734.9467878,2021-10-04T17:45:34
315966500,81400,1699152,-32.90985209830903,30000.0,16.882682237298482,9177.1826171875,222,13,1,1980-01-06T03:28:20,1633358741.316841,2021-10-04T17:45:41
315966507,81400,1706152,-34.089359889277304,30000.0,16.907079058000544,9177.1826171875,41,13,1,1980-01-06T03:28:27,1633358748.2362928,2021-10-04T17:45:48
315966513,81400,1712152,-33.996775438115016,30000.0,16.87215238852524,9177.1826171875,106,13,1,1980-01-06T03:28:33,1633358754.5569808,2021-10-04T17:45:54
315966519,81400,1718152,-33.36548640821411,30000.0,16.826904436048338,9177.1826171875,171,13,1,1980-01-06T03:28:39,1633358761.5062559,2021-10-04T17:46:01
315966526,81400,1725152,-33.38292539221891,30000.0,16.81185832066742,9177.1826171875,249,13,1,1980-01-06T03:28:46,1633358767.835944,2021-10-04T17:46:07
315966533,81400,1732152,-34.65088885016157,30000.0,16.82925497101964,9177.1826171875,68,13,1,1980-01-06T03:28:53,1633358776.6663198,2021-10-04T17:46:16
315966541,81400,1740152,-34.073189324314356,30000.0,16.770477923580785,9177.1826171875,156,13,1,1980-01-06T03:29:01,1633358782.994989,2021-10-04T17:46:22
315966548,81400,1747152,-34.98444360858375,30000.0,16.75850479893138,9177.1826171875,231,13,1,1980-01-06T03:29:08,1633358789.3462799,2021-10-04T17:46:29
315966555,81400,1754152,-35.161049563443314,30000.0,16.765264357562096,9177.1826171875,51,13,1,1980-01-06T03:29:15,1633358796.314252,2021-10-04T17:46:36
315966562,81400,1761152,-35.192756160721885,30000.0,16.756044157854312,9177.1826171875,128,13,1,1980-01-06T03:29:22,1633358802.634013,2021-10-04T17:46:42
315966568,81400,1767152,-35.17404926970257,30000.0,16.73968813610392,9177.1826171875,193,13,1,1980-01-06T03:29:28,1633358809.0036,2021-10-04T17:46:49
315966576,81400,1775152,-34.720009616376686,30000.0,16.706583827660854,9177.1826171875,23,13,1,1980-01-06T03:29:36,1633358815.933265,2021-10-04T17:46:55
315966582,81400,1781152,-35.3230701561537,30000.0,16.719325629717744,9177.1826171875,88,13,1,1980-01-06T03:29:42,1633358822.8525798,2021-10-04T17:47:02
315966590,81400,1789152,-34.42767279580585,30000.0,16.64304166387696,9177.1826171875,176,13,1,1980-01-06T03:29:50,1633358832.0332398,2021-10-04T17:47:12
315966596,81400,1795152,-34.58208509802405,30000.0,16.622913471213675,9177.1826171875,241,13,1,1980-01-06T03:29:56,1633358835.55224,2021-10-04T17:47:15
315966603,81400,1802152,-34.78500845274591,30000.0,16.599454262072438,9177.1826171875,60,13,1,1980-01-06T03:30:03,1633358845.292408,2021-10-04T17:47:25
315966609,81400,1808152,-34.72127788681164,30000.0,16.59697545882621,9177.1826171875,125,13,1,1980-01-06T03:30:09,1633358851.6410449,2021-10-04T17:47:31
315966617,81400,1816152,-36.3024799032011,30000.0,16.611037889192136,9177.1826171875,213,13,1,1980-01-06T03:30:17,1633358858.5309439,2021-10-04T17:47:38
315966623,81400,1822152,-36.13633929218556,30000.0,16.604676976633513,9177.1826171875,22,13,1,1980-01-06T03:30:23,1633358864.310612,2021-10-04T17:47:44
315966630,81400,1829152,-35.89885913635953,30000.0,16.585145302427403,9177.1826171875,98,13,1,1980-01-06T03:30:30,1633358871.890261,2021-10-04T17:47:51
315966637,81400,1836152,-36.13760754230695,30000.0,16.57870899061838,9177.1826171875,175,13,1,1980-01-06T03:30:37,1633358877.690089,2021-10-04T17:47:57
315966644,81400,1843152,-36.08719458597252,30000.0,16.55595936625533,9177.1826171875,250,13,1,1980-01-06T03:30:44,1633358884.641425,2021-10-04T17:48:04
315966650,81400,1849152,-35.92834602616783,30000.0,16.5394308537854,9177.1826171875,60,13,1,1980-01-06T03:30:50,1633358890.98946,2021-10-04T17:48:10
315966657,81400,1856152,-36.50317988149536,30000.0,16.525157000924086,9177.1826171875,135,13,1,1980-01-06T03:30:57,1633358897.958992,2021-10-04T17:48:17
315966664,81400,1863152,-36.52442298050043,30000.0,16.499987811944724,9177.1826171875,212,13,1,1980-01-06T03:31:04,1633358904.328361,2021-10-04T17:48:24
315966671,81400,1870152,-36.522520613633404,30000.0,16.46352970749858,9177.1826171875,32,13,1,1980-01-06T03:31:11,1633358911.8977768,2021-10-04T17:48:31
315966677,81400,1876152,-36.36684345296781,30000.0,16.457516961208064,9177.1826171875,97,13,1,1980-01-06T03:31:17,1633358917.638048,2021-10-04T17:48:37
315966685,81400,1884152,-35.574185634957395,30000.0,16.426736345931836,9177.1826171875,185,13,1,1980-01-06T03:31:25,1633358927.398357,2021-10-04T17:48:47
315966691,81400,1890152,-35.64552512954558,30000.0,16.419103765622996,9177.1826171875,250,13,1,1980-01-06T03:31:31,1633358930.9871569,2021-10-04T17:48:50
315966698,81400,1897152,-35.6509152223537,30000.0,16.40368111266434,9177.1826171875,69,13,1,1980-01-06T03:31:38,1633358940.0872009,2021-10-04T17:49:00
315966705,81400,1904152,-35.97463725269861,30000.0,16.37465708563992,9177.1826171875,145,13,1,1980-01-06T03:31:45,1633358946.4668279,2021-10-04T17:49:06
315966712,81400,1911152,-36.10780365964526,30000.0,16.348620784797173,9177.1826171875,222,13,1,1980-01-06T03:31:52,1633358953.4062529,2021-10-04T17:49:13
315966718,81400,1917152,-36.078950955158504,30000.0,16.352703877430983,9177.1826171875,31,13,1,1980-01-06T03:31:58,1633358959.7356129,2021-10-04T17:49:19
315966726,81400,1925152,-36.23240918738266,30000.0,16.332673785293185,9177.1826171875,117,13,1,1980-01-06T03:32:06,1633358966.745813,2021-10-04T17:49:26
315966732,81400,1931152,-37.19088298751046,30000.0,16.359514092412326,9177.1826171875,182,13,1,1980-01-06T03:32:12,1633358975.0352368,2021-10-04T17:49:35
315966741,81400,1940152,-36.181045097984224,30000.0,16.309858857281398,9177.1826171875,24,13,1,1980-01-06T03:32:21,1633358981.954768,2021-10-04T17:49:41
315966747,81400,1946152,-37.257148241722824,30000.0,16.336132982251403,9177.1826171875,89,13,1,1980-01-06T03:32:27,1633358988.3240159,2021-10-04T17:49:48
315966755,81400,1954152,-36.65156440667479,30000.0,16.29704179849614,9177.1826171875,177,13,1,1980-01-06T03:32:35,1633358995.30374,2021-10-04T17:49:55
315966761,81400,1960152,-37.341485766171445,30000.0,16.313462217740607,9177.1826171875,242,13,1,1980-01-06T03:32:41,1633359002.243533,2021-10-04T17:50:02
315966768,81400,1967152,-36.326259545271384,30000.0,16.263531672689513,9177.1826171875,61,13,1,1980-01-06T03:32:48,1633359009.203785,2021-10-04T17:50:09
315966775,81400,1974152,-37.48796653850259,30000.0,16.293205874417705,9177.1826171875,139,13,1,1980-01-06T03:32:55,1633359015.62286,2021-10-04T17:50:15
315966782,81400,1981152,-36.46893726340049,30000.0,16.232722842808016,9177.1826171875,214,13,1,1980-01-06T03:33:02,1633359024.8033729,2021-10-04T17:50:24
315966788,81400,1987152,-37.544085731143035,30000.0,16.253903361648312,9177.1826171875,23,13,1,1980-01-06T03:33:08,1633359028.392549,2021-10-04T17:50:28
315966796,81400,1995152,-36.63476018876188,30000.0,16.213237079034684,9177.1826171875,111,13,1,1980-01-06T03:33:16,1633359037.523161,2021-10-04T17:50:37
315966802,212100,2001152,-36.67058804574108,30000.0,16.193862002442515,9177.1826171875,176,13,1,1980-01-06T03:33:22,1633359043.902868,2021-10-04T17:50:43
315966809,212100,2008152,-36.806289885688514,30000.0,16.178409183052473,9177.1826171875,251,13,1,1980-01-06T03:33:29,1633359050.7514,2021-10-04T17:50:50
315966816,212300,2015152,-36.728293059206045,30000.0,16.17534180479874,9177.1826171875,71,13,1,1980-01-06T03:33:36,1633359057.081384,2021-10-04T17:50:57
315966823,212300,2022152,-37.625252410031294,30000.0,16.19485867389818,9177.1826171875,148,13,1,1980-01-06T03:33:43,1633359064.023237,2021-10-04T17:51:04
315966829,212300,2028152,-37.58783965323762,30000.0,16.18303082405505,9177.1826171875,213,13,1,1980-01-06T03:33:49,1633359070.391912,2021-10-04T17:51:10
315966837,212300,2036152,-36.7561943708919,30000.0,16.145269349101767,9177.1826171875,43,13,1,1980-01-06T03:33:57,1633359077.330813,2021-10-04T17:51:17
315966842,212300,2041152,-36.86970188903497,30000.0,16.139344988375207,9177.1826171875,98,13,1,1980-01-06T03:34:02,1633359083.680733,2021-10-04T17:51:23
315966850,212300,2049152,-36.97211217841448,30000.0,16.12260731667373,9177.1826171875,186,13,1,1980-01-06T03:34:10,1633359090.650264,2021-10-04T17:51:30
315966856,212300,2055152,-37.974331691445606,30000.0,16.135926122191655,9177.1826171875,251,13,1,1980-01-06T03:34:16,1633359097.021548,2021-10-04T17:51:37
315966864,212300,2063152,-37.0123787302975,30000.0,16.093040665980038,9177.1826171875,80,13,1,1980-01-06T03:34:24,1633359103.9601529,2021-10-04T17:51:43
315966870,212300,2069152,-38.21783031977602,30000.0,16.12988257972653,9177.1826171875,146,13,1,1980-01-06T03:34:30,1633359112.179297,2021-10-04T17:51:52
315966879,212300,2078152,-37.06183998153101,30000.0,16.06903277994563,9177.1826171875,243,13,1,1980-01-06T03:34:39,1633359119.099488,2021-10-04T17:51:59
315966885,212300,2084152,-38.03996224712334,30000.0,16.102240058579426,9177.1826171875,53,13,1,1980-01-06T03:34:45,1633359125.39908,2021-10-04T17:52:05
315966893,212300,2092152,-37.04598701940476,30000.0,16.05283522765827,9177.1826171875,140,13,1,1980-01-06T03:34:53,1633359134.5589159,2021-10-04T17:52:14
315966908,212300,2107152,-37.116374149540206,30000.0,16.034850500493768,9177.1826171875,47,13,1,1980-01-06T03:35:08,1633359149.7397249,2021-10-04T17:52:29
315966915,212300,2114152,-38.315483227129064,30000.0,16.05607214188929,9177.1826171875,123,13,1,1980-01-06T03:35:15,1633359156.017824,2021-10-04T17:52:36
315966922,212300,2121152,-38.060253810034354,30000.0,16.04090398904132,9177.1826171875,200,13,1,1980-01-06T03:35:22,1633359162.987653,2021-10-04T17:52:42
315966928,212300,2127152,-38.24699938132026,30000.0,16.03269197551653,9177.1826171875,9,13,1,1980-01-06T03:35:28,1633359169.4070919,2021-10-04T17:52:49
315966935,212300,2134152,-38.21846442991191,30000.0,16.02122421447973,9177.1826171875,85,13,1,1980-01-06T03:35:35,1633359176.347076,2021-10-04T17:52:56
315966942,212300,2141152,-37.36621630320114,30000.0,15.977288211710773,9177.1826171875,160,13,1,1980-01-06T03:35:42,1633359183.286916,2021-10-04T17:53:03
315966949,212300,2148152,-38.260632743742256,30000.0,16.0073533774545,9177.1826171875,237,13,1,1980-01-06T03:35:49,1633359189.626725,2021-10-04T17:53:09
315966955,212300,2154152,-37.334193427008884,30000.0,15.960457665096907,9177.1826171875,47,13,1,1980-01-06T03:35:55,1633359196.536733,2021-10-04T17:53:16
315966963,212300,2162152,-37.41377500881781,30000.0,15.948048928080176,9177.1826171875,132,13,1,1980-01-06T03:36:03,1633359202.846652,2021-10-04T17:53:22
315966969,212300,2168152,-38.47591276936582,30000.0,15.974411365534804,9177.1826171875,197,13,1,1980-01-06T03:36:09,1633359209.196117,2021-10-04T17:53:29
315966976,212300,2175152,-37.40489738571114,30000.0,15.932140986782262,9177.1826171875,19,13,1,1980-01-06T03:36:16,1633359216.156188,2021-10-04T17:53:36
315966982,212300,2181152,-38.28758240746165,30000.0,15.951491006479412,9177.1826171875,84,13,1,1980-01-06T03:36:22,1633359222.4664319,2021-10-04T17:53:42
315966990,212300,2189152,-37.39601976171316,30000.0,15.911037836443398,9177.1826171875,170,13,1,1980-01-06T03:36:30,1633359231.5858848,2021-10-04T17:53:51
315966996,212300,2195152,-37.440407872790004,30000.0,15.907613996029763,9177.1826171875,235,13,1,1980-01-06T03:36:36,1633359237.945453,2021-10-04T17:53:57
315967003,428100,2202152,-37.53964692624265,30000.0,15.890817080558879,9177.1826171875,56,13,1,1980-01-06T03:36:43,1633359244.8248808,2021-10-04T17:54:04
315967010,428100,2209152,-38.45562130184262,30000.0,15.916718901064705,9177.1826171875,132,13,1,1980-01-06T03:36:50,1633359251.184861,2021-10-04T17:54:11
315967016,428100,2215152,-37.50540470952144,30000.0,15.873902140606406,9177.1826171875,197,13,1,1980-01-06T03:36:56,1633359258.11458,2021-10-04T17:54:18
315967022,428100,2221152,-37.502551190862775,30000.0,15.86860800656476,9177.1826171875,6,13,1,1980-01-06T03:37:02,1633359264.4840648,2021-10-04T17:54:24
315967030,428100,2229152,-37.64364172536459,30000.0,15.858670771370956,9177.1826171875,94,13,1,1980-01-06T03:37:10,1633359271.4542289,2021-10-04T17:54:31
315967037,428100,2236152,-38.626830412959315,30000.0,15.892441892311098,9177.1826171875,169,13,1,1980-01-06T03:37:17,1633359277.7839289,2021-10-04T17:54:37
315967044,428100,2243152,-37.77426916559159,30000.0,15.843142946626546,9177.1826171875,244,13,1,1980-01-06T03:37:24,1633359284.743453,2021-10-04T17:54:44
315967051,428100,2250152,-38.377308875704855,30000.0,15.872244110975133,9177.1826171875,66,13,1,1980-01-06T03:37:31,1633359291.065532,2021-10-04T17:54:51
315967058,428100,2257152,-38.39664919792112,30000.0,15.857489054948374,9177.1826171875,141,13,1,1980-01-06T03:37:38,1633359298.0232449,2021-10-04T17:54:58
315967064,428100,2263152,-38.44357324079747,30000.0,15.854178927385849,9177.1826171875,206,13,1,1980-01-06T03:37:44,1633359304.342865,2021-10-04T17:55:04
315967071,428100,2270152,-37.645861125232386,30000.0,15.806922495596393,9177.1826171875,26,13,1,1980-01-06T03:37:51,1633359311.26276,2021-10-04T17:55:11
315967078,428100,2277152,-37.687078541224764,30000.0,15.793019831365841,9177.1826171875,103,13,1,1980-01-06T03:37:58,1633359317.562736,2021-10-04T17:55:17
315967085,428100,2284152,-37.62271595244381,30000.0,15.795634215962128,9177.1826171875,179,13,1,1980-01-06T03:38:05,1633359326.7329679,2021-10-04T17:55:26
315967090,428100,2289152,-37.636349411121046,30000.0,15.785813709846128,9177.1826171875,234,13,1,1980-01-06T03:38:10,1633359333.112813,2021-10-04T17:55:33
315967098,428100,2297152,-37.72893005165061,30000.0,15.763603924252356,9177.1826171875,63,13,1,1980-01-06T03:38:18,1633359339.432852,2021-10-04T17:55:39
315967105,543800,2304152,-37.65251932450153,30000.0,15.765720880445175,9177.1826171875,141,13,1,1980-01-06T03:38:25,1633359346.3716688,2021-10-04T17:55:46
315967111,543800,2310152,-37.674079204409075,30000.0,15.7510398108714,9177.1826171875,206,13,1,1980-01-06T03:38:31,1633359353.2516558,2021-10-04T17:55:53
315967118,543800,2317152,-38.24953582099979,30000.0,15.774034810122041,9177.1826171875,25,13,1,1980-01-06T03:38:38,1633359359.611445,2021-10-04T17:55:59
315967126,543800,2325152,-38.5241049860706,30000.0,15.7746168643484,9177.1826171875,113,13,1,1980-01-06T03:38:46,1633359366.5213518,2021-10-04T17:56:06
315967132,543800,2331152,-38.73399446567119,30000.0,15.762279176405281,9177.1826171875,178,13,1,1980-01-06T03:38:52,1633359372.871017,2021-10-04T17:56:12
315967139,543800,2338152,-39.20386608666595,30000.0,15.765402585467154,9177.1826171875,253,13,1,1980-01-06T03:38:59,1633359379.770768,2021-10-04T17:56:19
315967146,543800,2345152,-38.88174114194116,30000.0,15.752638963049021,9177.1826171875,73,13,1,1980-01-06T03:39:06,1633359386.081161,2021-10-04T17:56:26
315967152,543800,2351152,-37.70895546960016,30000.0,15.70578898627418,9177.1826171875,138,13,1,1980-01-06T03:39:12,1633359393.0824518,2021-10-04T17:56:33
315967159,543800,2358152,-38.491131366952324,30000.0,15.737099781352821,9177.1826171875,215,13,1,1980-01-06T03:39:19,1633359399.4206169,2021-10-04T17:56:39
315967165,543800,2364152,-37.589741997185385,30000.0,15.695813052528072,9177.1826171875,25,13,1,1980-01-06T03:39:25,1633359406.310453,2021-10-04T17:56:46
315967172,543800,2371152,-38.54027473710628,30000.0,15.72354686492575,9177.1826171875,100,13,1,1980-01-06T03:39:32,1633359412.679816,2021-10-04T17:56:52
315967179,543800,2378152,-37.60464369002693,30000.0,15.680858107036741,9177.1826171875,175,13,1,1980-01-06T03:39:39,1633359421.7504408,2021-10-04T17:57:01
315967185,543800,2384152,-38.535835982214465,30000.0,15.702681483727005,9177.1826171875,241,13,1,1980-01-06T03:39:45,1633359428.1606278,2021-10-04T17:57:08
315967193,543800,2392152,-37.58688848124839,30000.0,15.664588678580303,9177.1826171875,72,13,1,1980-01-06T03:39:53,1633359434.5702639,2021-10-04T17:57:14
315967199,543800,2398152,-37.72417419919073,30000.0,15.649393127600732,9177.1826171875,137,13,1,1980-01-06T03:39:59,1633359441.499632,2021-10-04T17:57:21
315967214,670900,2413152,-38.73811615741249,30000.0,15.674572205164118,9177.1826171875,44,13,1,1980-01-06T03:40:14,1633359454.809265,2021-10-04T17:57:34
315967221,670900,2420152,-38.208318667191996,30000.0,15.648169054143613,9177.1826171875,120,13,1,1980-01-06T03:40:21,1633359461.748765,2021-10-04T17:57:41
315967226,670900,2425152,-38.79708803359424,30000.0,15.661423504606095,9177.1826171875,175,13,1,1980-01-06T03:40:26,1633359468.1488888,2021-10-04T17:57:48
315967235,670900,2434152,-38.74445722125472,30000.0,15.643808949986743,9177.1826171875,17,13,1,1980-01-06T03:40:35,1633359475.128496,2021-10-04T17:57:55
315967241,670900,2440152,-38.73240919956568,30000.0,15.63815520782562,9177.1826171875,82,13,1,1980-01-06T03:40:41,1633359481.458245,2021-10-04T17:58:01
315967247,670900,2446152,-38.00984194984112,30000.0,15.603934971638573,9177.1826171875,147,13,1,1980-01-06T03:40:47,1633359487.788132,2021-10-04T17:58:07
315967254,670900,2453152,-38.517446852431725,30000.0,15.624370018343061,9177.1826171875,222,13,1,1980-01-06T03:40:54,1633359494.1386878,2021-10-04T17:58:14
315967261,670900,2460152,-38.510471664272316,30000.0,15.618915672032006,9177.1826171875,44,13,1,1980-01-06T03:41:01,1633359501.657876,2021-10-04T17:58:21
315967267,670900,2466152,-37.703882559154565,30000.0,15.586378674431216,9177.1826171875,109,13,1,1980-01-06T03:41:07,1633359507.358028,2021-10-04T17:58:27
315967274,670900,2473152,-38.59861263783239,30000.0,15.601768676457944,9177.1826171875,184,13,1,1980-01-06T03:41:14,1633359514.309309,2021-10-04T17:58:34
315967281,670900,2480152,-37.69120028176728,30000.0,15.559948601204674,9177.1826171875,4,13,1,1980-01-06T03:41:21,1633359520.6179008,2021-10-04T17:58:40
315967288,670900,2487152,-37.74700228866529,30000.0,15.551849844051992,9177.1826171875,81,13,1,1980-01-06T03:41:28,1633359529.7482119,2021-10-04T17:58:49
315967293,670900,2492152,-37.72100363074203,30000.0,15.550795487578524,9177.1826171875,134,13,1,1980-01-06T03:41:33,1633359536.0881479,2021-10-04T17:58:56
315967302,670900,2501152,-39.00222108148118,30000.0,15.581798676833268,9177.1826171875,232,13,1,1980-01-06T03:41:42,1633359543.627056,2021-10-04T17:59:03
315967308,670900,2507152,-37.858923253171,30000.0,15.525303379035346,9177.1826171875,41,13,1,1980-01-06T03:41:48,1633359549.419468,2021-10-04T17:59:09
315967315,670900,2514152,-38.70133797815995,30000.0,15.549029874689353,9177.1826171875,119,13,1,1980-01-06T03:41:55,1633359556.927312,2021-10-04T17:59:16
315967322,670900,2521152,-38.05581503104547,30000.0,15.502221807732623,9177.1826171875,194,13,1,1980-01-06T03:42:02,1633359562.686641,2021-10-04T17:59:22
315967329,670900,2528152,-38.926128507186874,30000.0,15.52191051350957,9177.1826171875,13,13,1,1980-01-06T03:42:09,1633359570.2767289,2021-10-04T17:59:30
315967335,670900,2534152,-38.0948128673982,30000.0,15.48309670511519,9177.1826171875,79,13,1,1980-01-06T03:42:15,1633359576.028612,2021-10-04T17:59:36
315967342,670900,2541152,-39.11065288670716,30000.0,15.52417538266226,9177.1826171875,156,13,1,1980-01-06T03:42:22,1633359582.946084,2021-10-04T17:59:42
315967349,670900,2548152,-38.7577734538432,30000.0,15.50995265688925,9177.1826171875,231,13,1,1980-01-06T03:42:29,1633359589.2862039,2021-10-04T17:59:49
315967356,670900,2555152,-37.86811788701741,30000.0,15.473867403947946,9177.1826171875,51,13,1,1980-01-06T03:42:36,1633359596.226764,2021-10-04T17:59:56
315967362,670900,2561152,-38.90013019596072,30000.0,15.505362987890072,9177.1826171875,116,13,1,1980-01-06T03:42:42,1633359602.6061969,2021-10-04T18:00:02
315967370,670900,2569152,-37.80819422165651,30000.0,15.46105981700682,9177.1826171875,204,13,1,1980-01-06T03:42:50,1633359609.506008,2021-10-04T18:00:09
315967376,670900,2575152,-37.80787716511802,30000.0,15.455870093454662,9177.1826171875,13,13,1,1980-01-06T03:42:56,1633359615.795924,2021-10-04T18:00:15
315967382,670900,2581152,-37.77141565560951,30000.0,15.444014584318968,9177.1826171875,78,13,1,1980-01-06T03:43:02,1633359624.946352,2021-10-04T18:00:24
315967390,670900,2589152,-37.70451667297618,30000.0,15.441284485733647,9177.1826171875,166,13,1,1980-01-06T03:43:10,1633359631.296128,2021-10-04T18:00:31
315967397,670900,2596152,-37.76126984159409,30000.0,15.433234774518885,9177.1826171875,241,13,1,1980-01-06T03:43:17,1633359638.175137,2021-10-04T18:00:38
315967403,911200,2602152,-37.82499821656927,30000.0,15.420292682541028,9177.1826171875,50,13,1,1980-01-06T03:43:23,1633359644.535476,2021-10-04T18:00:44
