time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965645,632000,846509,1.510986328125,7.823999881744385,232,12,1,1980-01-06T03:14:05,1633357886.907949,2021-10-04T17:31:26
315965653,23000,853859,1.581939697265625,7.808000087738037,42,12,1,1980-01-06T03:14:13,1633357893.757421,2021-10-04T17:31:33
315965659,448000,860531,1.617919921875,7.831999778747559,102,12,1,1980-01-06T03:14:19,1633357900.557044,2021-10-04T17:31:40
315965666,826000,867867,1.29693603515625,7.8520002365112305,168,12,1,1980-01-06T03:14:26,1633357909.517549,2021-10-04T17:31:49
315965674,207000,875204,1.28192138671875,7.820000171661377,236,12,1,1980-01-06T03:14:34,1633357916.338405,2021-10-04T17:31:56
315965680,300000,881207,1.51300048828125,7.815999984741211,34,12,1,1980-01-06T03:14:40,1633357922.537417,2021-10-04T17:32:02
315965687,679000,888545,1.803955078125,7.763999938964844,98,12,1,1980-01-06T03:14:47,1633357929.376996,2021-10-04T17:32:09
315965693,460000,894549,1.5260009765625,7.808000087738037,152,12,1,1980-01-06T03:14:53,1633357936.1770809,2021-10-04T17:32:16
315965701,484000,902554,1.55291748046875,7.808000087738037,224,12,1,1980-01-06T03:15:01,1633357942.9973009,2021-10-04T17:32:22
315965708,229000,909228,1.655914306640625,7.796000003814697,30,12,1,1980-01-06T03:15:08,1633357949.2176368,2021-10-04T17:32:29
315965714,971000,915908,1.513916015625,7.803999900817871,86,12,1,1980-01-06T03:15:14,1633357956.098281,2021-10-04T17:32:36
315965721,409000,922588,1.319000244140625,7.831999778747559,148,12,1,1980-01-06T03:15:21,1633357962.35704,2021-10-04T17:32:42
315965728,153000,929264,1.28594970703125,7.835999965667725,210,12,1,1980-01-06T03:15:28,1633357971.9277198,2021-10-04T17:32:51
315965735,540000,936612,1.60491943359375,7.783999919891357,18,12,1,1980-01-06T03:15:35,1633357978.217548,2021-10-04T17:32:58
315965742,926000,943958,1.346923828125,7.820000171661377,82,12,1,1980-01-06T03:15:42,1633357985.0281649,2021-10-04T17:33:05
315965748,717000,949967,1.532958984375,7.791999816894531,139,12,1,1980-01-06T03:15:48,1633357991.856973,2021-10-04T17:33:11
315965756,746000,957978,2.999908447265625,7.5320000648498535,211,12,1,1980-01-06T03:15:56,1633357998.717208,2021-10-04T17:33:18
315965764,136000,965323,2.63690185546875,7.599999904632568,38,12,1,1980-01-06T03:16:04,1633358005.557008,2021-10-04T17:33:25
315965770,241000,971336,1.740966796875,7.760000228881836,184,12,1,1980-01-06T03:16:10,1633358011.828292,2021-10-04T17:33:31
315965776,979000,978075,1.80194091796875,7.723999977111816,30,12,1,1980-01-06T03:16:16,1633358018.566792,2021-10-04T17:33:38
