time_s,time_us,time_steady,rx_packet_start_cnt,rx_packet_done_cnt,rx_cmds_start_cnt,rx_cmds_done_cnt,rx_drops_start_cnt,rx_drops_done_cnt,tx_psize_start_cnt,tx_psize_done_cnt,tx_packet_start_cnt,tx_packet_done_cnt,tx_zeroes_start_cnt,tx_zeroes_done_cnt,tx_empty_buffer_cnt,tx_overruns_cnt,cmds_get_size_cnt,cmds_get_packet_cnt,cmds_set_packet_cnt,cmds_invalid_cnt,restarts_cnt,berr_cnt,arlo_cnt,ovf_cnt,af_cnt,btf_cnt,tx_wrong_size_cnt,rx_wrong_size_cnt,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315968223,97000,3419926,5,5,6612,6612,3079,3079,21263,21263,21257,21257,0,0,26543,84,47807,21257,3084,0,2,2,0,0,26543,0,0,0,63,11,0,1980-01-06T03:57:03,1633360462.8932528,2021-10-04T18:14:22
315968236,472000,3433288,5,5,7412,7412,3091,3091,21605,21605,21599,21598,0,0,26647,84,48253,21599,3096,0,2,2,0,0,26647,0,0,0,148,11,0,1980-01-06T03:57:16,1633360476.162585,2021-10-04T18:14:36
315968249,843000,3446645,5,5,8214,8214,3103,3103,21948,21948,21942,21941,0,0,26751,84,48700,21942,3108,0,2,2,0,0,26751,0,0,0,235,11,0,1980-01-06T03:57:29,1633360489.384433,2021-10-04T18:14:49
315968263,215000,3460004,5,5,9012,9012,3116,3116,22288,22288,22282,22282,0,0,26856,84,49145,22282,3121,0,2,2,0,0,26856,0,0,0,63,11,0,1980-01-06T03:57:43,1633360502.613812,2021-10-04T18:15:02
315968276,591000,3473367,5,5,9810,9810,3128,3128,22629,22629,22623,22623,0,0,26960,84,49590,22623,3133,0,2,2,0,0,26960,0,0,0,149,11,0,1980-01-06T03:57:56,1633360516.352093,2021-10-04T18:15:16
315968289,963000,3486725,5,5,10605,10605,3140,3140,22969,22969,22963,22963,0,0,27063,84,50033,22963,3145,0,2,2,0,0,27063,0,0,0,233,11,0,1980-01-06T03:58:09,1633360529.65292,2021-10-04T18:15:29
315968304,552000,3501301,5,5,11480,11480,3153,3153,23343,23343,23337,23337,0,0,27177,84,50521,23337,3158,0,2,2,0,0,27177,0,0,0,94,11,0,1980-01-06T03:58:24,1633360542.292989,2021-10-04T18:15:42
315968317,923000,3514658,5,5,12280,12280,3165,3165,23685,23685,23679,23679,0,0,27281,84,50967,23679,3170,0,2,2,0,0,27281,0,0,0,179,11,0,1980-01-06T03:58:37,1633360557.73236,2021-10-04T18:15:57
315968331,293000,3528015,5,5,13073,13073,3177,3177,24024,24024,24018,24018,0,0,27384,84,51409,24018,3182,0,2,2,0,0,27384,0,0,0,8,11,0,1980-01-06T03:58:51,1633360570.9214928,2021-10-04T18:16:10
315968343,452000,3540162,5,5,13801,13801,3188,3188,24335,24335,24329,24329,0,0,27479,84,51815,24329,3193,0,2,2,0,0,27479,0,0,0,62,11,0,1980-01-06T03:59:03,1633360584.211421,2021-10-04T18:16:24
315968358,38000,3554733,5,5,14673,14673,3201,3201,24708,24708,24702,24702,0,0,27592,84,52301,24702,3206,0,2,2,0,0,27592,0,0,0,178,11,0,1980-01-06T03:59:18,1633360597.381,2021-10-04T18:16:37
315968371,408000,3568091,5,5,15469,15469,3213,3213,25048,25048,25042,25042,0,0,27696,84,52745,25042,3218,0,2,2,0,0,27696,0,0,0,8,11,0,1980-01-06T03:59:31,1633360610.680956,2021-10-04T18:16:50
315968385,991000,3582659,5,5,16341,16341,3226,3226,25421,25421,25415,25415,0,0,27809,84,53231,25415,3231,0,2,2,0,0,27809,0,0,0,124,11,0,1980-01-06T03:59:45,1633360623.941253,2021-10-04T18:17:03
315968399,359000,3596014,5,5,17137,17137,3238,3238,25761,25761,25755,25755,0,0,27913,84,53675,25755,3243,0,2,2,0,0,27913,0,0,0,209,11,0,1980-01-06T03:59:59,1633360637.2005959,2021-10-04T18:17:17
315968413,455000,3610102,5,5,17941,17941,3251,3251,26101,26101,26095,26094,0,0,28024,84,54126,26095,3256,0,2,2,0,0,28024,0,0,0,36,11,0,1980-01-06T04:00:13,1633360652.6909769,2021-10-04T18:17:32
315968426,823000,3623457,5,5,18739,18739,3263,3263,26442,26442,26436,26436,0,0,28128,84,54571,26436,3268,0,2,2,0,0,28128,0,0,0,122,11,0,1980-01-06T04:00:26,1633360665.8604999,2021-10-04T18:17:45
315968438,978000,3635599,5,5,19466,19466,3274,3274,26753,26753,26747,26747,0,0,28222,84,54976,26747,3279,0,2,2,0,0,28222,0,0,0,176,11,0,1980-01-06T04:00:38,1633360679.070272,2021-10-04T18:17:59
315968452,346000,3648954,5,5,20262,20262,3286,3286,27093,27093,27087,27087,0,0,28326,84,55420,27087,3291,0,2,2,0,0,28326,0,0,0,5,11,0,1980-01-06T04:00:52,1633360692.291625,2021-10-04T18:18:12
315968466,930000,3663524,5,5,21134,21134,3299,3299,27466,27466,27460,27460,0,0,28439,84,55906,27460,3304,0,2,2,0,0,28439,0,0,0,121,11,0,1980-01-06T04:01:06,1633360705.469704,2021-10-04T18:18:25
315968479,83000,3675665,5,5,21859,21859,3310,3310,27776,27776,27770,27770,0,0,28533,84,56310,27770,3315,0,2,2,0,0,28533,0,0,0,175,11,0,1980-01-06T04:01:19,1633360718.789628,2021-10-04T18:18:38
315968493,666000,3690233,5,5,22730,22730,3323,3323,28149,28148,28142,28142,0,0,28646,84,56796,28142,3328,0,2,2,0,0,28646,0,0,0,35,11,0,1980-01-06T04:01:33,1633360732.0292969,2021-10-04T18:18:52
315968507,35000,3703589,5,5,23529,23529,3335,3335,28490,28490,28484,28483,0,0,28750,84,57241,28484,3340,0,2,2,0,0,28750,0,0,0,120,11,0,1980-01-06T04:01:47,1633360747.4104,2021-10-04T18:19:07
315968520,400000,3716941,5,5,24323,24323,3347,3347,28829,28829,28823,28823,0,0,28854,84,57684,28823,3352,0,2,2,0,0,28854,0,0,0,205,11,0,1980-01-06T04:02:00,1633360759.969873,2021-10-04T18:19:19
315968548,356000,3744869,5,5,25995,25995,3372,3372,29545,29545,29538,29538,0,0,29070,84,58616,29538,3377,0,2,2,0,0,29070,0,0,0,151,11,0,1980-01-06T04:02:28,1633360786.998673,2021-10-04T18:19:46
315968560,510000,3757011,5,5,26719,26719,3383,3383,29855,29855,29847,29847,0,0,29164,84,59020,29847,3388,0,2,2,0,0,29164,0,0,0,205,11,0,1980-01-06T04:02:40,1633360800.1700919,2021-10-04T18:20:00
315968573,878000,3770367,5,5,27521,27521,3396,3396,30197,30197,30190,30189,0,0,29268,84,59466,30190,3401,0,2,2,0,0,29268,0,0,0,34,11,0,1980-01-06T04:02:53,1633360812.8683639,2021-10-04T18:20:12
315968588,460000,3784933,5,5,28388,28388,3409,3409,30567,30567,30560,30560,0,0,29382,84,59950,30560,3414,0,2,2,0,0,29382,0,0,0,150,11,0,1980-01-06T04:03:08,1633360826.6182358,2021-10-04T18:20:26
315968601,262000,3797723,5,5,29079,29079,3420,3420,30856,30856,30849,30849,0,0,29484,84,60341,30849,3425,0,2,2,0,0,29484,0,0,0,184,11,0,1980-01-06T04:03:21,1633360842.038497,2021-10-04T18:20:42
315968615,718000,3812165,5,5,29940,29940,3433,3433,31224,31224,31217,31217,0,0,29596,84,60821,31217,3438,0,2,2,0,0,29596,0,0,0,39,11,0,1980-01-06T04:03:35,1633360854.718729,2021-10-04T18:20:54
315968628,248000,3824682,5,5,30587,30587,3445,3445,31490,31490,31483,31483,0,0,29699,84,61190,31483,3450,0,2,2,0,0,29699,0,0,0,48,11,0,1980-01-06T04:03:48,1633360868.077569,2021-10-04T18:21:08
315968642,832000,3839252,5,5,31145,31145,3458,3458,31698,31698,31691,31691,0,0,29828,84,61527,31691,3463,0,2,2,0,0,29828,0,0,0,0,11,0,1980-01-06T04:04:02,1633360881.3874478,2021-10-04T18:21:21
315968656,330000,3852735,5,5,31657,31657,3470,3470,31889,31889,31882,31882,0,0,29946,84,61836,31882,3475,0,2,2,0,0,29946,0,0,0,191,11,0,1980-01-06T04:04:16,1633360894.697492,2021-10-04T18:21:34
315968669,739000,3866133,5,5,32170,32170,3482,3482,32080,32080,32073,32073,0,0,30065,84,62146,32073,3487,0,2,2,0,0,30065,0,0,0,126,11,0,1980-01-06T04:04:29,1633360907.9674048,2021-10-04T18:21:47
315968683,378000,3879757,5,5,32684,32684,3494,3494,32271,32271,32264,32264,0,0,30185,84,62457,32264,3499,0,2,2,0,0,30185,0,0,0,61,11,0,1980-01-06T04:04:43,1633360921.266888,2021-10-04T18:22:01
315968695,673000,3892041,5,5,33153,33153,3505,3505,32446,32446,32439,32439,0,0,30293,84,62740,32439,3510,0,2,2,0,0,30293,0,0,0,236,11,0,1980-01-06T04:04:55,1633360934.6467319,2021-10-04T18:22:14
315968710,198000,3906550,5,5,33707,33707,3518,3518,32653,32653,32646,32645,0,0,30420,84,63074,32646,3523,0,2,2,0,0,30420,0,0,0,187,11,0,1980-01-06T04:05:10,1633360950.197533,2021-10-04T18:22:30
315968724,728000,3921066,5,5,34263,34263,3531,3531,32861,32861,32854,32854,0,0,30547,84,63409,32854,3536,0,2,2,0,0,30547,0,0,0,139,11,0,1980-01-06T04:05:24,1633360963.526677,2021-10-04T18:22:43
315968738,135000,3934460,5,5,34775,34775,3543,3543,33052,33052,33045,33045,0,0,30665,84,63718,33045,3548,0,2,2,0,0,30665,0,0,0,74,11,0,1980-01-06T04:05:38,1633360976.8561928,2021-10-04T18:22:56
315968750,427000,3946739,5,5,35245,35245,3555,3555,33227,33227,33220,33220,0,0,30773,84,64001,33220,3560,0,2,2,0,0,30773,0,0,0,249,11,0,1980-01-06T04:05:50,1633360990.246101,2021-10-04T18:23:10
315968764,954000,3961253,5,5,35804,35804,3568,3568,33436,33436,33428,33428,0,0,30901,84,64338,33429,3573,0,2,2,0,0,30901,0,0,0,200,11,0,1980-01-06T04:06:04,1633361003.576248,2021-10-04T18:23:23
315968778,347000,3974646,5,5,36314,36314,3580,3580,33626,33626,33619,33619,0,0,31019,84,64646,33619,3585,0,2,2,0,0,31019,0,0,0,136,11,0,1980-01-06T04:06:18,1633361016.9459958,2021-10-04T18:23:36
315968791,747000,3988047,5,5,36827,36827,3592,3592,33817,33817,33810,33810,0,0,31138,84,64956,33810,3597,0,2,2,0,0,31138,0,0,0,71,11,0,1980-01-06T04:06:31,1633361030.256173,2021-10-04T18:23:50
315968805,281000,4001580,5,5,37305,37305,3604,3604,33990,33990,33983,33983,0,0,31258,84,65249,33983,3609,0,2,2,0,0,31258,0,0,0,244,11,0,1980-01-06T04:06:45,1633361042.9660878,2021-10-04T18:24:02
315968818,955000,4015254,5,5,37819,37819,3617,3617,34180,34180,34173,34173,0,0,31379,84,24,34173,3622,0,2,2,0,0,31379,0,0,0,177,11,0,1980-01-06T04:06:58,1633361059.116261,2021-10-04T18:24:19
315968832,81000,4028380,5,5,38294,38294,3629,3629,34353,34353,34346,34346,0,0,31496,84,314,34346,3634,0,2,2,0,0,31496,0,0,0,94,11,0,1980-01-06T04:07:12,1633361072.526053,2021-10-04T18:24:32
315968846,911000,4043210,5,5,38853,38853,3642,3642,34560,34560,34553,34553,0,0,31628,84,653,34553,3647,0,2,2,0,0,31628,0,0,0,46,11,0,1980-01-06T04:07:26,1633361085.945284,2021-10-04T18:24:45
315968860,333000,4056632,5,5,39367,39367,3654,3654,34751,34751,34744,34744,0,0,31748,84,964,34744,3659,0,2,2,0,0,31748,0,0,0,237,11,0,1980-01-06T04:07:40,1633361099.3155448,2021-10-04T18:24:59
315968873,880000,4070179,5,5,39883,39883,3666,3666,34942,34942,34935,34935,0,0,31870,84,1277,34935,3671,0,2,2,0,0,31870,0,0,0,172,11,0,1980-01-06T04:07:53,1633361112.0852928,2021-10-04T18:25:12
315968887,275000,4083574,5,5,40395,40395,3678,3678,35132,35132,35125,35125,0,0,31990,84,1587,35125,3683,0,2,2,0,0,31990,0,0,0,106,11,0,1980-01-06T04:08:07,1633361125.46596,2021-10-04T18:25:25
315968901,788000,4098087,5,5,40952,40952,3692,3692,35339,35339,35332,35332,0,0,32119,84,1923,35332,3697,0,2,2,0,0,32119,0,0,0,57,11,0,1980-01-06T04:08:21,1633361141.695529,2021-10-04T18:25:41
315968915,184000,4111483,5,5,41465,41465,3704,3704,35530,35530,35523,35523,0,0,32238,84,2233,35523,3709,0,2,2,0,0,32238,0,0,0,248,11,0,1980-01-06T04:08:35,1633361155.075604,2021-10-04T18:25:55
315968928,576000,4124875,5,5,41981,41981,3716,3716,35722,35722,35715,35715,0,0,32358,84,2545,35715,3721,0,2,2,0,0,32358,0,0,0,184,11,0,1980-01-06T04:08:48,1633361168.4147248,2021-10-04T18:26:08
315968941,976000,4138275,5,5,42494,42494,3728,3728,35913,35913,35906,35906,0,0,32477,84,2855,35906,3733,0,2,2,0,0,32477,0,0,0,118,11,0,1980-01-06T04:09:01,1633361181.81444,2021-10-04T18:26:21
315968956,484000,4152783,5,5,43050,43050,3741,3741,36120,36120,36113,36113,0,0,32606,84,3191,36113,3746,0,2,2,0,0,32606,0,0,0,70,11,0,1980-01-06T04:09:16,1633361195.2049,2021-10-04T18:26:35
315968969,881000,4166180,5,5,43562,43562,3753,3753,36311,36311,36304,36304,0,0,32724,84,3500,36304,3758,0,2,2,0,0,32724,0,0,0,5,11,0,1980-01-06T04:09:29,1633361208.026629,2021-10-04T18:26:48
315968983,276000,4179575,5,5,44073,44073,3765,3765,36501,36501,36494,36494,0,0,32843,84,3809,36494,3770,0,2,2,0,0,32843,0,0,0,195,11,0,1980-01-06T04:09:43,1633361221.414425,2021-10-04T18:27:01
315968996,670000,4192969,5,5,44586,44586,3777,3777,36692,36692,36685,36685,0,0,32962,84,4119,36685,3782,0,2,2,0,0,32962,0,0,0,130,11,0,1980-01-06T04:09:56,1633361237.605453,2021-10-04T18:27:17
315969011,186000,4207485,5,5,45141,45141,3790,3790,36899,36899,36892,36892,0,0,33090,84,4454,36892,3795,0,2,2,0,0,33090,0,0,0,81,11,0,1980-01-06T04:10:11,1633361250.325625,2021-10-04T18:27:30
