time_s,time_us,time_steady,gps_init_error,gps_config_error,lsm6ds3_error,lis3mdl_error,analog_sensor_init_error,gps_uart_init_error,mems_i2c_error,timers_error,rtc_error,mems_i2c_error_counter,lsm6ds3_error_counter,lis3mdl_error_counter,gps_reconfig_counter,osc_source,reset_counter,reset_cause,seq,srcSystem,srcComponent,time_gregorian
315968336,156000,3532873,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,131,11,0,1980-01-06T03:58:56
315968337,374000,3534090,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,162,11,0,1980-01-06T03:58:57
315968338,589000,3535303,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,193,11,0,1980-01-06T03:58:58
315968339,804000,3536517,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,225,11,0,1980-01-06T03:58:59
315968341,19000,3537731,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,255,11,0,1980-01-06T03:59:01
315968342,234000,3538945,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,30,11,0,1980-01-06T03:59:02
315968343,452000,3540162,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,61,11,0,1980-01-06T03:59:03
315968344,666000,3541375,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,93,11,0,1980-01-06T03:59:04
315968345,882000,3542589,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,124,11,0,1980-01-06T03:59:05
315968347,97000,3543803,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,154,11,0,1980-01-06T03:59:07
315968348,315000,3545020,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,185,11,0,1980-01-06T03:59:08
315968349,530000,3546234,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,216,11,0,1980-01-06T03:59:09
315968350,745000,3547448,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,248,11,0,1980-01-06T03:59:10
315968351,960000,3548661,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,22,11,0,1980-01-06T03:59:11
315968353,175000,3549875,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,53,11,0,1980-01-06T03:59:13
315968354,393000,3551092,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,84,11,0,1980-01-06T03:59:14
315968355,608000,3552306,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,115,11,0,1980-01-06T03:59:15
315968356,822000,3553519,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,147,11,0,1980-01-06T03:59:16
315968358,38000,3554733,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,177,11,0,1980-01-06T03:59:18
315968359,252000,3555946,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,208,11,0,1980-01-06T03:59:19
315968360,470000,3557163,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,239,11,0,1980-01-06T03:59:20
315968361,685000,3558377,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,15,11,0,1980-01-06T03:59:21
315968362,900000,3559591,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,46,11,0,1980-01-06T03:59:22
315968364,115000,3560804,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,77,11,0,1980-01-06T03:59:24
315968365,332000,3562020,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,108,11,0,1980-01-06T03:59:25
315968366,546000,3563233,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,139,11,0,1980-01-06T03:59:26
315968367,761000,3564447,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,171,11,0,1980-01-06T03:59:27
315968368,976000,3565660,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,201,11,0,1980-01-06T03:59:28
315968370,190000,3566873,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,232,11,0,1980-01-06T03:59:30
315968371,408000,3568091,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,7,11,0,1980-01-06T03:59:31
315968372,622000,3569303,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,38,11,0,1980-01-06T03:59:32
315968373,836000,3570516,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,70,11,0,1980-01-06T03:59:33
315968375,52000,3571730,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,100,11,0,1980-01-06T03:59:35
315968376,266000,3572944,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,131,11,0,1980-01-06T03:59:36
315968377,484000,3574160,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,162,11,0,1980-01-06T03:59:37
315968378,698000,3575374,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,194,11,0,1980-01-06T03:59:38
315968379,914000,3576587,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,224,11,0,1980-01-06T03:59:39
315968381,128000,3577801,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,255,11,0,1980-01-06T03:59:41
315968382,342000,3579014,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,30,11,0,1980-01-06T03:59:42
315968383,560000,3580231,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,61,11,0,1980-01-06T03:59:43
315968384,775000,3581445,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,93,11,0,1980-01-06T03:59:44
315968385,991000,3582659,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,123,11,0,1980-01-06T03:59:45
315968387,206000,3583872,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,154,11,0,1980-01-06T03:59:47
315968388,424000,3585089,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,185,11,0,1980-01-06T03:59:48
315968389,638000,3586302,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,216,11,0,1980-01-06T03:59:49
315968390,853000,3587516,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,248,11,0,1980-01-06T03:59:50
315968392,68000,3588729,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,22,11,0,1980-01-06T03:59:52
315968393,282000,3589943,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,53,11,0,1980-01-06T03:59:53
315968394,500000,3591160,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,84,11,0,1980-01-06T03:59:54
315968395,715000,3592374,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,116,11,0,1980-01-06T03:59:55
315968396,930000,3593587,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,146,11,0,1980-01-06T03:59:56
315968398,145000,3594800,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,177,11,0,1980-01-06T03:59:58
315968399,359000,3596014,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,208,11,0,1980-01-06T03:59:59
315968400,578000,3597231,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,239,11,0,1980-01-06T04:00:00
315968401,792000,3598445,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,15,11,0,1980-01-06T04:00:01
315968403,6000,3599657,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,45,11,0,1980-01-06T04:00:03
315968404,32000,3600683,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,69,11,0,1980-01-06T04:00:04
315968405,210000,3601860,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,94,11,0,1980-01-06T04:00:05
315968406,353000,3603004,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,120,11,0,1980-01-06T04:00:06
315968407,500000,3604150,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,146,11,0,1980-01-06T04:00:07
315968408,677000,3605328,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,172,11,0,1980-01-06T04:00:08
315968409,807000,3606457,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,199,11,0,1980-01-06T04:00:09
315968411,23000,3607671,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,229,11,0,1980-01-06T04:00:11
315968412,237000,3608885,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,4,11,0,1980-01-06T04:00:12
315968413,455000,3610102,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,35,11,0,1980-01-06T04:00:13
315968414,670000,3611315,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,66,11,0,1980-01-06T04:00:14
315968415,884000,3612529,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,98,11,0,1980-01-06T04:00:15
315968417,100000,3613742,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,128,11,0,1980-01-06T04:00:17
315968418,315000,3614956,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,159,11,0,1980-01-06T04:00:18
315968419,533000,3616174,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,190,11,0,1980-01-06T04:00:19
315968420,748000,3617387,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,222,11,0,1980-01-06T04:00:20
315968421,963000,3618601,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,252,11,0,1980-01-06T04:00:21
315968423,177000,3619814,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,27,11,0,1980-01-06T04:00:23
315968424,395000,3621031,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,58,11,0,1980-01-06T04:00:24
315968425,609000,3622244,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,89,11,0,1980-01-06T04:00:25
315968426,823000,3623457,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,121,11,0,1980-01-06T04:00:26
315968428,39000,3624671,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,151,11,0,1980-01-06T04:00:28
315968429,254000,3625884,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,182,11,0,1980-01-06T04:00:29
315968430,471000,3627101,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,213,11,0,1980-01-06T04:00:30
315968431,686000,3628315,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,244,11,0,1980-01-06T04:00:31
315968432,901000,3629529,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,20,11,0,1980-01-06T04:00:32
315968434,115000,3630741,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,51,11,0,1980-01-06T04:00:34
315968435,330000,3631955,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,82,11,0,1980-01-06T04:00:35
315968436,548000,3633172,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,113,11,0,1980-01-06T04:00:36
315968437,762000,3634385,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,145,11,0,1980-01-06T04:00:37
315968438,978000,3635599,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,175,11,0,1980-01-06T04:00:38
315968440,192000,3636812,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,206,11,0,1980-01-06T04:00:40
315968441,410000,3638029,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,237,11,0,1980-01-06T04:00:41
315968442,624000,3639242,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,12,11,0,1980-01-06T04:00:42
315968443,838000,3640455,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,44,11,0,1980-01-06T04:00:43
315968445,53000,3641668,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,74,11,0,1980-01-06T04:00:45
315968446,268000,3642882,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,105,11,0,1980-01-06T04:00:46
315968447,487000,3644100,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,136,11,0,1980-01-06T04:00:47
315968448,701000,3645313,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,167,11,0,1980-01-06T04:00:48
315968449,916000,3646527,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,198,11,0,1980-01-06T04:00:49
315968451,131000,3647740,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,229,11,0,1980-01-06T04:00:51
315968452,346000,3648954,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,4,11,0,1980-01-06T04:00:52
315968453,564000,3650171,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,35,11,0,1980-01-06T04:00:53
315968454,778000,3651385,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,67,11,0,1980-01-06T04:00:54
315968455,994000,3652598,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,97,11,0,1980-01-06T04:00:55
315968457,208000,3653811,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,128,11,0,1980-01-06T04:00:57
315968458,426000,3655028,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,159,11,0,1980-01-06T04:00:58
315968459,639000,3656240,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,190,11,0,1980-01-06T04:00:59
315968460,853000,3657453,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,222,11,0,1980-01-06T04:01:00
315968462,69000,3658667,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,252,11,0,1980-01-06T04:01:02
315968463,283000,3659880,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,27,11,0,1980-01-06T04:01:03
315968464,501000,3661097,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,58,11,0,1980-01-06T04:01:04
315968465,715000,3662310,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,89,11,0,1980-01-06T04:01:05
315968466,929000,3663524,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,120,11,0,1980-01-06T04:01:06
315968468,144000,3664736,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,151,11,0,1980-01-06T04:01:08
315968469,358000,3665949,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,182,11,0,1980-01-06T04:01:09
315968470,576000,3667167,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,213,11,0,1980-01-06T04:01:10
315968471,791000,3668380,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,244,11,0,1980-01-06T04:01:11
315968473,6000,3669594,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,19,11,0,1980-01-06T04:01:13
315968474,221000,3670807,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,50,11,0,1980-01-06T04:01:14
315968475,438000,3672023,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,81,11,0,1980-01-06T04:01:15
315968476,653000,3673237,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,112,11,0,1980-01-06T04:01:16
315968477,867000,3674451,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,143,11,0,1980-01-06T04:01:17
315968479,83000,3675665,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,174,11,0,1980-01-06T04:01:19
315968480,297000,3676877,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,205,11,0,1980-01-06T04:01:20
315968481,515000,3678094,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,236,11,0,1980-01-06T04:01:21
315968482,729000,3679308,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,11,11,0,1980-01-06T04:01:22
315968483,943000,3680520,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,42,11,0,1980-01-06T04:01:23
315968485,157000,3681732,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,73,11,0,1980-01-06T04:01:25
315968486,370000,3682944,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,104,11,0,1980-01-06T04:01:26
315968487,588000,3684162,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,135,11,0,1980-01-06T04:01:27
315968488,803000,3685376,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,167,11,0,1980-01-06T04:01:28
315968490,19000,3686589,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,197,11,0,1980-01-06T04:01:30
315968491,234000,3687803,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,228,11,0,1980-01-06T04:01:31
315968492,452000,3689020,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,3,11,0,1980-01-06T04:01:32
315968493,666000,3690233,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,34,11,0,1980-01-06T04:01:33
315968494,880000,3691447,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,66,11,0,1980-01-06T04:01:34
315968496,96000,3692660,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,96,11,0,1980-01-06T04:01:36
315968497,310000,3693873,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,127,11,0,1980-01-06T04:01:37
315968498,527000,3695090,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,158,11,0,1980-01-06T04:01:38
315968499,742000,3696303,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,189,11,0,1980-01-06T04:01:39
315968500,956000,3697516,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,220,11,0,1980-01-06T04:01:40
315968502,171000,3698730,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,251,11,0,1980-01-06T04:01:42
315968503,386000,3699944,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,26,11,0,1980-01-06T04:01:43
315968504,604000,3701161,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,57,11,0,1980-01-06T04:01:44
315968505,819000,3702375,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,89,11,0,1980-01-06T04:01:45
315968507,35000,3703589,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,119,11,0,1980-01-06T04:01:47
315968508,249000,3704802,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,150,11,0,1980-01-06T04:01:48
315968509,464000,3706015,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,181,11,0,1980-01-06T04:01:49
315968510,681000,3707232,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,212,11,0,1980-01-06T04:01:50
315968511,895000,3708445,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,244,11,0,1980-01-06T04:01:51
315968513,111000,3709658,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,18,11,0,1980-01-06T04:01:53
315968514,325000,3710872,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,49,11,0,1980-01-06T04:01:54
315968515,543000,3712089,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,80,11,0,1980-01-06T04:01:55
315968516,756000,3713301,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,111,11,0,1980-01-06T04:01:56
315968517,970000,3714514,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,142,11,0,1980-01-06T04:01:57
315968519,186000,3715727,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,173,11,0,1980-01-06T04:01:59
315968520,400000,3716941,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,204,11,0,1980-01-06T04:02:00
315968521,617000,3718157,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,235,11,0,1980-01-06T04:02:01
315968522,832000,3719371,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,11,11,0,1980-01-06T04:02:02
315968524,48000,3720584,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,41,11,0,1980-01-06T04:02:04
315968525,262000,3721798,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,72,11,0,1980-01-06T04:02:05
315968526,477000,3723012,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,103,11,0,1980-01-06T04:02:06
315968527,696000,3724230,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,134,11,0,1980-01-06T04:02:07
315968528,911000,3725444,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,166,11,0,1980-01-06T04:02:08
315968530,127000,3726658,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,197,11,0,1980-01-06T04:02:10
315968531,343000,3727873,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,228,11,0,1980-01-06T04:02:11
315968532,561000,3729090,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,3,11,0,1980-01-06T04:02:12
315968533,775000,3730303,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,34,11,0,1980-01-06T04:02:13
315968534,989000,3731516,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,65,11,0,1980-01-06T04:02:14
315968536,204000,3732729,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,96,11,0,1980-01-06T04:02:16
315968537,419000,3733943,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,127,11,0,1980-01-06T04:02:17
315968538,637000,3735159,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,158,11,0,1980-01-06T04:02:18
315968539,851000,3736373,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,190,11,0,1980-01-06T04:02:19
315968541,66000,3737586,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,220,11,0,1980-01-06T04:02:21
315968542,280000,3738799,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,251,11,0,1980-01-06T04:02:22
315968543,495000,3740013,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,26,11,0,1980-01-06T04:02:23
315968544,713000,3741230,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,57,11,0,1980-01-06T04:02:24
315968545,927000,3742443,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,88,11,0,1980-01-06T04:02:25
315968547,143000,3743657,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,119,11,0,1980-01-06T04:02:27
315968548,356000,3744869,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,150,11,0,1980-01-06T04:02:28
315968549,574000,3746086,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,181,11,0,1980-01-06T04:02:29
315968550,789000,3747300,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,212,11,0,1980-01-06T04:02:30
315968552,4000,3748514,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,243,11,0,1980-01-06T04:02:32
315968553,219000,3749727,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,18,11,0,1980-01-06T04:02:33
315968554,433000,3750940,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,49,11,0,1980-01-06T04:02:34
315968555,651000,3752157,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,80,11,0,1980-01-06T04:02:35
315968556,866000,3753371,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,112,11,0,1980-01-06T04:02:36
315968558,81000,3754584,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,142,11,0,1980-01-06T04:02:38
315968559,295000,3755797,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,173,11,0,1980-01-06T04:02:39
315968560,510000,3757011,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,204,11,0,1980-01-06T04:02:40
315968561,727000,3758227,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,235,11,0,1980-01-06T04:02:41
315968562,940000,3759440,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,10,11,0,1980-01-06T04:02:42
315968564,156000,3760653,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,41,11,0,1980-01-06T04:02:44
315968565,370000,3761866,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,72,11,0,1980-01-06T04:02:45
315968566,588000,3763083,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,103,11,0,1980-01-06T04:02:46
315968567,802000,3764296,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,134,11,0,1980-01-06T04:02:47
315968569,16000,3765509,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,165,11,0,1980-01-06T04:02:49
315968570,231000,3766722,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,196,11,0,1980-01-06T04:02:50
315968571,446000,3767936,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,227,11,0,1980-01-06T04:02:51
315968572,663000,3769153,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,2,11,0,1980-01-06T04:02:52
315968573,878000,3770367,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,33,11,0,1980-01-06T04:02:53
315968575,93000,3771580,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,64,11,0,1980-01-06T04:02:55
315968576,307000,3772792,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,95,11,0,1980-01-06T04:02:56
315968577,520000,3774004,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,126,11,0,1980-01-06T04:02:57
315968578,738000,3775221,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,157,11,0,1980-01-06T04:02:58
315968579,953000,3776435,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,187,11,0,1980-01-06T04:02:59
315968581,169000,3777649,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,219,11,0,1980-01-06T04:03:01
315968582,383000,3778862,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,250,11,0,1980-01-06T04:03:02
315968583,601000,3780079,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,25,11,0,1980-01-06T04:03:03
315968584,815000,3781292,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,56,11,0,1980-01-06T04:03:04
315968586,30000,3782506,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,87,11,0,1980-01-06T04:03:06
315968587,245000,3783720,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,118,11,0,1980-01-06T04:03:07
315968588,460000,3784933,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,149,11,0,1980-01-06T04:03:08
315968589,677000,3786150,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,180,11,0,1980-01-06T04:03:09
315968590,893000,3787365,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,212,11,0,1980-01-06T04:03:10
315968592,108000,3788578,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,242,11,0,1980-01-06T04:03:12
315968593,323000,3789792,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,17,11,0,1980-01-06T04:03:13
315968594,537000,3791004,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,48,11,0,1980-01-06T04:03:14
315968595,755000,3792221,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,79,11,0,1980-01-06T04:03:15
315968597,869000,3794333,0,0,-16,-16,0,0,-16,0,-88,22,11,11,3,0,1,2,111,11,0,1980-01-06T04:03:17
315968599,41000,3795504,0,0,-16,-14,0,0,-14,0,-88,40,21,21,3,0,1,2,127,11,0,1980-01-06T04:03:19
315968600,46000,3796509,0,0,-14,-14,0,0,-14,0,-88,41,22,21,3,0,1,2,152,11,0,1980-01-06T04:03:20
315968601,262000,3797723,0,0,-14,-14,0,0,-14,0,-88,41,22,21,3,0,1,2,183,11,0,1980-01-06T04:03:21
