time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian
315968200,538600,3398152,-36.434377570581795,30000.0,14.640077634954709,9177.1826171875,251,13,1,1980-01-06T03:56:40
315968201,538600,3399152,-36.584347515862376,30000.0,14.646570511753055,9177.1826171875,8,13,1,1980-01-06T03:56:41
315968202,538600,3400152,-36.43913349241338,30000.0,14.640280945501535,9177.1826171875,18,13,1,1980-01-06T03:56:42
315968203,538600,3401152,-35.51774812735157,30000.0,14.600135127206412,9177.1826171875,28,13,1,1980-01-06T03:56:43
315968204,538600,3402152,-35.5107727025621,30000.0,14.599835969821754,9177.1826171875,40,13,1,1980-01-06T03:56:44
315968205,538600,3403152,-36.57832335805885,30000.0,14.646316731136096,9177.1826171875,50,13,1,1980-01-06T03:56:45
315968206,538600,3404152,-36.41852449596242,30000.0,14.63418118808028,9177.1826171875,61,13,1,1980-01-06T03:56:46
315968207,538600,3405152,-35.4844563222661,30000.0,14.593467495402372,9177.1826171875,73,13,1,1980-01-06T03:56:47
315968208,538600,3406152,-36.36937994658037,30000.0,14.632053346513276,9177.1826171875,83,13,1,1980-01-06T03:56:48
315968209,538600,3407152,-35.47240785638439,30000.0,14.592937212010002,9177.1826171875,93,13,1,1980-01-06T03:56:49
315968210,538600,3408152,-35.46765188255813,30000.0,14.597946548980577,9177.1826171875,105,13,1,1980-01-06T03:56:50
315968211,538600,3409152,-35.44672559468372,30000.0,14.591816570899603,9177.1826171875,116,13,1,1980-01-06T03:56:51
315968212,538600,3410152,-36.32911310189009,30000.0,14.630306232326657,9177.1826171875,126,13,1,1980-01-06T03:56:52
315968213,538600,3411152,-36.58973755144395,30000.0,14.641607950570327,9177.1826171875,138,13,1,1980-01-06T03:56:53
315968214,538600,3412152,-36.3535268603081,30000.0,14.626163836436467,9177.1826171875,148,13,1,1980-01-06T03:56:54
315968215,538600,3413152,-35.4270675621694,30000.0,14.590952376445072,9177.1826171875,158,13,1,1980-01-06T03:56:55
315968216,538600,3414152,-35.42453104152664,30000.0,14.585625913826918,9177.1826171875,171,13,1,1980-01-06T03:56:56
315968217,538600,3415152,-36.51744763512122,30000.0,14.633275765892968,9177.1826171875,181,13,1,1980-01-06T03:56:57
315968218,538600,3416152,-36.348770933872196,30000.0,14.62074905208439,9177.1826171875,191,13,1,1980-01-06T03:56:58
315968219,538600,3417152,-35.6784998098168,30000.0,14.601952145553375,9177.1826171875,203,13,1,1980-01-06T03:56:59
315968220,538600,3418152,-35.39916583109734,30000.0,14.589728532991629,9177.1826171875,213,13,1,1980-01-06T03:57:00
315968221,538600,3419152,-35.39472691852416,30000.0,14.584324599852582,9177.1826171875,224,13,1,1980-01-06T03:57:01
315968222,538600,3420152,-35.40297061312558,30000.0,14.579468693749336,9177.1826171875,236,13,1,1980-01-06T03:57:02
315968223,538600,3421152,-35.397897570384885,30000.0,14.579246012026628,9177.1826171875,246,13,1,1980-01-06T03:57:03
315968224,538600,3422152,-35.38267844041657,30000.0,14.583793693875316,9177.1826171875,0,13,1,1980-01-06T03:57:04
315968225,538600,3423152,-36.30691877020634,30000.0,14.618932576190781,9177.1826171875,12,13,1,1980-01-06T03:57:05
315968226,538600,3424152,-36.253969413548475,30000.0,14.611427228325772,9177.1826171875,23,13,1,1980-01-06T03:57:06
315968227,538600,3425152,-36.26284715220645,30000.0,14.611809574398249,9177.1826171875,33,13,1,1980-01-06T03:57:07
315968228,538600,3426152,-35.354776695338295,30000.0,14.577352777756394,9177.1826171875,45,13,1,1980-01-06T03:57:08
315968229,538600,3427152,-35.34272821178738,30000.0,14.57160515971733,9177.1826171875,55,13,1,1980-01-06T03:57:09
315968230,538600,3428152,-36.27965144079733,30000.0,14.6125401894955,9177.1826171875,65,13,1,1980-01-06T03:57:10
315968231,538600,3429152,-36.165826102803024,30000.0,14.612798649658966,9177.1826171875,78,13,1,1980-01-06T03:57:11
315968232,538600,3430152,-35.31197286475324,30000.0,14.575475900772734,9177.1826171875,88,13,1,1980-01-06T03:57:12
315968233,538600,3431152,-36.255871786193076,30000.0,14.606308229829011,9177.1826171875,98,13,1,1980-01-06T03:57:13
315968234,538600,3432152,-35.314192323144745,30000.0,14.56513672408895,9177.1826171875,110,13,1,1980-01-06T03:57:14
315968235,538600,3433152,-35.29294893339809,30000.0,14.569418751057766,9177.1826171875,120,13,1,1980-01-06T03:57:15
315968236,538600,3434152,-35.29009534334182,30000.0,14.569298682604893,9177.1826171875,131,13,1,1980-01-06T03:57:16
315968237,538600,3435152,-36.1804109732373,30000.0,14.59781274481168,9177.1826171875,143,13,1,1980-01-06T03:57:17
315968238,538600,3436152,-36.23336037394199,30000.0,14.605322187694195,9177.1826171875,153,13,1,1980-01-06T03:57:18
315968239,538600,3437152,-36.184849846370255,30000.0,14.608418301703454,9177.1826171875,163,13,1,1980-01-06T03:57:19
315968240,538600,3438152,-36.13570516711805,30000.0,14.606275124076692,9177.1826171875,175,13,1,1980-01-06T03:57:20
315968241,538600,3439152,-35.24253549551349,30000.0,14.561987844341251,9177.1826171875,186,13,1,1980-01-06T03:57:21
315968242,538600,3440152,-35.23492591748718,30000.0,14.561653094719288,9177.1826171875,196,13,1,1980-01-06T03:57:22
315968243,538600,3441152,-36.13443691696936,30000.0,14.595812847030178,9177.1826171875,208,13,1,1980-01-06T03:57:23
315968244,538600,3442152,-36.34306382181146,30000.0,14.615300159182903,9177.1826171875,218,13,1,1980-01-06T03:57:24
315968245,538600,3443152,-35.21526783788831,30000.0,14.560794650407708,9177.1826171875,228,13,1,1980-01-06T03:57:25
315968246,538600,3444152,-35.220023825288784,30000.0,14.55578266964312,9177.1826171875,241,13,1,1980-01-06T03:57:26
315968247,538600,3445152,-35.22160915436543,30000.0,14.555851369211048,9177.1826171875,251,13,1,1980-01-06T03:57:27
315968248,538600,3446152,-35.22446274663177,30000.0,14.555980178122349,9177.1826171875,5,13,1,1980-01-06T03:57:28
315968249,538600,3447152,-35.20638999405637,30000.0,14.555181504449981,9177.1826171875,17,13,1,1980-01-06T03:57:29
315968250,538600,3448152,-36.26316421428489,30000.0,14.596214935994462,9177.1826171875,27,13,1,1980-01-06T03:57:30
315968251,538600,3449152,-36.18770340755234,30000.0,14.598136048990877,9177.1826171875,38,13,1,1980-01-06T03:57:31
315968252,538600,3450152,-36.3950619403098,30000.0,14.596749449219883,9177.1826171875,50,13,1,1980-01-06T03:57:32
315968253,538600,3451152,-35.18070765509526,30000.0,14.554056254666527,9177.1826171875,60,13,1,1980-01-06T03:57:33
315968254,538600,3452152,-35.18039058913555,30000.0,14.548820505543727,9177.1826171875,70,13,1,1980-01-06T03:57:34
315968255,538600,3453152,-36.06563431914319,30000.0,14.57719588129408,9177.1826171875,82,13,1,1980-01-06T03:57:35
315968256,538600,3454152,-36.2276532544325,30000.0,14.584258160695807,9177.1826171875,93,13,1,1980-01-06T03:57:36
315968257,538600,3455152,-36.18009391086214,30000.0,14.592599226206135,9177.1826171875,103,13,1,1980-01-06T03:57:37
315968258,538600,3456152,-35.13663547579163,30000.0,14.546895173384728,9177.1826171875,115,13,1,1980-01-06T03:57:38
315968259,538600,3457152,-35.12585522715081,30000.0,14.541202997598205,9177.1826171875,125,13,1,1980-01-06T03:57:39
315968260,538600,3458152,-35.14519626054077,30000.0,14.542054375228846,9177.1826171875,135,13,1,1980-01-06T03:57:40
315968261,538600,3459152,-35.12934295479606,30000.0,14.541357805273588,9177.1826171875,148,13,1,1980-01-06T03:57:41
315968262,538600,3460152,-35.184829512468056,30000.0,14.543799635610256,9177.1826171875,158,13,1,1980-01-06T03:57:42
315968263,538600,3461152,-36.23653099573255,30000.0,14.58985397266368,9177.1826171875,168,13,1,1980-01-06T03:57:43
315968264,538600,3462152,-36.20926364461845,30000.0,14.588662559212448,9177.1826171875,180,13,1,1980-01-06T03:57:44
315968265,538600,3463152,-36.12936391619276,30000.0,14.579974407072772,9177.1826171875,190,13,1,1980-01-06T03:57:45
315968266,538600,3464152,-35.07797822466089,30000.0,14.539095374176267,9177.1826171875,201,13,1,1980-01-06T03:57:46
315968267,538600,3465152,-35.07512462766745,30000.0,14.53896630459744,9177.1826171875,213,13,1,1980-01-06T03:57:47
315968268,538600,3466152,-36.02378202146783,30000.0,14.575362481219276,9177.1826171875,223,13,1,1980-01-06T03:57:48
315968269,538600,3467152,-36.05358593244891,30000.0,14.571460506394242,9177.1826171875,233,13,1,1980-01-06T03:57:49
315968270,538600,3468152,-35.05134464914097,30000.0,14.532696070075412,9177.1826171875,245,13,1,1980-01-06T03:57:50
315968271,538600,3469152,-35.76410709542813,30000.0,14.558802309832343,9177.1826171875,0,13,1,1980-01-06T03:57:51
315968272,538600,3470152,-35.039613190712316,30000.0,14.532179478694696,9177.1826171875,10,13,1,1980-01-06T03:57:52
315968273,538600,3471152,-35.0399302571768,30000.0,14.532196699341641,9177.1826171875,22,13,1,1980-01-06T03:57:53
315968274,538600,3472152,-35.03327186118395,30000.0,14.526683354048293,9177.1826171875,32,13,1,1980-01-06T03:57:54
315968275,538600,3473152,-36.00666062125492,30000.0,14.564205603338898,9177.1826171875,42,13,1,1980-01-06T03:57:55
315968276,538600,3474152,-35.96956424275429,30000.0,14.56779139346153,9177.1826171875,55,13,1,1980-01-06T03:57:56
315968277,538600,3475152,-36.03012327996466,30000.0,14.570436867496632,9177.1826171875,65,13,1,1980-01-06T03:57:57
315968278,538600,3476152,-34.9923702748001,30000.0,14.524874163112067,9177.1826171875,75,13,1,1980-01-06T03:57:58
315968279,538600,3477152,-34.98190707524445,30000.0,14.52441744551659,9177.1826171875,87,13,1,1980-01-06T03:57:59
315968280,538600,3478152,-35.95022338967165,30000.0,14.561738063723324,9177.1826171875,97,13,1,1980-01-06T03:58:00
315968281,538600,3479152,-35.93627260777275,30000.0,14.561123104038273,9177.1826171875,108,13,1,1980-01-06T03:58:01
315968282,538600,3480152,-34.94702973445082,30000.0,14.517652847929723,9177.1826171875,120,13,1,1980-01-06T03:58:02
315968283,538600,3481152,-34.94290786599356,30000.0,14.517471755668039,9177.1826171875,130,13,1,1980-01-06T03:58:03
315968284,538600,3482152,-34.94132253192038,30000.0,14.522624607154066,9177.1826171875,140,13,1,1980-01-06T03:58:04
315968285,538600,3483152,-34.928639858311726,30000.0,14.51684218920623,9177.1826171875,152,13,1,1980-01-06T03:58:05
315968286,538600,3484152,-34.909615844488144,30000.0,14.516005509179598,9177.1826171875,163,13,1,1980-01-06T03:58:06
315968287,538600,3485152,-35.3728494175866,30000.0,14.531197307072759,9177.1826171875,173,13,1,1980-01-06T03:58:07
315968288,538600,3486152,-35.82403214604383,30000.0,14.556217522431307,9177.1826171875,185,13,1,1980-01-06T03:58:08
315968289,538600,3487152,-35.86366509371671,30000.0,14.557944482121162,9177.1826171875,195,13,1,1980-01-06T03:58:09
315968290,538600,3488152,-35.86271390318061,30000.0,14.552700938253562,9177.1826171875,205,13,1,1980-01-06T03:58:10
315968291,538600,3489152,-34.90517690734041,30000.0,14.51058476016012,9177.1826171875,218,13,1,1980-01-06T03:58:11
315968292,538600,3490152,-34.89978676907574,30000.0,14.515565544456539,9177.1826171875,228,13,1,1980-01-06T03:58:12
315968293,538600,3491152,-35.960052348324254,30000.0,14.551748993889133,9177.1826171875,238,13,1,1980-01-06T03:58:13
315968294,538600,3492152,-35.861128585597704,30000.0,14.552623984078519,9177.1826171875,250,13,1,1980-01-06T03:58:14
315968295,538600,3493152,-35.98256383015396,30000.0,14.552731564488342,9177.1826171875,4,13,1,1980-01-06T03:58:15
315968296,538600,3494152,-34.845885368358516,30000.0,14.507960688082743,9177.1826171875,15,13,1,1980-01-06T03:58:16
315968297,538600,3495152,-34.841446428011636,30000.0,14.507770730366303,9177.1826171875,27,13,1,1980-01-06T03:58:17
315968298,757900,3496152,-34.85032430848257,30000.0,14.497713082282507,9177.1826171875,37,13,1,1980-01-06T03:58:18
315968299,757900,3497152,-34.83447094987348,30000.0,14.502236568234292,9177.1826171875,47,13,1,1980-01-06T03:58:19
315968300,757900,3498152,-34.81100797391607,30000.0,14.4959762794467,9177.1826171875,59,13,1,1980-01-06T03:58:20
315968301,757900,3499152,-35.92422420345247,30000.0,14.55018498582154,9177.1826171875,70,13,1,1980-01-06T03:58:21
315968302,757900,3500152,-35.79169164758123,30000.0,14.544377203804538,9177.1826171875,80,13,1,1980-01-06T03:58:22
315968303,757900,3501152,-35.97432018958561,30000.0,14.552372737309987,9177.1826171875,92,13,1,1980-01-06T03:58:23
315968304,757900,3502152,-34.788813261199515,30000.0,14.494990937870133,9177.1826171875,102,13,1,1980-01-06T03:58:24
315968305,757900,3503152,-34.794203406228554,30000.0,14.495232970984928,9177.1826171875,112,13,1,1980-01-06T03:58:25
315968306,757900,3504152,-35.810081344236096,30000.0,14.539971585755945,9177.1826171875,125,13,1,1980-01-06T03:58:26
315968307,757900,3505152,-35.955296400725544,30000.0,14.55154390880996,9177.1826171875,135,13,1,1980-01-06T03:58:27
315968308,757900,3506152,-34.7685209475552,30000.0,14.494091847162961,9177.1826171875,145,13,1,1980-01-06T03:58:28
315968309,757900,3507152,-34.773911093821155,30000.0,14.494333927184764,9177.1826171875,157,13,1,1980-01-06T03:58:29
315968310,757900,3508152,-34.75710651908391,30000.0,14.493590355515408,9177.1826171875,167,13,1,1980-01-06T03:58:30
315968311,757900,3509152,-34.755521181679704,30000.0,14.493521180001114,9177.1826171875,178,13,1,1980-01-06T03:58:31
315968312,757900,3510152,-34.73491179283862,30000.0,14.487379835135043,9177.1826171875,190,13,1,1980-01-06T03:58:32
315968313,757900,3511152,-34.73332645503651,30000.0,14.487310623740687,9177.1826171875,200,13,1,1980-01-06T03:58:33
315968314,757900,3512152,-35.75776581785465,30000.0,14.532466115907765,9177.1826171875,210,13,1,1980-01-06T03:58:34
315968315,757900,3513152,-35.91629762076752,30000.0,14.539417211831447,9177.1826171875,222,13,1,1980-01-06T03:58:35
315968316,757900,3514152,-34.72222908962592,30000.0,14.486817462715377,9177.1826171875,233,13,1,1980-01-06T03:58:36
315968317,757900,3515152,-34.71842427830741,30000.0,14.486653064076783,9177.1826171875,243,13,1,1980-01-06T03:58:37
315968318,757900,3516152,-35.69562127356928,30000.0,14.524529343193011,9177.1826171875,255,13,1,1980-01-06T03:58:38
315968319,757900,3517152,-35.92866308944567,30000.0,14.534747585222762,9177.1826171875,9,13,1,1980-01-06T03:58:39
315968320,757900,3518152,-35.72162052700239,30000.0,14.520458338559125,9177.1826171875,19,13,1,1980-01-06T03:58:40
315968321,757900,3519152,-35.263144766046366,30000.0,14.505505316442607,9177.1826171875,32,13,1,1980-01-06T03:58:41
315968322,757900,3520152,-34.70764397868258,30000.0,14.480952092482518,9177.1826171875,42,13,1,1980-01-06T03:58:42
315968323,757900,3521152,-34.70764397868258,30000.0,14.480952092482518,9177.1826171875,52,13,1,1980-01-06T03:58:43
315968324,757900,3522152,-34.69401006845146,30000.0,14.480346115685565,9177.1826171875,64,13,1,1980-01-06T03:58:44
315968325,757900,3523152,-35.04627158622768,30000.0,14.495929180732354,9177.1826171875,74,13,1,1980-01-06T03:58:45
315968326,757900,3524152,-34.69274179762542,30000.0,14.475060253820903,9177.1826171875,85,13,1,1980-01-06T03:58:46
315968327,757900,3525152,-35.77298488326703,30000.0,14.52271308000199,9177.1826171875,97,13,1,1980-01-06T03:58:47
315968328,757900,3526152,-35.71876695077954,30000.0,14.51512693112599,9177.1826171875,107,13,1,1980-01-06T03:58:48
