time_s,time_us,time_steady,update_time_operator,update_time_radio,last_packet_time,last_packet_rssi,last_packet_snr,last_packet_signal_rssi,last_executed_cmd_seq,radio_error_bits,radio_state,count_packet_recieved,count_crc_errors,count_hdr_errors,count_mavlink_msgs_recieved,count_operator_cmds_recieved,count_operator_cmds_executed,count_operator_errors,seq,srcSystem,srcComponent,time_gregorian
315967095,568673,2294003,2294003,2293993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,226,10,0,1980-01-06T03:38:15
315967096,578458,2295013,2295003,2295013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,229,10,0,1980-01-06T03:38:16
315967097,568266,2296003,2296003,2296003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,232,10,0,1980-01-06T03:38:17
315967098,568645,2297003,2297003,2296933,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,235,10,0,1980-01-06T03:38:18
315967099,568310,2298003,2298003,2297983,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,238,10,0,1980-01-06T03:38:19
315967100,683586,2299003,2299003,2298983,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,241,10,0,1980-01-06T03:38:20
315967101,683819,2300003,2300003,2299913,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,244,10,0,1980-01-06T03:38:21
315967102,683835,2301003,2301003,2300983,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,247,10,0,1980-01-06T03:38:22
315967103,693404,2302013,2302003,2302013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,250,10,0,1980-01-06T03:38:23
315967104,683823,2303003,2303003,2302983,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,253,10,0,1980-01-06T03:38:24
315967105,683819,2304003,2304003,2303873,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,0,10,0,1980-01-06T03:38:25
315967106,683823,2305003,2305003,2304993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,3,10,0,1980-01-06T03:38:26
315967107,683823,2306003,2306003,2305993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,6,10,0,1980-01-06T03:38:27
315967108,683823,2307003,2307003,2306873,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,9,10,0,1980-01-06T03:38:28
315967109,683839,2308003,2308003,2307993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,12,10,0,1980-01-06T03:38:29
315967110,693289,2309013,2309003,2309013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,15,10,0,1980-01-06T03:38:30
315967111,683428,2310003,2310003,2310003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,18,10,0,1980-01-06T03:38:31
315967112,683573,2311003,2310993,2311003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,21,10,0,1980-01-06T03:38:32
315967113,683843,2312003,2312003,2311983,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,24,10,0,1980-01-06T03:38:33
315967114,693840,2313013,2313003,2313013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,27,10,0,1980-01-06T03:38:34
315967115,693293,2314013,2314003,2314013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,30,10,0,1980-01-06T03:38:35
315967116,683443,2315003,2315003,2315003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,33,10,0,1980-01-06T03:38:36
315967117,683843,2316003,2316003,2315903,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,36,10,0,1980-01-06T03:38:37
315967118,683424,2317003,2317003,2317003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,39,10,0,1980-01-06T03:38:38
315967119,683512,2318003,2318003,2317983,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,42,10,0,1980-01-06T03:38:39
315967120,683824,2319003,2319003,2318893,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,45,10,0,1980-01-06T03:38:40
315967121,683819,2320003,2320003,2319993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,48,10,0,1980-01-06T03:38:41
315967122,683819,2321003,2321003,2320993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,51,10,0,1980-01-06T03:38:42
315967123,683426,2322003,2322003,2322003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,54,10,0,1980-01-06T03:38:43
315967124,683816,2323003,2323003,2322883,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,57,10,0,1980-01-06T03:38:44
315967125,693362,2324013,2324003,2324013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,60,10,0,1980-01-06T03:38:45
315967126,683801,2325003,2324993,2325003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,63,10,0,1980-01-06T03:38:46
315967127,683824,2326003,2326003,2325863,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,66,10,0,1980-01-06T03:38:47
315967128,683823,2327003,2327003,2326993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,69,10,0,1980-01-06T03:38:48
315967129,693329,2328013,2328003,2328013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,72,10,0,1980-01-06T03:38:49
315967130,683823,2329003,2329003,2328993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,75,10,0,1980-01-06T03:38:50
315967131,693349,2330013,2330003,2330013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,78,10,0,1980-01-06T03:38:51
315967132,683827,2331003,2331003,2330983,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,81,10,0,1980-01-06T03:38:52
315967133,683838,2332003,2332003,2331993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,84,10,0,1980-01-06T03:38:53
315967134,683815,2333003,2333003,2332993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,87,10,0,1980-01-06T03:38:54
315967135,683428,2334003,2334003,2333993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,90,10,0,1980-01-06T03:38:55
315967136,683820,2335003,2335003,2334923,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,93,10,0,1980-01-06T03:38:56
315967137,683439,2336003,2336003,2336003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,96,10,0,1980-01-06T03:38:57
315967138,693283,2337013,2337003,2337013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,99,10,0,1980-01-06T03:38:58
315967139,683819,2338003,2338003,2337893,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,102,10,0,1980-01-06T03:38:59
315967140,683819,2339003,2339003,2338983,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,105,10,0,1980-01-06T03:39:00
315967141,683517,2340003,2339993,2340003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,108,10,0,1980-01-06T03:39:01
315967142,694009,2341013,2341003,2341013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,111,10,0,1980-01-06T03:39:02
315967143,683435,2342003,2342003,2341853,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,114,10,0,1980-01-06T03:39:03
315967144,683423,2343003,2343003,2343003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,117,10,0,1980-01-06T03:39:04
315967145,693335,2344013,2344003,2344013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,120,10,0,1980-01-06T03:39:05
315967146,693343,2345013,2345003,2345013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,123,10,0,1980-01-06T03:39:06
315967147,683409,2346003,2346003,2345994,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,126,10,0,1980-01-06T03:39:07
315967148,693508,2347013,2347003,2347013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,129,10,0,1980-01-06T03:39:08
315967149,693287,2348013,2348003,2348013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,132,10,0,1980-01-06T03:39:09
315967150,683431,2349003,2349003,2349003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,135,10,0,1980-01-06T03:39:10
315967151,683819,2350003,2350003,2349943,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,138,10,0,1980-01-06T03:39:11
315967152,683428,2351003,2351003,2350993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,141,10,0,1980-01-06T03:39:12
315967153,693289,2352013,2352003,2352013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,144,10,0,1980-01-06T03:39:13
315967154,693283,2353013,2353003,2353013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,147,10,0,1980-01-06T03:39:14
315967155,683812,2354003,2354003,2353914,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,150,10,0,1980-01-06T03:39:15
315967156,693286,2355013,2355003,2355013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,153,10,0,1980-01-06T03:39:16
315967157,683819,2356003,2356003,2355993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,156,10,0,1980-01-06T03:39:17
315967158,683906,2357003,2357003,2356943,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,159,10,0,1980-01-06T03:39:18
315967159,683852,2358003,2358003,2357993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,162,10,0,1980-01-06T03:39:19
315967160,683446,2359003,2359003,2359003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,165,10,0,1980-01-06T03:39:20
315967161,683437,2360003,2359993,2360003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,168,10,0,1980-01-06T03:39:21
315967162,683820,2361003,2361003,2360903,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,171,10,0,1980-01-06T03:39:22
315967163,683819,2362003,2362003,2361993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,174,10,0,1980-01-06T03:39:23
315967164,683819,2363003,2363003,2362993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,177,10,0,1980-01-06T03:39:24
315967165,683811,2364003,2364003,2363863,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,180,10,0,1980-01-06T03:39:25
315967166,683409,2365003,2365003,2364993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,183,10,0,1980-01-06T03:39:26
315967167,693543,2366013,2366003,2366013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,186,10,0,1980-01-06T03:39:27
315967168,693625,2367013,2367003,2367013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,189,10,0,1980-01-06T03:39:28
315967169,693314,2368013,2368003,2368013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,192,10,0,1980-01-06T03:39:29
315967170,683839,2369003,2369003,2368963,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,195,10,0,1980-01-06T03:39:30
315967171,693329,2370013,2370003,2370013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,198,10,0,1980-01-06T03:39:31
315967172,683823,2371003,2371003,2370983,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,201,10,0,1980-01-06T03:39:32
315967173,693571,2372013,2372003,2372013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,204,10,0,1980-01-06T03:39:33
315967174,683824,2373003,2373003,2372933,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,207,10,0,1980-01-06T03:39:34
315967175,683409,2374003,2374003,2374003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,210,10,0,1980-01-06T03:39:35
315967176,683453,2375003,2375003,2375003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,213,10,0,1980-01-06T03:39:36
315967177,683827,2376003,2376003,2375963,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,216,10,0,1980-01-06T03:39:37
315967178,693470,2377013,2377003,2377013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,219,10,0,1980-01-06T03:39:38
315967179,693284,2378013,2378003,2378013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,222,10,0,1980-01-06T03:39:39
315967180,683446,2379003,2379003,2379003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,225,10,0,1980-01-06T03:39:40
315967181,683824,2380003,2380003,2379923,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,228,10,0,1980-01-06T03:39:41
315967182,683820,2381003,2381003,2380983,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,231,10,0,1980-01-06T03:39:42
315967183,683815,2382003,2382003,2381993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,234,10,0,1980-01-06T03:39:43
315967184,683627,2383003,2382993,2383003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,237,10,0,1980-01-06T03:39:44
315967185,683515,2384003,2383993,2384003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,240,10,0,1980-01-06T03:39:45
315967186,683500,2385003,2385003,2384973,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,243,10,0,1980-01-06T03:39:46
315967187,684471,2386004,2385993,2386004,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,246,10,0,1980-01-06T03:39:47
315967188,683584,2387003,2386993,2387003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,249,10,0,1980-01-06T03:39:48
315967189,683435,2388003,2388003,2388003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,252,10,0,1980-01-06T03:39:49
315967190,693656,2389013,2389003,2389013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,255,10,0,1980-01-06T03:39:50
315967191,683413,2390003,2390003,2389994,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,2,10,0,1980-01-06T03:39:51
315967192,683442,2391003,2391003,2391003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,5,10,0,1980-01-06T03:39:52
315967193,683839,2392003,2392003,2391983,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,8,10,0,1980-01-06T03:39:53
315967194,683412,2393003,2393003,2392993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,11,10,0,1980-01-06T03:39:54
315967195,683820,2394003,2394003,2393985,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,14,10,0,1980-01-06T03:39:55
315967196,683450,2395003,2395003,2395003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,17,10,0,1980-01-06T03:39:56
315967197,683417,2396003,2396003,2396003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,20,10,0,1980-01-06T03:39:57
315967198,683820,2397003,2397003,2396983,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,23,10,0,1980-01-06T03:39:58
315967199,683826,2398003,2398003,2397993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,26,10,0,1980-01-06T03:39:59
315967200,683823,2399003,2399003,2398993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,29,10,0,1980-01-06T03:40:00
315967201,809851,2400003,2400003,2400003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,32,10,0,1980-01-06T03:40:01
315967202,819766,2401013,2401003,2401013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,35,10,0,1980-01-06T03:40:02
315967203,810263,2402003,2402003,2401963,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,38,10,0,1980-01-06T03:40:03
315967204,810331,2403003,2403003,2402993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,41,10,0,1980-01-06T03:40:04
315967205,809867,2404003,2404003,2403994,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,44,10,0,1980-01-06T03:40:05
315967206,810258,2405003,2405003,2404993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,47,10,0,1980-01-06T03:40:06
315967207,810267,2406003,2406003,2405943,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,50,10,0,1980-01-06T03:40:07
315967208,819925,2407013,2407003,2407013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,53,10,0,1980-01-06T03:40:08
315967209,819731,2408013,2408003,2408013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,56,10,0,1980-01-06T03:40:09
315967210,809878,2409003,2409003,2408943,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,59,10,0,1980-01-06T03:40:10
315967211,810267,2410003,2410003,2409983,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,62,10,0,1980-01-06T03:40:11
315967212,820370,2411013,2411003,2411013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,65,10,0,1980-01-06T03:40:12
315967213,819749,2412013,2412003,2412013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,68,10,0,1980-01-06T03:40:13
315967214,810279,2413003,2413003,2412934,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,71,10,0,1980-01-06T03:40:14
315967215,810267,2414003,2414003,2413983,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,74,10,0,1980-01-06T03:40:15
315967216,819907,2415013,2415003,2415013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,77,10,0,1980-01-06T03:40:16
315967217,810192,2416003,2416003,2416003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,80,10,0,1980-01-06T03:40:17
315967218,810262,2417003,2417003,2416993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,83,10,0,1980-01-06T03:40:18
315967219,819726,2418013,2418003,2418013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,86,10,0,1980-01-06T03:40:19
315967220,819798,2419013,2419003,2419013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,89,10,0,1980-01-06T03:40:20
315967221,820091,2420013,2420003,2420013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,92,10,0,1980-01-06T03:40:21
315967222,820002,2421013,2421003,2421013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,95,10,0,1980-01-06T03:40:22
315967223,819748,2422013,2422003,2422013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,98,10,0,1980-01-06T03:40:23
315967224,809871,2423003,2423003,2422993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,101,10,0,1980-01-06T03:40:24
315967225,810281,2424003,2424003,2423984,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,104,10,0,1980-01-06T03:40:25
315967226,810158,2425003,2424993,2425003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,107,10,0,1980-01-06T03:40:26
315967227,810263,2426003,2426003,2425993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,110,10,0,1980-01-06T03:40:27
315967228,810130,2427003,2426993,2427003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,113,10,0,1980-01-06T03:40:28
315967229,820084,2428013,2428003,2428013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,116,10,0,1980-01-06T03:40:29
315967230,810773,2429004,2428993,2429003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,119,10,0,1980-01-06T03:40:30
315967231,819726,2430013,2430003,2430013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,122,10,0,1980-01-06T03:40:31
315967232,809871,2431003,2431003,2430993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,125,10,0,1980-01-06T03:40:32
315967233,819806,2432013,2432003,2432013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,128,10,0,1980-01-06T03:40:33
315967234,820305,2433013,2433003,2433013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,131,10,0,1980-01-06T03:40:34
315967235,809891,2434003,2434003,2434003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,134,10,0,1980-01-06T03:40:35
315967236,809884,2435003,2435003,2435003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,137,10,0,1980-01-06T03:40:36
315967237,819873,2436013,2436003,2436013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,140,10,0,1980-01-06T03:40:37
315967238,810261,2437003,2437003,2436993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,143,10,0,1980-01-06T03:40:38
315967239,810262,2438003,2438003,2437983,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,146,10,0,1980-01-06T03:40:39
315967240,810267,2439003,2439003,2438993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,149,10,0,1980-01-06T03:40:40
315967241,819778,2440013,2440003,2440013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,152,10,0,1980-01-06T03:40:41
315967242,819872,2441013,2441003,2441013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,155,10,0,1980-01-06T03:40:42
315967243,809956,2442003,2441993,2442003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,158,10,0,1980-01-06T03:40:43
315967244,810271,2443003,2443003,2442943,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,161,10,0,1980-01-06T03:40:44
315967245,810267,2444003,2444003,2443993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,164,10,0,1980-01-06T03:40:45
315967246,819885,2445013,2445003,2445013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,167,10,0,1980-01-06T03:40:46
315967247,810263,2446003,2446003,2445913,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,170,10,0,1980-01-06T03:40:47
315967248,809859,2447003,2447003,2447003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,173,10,0,1980-01-06T03:40:48
315967249,810271,2448003,2448003,2447993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,176,10,0,1980-01-06T03:40:49
315967250,809941,2449003,2448993,2449003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,179,10,0,1980-01-06T03:40:50
315967251,810262,2450003,2450003,2449903,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,182,10,0,1980-01-06T03:40:51
315967252,809866,2451003,2451003,2451003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,185,10,0,1980-01-06T03:40:52
315967253,819798,2452013,2452003,2452013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,188,10,0,1980-01-06T03:40:53
315967254,810270,2453003,2453003,2452854,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,191,10,0,1980-01-06T03:40:54
315967255,819723,2454013,2454003,2454013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,194,10,0,1980-01-06T03:40:55
315967256,810274,2455003,2455003,2454993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,197,10,0,1980-01-06T03:40:56
315967257,819791,2456013,2456003,2456013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,200,10,0,1980-01-06T03:40:57
315967258,811495,2457005,2456993,2457004,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,203,10,0,1980-01-06T03:40:58
315967259,809866,2458003,2458003,2458003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,206,10,0,1980-01-06T03:40:59
315967260,819739,2459013,2459003,2459013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,209,10,0,1980-01-06T03:41:00
315967261,819787,2460013,2460003,2460013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,212,10,0,1980-01-06T03:41:01
315967262,810262,2461003,2461003,2460984,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,215,10,0,1980-01-06T03:41:02
315967263,810282,2462003,2462003,2461933,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,218,10,0,1980-01-06T03:41:03
315967264,819720,2463013,2463003,2463013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,221,10,0,1980-01-06T03:41:04
315967265,809881,2464003,2463993,2464003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,224,10,0,1980-01-06T03:41:05
315967266,810282,2465003,2465003,2464893,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,227,10,0,1980-01-06T03:41:06
315967267,819731,2466013,2466003,2466013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,230,10,0,1980-01-06T03:41:07
315967268,809866,2467003,2467003,2467003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,233,10,0,1980-01-06T03:41:08
315967269,809894,2468003,2468003,2468003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,236,10,0,1980-01-06T03:41:09
315967270,810264,2469003,2469003,2468883,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,239,10,0,1980-01-06T03:41:10
315967271,820432,2470013,2470003,2470013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,242,10,0,1980-01-06T03:41:11
315967272,810270,2471003,2471003,2470993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,245,10,0,1980-01-06T03:41:12
315967273,816839,2472010,2471993,2472010,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,248,10,0,1980-01-06T03:41:13
315967274,809884,2473003,2473003,2472993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,251,10,0,1980-01-06T03:41:14
315967275,810263,2474003,2474003,2473984,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,254,10,0,1980-01-06T03:41:15
315967276,819739,2475013,2475003,2475013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,1,10,0,1980-01-06T03:41:16
315967277,810178,2476003,2475993,2476003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,4,10,0,1980-01-06T03:41:17
315967278,809870,2477003,2477003,2476993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,7,10,0,1980-01-06T03:41:18
315967279,809866,2478003,2478003,2477993,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,10,10,0,1980-01-06T03:41:19
315967280,810263,2479003,2479003,2478993,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,13,10,0,1980-01-06T03:41:20
315967281,819755,2480013,2480003,2480013,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,16,10,0,1980-01-06T03:41:21
315967282,810282,2481003,2481003,2480903,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,19,10,0,1980-01-06T03:41:22
315967283,810282,2482003,2482003,2481983,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,22,10,0,1980-01-06T03:41:23
315967284,809877,2483003,2482993,2483003,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,25,10,0,1980-01-06T03:41:24
315967285,810282,2484003,2484003,2483893,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,28,10,0,1980-01-06T03:41:25
315967286,819758,2485013,2485003,2485013,2104485,-94,-15,-109,10,0,4,6,2,0,7,7,7,0,31,10,0,1980-01-06T03:41:26
315967287,809848,2486003,2486003,2486003,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,34,10,0,1980-01-06T03:41:27
315967288,810263,2487003,2487003,2486983,2104485,-94,-15,-109,10,0,5,6,2,0,7,7,7,0,37,10,0,1980-01-06T03:41:28
