time_s,time_us,cookie,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1633359957,168191,3593,-64,13,-64,2021-10-04T18:05:57,1633359957.171479,2021-10-04T18:05:57
1633359957,758197,3594,-61,12,-62,2021-10-04T18:05:57,1633359957.76197,2021-10-04T18:05:57
1633359960,558769,3595,-65,12,-65,2021-10-04T18:06:00,1633359960.562392,2021-10-04T18:06:00
1633359961,147897,3596,-67,12,-68,2021-10-04T18:06:01,1633359961.151329,2021-10-04T18:06:01
1633359961,728085,3597,-64,12,-65,2021-10-04T18:06:01,1633359961.734386,2021-10-04T18:06:01
1633359962,338057,3598,-60,12,-61,2021-10-04T18:06:02,1633359962.341434,2021-10-04T18:06:02
1633359962,958053,3599,-63,13,-63,2021-10-04T18:06:02,1633359962.960829,2021-10-04T18:06:02
1633359963,558432,3600,-67,12,-67,2021-10-04T18:06:03,1633359963.56251,2021-10-04T18:06:03
1633359964,167759,3601,-65,11,-66,2021-10-04T18:06:04,1633359964.17082,2021-10-04T18:06:04
1633359966,958567,3602,-74,9,-75,2021-10-04T18:06:06,1633359966.961647,2021-10-04T18:06:06
1633359967,558245,3603,-72,10,-73,2021-10-04T18:06:07,1633359967.561268,2021-10-04T18:06:07
1633359968,137879,3604,-70,12,-70,2021-10-04T18:06:08,1633359968.141984,2021-10-04T18:06:08
1633359968,727762,3605,-72,10,-73,2021-10-04T18:06:08,1633359968.730792,2021-10-04T18:06:08
1633359969,357769,3606,-84,2,-85,2021-10-04T18:06:09,1633359969.360517,2021-10-04T18:06:09
1633359969,957690,3607,-67,12,-68,2021-10-04T18:06:09,1633359969.961798,2021-10-04T18:06:09
1633359970,548033,3608,-61,12,-62,2021-10-04T18:06:10,1633359970.551131,2021-10-04T18:06:10
1633359973,308686,3609,-75,9,-76,2021-10-04T18:06:13,1633359973.311832,2021-10-04T18:06:13
1633359973,888070,3610,-67,13,-67,2021-10-04T18:06:13,1633359973.891217,2021-10-04T18:06:13
1633359974,477636,3611,-70,12,-71,2021-10-04T18:06:14,1633359974.483192,2021-10-04T18:06:14
1633359975,78011,3612,-70,12,-71,2021-10-04T18:06:15,1633359975.081129,2021-10-04T18:06:15
1633359975,667929,3613,-83,2,-85,2021-10-04T18:06:15,1633359975.670912,2021-10-04T18:06:15
1633359976,248094,3614,-76,8,-77,2021-10-04T18:06:16,1633359976.251406,2021-10-04T18:06:16
1633359976,827833,3615,-76,9,-76,2021-10-04T18:06:16,1633359976.830666,2021-10-04T18:06:16
1633359979,638699,3616,-67,12,-68,2021-10-04T18:06:19,1633359979.641711,2021-10-04T18:06:19
1633359980,218046,3617,-68,13,-69,2021-10-04T18:06:20,1633359980.221136,2021-10-04T18:06:20
1633359980,818191,3618,-73,10,-74,2021-10-04T18:06:20,1633359980.822303,2021-10-04T18:06:20
1633359981,417554,3619,-68,11,-68,2021-10-04T18:06:21,1633359981.420557,2021-10-04T18:06:21
1633359982,17734,3620,-68,12,-68,2021-10-04T18:06:22,1633359982.021224,2021-10-04T18:06:22
1633359982,607819,3621,-68,11,-69,2021-10-04T18:06:22,1633359982.611255,2021-10-04T18:06:22
1633359983,217532,3622,-79,7,-80,2021-10-04T18:06:23,1633359983.22112,2021-10-04T18:06:23
1633359986,8334,3623,-70,11,-70,2021-10-04T18:06:26,1633359986.011672,2021-10-04T18:06:26
1633359986,599622,3624,-62,12,-63,2021-10-04T18:06:26,1633359986.602458,2021-10-04T18:06:26
1633359987,217470,3625,-67,12,-68,2021-10-04T18:06:27,1633359987.221388,2021-10-04T18:06:27
1633359987,797803,3626,-60,12,-61,2021-10-04T18:06:27,1633359987.802448,2021-10-04T18:06:27
1633359988,387466,3627,-61,11,-62,2021-10-04T18:06:28,1633359988.391315,2021-10-04T18:06:28
1633359989,7551,3628,-67,12,-68,2021-10-04T18:06:29,1633359989.010392,2021-10-04T18:06:29
1633359989,607642,3629,-82,4,-84,2021-10-04T18:06:29,1633359989.610661,2021-10-04T18:06:29
1633359992,378159,3630,-69,10,-70,2021-10-04T18:06:32,1633359992.382251,2021-10-04T18:06:32
1633359992,968523,3631,-73,10,-73,2021-10-04T18:06:32,1633359992.972361,2021-10-04T18:06:32
1633359993,547655,3632,-85,0,-87,2021-10-04T18:06:33,1633359993.550566,2021-10-04T18:06:33
1633359994,127604,3633,-65,12,-66,2021-10-04T18:06:34,1633359994.131201,2021-10-04T18:06:34
1633359994,727820,3634,-60,12,-61,2021-10-04T18:06:34,1633359994.732074,2021-10-04T18:06:34
1633359995,328208,3635,-58,12,-59,2021-10-04T18:06:35,1633359995.331888,2021-10-04T18:06:35
1633359995,947353,3636,-60,14,-60,2021-10-04T18:06:35,1633359995.950644,2021-10-04T18:06:35
1633359998,718114,3637,-65,10,-66,2021-10-04T18:06:38,1633359998.722982,2021-10-04T18:06:38
1633359999,307544,3638,-71,11,-72,2021-10-04T18:06:39,1633359999.310523,2021-10-04T18:06:39
1633359999,927545,3639,-77,8,-78,2021-10-04T18:06:39,1633359999.930898,2021-10-04T18:06:39
1633360000,517723,3640,-84,1,-86,2021-10-04T18:06:40,1633360000.521974,2021-10-04T18:06:40
1633360001,117493,3641,-84,1,-86,2021-10-04T18:06:41,1633360001.121217,2021-10-04T18:06:41
1633360001,707954,3642,-74,9,-75,2021-10-04T18:06:41,1633360001.710782,2021-10-04T18:06:41
1633360002,287252,3643,-70,12,-71,2021-10-04T18:06:42,1633360002.291471,2021-10-04T18:06:42
1633360005,98063,3644,-66,11,-66,2021-10-04T18:06:45,1633360005.101279,2021-10-04T18:06:45
1633360005,697460,3645,-68,11,-69,2021-10-04T18:06:45,1633360005.700447,2021-10-04T18:06:45
1633360006,297662,3646,-77,11,-77,2021-10-04T18:06:46,1633360006.300611,2021-10-04T18:06:46
1633360006,877200,3647,-74,10,-75,2021-10-04T18:06:46,1633360006.880825,2021-10-04T18:06:46
1633360007,467487,3648,-65,12,-66,2021-10-04T18:06:47,1633360007.470859,2021-10-04T18:06:47
1633360008,67400,3649,-66,11,-66,2021-10-04T18:06:48,1633360008.07095,2021-10-04T18:06:48
1633360008,657416,3650,-79,9,-79,2021-10-04T18:06:48,1633360008.661604,2021-10-04T18:06:48
1633360011,438269,3651,-69,11,-70,2021-10-04T18:06:51,1633360011.441179,2021-10-04T18:06:51
1633360012,27556,3652,-79,8,-80,2021-10-04T18:06:52,1633360012.03053,2021-10-04T18:06:52
1633360012,617123,3653,-67,12,-68,2021-10-04T18:06:52,1633360012.620703,2021-10-04T18:06:52
1633360013,207221,3654,-65,10,-67,2021-10-04T18:06:53,1633360013.210906,2021-10-04T18:06:53
1633360013,807089,3655,-63,11,-64,2021-10-04T18:06:53,1633360013.810399,2021-10-04T18:06:53
1633360014,407086,3656,-60,12,-60,2021-10-04T18:06:54,1633360014.410332,2021-10-04T18:06:54
1633360014,987098,3657,-69,11,-70,2021-10-04T18:06:54,1633360014.990258,2021-10-04T18:06:54
1633360017,787608,3658,-89,-1,-91,2021-10-04T18:06:57,1633360017.792227,2021-10-04T18:06:57
1633360018,367064,3659,-71,11,-72,2021-10-04T18:06:58,1633360018.371197,2021-10-04T18:06:58
1633360018,957939,3660,-89,-4,-93,2021-10-04T18:06:58,1633360018.960896,2021-10-04T18:06:58
1633360019,547247,3661,-68,11,-69,2021-10-04T18:06:59,1633360019.549952,2021-10-04T18:06:59
1633360020,167217,3662,-66,12,-67,2021-10-04T18:07:00,1633360020.17032,2021-10-04T18:07:00
1633360020,747478,3663,-65,11,-66,2021-10-04T18:07:00,1633360020.750947,2021-10-04T18:07:00
1633360021,346966,3664,-65,12,-65,2021-10-04T18:07:01,1633360021.350017,2021-10-04T18:07:01
1633360024,148013,3665,-80,8,-80,2021-10-04T18:07:04,1633360024.155441,2021-10-04T18:07:04
1633360024,737141,3666,-72,11,-73,2021-10-04T18:07:04,1633360024.740319,2021-10-04T18:07:04
1633360025,327322,3667,-75,10,-75,2021-10-04T18:07:05,1633360025.331433,2021-10-04T18:07:05
1633360025,937420,3668,-70,12,-70,2021-10-04T18:07:05,1633360025.941673,2021-10-04T18:07:05
1633360026,546920,3669,-67,11,-69,2021-10-04T18:07:06,1633360026.550565,2021-10-04T18:07:06
1633360027,127128,3670,-70,13,-70,2021-10-04T18:07:07,1633360027.130131,2021-10-04T18:07:07
1633360027,717124,3671,-77,10,-78,2021-10-04T18:07:07,1633360027.719954,2021-10-04T18:07:07
1633360030,487850,3672,-61,12,-62,2021-10-04T18:07:10,1633360030.491559,2021-10-04T18:07:10
1633360031,77172,3673,-61,13,-61,2021-10-04T18:07:11,1633360031.080523,2021-10-04T18:07:11
1633360031,667515,3674,-62,12,-63,2021-10-04T18:07:11,1633360031.671009,2021-10-04T18:07:11
1633360032,267272,3675,-65,12,-65,2021-10-04T18:07:12,1633360032.270011,2021-10-04T18:07:12
1633360032,847061,3676,-73,11,-74,2021-10-04T18:07:12,1633360032.850492,2021-10-04T18:07:12
1633360033,447414,3677,-75,10,-75,2021-10-04T18:07:13,1633360033.450386,2021-10-04T18:07:13
1633360034,46853,3678,-66,12,-67,2021-10-04T18:07:14,1633360034.05058,2021-10-04T18:07:14
1633360036,817713,3679,-70,12,-70,2021-10-04T18:07:16,1633360036.821418,2021-10-04T18:07:16
1633360037,396729,3680,-70,12,-71,2021-10-04T18:07:17,1633360037.399749,2021-10-04T18:07:17
1633360037,987459,3681,-67,13,-67,2021-10-04T18:07:17,1633360037.991458,2021-10-04T18:07:17
1633360038,587128,3682,-63,12,-63,2021-10-04T18:07:18,1633360038.590996,2021-10-04T18:07:18
1633360039,177079,3683,-60,12,-60,2021-10-04T18:07:19,1633360039.180989,2021-10-04T18:07:19
1633360039,767243,3684,-61,12,-61,2021-10-04T18:07:19,1633360039.770966,2021-10-04T18:07:19
1633360040,356820,3685,-61,11,-62,2021-10-04T18:07:20,1633360040.360613,2021-10-04T18:07:20
1633360043,167262,3686,-77,8,-79,2021-10-04T18:07:23,1633360043.171371,2021-10-04T18:07:23
1633360043,746784,3687,-72,11,-73,2021-10-04T18:07:23,1633360043.749763,2021-10-04T18:07:23
1633360044,346999,3688,-75,10,-75,2021-10-04T18:07:24,1633360044.349807,2021-10-04T18:07:24
1633360044,926849,3689,-70,12,-71,2021-10-04T18:07:24,1633360044.930809,2021-10-04T18:07:24
1633360045,526625,3690,-73,12,-73,2021-10-04T18:07:25,1633360045.529949,2021-10-04T18:07:25
1633360046,116891,3691,-79,8,-80,2021-10-04T18:07:26,1633360046.120358,2021-10-04T18:07:26
1633360046,716576,3692,-65,11,-66,2021-10-04T18:07:26,1633360046.720484,2021-10-04T18:07:26
1633360049,487113,3693,-61,13,-61,2021-10-04T18:07:29,1633360049.491122,2021-10-04T18:07:29
1633360050,96555,3694,-60,13,-60,2021-10-04T18:07:30,1633360050.099916,2021-10-04T18:07:30
1633360050,686937,3695,-62,12,-63,2021-10-04T18:07:30,1633360050.690426,2021-10-04T18:07:30
1633360051,276578,3696,-63,12,-64,2021-10-04T18:07:31,1633360051.280128,2021-10-04T18:07:31
1633360051,856865,3697,-67,12,-68,2021-10-04T18:07:31,1633360051.861737,2021-10-04T18:07:31
1633360052,436768,3698,-91,-7,-96,2021-10-04T18:07:32,1633360052.439753,2021-10-04T18:07:32
1633360053,17227,3699,-72,11,-73,2021-10-04T18:07:33,1633360053.020545,2021-10-04T18:07:33
1633360055,787272,3700,-73,10,-74,2021-10-04T18:07:35,1633360055.789963,2021-10-04T18:07:35
1633360056,386441,3701,-65,12,-65,2021-10-04T18:07:36,1633360056.389529,2021-10-04T18:07:36
1633360056,986758,3702,-62,12,-63,2021-10-04T18:07:36,1633360056.990128,2021-10-04T18:07:36
1633360057,566687,3703,-64,13,-64,2021-10-04T18:07:37,1633360057.570833,2021-10-04T18:07:37
1633360058,166998,3704,-65,11,-66,2021-10-04T18:07:38,1633360058.171243,2021-10-04T18:07:38
1633360058,746745,3705,-66,12,-67,2021-10-04T18:07:38,1633360058.74954,2021-10-04T18:07:38
1633360059,336680,3706,-63,13,-64,2021-10-04T18:07:39,1633360059.339432,2021-10-04T18:07:39
1633360062,117194,3707,-83,5,-84,2021-10-04T18:07:42,1633360062.121037,2021-10-04T18:07:42
1633360062,726877,3708,-79,8,-80,2021-10-04T18:07:42,1633360062.730313,2021-10-04T18:07:42
1633360063,307355,3709,-77,9,-78,2021-10-04T18:07:43,1633360063.310686,2021-10-04T18:07:43
1633360063,886862,3710,-73,12,-74,2021-10-04T18:07:43,1633360063.890963,2021-10-04T18:07:43
1633360064,486593,3711,-76,9,-77,2021-10-04T18:07:44,1633360064.489597,2021-10-04T18:07:44
1633360065,76586,3712,-75,10,-76,2021-10-04T18:07:45,1633360065.081408,2021-10-04T18:07:45
1633360065,696554,3713,-78,9,-78,2021-10-04T18:07:45,1633360065.699574,2021-10-04T18:07:45
1633360068,458147,3714,-78,9,-79,2021-10-04T18:07:48,1633360068.461478,2021-10-04T18:07:48
1633360069,36616,3715,-73,11,-73,2021-10-04T18:07:49,1633360069.040018,2021-10-04T18:07:49
1633360069,616313,3716,-69,11,-70,2021-10-04T18:07:49,1633360069.61959,2021-10-04T18:07:49
1633360070,216845,3717,-74,10,-75,2021-10-04T18:07:50,1633360070.219896,2021-10-04T18:07:50
1633360070,797126,3718,-71,11,-71,2021-10-04T18:07:50,1633360070.800275,2021-10-04T18:07:50
1633360071,376568,3719,-74,11,-75,2021-10-04T18:07:51,1633360071.379872,2021-10-04T18:07:51
1633360071,956720,3720,-82,6,-83,2021-10-04T18:07:51,1633360071.959729,2021-10-04T18:07:51
1633360074,756789,3721,-61,11,-62,2021-10-04T18:07:54,1633360074.761401,2021-10-04T18:07:54
1633360075,336613,3722,-65,11,-66,2021-10-04T18:07:55,1633360075.339981,2021-10-04T18:07:55
1633360075,956186,3723,-60,13,-61,2021-10-04T18:07:55,1633360075.959182,2021-10-04T18:07:55
1633360076,556406,3724,-67,13,-67,2021-10-04T18:07:56,1633360076.559408,2021-10-04T18:07:56
1633360077,136480,3725,-80,7,-81,2021-10-04T18:07:57,1633360077.139358,2021-10-04T18:07:57
1633360077,716330,3726,-72,11,-73,2021-10-04T18:07:57,1633360077.720038,2021-10-04T18:07:57
1633360078,306158,3727,-70,12,-70,2021-10-04T18:07:58,1633360078.309999,2021-10-04T18:07:58
1633360081,106733,3728,-65,13,-65,2021-10-04T18:08:01,1633360081.111211,2021-10-04T18:08:01
1633360081,696121,3729,-66,11,-66,2021-10-04T18:08:01,1633360081.700084,2021-10-04T18:08:01
1633360082,296184,3730,-62,12,-63,2021-10-04T18:08:02,1633360082.299874,2021-10-04T18:08:02
1633360082,886133,3731,-61,13,-61,2021-10-04T18:08:02,1633360082.889888,2021-10-04T18:08:02
1633360083,506098,3732,-63,12,-64,2021-10-04T18:08:03,1633360083.509048,2021-10-04T18:08:03
1633360084,106059,3733,-63,11,-63,2021-10-04T18:08:04,1633360084.108939,2021-10-04T18:08:04
1633360084,686246,3734,-60,12,-61,2021-10-04T18:08:04,1633360084.693078,2021-10-04T18:08:04
1633360087,506998,3735,-73,11,-73,2021-10-04T18:08:07,1633360087.5132,2021-10-04T18:08:07
1633360088,96451,3736,-85,4,-86,2021-10-04T18:08:08,1633360088.103156,2021-10-04T18:08:08
1633360088,676568,3737,-68,11,-69,2021-10-04T18:08:08,1633360088.679364,2021-10-04T18:08:08
1633360089,266473,3738,-77,9,-78,2021-10-04T18:08:09,1633360089.270615,2021-10-04T18:08:09
1633360089,857580,3739,-74,11,-74,2021-10-04T18:08:09,1633360089.860316,2021-10-04T18:08:09
1633360090,456223,3740,-75,10,-75,2021-10-04T18:08:10,1633360090.459146,2021-10-04T18:08:10
1633360091,36420,3741,-68,11,-69,2021-10-04T18:08:11,1633360091.03999,2021-10-04T18:08:11
1633360093,816762,3742,-67,12,-68,2021-10-04T18:08:13,1633360093.820188,2021-10-04T18:08:13
1633360094,396442,3743,-63,12,-64,2021-10-04T18:08:14,1633360094.399874,2021-10-04T18:08:14
1633360094,976344,3744,-65,11,-65,2021-10-04T18:08:14,1633360094.979192,2021-10-04T18:08:14
1633360095,566114,3745,-78,9,-79,2021-10-04T18:08:15,1633360095.569581,2021-10-04T18:08:15
1633360096,166185,3746,-81,7,-82,2021-10-04T18:08:16,1633360096.169095,2021-10-04T18:08:16
1633360096,746511,3747,-73,12,-73,2021-10-04T18:08:16,1633360096.749525,2021-10-04T18:08:16
1633360097,345945,3748,-68,11,-68,2021-10-04T18:08:17,1633360097.348997,2021-10-04T18:08:17
1633360100,127230,3749,-68,12,-68,2021-10-04T18:08:20,1633360100.129945,2021-10-04T18:08:20
1633360100,717291,3750,-68,11,-69,2021-10-04T18:08:20,1633360100.720256,2021-10-04T18:08:20
1633360101,316224,3751,-61,11,-62,2021-10-04T18:08:21,1633360101.319431,2021-10-04T18:08:21
1633360101,916255,3752,-60,12,-61,2021-10-04T18:08:21,1633360101.919569,2021-10-04T18:08:21
1633360102,506128,3753,-63,13,-64,2021-10-04T18:08:22,1633360102.50944,2021-10-04T18:08:22
1633360103,116088,3754,-64,13,-64,2021-10-04T18:08:23,1633360103.119113,2021-10-04T18:08:23
1633360103,726070,3755,-63,11,-63,2021-10-04T18:08:23,1633360103.728949,2021-10-04T18:08:23
1633360106,506886,3756,-80,8,-81,2021-10-04T18:08:26,1633360106.509639,2021-10-04T18:08:26
1633360107,106061,3757,-74,11,-74,2021-10-04T18:08:27,1633360107.108728,2021-10-04T18:08:27
1633360107,686016,3758,-66,12,-67,2021-10-04T18:08:27,1633360107.689887,2021-10-04T18:08:27
1633360108,276281,3759,-89,-3,-92,2021-10-04T18:08:28,1633360108.280404,2021-10-04T18:08:28
1633360108,886016,3760,-72,11,-73,2021-10-04T18:08:28,1633360108.889312,2021-10-04T18:08:28
1633360109,476009,3761,-77,8,-78,2021-10-04T18:08:29,1633360109.48194,2021-10-04T18:08:29
1633360110,66901,3762,-76,10,-76,2021-10-04T18:08:30,1633360110.069962,2021-10-04T18:08:30
1633360112,826244,3763,-66,12,-67,2021-10-04T18:08:32,1633360112.829134,2021-10-04T18:08:32
1633360113,416046,3764,-61,12,-62,2021-10-04T18:08:33,1633360113.419224,2021-10-04T18:08:33
1633360114,35957,3765,-61,12,-62,2021-10-04T18:08:34,1633360114.041656,2021-10-04T18:08:34
1633360114,615995,3766,-68,12,-68,2021-10-04T18:08:34,1633360114.619102,2021-10-04T18:08:34
1633360115,206255,3767,-71,11,-72,2021-10-04T18:08:35,1633360115.209855,2021-10-04T18:08:35
1633360115,805972,3768,-83,5,-84,2021-10-04T18:08:35,1633360115.808774,2021-10-04T18:08:35
1633360116,396321,3769,-73,11,-74,2021-10-04T18:08:36,1633360116.401006,2021-10-04T18:08:36
1633360119,166352,3770,-73,11,-74,2021-10-04T18:08:39,1633360119.169343,2021-10-04T18:08:39
1633360119,746156,3771,-73,12,-74,2021-10-04T18:08:39,1633360119.749553,2021-10-04T18:08:39
1633360120,325853,3772,-83,5,-84,2021-10-04T18:08:40,1633360120.328582,2021-10-04T18:08:40
1633360120,935585,3773,-76,11,-76,2021-10-04T18:08:40,1633360120.938925,2021-10-04T18:08:40
1633360121,515629,3774,-62,11,-63,2021-10-04T18:08:41,1633360121.519588,2021-10-04T18:08:41
1633360122,95631,3775,-61,12,-62,2021-10-04T18:08:42,1633360122.098443,2021-10-04T18:08:42
1633360122,675831,3776,-66,12,-67,2021-10-04T18:08:42,1633360122.680253,2021-10-04T18:08:42
1633360125,436569,3777,-71,11,-72,2021-10-04T18:08:45,1633360125.439702,2021-10-04T18:08:45
1633360126,26034,3778,-73,12,-73,2021-10-04T18:08:46,1633360126.029162,2021-10-04T18:08:46
1633360126,605923,3779,-72,11,-73,2021-10-04T18:08:46,1633360126.610081,2021-10-04T18:08:46
1633360127,215776,3780,-71,11,-72,2021-10-04T18:08:47,1633360127.219119,2021-10-04T18:08:47
1633360127,795743,3781,-68,11,-69,2021-10-04T18:08:47,1633360127.799819,2021-10-04T18:08:47
1633360128,389723,3782,-66,12,-66,2021-10-04T18:08:48,1633360128.392683,2021-10-04T18:08:48
1633360128,995892,3783,-66,11,-67,2021-10-04T18:08:48,1633360128.999063,2021-10-04T18:08:48
1633360131,776250,3784,-62,11,-63,2021-10-04T18:08:51,1633360131.781311,2021-10-04T18:08:51
1633360132,375700,3785,-64,12,-65,2021-10-04T18:08:52,1633360132.382673,2021-10-04T18:08:52
1633360132,975742,3786,-67,12,-68,2021-10-04T18:08:52,1633360132.978581,2021-10-04T18:08:52
1633360133,575724,3787,-74,12,-74,2021-10-04T18:08:53,1633360133.581779,2021-10-04T18:08:53
1633360134,175660,3788,-75,10,-76,2021-10-04T18:08:54,1633360134.181711,2021-10-04T18:08:54
1633360134,795681,3789,-80,8,-81,2021-10-04T18:08:54,1633360134.801626,2021-10-04T18:08:54
1633360135,375661,3790,-76,10,-76,2021-10-04T18:08:55,1633360135.381587,2021-10-04T18:08:55
1633360138,156338,3791,-66,12,-67,2021-10-04T18:08:58,1633360138.15963,2021-10-04T18:08:58
1633360138,735390,3792,-63,12,-64,2021-10-04T18:08:58,1633360138.739264,2021-10-04T18:08:58
1633360139,335301,3793,-63,11,-63,2021-10-04T18:08:59,1633360139.339205,2021-10-04T18:08:59
1633360139,915548,3794,-68,11,-69,2021-10-04T18:08:59,1633360139.919373,2021-10-04T18:08:59
1633360140,505282,3795,-71,11,-72,2021-10-04T18:09:00,1633360140.509731,2021-10-04T18:09:00
1633360141,95555,3796,-68,12,-68,2021-10-04T18:09:01,1633360141.09968,2021-10-04T18:09:01
1633360141,695217,3797,-68,12,-69,2021-10-04T18:09:01,1633360141.699274,2021-10-04T18:09:01
1633360144,456051,3798,-73,11,-74,2021-10-04T18:09:04,1633360144.459127,2021-10-04T18:09:04
1633360145,35256,3799,-76,10,-77,2021-10-04T18:09:05,1633360145.03829,2021-10-04T18:09:05
1633360145,615882,3800,-77,9,-78,2021-10-04T18:09:05,1633360145.619967,2021-10-04T18:09:05
1633360146,195217,3801,-72,11,-73,2021-10-04T18:09:06,1633360146.199233,2021-10-04T18:09:06
1633360146,795194,3802,-66,11,-66,2021-10-04T18:09:06,1633360146.799081,2021-10-04T18:09:06
1633360147,395169,3803,-64,13,-64,2021-10-04T18:09:07,1633360147.39872,2021-10-04T18:09:07
1633360147,985192,3804,-62,12,-63,2021-10-04T18:09:07,1633360147.988907,2021-10-04T18:09:07
1633360150,746490,3805,-72,11,-73,2021-10-04T18:09:10,1633360150.749389,2021-10-04T18:09:10
1633360151,345583,3806,-77,8,-78,2021-10-04T18:09:11,1633360151.349189,2021-10-04T18:09:11
1633360151,955543,3807,-79,8,-80,2021-10-04T18:09:11,1633360151.958441,2021-10-04T18:09:11
1633360152,555405,3808,-65,11,-66,2021-10-04T18:09:12,1633360152.558409,2021-10-04T18:09:12
1633360153,135077,3809,-66,12,-67,2021-10-04T18:09:13,1633360153.138012,2021-10-04T18:09:13
1633360153,745077,3810,-70,12,-71,2021-10-04T18:09:13,1633360153.7516,2021-10-04T18:09:13
1633360154,365044,3811,-79,8,-80,2021-10-04T18:09:14,1633360154.368032,2021-10-04T18:09:14
1633360157,166240,3812,-61,12,-62,2021-10-04T18:09:17,1633360157.170589,2021-10-04T18:09:17
1633360157,755098,3813,-66,11,-66,2021-10-04T18:09:17,1633360157.758126,2021-10-04T18:09:17
1633360158,335056,3814,-75,10,-75,2021-10-04T18:09:18,1633360158.33927,2021-10-04T18:09:18
1633360158,935297,3815,-84,4,-85,2021-10-04T18:09:18,1633360158.938031,2021-10-04T18:09:18
1633360159,535750,3816,-72,11,-73,2021-10-04T18:09:19,1633360159.539196,2021-10-04T18:09:19
1633360160,125278,3817,-74,10,-75,2021-10-04T18:09:20,1633360160.129307,2021-10-04T18:09:20
1633360160,735029,3818,-85,3,-86,2021-10-04T18:09:20,1633360160.738411,2021-10-04T18:09:20
1633360163,516002,3819,-71,11,-72,2021-10-04T18:09:23,1633360163.519578,2021-10-04T18:09:23
1633360164,125251,3820,-69,11,-70,2021-10-04T18:09:24,1633360164.128422,2021-10-04T18:09:24
1633360164,705470,3821,-63,12,-63,2021-10-04T18:09:24,1633360164.709558,2021-10-04T18:09:24
1633360165,295497,3822,-61,13,-61,2021-10-04T18:09:25,1633360165.298604,2021-10-04T18:09:25
1633360165,875136,3823,-61,11,-62,2021-10-04T18:09:25,1633360165.878173,2021-10-04T18:09:25
1633360166,464990,3824,-61,13,-62,2021-10-04T18:09:26,1633360166.468126,2021-10-04T18:09:26
1633360167,84919,3825,-65,12,-66,2021-10-04T18:09:27,1633360167.087909,2021-10-04T18:09:27
1633360169,865962,3826,-76,9,-77,2021-10-04T18:09:29,1633360169.869003,2021-10-04T18:09:29
1633360170,455125,3827,-66,11,-67,2021-10-04T18:09:30,1633360170.458625,2021-10-04T18:09:30
1633360171,34853,3828,-67,13,-68,2021-10-04T18:09:31,1633360171.042087,2021-10-04T18:09:31
1633360171,615174,3829,-75,10,-76,2021-10-04T18:09:31,1633360171.621056,2021-10-04T18:09:31
1633360172,194940,3830,-73,11,-74,2021-10-04T18:09:32,1633360172.197885,2021-10-04T18:09:32
1633360172,804878,3831,-67,12,-68,2021-10-04T18:09:32,1633360172.80798,2021-10-04T18:09:32
1633360173,385241,3832,-65,12,-66,2021-10-04T18:09:33,1633360173.388345,2021-10-04T18:09:33
1633360176,165324,3833,-65,11,-66,2021-10-04T18:09:36,1633360176.171575,2021-10-04T18:09:36
1633360176,754802,3834,-67,13,-68,2021-10-04T18:09:36,1633360176.761415,2021-10-04T18:09:36
1633360177,334809,3835,-79,9,-79,2021-10-04T18:09:37,1633360177.341325,2021-10-04T18:09:37
1633360177,914927,3836,-73,11,-74,2021-10-04T18:09:37,1633360177.917779,2021-10-04T18:09:37
1633360178,494844,3837,-66,12,-67,2021-10-04T18:09:38,1633360178.499191,2021-10-04T18:09:38
1633360179,74788,3838,-67,12,-68,2021-10-04T18:09:39,1633360179.078915,2021-10-04T18:09:39
1633360179,664848,3839,-77,9,-78,2021-10-04T18:09:39,1633360179.668463,2021-10-04T18:09:39
1633360182,455769,3840,-63,12,-64,2021-10-04T18:09:42,1633360182.459074,2021-10-04T18:09:42
1633360183,44847,3841,-61,12,-62,2021-10-04T18:09:43,1633360183.049448,2021-10-04T18:09:43
1633360183,624908,3842,-63,12,-63,2021-10-04T18:09:43,1633360183.628483,2021-10-04T18:09:43
1633360184,205042,3843,-70,12,-71,2021-10-04T18:09:44,1633360184.208389,2021-10-04T18:09:44
1633360184,784960,3844,-84,4,-86,2021-10-04T18:09:44,1633360184.78762,2021-10-04T18:09:44
1633360185,394918,3845,-76,11,-76,2021-10-04T18:09:45,1633360185.398005,2021-10-04T18:09:45
1633360185,994889,3846,-76,10,-77,2021-10-04T18:09:45,1633360185.99798,2021-10-04T18:09:45
1633360188,756957,3847,-64,12,-65,2021-10-04T18:09:48,1633360188.759731,2021-10-04T18:09:48
1633360189,354873,3848,-61,13,-61,2021-10-04T18:09:49,1633360189.35782,2021-10-04T18:09:49
1633360189,955105,3849,-60,12,-60,2021-10-04T18:09:49,1633360189.95882,2021-10-04T18:09:49
1633360190,537456,3850,-62,12,-63,2021-10-04T18:09:50,1633360190.540807,2021-10-04T18:09:50
1633360191,124588,3851,-64,13,-64,2021-10-04T18:09:51,1633360191.127943,2021-10-04T18:09:51
1633360191,734838,3852,-61,13,-61,2021-10-04T18:09:51,1633360191.739027,2021-10-04T18:09:51
1633360192,324871,3853,-66,13,-66,2021-10-04T18:09:52,1633360192.327893,2021-10-04T18:09:52
1633360195,95426,3854,-64,12,-65,2021-10-04T18:09:55,1633360195.098067,2021-10-04T18:09:55
