time_s,time_us,checksum_valid,cookie,frame_no,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1633360069,36279,True,3715,3347,-73,11,-73,2021-10-04T18:07:49,1633360069.038233,2021-10-04T18:07:49
1633360069,616229,True,3716,3348,-69,11,-70,2021-10-04T18:07:49,1633360069.61788,2021-10-04T18:07:49
1633360070,216375,True,3717,3349,-74,10,-75,2021-10-04T18:07:50,1633360070.217947,2021-10-04T18:07:50
1633360070,796797,True,3718,3350,-71,11,-71,2021-10-04T18:07:50,1633360070.798757,2021-10-04T18:07:50
1633360071,376239,True,3719,3351,-74,11,-75,2021-10-04T18:07:51,1633360071.377957,2021-10-04T18:07:51
1633360071,956388,True,3720,3352,-82,6,-83,2021-10-04T18:07:51,1633360071.957968,2021-10-04T18:07:51
1633360074,756707,True,3721,3353,-61,11,-62,2021-10-04T18:07:54,1633360074.759196,2021-10-04T18:07:54
1633360075,336294,True,3722,3354,-65,11,-66,2021-10-04T18:07:55,1633360075.338238,2021-10-04T18:07:55
1633360075,956106,True,3723,3355,-60,13,-61,2021-10-04T18:07:55,1633360075.957705,2021-10-04T18:07:55
1633360076,556062,True,3724,3356,-67,13,-67,2021-10-04T18:07:56,1633360076.55801,2021-10-04T18:07:56
1633360077,136107,True,3725,3357,-80,7,-81,2021-10-04T18:07:57,1633360077.137861,2021-10-04T18:07:57
1633360077,716250,True,3726,3358,-72,11,-73,2021-10-04T18:07:57,1633360077.7179,2021-10-04T18:07:57
1633360078,306075,True,3727,3359,-70,12,-70,2021-10-04T18:07:58,1633360078.30828,2021-10-04T18:07:58
1633360081,106647,True,3728,3360,-65,13,-65,2021-10-04T18:08:01,1633360081.109005,2021-10-04T18:08:01
1633360081,696042,True,3729,3361,-66,11,-66,2021-10-04T18:08:01,1633360081.698242,2021-10-04T18:08:01
1633360082,296104,True,3730,3362,-62,12,-63,2021-10-04T18:08:02,1633360082.298294,2021-10-04T18:08:02
1633360082,886052,True,3731,3363,-61,13,-61,2021-10-04T18:08:02,1633360082.88837,2021-10-04T18:08:02
1633360083,506021,True,3732,3364,-63,12,-64,2021-10-04T18:08:03,1633360083.507654,2021-10-04T18:08:03
1633360084,105981,True,3733,3365,-63,11,-63,2021-10-04T18:08:04,1633360084.107671,2021-10-04T18:08:04
1633360084,686171,True,3734,3366,-60,12,-61,2021-10-04T18:08:04,1633360084.689699,2021-10-04T18:08:04
1633360087,506688,True,3735,3367,-73,11,-73,2021-10-04T18:08:07,1633360087.510234,2021-10-04T18:08:07
1633360088,96133,True,3736,3368,-85,4,-86,2021-10-04T18:08:08,1633360088.099823,2021-10-04T18:08:08
1633360088,676105,True,3737,3369,-68,11,-69,2021-10-04T18:08:08,1633360088.677709,2021-10-04T18:08:08
1633360089,266151,True,3738,3370,-77,9,-78,2021-10-04T18:08:09,1633360089.268109,2021-10-04T18:08:09
1633360089,857280,True,3739,3371,-74,11,-74,2021-10-04T18:08:09,1633360089.858927,2021-10-04T18:08:09
1633360090,455905,True,3740,3372,-75,10,-75,2021-10-04T18:08:10,1633360090.457494,2021-10-04T18:08:10
1633360091,36087,True,3741,3373,-68,11,-69,2021-10-04T18:08:11,1633360091.038074,2021-10-04T18:08:11
1633360093,816429,True,3742,3374,-67,12,-68,2021-10-04T18:08:13,1633360093.81834,2021-10-04T18:08:13
1633360094,396111,True,3743,3375,-63,12,-64,2021-10-04T18:08:14,1633360094.398013,2021-10-04T18:08:14
1633360094,976007,True,3744,3376,-65,11,-65,2021-10-04T18:08:14,1633360094.978033,2021-10-04T18:08:14
1633360095,566036,True,3745,3377,-78,9,-79,2021-10-04T18:08:15,1633360095.567783,2021-10-04T18:08:15
1633360096,166108,False,3746,3378,-81,7,-82,2021-10-04T18:08:16,1633360096.167675,2021-10-04T18:08:16
1633360096,746432,True,3747,3379,-73,12,-73,2021-10-04T18:08:16,1633360096.748056,2021-10-04T18:08:16
1633360097,345864,True,3748,3380,-68,11,-68,2021-10-04T18:08:17,1633360097.34749,2021-10-04T18:08:17
1633360100,126889,True,3749,3381,-68,12,-68,2021-10-04T18:08:20,1633360100.128531,2021-10-04T18:08:20
1633360100,716946,True,3750,3382,-68,11,-69,2021-10-04T18:08:20,1633360100.718921,2021-10-04T18:08:20
1633360101,315905,True,3751,3383,-61,11,-62,2021-10-04T18:08:21,1633360101.317806,2021-10-04T18:08:21
1633360101,915925,True,3752,3384,-60,12,-61,2021-10-04T18:08:21,1633360101.91791,2021-10-04T18:08:21
1633360102,505778,True,3753,3385,-63,13,-64,2021-10-04T18:08:22,1633360102.507821,2021-10-04T18:08:22
1633360103,115759,True,3754,3386,-64,13,-64,2021-10-04T18:08:23,1633360103.117657,2021-10-04T18:08:23
1633360103,725745,True,3755,3387,-63,11,-63,2021-10-04T18:08:23,1633360103.727664,2021-10-04T18:08:23
1633360106,506568,True,3756,3388,-80,8,-81,2021-10-04T18:08:26,1633360106.508438,2021-10-04T18:08:26
1633360107,105740,True,3757,3389,-74,11,-74,2021-10-04T18:08:27,1633360107.107304,2021-10-04T18:08:27
1633360107,685655,True,3758,3390,-66,12,-67,2021-10-04T18:08:27,1633360107.687793,2021-10-04T18:08:27
1633360108,275965,True,3759,3391,-89,-3,-92,2021-10-04T18:08:28,1633360108.277957,2021-10-04T18:08:28
1633360108,885689,True,3760,3392,-72,11,-73,2021-10-04T18:08:28,1633360108.887643,2021-10-04T18:08:28
1633360109,475685,True,3761,3393,-77,8,-78,2021-10-04T18:08:29,1633360109.479393,2021-10-04T18:08:29
1633360110,66577,True,3762,3394,-76,10,-76,2021-10-04T18:08:30,1633360110.068566,2021-10-04T18:08:30
1633360112,826164,True,3763,3395,-66,12,-67,2021-10-04T18:08:32,1633360112.827862,2021-10-04T18:08:32
1633360113,415733,True,3764,3396,-61,12,-62,2021-10-04T18:08:33,1633360113.417644,2021-10-04T18:08:33
1633360114,35640,True,3765,3397,-61,12,-62,2021-10-04T18:08:34,1633360114.038944,2021-10-04T18:08:34
1633360114,615652,True,3766,3398,-68,12,-68,2021-10-04T18:08:34,1633360114.617651,2021-10-04T18:08:34
1633360115,205939,True,3767,3399,-71,11,-72,2021-10-04T18:08:35,1633360115.207978,2021-10-04T18:08:35
1633360115,805622,True,3768,3400,-83,5,-84,2021-10-04T18:08:35,1633360115.8074,2021-10-04T18:08:35
1633360116,396027,True,3769,3401,-73,11,-74,2021-10-04T18:08:36,1633360116.398643,2021-10-04T18:08:36
1633360119,166046,True,3770,3402,-73,11,-74,2021-10-04T18:08:39,1633360119.167655,2021-10-04T18:08:39
1633360119,745813,True,3771,3403,-73,12,-74,2021-10-04T18:08:39,1633360119.747509,2021-10-04T18:08:39
1633360120,325544,True,3772,3404,-83,5,-84,2021-10-04T18:08:40,1633360120.327157,2021-10-04T18:08:40
1633360120,935501,True,3773,3405,-76,11,-76,2021-10-04T18:08:40,1633360120.937561,2021-10-04T18:08:40
1633360121,515549,True,3774,3406,-62,11,-63,2021-10-04T18:08:41,1633360121.517503,2021-10-04T18:08:41
1633360122,95549,True,3775,3407,-61,12,-62,2021-10-04T18:08:42,1633360122.097172,2021-10-04T18:08:42
1633360122,675487,True,3776,3408,-66,12,-67,2021-10-04T18:08:42,1633360122.678078,2021-10-04T18:08:42
1633360125,436452,True,3777,3409,-71,11,-72,2021-10-04T18:08:45,1633360125.438244,2021-10-04T18:08:45
1633360126,25940,True,3778,3410,-73,12,-73,2021-10-04T18:08:46,1633360126.027717,2021-10-04T18:08:46
1633360126,605609,True,3779,3411,-72,11,-73,2021-10-04T18:08:46,1633360126.607225,2021-10-04T18:08:46
1633360127,215454,True,3780,3412,-71,11,-72,2021-10-04T18:08:47,1633360127.217351,2021-10-04T18:08:47
1633360127,795414,True,3781,3413,-68,11,-69,2021-10-04T18:08:47,1633360127.798624,2021-10-04T18:08:47
1633360128,389377,True,3782,3414,-66,12,-66,2021-10-04T18:08:48,1633360128.391395,2021-10-04T18:08:48
1633360128,995566,True,3783,3415,-66,11,-67,2021-10-04T18:08:48,1633360128.997421,2021-10-04T18:08:48
1633360131,775927,True,3784,3416,-62,11,-63,2021-10-04T18:08:51,1633360131.778465,2021-10-04T18:08:51
1633360132,375380,True,3785,3417,-64,12,-65,2021-10-04T18:08:52,1633360132.379672,2021-10-04T18:08:52
1633360132,975405,True,3786,3418,-67,12,-68,2021-10-04T18:08:52,1633360132.977262,2021-10-04T18:08:52
1633360133,575391,True,3787,3419,-74,12,-74,2021-10-04T18:08:53,1633360133.578869,2021-10-04T18:08:53
1633360134,175276,True,3788,3420,-75,10,-76,2021-10-04T18:08:54,1633360134.178828,2021-10-04T18:08:54
1633360134,795277,True,3789,3421,-80,8,-81,2021-10-04T18:08:54,1633360134.79879,2021-10-04T18:08:54
1633360135,375266,True,3790,3422,-76,10,-76,2021-10-04T18:08:55,1633360135.37885,2021-10-04T18:08:55
1633360138,156015,True,3791,3423,-66,12,-67,2021-10-04T18:08:58,1633360138.157917,2021-10-04T18:08:58
1633360138,735257,True,3792,3424,-63,12,-64,2021-10-04T18:08:58,1633360138.737312,2021-10-04T18:08:58
1633360139,335222,True,3793,3425,-63,11,-63,2021-10-04T18:08:59,1633360139.337507,2021-10-04T18:08:59
1633360139,915463,True,3794,3426,-68,11,-69,2021-10-04T18:08:59,1633360139.917431,2021-10-04T18:08:59
1633360140,505205,True,3795,3427,-71,11,-72,2021-10-04T18:09:00,1633360140.508466,2021-10-04T18:09:00
1633360141,95474,True,3796,3428,-68,12,-68,2021-10-04T18:09:01,1633360141.097165,2021-10-04T18:09:01
1633360141,695140,True,3797,3429,-68,12,-69,2021-10-04T18:09:01,1633360141.696788,2021-10-04T18:09:01
1633360144,455962,True,3798,3430,-73,11,-74,2021-10-04T18:09:04,1633360144.457792,2021-10-04T18:09:04
1633360145,35175,True,3799,3431,-76,10,-77,2021-10-04T18:09:05,1633360145.03683,2021-10-04T18:09:05
1633360145,615800,True,3800,3432,-77,9,-78,2021-10-04T18:09:05,1633360145.618109,2021-10-04T18:09:05
1633360146,195130,True,3801,3433,-72,11,-73,2021-10-04T18:09:06,1633360146.197108,2021-10-04T18:09:06
1633360146,795115,True,3802,3434,-66,11,-66,2021-10-04T18:09:06,1633360146.796763,2021-10-04T18:09:06
1633360147,395088,True,3803,3435,-64,13,-64,2021-10-04T18:09:07,1633360147.396815,2021-10-04T18:09:07
1633360147,985120,True,3804,3436,-62,12,-63,2021-10-04T18:09:07,1633360147.986767,2021-10-04T18:09:07
1633360150,746167,True,3805,3437,-72,11,-73,2021-10-04T18:09:10,1633360150.748087,2021-10-04T18:09:10
1633360151,345224,True,3806,3438,-77,8,-78,2021-10-04T18:09:11,1633360151.347585,2021-10-04T18:09:11
1633360151,955113,True,3807,3439,-79,8,-80,2021-10-04T18:09:11,1633360151.956754,2021-10-04T18:09:11
1633360152,555053,True,3808,3440,-65,11,-66,2021-10-04T18:09:12,1633360152.556708,2021-10-04T18:09:12
1633360153,134998,True,3809,3441,-66,12,-67,2021-10-04T18:09:13,1633360153.136742,2021-10-04T18:09:13
1633360153,744997,True,3810,3442,-70,12,-71,2021-10-04T18:09:13,1633360153.748548,2021-10-04T18:09:13
1633360154,364964,True,3811,3443,-79,8,-80,2021-10-04T18:09:14,1633360154.366713,2021-10-04T18:09:14
1633360157,166164,True,3812,3444,-61,12,-62,2021-10-04T18:09:17,1633360157.167845,2021-10-04T18:09:17
1633360157,755019,True,3813,3445,-66,11,-66,2021-10-04T18:09:17,1633360157.756694,2021-10-04T18:09:17
1633360158,334969,True,3814,3446,-75,10,-75,2021-10-04T18:09:18,1633360158.337058,2021-10-04T18:09:18
1633360158,934971,True,3815,3447,-84,4,-85,2021-10-04T18:09:18,1633360158.936721,2021-10-04T18:09:18
1633360159,535400,True,3816,3448,-72,11,-73,2021-10-04T18:09:19,1633360159.537336,2021-10-04T18:09:19
1633360160,124965,True,3817,3449,-74,10,-75,2021-10-04T18:09:20,1633360160.126939,2021-10-04T18:09:20
1633360160,734949,True,3818,3450,-85,3,-86,2021-10-04T18:09:20,1633360160.736651,2021-10-04T18:09:20
1633360163,515674,True,3819,3451,-71,11,-72,2021-10-04T18:09:23,1633360163.51759,2021-10-04T18:09:23
1633360164,124919,True,3820,3452,-69,11,-70,2021-10-04T18:09:24,1633360164.126718,2021-10-04T18:09:24
1633360164,705379,True,3821,3453,-63,12,-63,2021-10-04T18:09:24,1633360164.707602,2021-10-04T18:09:24
1633360165,295062,True,3822,3454,-61,13,-61,2021-10-04T18:09:25,1633360165.297102,2021-10-04T18:09:25
1633360165,875057,True,3823,3455,-61,11,-62,2021-10-04T18:09:25,1633360165.876739,2021-10-04T18:09:25
1633360166,464906,True,3824,3456,-61,13,-62,2021-10-04T18:09:26,1633360166.466568,2021-10-04T18:09:26
1633360167,84841,True,3825,3457,-65,12,-66,2021-10-04T18:09:27,1633360167.08652,2021-10-04T18:09:27
1633360169,865616,True,3826,3458,-76,9,-77,2021-10-04T18:09:29,1633360169.867242,2021-10-04T18:09:29
1633360170,455031,True,3827,3459,-66,11,-67,2021-10-04T18:09:30,1633360170.456696,2021-10-04T18:09:30
1633360171,34772,True,3828,3460,-67,13,-68,2021-10-04T18:09:31,1633360171.039206,2021-10-04T18:09:31
1633360171,614845,True,3829,3461,-75,10,-76,2021-10-04T18:09:31,1633360171.618494,2021-10-04T18:09:31
1633360172,194864,True,3830,3462,-73,11,-74,2021-10-04T18:09:32,1633360172.196615,2021-10-04T18:09:32
1633360172,804798,True,3831,3463,-67,12,-68,2021-10-04T18:09:32,1633360172.806454,2021-10-04T18:09:32
1633360173,385173,True,3832,3464,-65,12,-66,2021-10-04T18:09:33,1633360173.38698,2021-10-04T18:09:33
1633360176,165251,True,3833,3465,-65,11,-66,2021-10-04T18:09:36,1633360176.168646,2021-10-04T18:09:36
1633360176,754722,True,3834,3466,-67,13,-68,2021-10-04T18:09:36,1633360176.758521,2021-10-04T18:09:36
1633360177,334730,True,3835,3467,-79,9,-79,2021-10-04T18:09:37,1633360177.338115,2021-10-04T18:09:37
1633360177,914851,True,3836,3468,-73,11,-74,2021-10-04T18:09:37,1633360177.91663,2021-10-04T18:09:37
1633360178,494753,True,3837,3469,-66,12,-67,2021-10-04T18:09:38,1633360178.497618,2021-10-04T18:09:38
1633360179,74708,True,3838,3470,-67,12,-68,2021-10-04T18:09:39,1633360179.076733,2021-10-04T18:09:39
1633360179,664768,True,3839,3471,-77,9,-78,2021-10-04T18:09:39,1633360179.666747,2021-10-04T18:09:39
1633360182,455687,True,3840,3472,-63,12,-64,2021-10-04T18:09:42,1633360182.457318,2021-10-04T18:09:42
1633360183,44762,True,3841,3473,-61,12,-62,2021-10-04T18:09:43,1633360183.047394,2021-10-04T18:09:43
1633360183,624596,True,3842,3474,-63,12,-63,2021-10-04T18:09:43,1633360183.626238,2021-10-04T18:09:43
1633360184,204961,True,3843,3475,-70,12,-71,2021-10-04T18:09:44,1633360184.206665,2021-10-04T18:09:44
1633360184,784615,True,3844,3476,-84,4,-86,2021-10-04T18:09:44,1633360184.786348,2021-10-04T18:09:44
1633360185,394584,True,3845,3477,-76,11,-76,2021-10-04T18:09:45,1633360185.396281,2021-10-04T18:09:45
1633360185,994807,True,3846,3478,-76,10,-77,2021-10-04T18:09:45,1633360185.996479,2021-10-04T18:09:45
1633360188,756640,True,3847,3479,-64,12,-65,2021-10-04T18:09:48,1633360188.758316,2021-10-04T18:09:48
1633360189,354564,True,3848,3480,-61,13,-61,2021-10-04T18:09:49,1633360189.356513,2021-10-04T18:09:49
1633360189,954770,True,3849,3481,-60,12,-60,2021-10-04T18:09:49,1633360189.957066,2021-10-04T18:09:49
1633360190,537102,True,3850,3482,-62,12,-63,2021-10-04T18:09:50,1633360190.538785,2021-10-04T18:09:50
1633360191,124511,True,3851,3483,-64,13,-64,2021-10-04T18:09:51,1633360191.126173,2021-10-04T18:09:51
1633360191,734510,True,3852,3484,-61,13,-61,2021-10-04T18:09:51,1633360191.736804,2021-10-04T18:09:51
1633360192,324556,True,3853,3485,-66,13,-66,2021-10-04T18:09:52,1633360192.326307,2021-10-04T18:09:52
1633360195,95064,True,3854,3486,-64,12,-65,2021-10-04T18:09:55,1633360195.096784,2021-10-04T18:09:55
1633360195,674848,True,3855,3487,-67,13,-67,2021-10-04T18:09:55,1633360195.676493,2021-10-04T18:09:55
1633360196,254641,True,3856,3488,-76,10,-76,2021-10-04T18:09:56,1633360196.256294,2021-10-04T18:09:56
1633360196,844810,True,3857,3489,-71,11,-72,2021-10-04T18:09:56,1633360196.847013,2021-10-04T18:09:56
1633360197,434540,True,3858,3490,-66,11,-66,2021-10-04T18:09:57,1633360197.436521,2021-10-04T18:09:57
1633360198,54422,True,3859,3491,-64,13,-64,2021-10-04T18:09:58,1633360198.056164,2021-10-04T18:09:58
1633360198,634425,True,3860,3492,-65,12,-66,2021-10-04T18:09:58,1633360198.636727,2021-10-04T18:09:58
1633360201,399949,True,3861,3493,-72,11,-72,2021-10-04T18:10:01,1633360201.401576,2021-10-04T18:10:01
1633360201,994940,True,3862,3494,-67,11,-67,2021-10-04T18:10:01,1633360201.99682,2021-10-04T18:10:01
1633360202,584358,True,3863,3495,-73,11,-73,2021-10-04T18:10:02,1633360202.586118,2021-10-04T18:10:02
1633360203,164662,True,3864,3496,-72,11,-73,2021-10-04T18:10:03,1633360203.166359,2021-10-04T18:10:03
1633360203,754805,True,3865,3497,-74,10,-75,2021-10-04T18:10:03,1633360203.75674,2021-10-04T18:10:03
1633360204,334461,True,3866,3498,-71,11,-71,2021-10-04T18:10:04,1633360204.336143,2021-10-04T18:10:04
1633360204,924275,True,3867,3499,-68,12,-69,2021-10-04T18:10:04,1633360204.926106,2021-10-04T18:10:04
1633360207,685408,True,3868,3500,-61,13,-61,2021-10-04T18:10:07,1633360207.687016,2021-10-04T18:10:07
1633360208,284481,True,3869,3501,-60,13,-60,2021-10-04T18:10:08,1633360208.286252,2021-10-04T18:10:08
1633360208,864247,True,3870,3502,-60,13,-61,2021-10-04T18:10:08,1633360208.866276,2021-10-04T18:10:08
1633360209,474283,True,3871,3503,-61,12,-62,2021-10-04T18:10:09,1633360209.475985,2021-10-04T18:10:09
1633360210,64572,True,3872,3504,-68,12,-68,2021-10-04T18:10:10,1633360210.067866,2021-10-04T18:10:10
1633360210,644250,True,3873,3505,-73,11,-74,2021-10-04T18:10:10,1633360210.646058,2021-10-04T18:10:10
1633360211,244278,True,3874,3506,-80,8,-80,2021-10-04T18:10:11,1633360211.246299,2021-10-04T18:10:11
1633360214,34811,True,3875,3507,-66,11,-67,2021-10-04T18:10:14,1633360214.036731,2021-10-04T18:10:14
1633360214,624673,True,3876,3508,-63,12,-64,2021-10-04T18:10:14,1633360214.626636,2021-10-04T18:10:14
1633360215,204216,True,3877,3509,-61,13,-61,2021-10-04T18:10:15,1633360215.206345,2021-10-04T18:10:15
1633360215,804640,True,3878,3510,-61,12,-62,2021-10-04T18:10:15,1633360215.806593,2021-10-04T18:10:15
1633360216,404134,True,3879,3511,-62,12,-63,2021-10-04T18:10:16,1633360216.405905,2021-10-04T18:10:16
1633360216,984197,True,3880,3512,-62,13,-63,2021-10-04T18:10:16,1633360216.98631,2021-10-04T18:10:16
1633360217,584232,True,3881,3513,-64,12,-65,2021-10-04T18:10:17,1633360217.58615,2021-10-04T18:10:17
1633360220,346512,True,3882,3514,-75,10,-75,2021-10-04T18:10:20,1633360220.350007,2021-10-04T18:10:20
1633360220,925765,True,3883,3515,-80,7,-81,2021-10-04T18:10:20,1633360220.927367,2021-10-04T18:10:20
1633360221,544140,True,3884,3516,-71,11,-71,2021-10-04T18:10:21,1633360221.546395,2021-10-04T18:10:21
1633360222,144180,True,3885,3517,-74,10,-75,2021-10-04T18:10:22,1633360222.145874,2021-10-04T18:10:22
1633360222,744315,True,3886,3518,-80,8,-81,2021-10-04T18:10:22,1633360222.74599,2021-10-04T18:10:22
1633360223,344072,True,3887,3519,-88,-1,-91,2021-10-04T18:10:23,1633360223.34625,2021-10-04T18:10:23
1633360223,924463,True,3888,3520,-63,13,-64,2021-10-04T18:10:23,1633360223.926141,2021-10-04T18:10:23
1633360226,734608,True,3889,3521,-62,11,-63,2021-10-04T18:10:26,1633360226.736641,2021-10-04T18:10:26
1633360227,314020,True,3890,3522,-74,10,-75,2021-10-04T18:10:27,1633360227.315768,2021-10-04T18:10:27
1633360227,904918,True,3891,3523,-69,12,-70,2021-10-04T18:10:27,1633360227.90665,2021-10-04T18:10:27
1633360228,484107,True,3892,3524,-84,4,-85,2021-10-04T18:10:28,1633360228.486454,2021-10-04T18:10:28
1633360229,63960,True,3893,3525,-84,4,-85,2021-10-04T18:10:29,1633360229.066332,2021-10-04T18:10:29
1633360229,654038,True,3894,3526,-78,8,-79,2021-10-04T18:10:29,1633360229.655841,2021-10-04T18:10:29
1633360230,274026,True,3895,3527,-69,11,-70,2021-10-04T18:10:30,1633360230.275769,2021-10-04T18:10:30
1633360233,34695,True,3896,3528,-61,12,-62,2021-10-04T18:10:33,1633360233.036369,2021-10-04T18:10:33
1633360233,614064,True,3897,3529,-62,12,-63,2021-10-04T18:10:33,1633360233.616096,2021-10-04T18:10:33
1633360234,193956,True,3898,3530,-63,12,-64,2021-10-04T18:10:34,1633360234.195653,2021-10-04T18:10:34
1633360234,804130,True,3899,3531,-65,10,-66,2021-10-04T18:10:34,1633360234.8062,2021-10-04T18:10:34
1633360235,403893,True,3900,3532,-64,12,-65,2021-10-04T18:10:35,1633360235.405606,2021-10-04T18:10:35
1633360235,984063,True,3901,3533,-64,12,-64,2021-10-04T18:10:35,1633360235.985729,2021-10-04T18:10:35
1633360236,563950,True,3902,3534,-79,9,-80,2021-10-04T18:10:36,1633360236.565629,2021-10-04T18:10:36
1633360239,324620,True,3903,3535,-64,13,-64,2021-10-04T18:10:39,1633360239.326268,2021-10-04T18:10:39
1633360239,903830,True,3904,3536,-65,10,-66,2021-10-04T18:10:39,1633360239.906573,2021-10-04T18:10:39
1633360240,484178,True,3905,3537,-70,13,-70,2021-10-04T18:10:40,1633360240.486241,2021-10-04T18:10:40
1633360241,73991,True,3906,3538,-67,12,-68,2021-10-04T18:10:41,1633360241.075632,2021-10-04T18:10:41
1633360241,653921,True,3907,3539,-59,12,-60,2021-10-04T18:10:41,1633360241.65592,2021-10-04T18:10:41
1633360242,233869,True,3908,3540,-61,12,-61,2021-10-04T18:10:42,1633360242.235949,2021-10-04T18:10:42
1633360242,824166,True,3909,3541,-65,12,-65,2021-10-04T18:10:42,1633360242.825864,2021-10-04T18:10:42
1633360245,574499,True,3910,3542,-78,9,-78,2021-10-04T18:10:45,1633360245.576267,2021-10-04T18:10:45
1633360246,163982,True,3911,3543,-79,8,-79,2021-10-04T18:10:46,1633360246.165693,2021-10-04T18:10:46
1633360246,773897,True,3912,3544,-75,10,-76,2021-10-04T18:10:46,1633360246.776354,2021-10-04T18:10:46
1633360247,373790,True,3913,3545,-71,11,-72,2021-10-04T18:10:47,1633360247.375933,2021-10-04T18:10:47
1633360247,973767,True,3914,3546,-66,11,-67,2021-10-04T18:10:47,1633360247.975689,2021-10-04T18:10:47
1633360248,584149,True,3915,3547,-62,12,-63,2021-10-04T18:10:48,1633360248.586205,2021-10-04T18:10:48
1633360249,163766,True,3916,3548,-60,12,-61,2021-10-04T18:10:49,1633360249.165852,2021-10-04T18:10:49
1633360251,934891,True,3917,3549,-64,13,-64,2021-10-04T18:10:51,1633360251.936547,2021-10-04T18:10:51
1633360252,513677,True,3918,3550,-64,12,-64,2021-10-04T18:10:52,1633360252.515595,2021-10-04T18:10:52
1633360253,113701,True,3919,3551,-68,11,-69,2021-10-04T18:10:53,1633360253.115715,2021-10-04T18:10:53
1633360253,693865,True,3920,3552,-78,9,-78,2021-10-04T18:10:53,1633360253.696214,2021-10-04T18:10:53
1633360254,303726,True,3921,3553,-65,11,-66,2021-10-04T18:10:54,1633360254.30573,2021-10-04T18:10:54
1633360254,885190,True,3922,3554,-92,-12,-102,2021-10-04T18:10:54,1633360254.887185,2021-10-04T18:10:54
1633360255,483654,True,3923,3555,-71,11,-71,2021-10-04T18:10:55,1633360255.485693,2021-10-04T18:10:55
1633360258,274157,True,3924,3556,-62,13,-62,2021-10-04T18:10:58,1633360258.276112,2021-10-04T18:10:58
1633360258,863655,True,3925,3557,-61,12,-62,2021-10-04T18:10:58,1633360258.865524,2021-10-04T18:10:58
1633360259,473646,True,3926,3558,-64,12,-65,2021-10-04T18:10:59,1633360259.47529,2021-10-04T18:10:59
1633360260,73622,True,3927,3559,-63,13,-64,2021-10-04T18:11:00,1633360260.07527,2021-10-04T18:11:00
1633360260,653767,True,3928,3560,-63,13,-64,2021-10-04T18:11:00,1633360260.656049,2021-10-04T18:11:00
1633360261,253619,True,3929,3561,-77,9,-78,2021-10-04T18:11:01,1633360261.255235,2021-10-04T18:11:01
1633360261,833610,True,3930,3562,-78,9,-79,2021-10-04T18:11:01,1633360261.83519,2021-10-04T18:11:01
1633360264,604117,True,3931,3563,-72,11,-72,2021-10-04T18:11:04,1633360264.606159,2021-10-04T18:11:04
1633360265,203880,True,3932,3564,-72,12,-73,2021-10-04T18:11:05,1633360265.2059,2021-10-04T18:11:05
1633360265,783700,True,3933,3565,-65,12,-66,2021-10-04T18:11:05,1633360265.786065,2021-10-04T18:11:05
1633360266,363686,True,3934,3566,-63,12,-63,2021-10-04T18:11:06,1633360266.365443,2021-10-04T18:11:06
1633360266,953731,True,3935,3567,-62,12,-62,2021-10-04T18:11:06,1633360266.955671,2021-10-04T18:11:06
1633360267,544658,True,3936,3568,-61,12,-62,2021-10-04T18:11:07,1633360267.546479,2021-10-04T18:11:07
1633360268,123652,True,3937,3569,-62,12,-62,2021-10-04T18:11:08,1633360268.125294,2021-10-04T18:11:08
1633360270,934299,True,3938,3570,-70,13,-70,2021-10-04T18:11:10,1633360270.935976,2021-10-04T18:11:10
1633360271,543477,True,3939,3571,-73,11,-73,2021-10-04T18:11:11,1633360271.545089,2021-10-04T18:11:11
1633360272,123464,True,3940,3572,-74,10,-75,2021-10-04T18:11:12,1633360272.12594,2021-10-04T18:11:12
1633360272,703439,True,3941,3573,-72,11,-73,2021-10-04T18:11:12,1633360272.70531,2021-10-04T18:11:12
1633360273,293461,True,3942,3574,-68,12,-68,2021-10-04T18:11:13,1633360273.295389,2021-10-04T18:11:13
1633360273,913543,True,3943,3575,-65,13,-65,2021-10-04T18:11:13,1633360273.915185,2021-10-04T18:11:13
1633360274,503692,True,3944,3576,-63,12,-63,2021-10-04T18:11:14,1633360274.505677,2021-10-04T18:11:14
1633360277,284113,True,3945,3577,-63,12,-64,2021-10-04T18:11:17,1633360277.28582,2021-10-04T18:11:17
1633360277,873659,True,3946,3578,-65,11,-66,2021-10-04T18:11:17,1633360277.875241,2021-10-04T18:11:17
1633360278,483372,True,3947,3579,-74,11,-74,2021-10-04T18:11:18,1633360278.4851,2021-10-04T18:11:18
1633360279,83401,True,3948,3580,-79,9,-79,2021-10-04T18:11:19,1633360279.085079,2021-10-04T18:11:19
1633360279,683351,True,3949,3581,-72,11,-72,2021-10-04T18:11:19,1633360279.685271,2021-10-04T18:11:19
1633360280,273347,True,3950,3582,-84,3,-86,2021-10-04T18:11:20,1633360280.276582,2021-10-04T18:11:20
1633360280,903343,True,3951,3583,-67,13,-67,2021-10-04T18:11:20,1633360280.90526,2021-10-04T18:11:20
1633360283,674218,True,3952,3584,-61,12,-62,2021-10-04T18:11:23,1633360283.675872,2021-10-04T18:11:23
1633360284,263340,True,3953,3585,-63,13,-63,2021-10-04T18:11:24,1633360284.265738,2021-10-04T18:11:24
1633360284,893291,True,3954,3586,-64,14,-64,2021-10-04T18:11:24,1633360285.661549,2021-10-04T18:11:25
