time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315966450,440000,1649022,-27.142860412597656,3.2909998893737793,3.146080732345581,124,11,0,1980-01-06T03:27:30,1633358691.775936,2021-10-04T17:44:51
315966459,597000,1658169,-27.142860412597656,3.2909998893737793,3.1960439682006836,102,11,0,1980-01-06T03:27:39,1633358699.875589,2021-10-04T17:44:59
315966468,755000,1667318,-27.728940963745117,3.2909998893737793,3.1928203105926514,80,11,0,1980-01-06T03:27:48,1633358710.186185,2021-10-04T17:45:10
315966477,917000,1676471,-28.315021514892578,3.2909998893737793,3.2041025161743164,57,11,0,1980-01-06T03:27:57,1633358718.935961,2021-10-04T17:45:18
315966487,75000,1685620,-28.608060836791992,3.2929999828338623,2.9430036544799805,27,11,0,1980-01-06T03:28:07,1633358728.6469998,2021-10-04T17:45:28
315966496,234000,1694770,-28.90110206604004,3.2909998893737793,3.171868085861206,3,11,0,1980-01-06T03:28:16,1633358737.335837,2021-10-04T17:45:37
315966506,410000,1704936,-29.194141387939453,3.2929999828338623,2.944615364074707,7,11,0,1980-01-06T03:28:26,1633358747.626673,2021-10-04T17:45:47
315966514,556000,1713074,-29.194141387939453,3.2929999828338623,2.941391944885254,215,11,0,1980-01-06T03:28:34,1633358755.746592,2021-10-04T17:45:55
315966523,713000,1722221,-29.194141387939453,3.2929999828338623,2.9430036544799805,193,11,0,1980-01-06T03:28:43,1633358763.276185,2021-10-04T17:46:03
315966532,867000,1731367,-28.90110206604004,3.2909998893737793,3.157362461090088,172,11,0,1980-01-06T03:28:52,1633358776.085609,2021-10-04T17:46:16
315966543,43000,1741532,-29.194141387939453,3.2929999828338623,2.941391944885254,168,11,0,1980-01-06T03:29:03,1633358783.6154199,2021-10-04T17:46:23
315966552,199000,1750679,-28.90110206604004,3.2929999828338623,2.941391944885254,142,11,0,1980-01-06T03:29:12,1633358793.9559078,2021-10-04T17:46:33
315966561,355000,1759826,-28.315021514892578,3.2929999828338623,3.186373710632324,120,11,0,1980-01-06T03:29:21,1633358802.634013,2021-10-04T17:46:42
315966570,511000,1768973,-28.315021514892578,3.2929999828338623,2.944615364074707,98,11,0,1980-01-06T03:29:30,1633358810.18342,2021-10-04T17:46:50
315966580,686000,1779138,-28.02198028564453,3.2909998893737793,3.1960439682006836,102,11,0,1980-01-06T03:29:40,1633358821.092804,2021-10-04T17:47:01
315966589,841000,1788284,-27.728940963745117,3.2929999828338623,2.9462270736694336,80,11,0,1980-01-06T03:29:49,1633358832.0332398,2021-10-04T17:47:12
315966597,984000,1796419,-27.728940963745117,3.2929999828338623,3.220219850540161,27,11,0,1980-01-06T03:29:57,1633358838.942432,2021-10-04T17:47:18
315966607,143000,1805568,-27.728940963745117,3.2929999828338623,2.94783878326416,255,11,0,1980-01-06T03:30:07,1633358847.6314929,2021-10-04T17:47:27
315966616,301000,1814717,-27.728940963745117,3.2929999828338623,2.9462270736694336,233,11,0,1980-01-06T03:30:16,1633358857.9510279,2021-10-04T17:47:37
315966624,439000,1822847,-27.728940963745117,3.2929999828338623,2.94783878326416,185,11,0,1980-01-06T03:30:24,1633358865.4902608,2021-10-04T17:47:45
315966633,596000,1831995,-27.142860412597656,3.2929999828338623,2.94783878326416,163,11,0,1980-01-06T03:30:33,1633358873.6801999,2021-10-04T17:47:53
315966642,757000,1841147,-27.142860412597656,3.2929999828338623,3.1992673873901367,141,11,0,1980-01-06T03:30:42,1633358884.641425,2021-10-04T17:48:04
315966651,915000,1850296,-27.43589973449707,3.2929999828338623,3.1638095378875732,118,11,0,1980-01-06T03:30:51,1633358892.169009,2021-10-04T17:48:12
315966661,70000,1859442,-27.43589973449707,3.2929999828338623,3.1815383434295654,88,11,0,1980-01-06T03:31:01,1633358902.529897,2021-10-04T17:48:22
315966671,237000,1869598,-27.728940963745117,3.2909998893737793,3.1283514499664307,90,11,0,1980-01-06T03:31:11,1633358911.277909,2021-10-04T17:48:31
315966680,394000,1878746,-28.02198028564453,3.2909998893737793,3.1928203105926514,68,11,0,1980-01-06T03:31:20,1633358921.5973809,2021-10-04T17:48:41
315966689,549000,1887893,-28.02198028564453,3.2929999828338623,3.183150291442871,46,11,0,1980-01-06T03:31:29,1633358929.7869248,2021-10-04T17:48:49
315966698,710000,1897044,-27.728940963745117,3.2950000762939453,2.944615364074707,24,11,0,1980-01-06T03:31:38,1633358940.0872009,2021-10-04T17:49:00
315966706,845000,1905171,-27.728940963745117,3.2929999828338623,3.112234354019165,232,11,0,1980-01-06T03:31:46,1633358947.626529,2021-10-04T17:49:07
315966717,23000,1915339,-27.728940963745117,3.2929999828338623,2.944615364074707,230,11,0,1980-01-06T03:31:57,1633358956.3256729,2021-10-04T17:49:16
315966726,177000,1924485,-27.728940963745117,3.2909998893737793,3.216996192932129,203,11,0,1980-01-06T03:32:06,1633358966.745813,2021-10-04T17:49:26
315966734,315000,1932614,-27.142860412597656,3.2929999828338623,3.1847617626190186,155,11,0,1980-01-06T03:32:14,1633358976.785917,2021-10-04T17:49:36
315966745,509000,1943797,-26.84981918334961,3.2929999828338623,2.9430036544799805,185,11,0,1980-01-06T03:32:25,1633358987.094565,2021-10-04T17:49:47
315966755,679000,1953957,-26.556779861450195,3.2929999828338623,3.1847617626190186,189,11,0,1980-01-06T03:32:35,1633358995.8937519,2021-10-04T17:49:55
315966763,824000,1962093,-26.556779861450195,3.2929999828338623,2.9430036544799805,141,11,0,1980-01-06T03:32:43,1633359006.183621,2021-10-04T17:50:06
315966774,0,1972260,-26.556779861450195,3.2929999828338623,2.94783878326416,140,11,0,1980-01-06T03:32:54,1633359014.4036329,2021-10-04T17:50:14
315966783,155000,1981406,-26.84981918334961,3.2929999828338623,2.9430036544799805,113,11,0,1980-01-06T03:33:03,1633359024.8033729,2021-10-04T17:50:24
315966791,293000,1989535,-26.84981918334961,3.2929999828338623,3.179926633834839,65,11,0,1980-01-06T03:33:11,1633359032.362205,2021-10-04T17:50:32
315966801,463000,1999695,-27.142860412597656,3.2929999828338623,2.944615364074707,69,11,0,1980-01-06T03:33:21,1633359041.101961,2021-10-04T17:50:41
315966810,623000,2008846,-26.556779861450195,3.2929999828338623,3.1621978282928467,47,11,0,1980-01-06T03:33:30,1633359051.3420808,2021-10-04T17:50:51
315966818,760000,2016975,-26.84981918334961,3.2929999828338623,3.1170694828033447,255,11,0,1980-01-06T03:33:38,1633359058.871096,2021-10-04T17:50:58
315966827,918000,2026124,-26.84981918334961,3.2929999828338623,2.944615364074707,232,11,0,1980-01-06T03:33:47,1633359069.192505,2021-10-04T17:51:09
315966837,75000,2035272,-26.556779861450195,3.2929999828338623,2.94783878326416,201,11,0,1980-01-06T03:33:57,1633359077.9107568,2021-10-04T17:51:17
315966846,233000,2044421,-26.556779861450195,3.2929999828338623,2.94783878326416,178,11,0,1980-01-06T03:34:06,1633359085.450409,2021-10-04T17:51:25
