time_s,time_us,time_steady,temperature,pressure,altitude,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965015,783200,216395,13.0,102472,-95.0438232421875,253,13,1,1980-01-06T03:03:35,1633357257.7550209,2021-10-04T17:20:57
315965022,783200,223395,12.960000038146973,101889,-46.843875885009766,80,13,1,1980-01-06T03:03:42,1633357265.114928,2021-10-04T17:21:05
315965029,783200,230395,12.789999961853027,101282,3.581234931945801,162,13,1,1980-01-06T03:03:49,1633357271.3249838,2021-10-04T17:21:11
315965036,783200,237395,12.649999618530273,100678,53.99908447265625,246,13,1,1980-01-06T03:03:56,1633357278.1152399,2021-10-04T17:21:18
315965050,783200,251395,12.4399995803833,99552,148.6493377685547,155,13,1,1980-01-06T03:04:10,1633357293.8350399,2021-10-04T17:21:33
315965056,783200,257395,12.300000190734863,99112,185.87222290039062,226,13,1,1980-01-06T03:04:16,1633357300.025292,2021-10-04T17:21:40
315965064,783200,265395,12.119999885559082,98528,235.4842987060547,66,13,1,1980-01-06T03:04:24,1633357306.8055959,2021-10-04T17:21:46
315965070,783200,271395,11.859999656677246,98087,273.10693359375,137,13,1,1980-01-06T03:04:30,1633357313.036629,2021-10-04T17:21:53
315965077,783200,278395,11.739999771118164,97553,318.8475341796875,220,13,1,1980-01-06T03:04:37,1633357320.435277,2021-10-04T17:22:00
315965083,783200,284395,11.59000015258789,97126,355.570068359375,35,13,1,1980-01-06T03:04:43,1633357326.585772,2021-10-04T17:22:06
315965091,783200,292395,11.40999984741211,96517,408.1719055175781,130,13,1,1980-01-06T03:04:51,1633357333.385716,2021-10-04T17:22:13
315965097,783200,298395,11.25,96063,447.5617980957031,202,13,1,1980-01-06T03:04:57,1633357339.605645,2021-10-04T17:22:19
315965104,783200,305395,11.109999656677246,95518,495.04742431640625,28,13,1,1980-01-06T03:05:04,1633357346.367241,2021-10-04T17:22:26
315965111,783200,312395,10.880000114440918,94980,542.1383666992188,112,13,1,1980-01-06T03:05:11,1633357352.6064079,2021-10-04T17:22:32
315965118,783200,319395,10.630000114440918,94406,592.6207275390625,195,13,1,1980-01-06T03:05:18,1633357361.9861288,2021-10-04T17:22:41
315965125,783200,326395,10.4399995803833,93850,641.7578125,21,13,1,1980-01-06T03:05:25,1633357368.1860769,2021-10-04T17:22:48
315965133,783200,334395,10.359999656677246,93224,697.3660888671875,117,13,1,1980-01-06T03:05:33,1633357375.586076,2021-10-04T17:22:55
315965139,783200,340395,10.0,92779,737.0803833007812,188,13,1,1980-01-06T03:05:39,1633357381.8073719,2021-10-04T17:23:01
315965146,783200,347395,9.859999656677246,92250,784.4928588867188,14,13,1,1980-01-06T03:05:46,1633357388.5476289,2021-10-04T17:23:08
315965152,783200,353395,9.699999809265137,91808,824.2777709960938,86,13,1,1980-01-06T03:05:52,1633357394.736773,2021-10-04T17:23:14
315965159,783200,360395,9.479999542236328,91254,874.3641357421875,170,13,1,1980-01-06T03:05:59,1633357401.585768,2021-10-04T17:23:21
315965165,783200,366395,9.289999961853027,90810,914.6840209960938,241,13,1,1980-01-06T03:06:05,1633357407.786581,2021-10-04T17:23:27
315965173,783200,374395,9.109999656677246,90195,970.7973022460938,79,13,1,1980-01-06T03:06:13,1633357417.336017,2021-10-04T17:23:37
315965180,783200,381395,8.829999923706055,89632,1022.4403686523438,163,13,1,1980-01-06T03:06:20,1633357423.546413,2021-10-04T17:23:43
315965187,783200,388395,8.539999961853027,89033,1077.674560546875,246,13,1,1980-01-06T03:06:27,1633357430.306272,2021-10-04T17:23:50
315965193,783200,394395,8.460000038146973,88570,1120.5755615234375,61,13,1,1980-01-06T03:06:33,1633357436.496516,2021-10-04T17:23:56
315965200,946500,401395,8.130000114440918,88027,1171.1224365234375,143,13,1,1980-01-06T03:06:40,1633357443.9264128,2021-10-04T17:24:03
315965206,946500,407395,8.029999732971191,87657,1205.7110595703125,214,13,1,1980-01-06T03:06:46,1633357449.5378208,2021-10-04T17:24:09
315965214,946500,415395,7.710000038146973,87009,1266.572998046875,54,13,1,1980-01-06T03:06:54,1633357456.9361439,2021-10-04T17:24:16
315965220,946500,421395,7.349999904632568,86556,1309.3387451171875,125,13,1,1980-01-06T03:07:00,1633357463.117061,2021-10-04T17:24:23
315965228,946500,429395,7.21999979019165,85994,1362.6494140625,221,13,1,1980-01-06T03:07:08,1633357470.506068,2021-10-04T17:24:30
315965235,946500,436395,7.159999847412109,85389,1420.3543701171875,47,13,1,1980-01-06T03:07:15,1633357476.746724,2021-10-04T17:24:36
315965242,946500,443395,6.820000171661377,84871,1470.027099609375,130,13,1,1980-01-06T03:07:22,1633357485.6581879,2021-10-04T17:24:45
315965255,946500,456395,6.369999885559082,83952,1558.7615966796875,29,13,1,1980-01-06T03:07:35,1633357498.7284288,2021-10-04T17:24:58
315965262,946500,463395,6.309999942779541,83458,1606.7877197265625,112,13,1,1980-01-06T03:07:42,1633357505.5465438,2021-10-04T17:25:05
315965269,946500,470395,6.269999980926514,82940,1657.3944091796875,194,13,1,1980-01-06T03:07:49,1633357512.3667889,2021-10-04T17:25:12
315965276,946500,477395,6.230000019073486,82405,1709.9307861328125,22,13,1,1980-01-06T03:07:56,1633357518.5263128,2021-10-04T17:25:18
315965283,946500,484395,6.139999866485596,81920,1757.800048828125,105,13,1,1980-01-06T03:08:03,1633357525.2863529,2021-10-04T17:25:25
315965289,946500,490395,6.079999923706055,81488,1800.630615234375,176,13,1,1980-01-06T03:08:09,1633357531.5077128,2021-10-04T17:25:31
315965296,946500,497395,6.039999961853027,81000,1849.2359619140625,2,13,1,1980-01-06T03:08:16,1633357538.346361,2021-10-04T17:25:38
315965303,946500,504395,6.019999980926514,80514,1897.8802490234375,87,13,1,1980-01-06T03:08:23,1633357545.166745,2021-10-04T17:25:45
315965310,946500,511395,6.019999980926514,80084,1941.1175537109375,169,13,1,1980-01-06T03:08:30,1633357554.646517,2021-10-04T17:25:54
315965317,946500,518395,5.929999828338623,79598,1990.2137451171875,252,13,1,1980-01-06T03:08:37,1633357560.887281,2021-10-04T17:26:00
315965324,946500,525395,5.909999847412109,79114,2039.3507080078125,80,13,1,1980-01-06T03:08:44,1633357567.6666,2021-10-04T17:26:07
315965331,946500,532395,5.809999942779541,78656,2086.073974609375,162,13,1,1980-01-06T03:08:51,1633357573.886921,2021-10-04T17:26:13
315965338,946500,539395,5.789999961853027,78248,2127.882568359375,245,13,1,1980-01-06T03:08:58,1633357580.686712,2021-10-04T17:26:20
315965344,946500,545395,5.630000114440918,77896,2164.095458984375,60,13,1,1980-01-06T03:09:04,1633357586.9665048,2021-10-04T17:26:26
315965352,946500,553395,5.730000019073486,77402,2215.141357421875,156,13,1,1980-01-06T03:09:12,1633357594.3769329,2021-10-04T17:26:34
315965358,946500,559395,5.670000076293945,76996,2257.292236328125,227,13,1,1980-01-06T03:09:18,1633357600.656761,2021-10-04T17:26:40
315965365,946500,566395,5.449999809265137,76511,2307.882080078125,53,13,1,1980-01-06T03:09:25,1633357607.4565449,2021-10-04T17:26:47
315965372,946500,573395,5.369999885559082,76110,2349.906494140625,138,13,1,1980-01-06T03:09:32,1633357613.746553,2021-10-04T17:26:53
315965385,946500,586395,5.289999961853027,75283,2437.1494140625,35,13,1,1980-01-06T03:09:45,1633357629.437156,2021-10-04T17:27:09
315965393,946500,594395,5.28000020980835,74792,2489.314453125,131,13,1,1980-01-06T03:09:53,1633357636.856832,2021-10-04T17:27:16
315965401,214700,601395,5.309999942779541,74339,2537.690673828125,213,13,1,1980-01-06T03:10:01,1633357643.107529,2021-10-04T17:27:23
315965408,214700,608395,5.190000057220459,73872,2587.8125,40,13,1,1980-01-06T03:10:08,1633357649.9166129,2021-10-04T17:27:29
315965414,214700,614395,5.119999885559082,73530,2624.681884765625,111,13,1,1980-01-06T03:10:14,1633357656.156772,2021-10-04T17:27:36
315965422,214700,622395,4.920000076293945,73012,2680.79052734375,206,13,1,1980-01-06T03:10:22,1633357662.958592,2021-10-04T17:27:42
315965429,214700,629395,4.840000152587891,72475,2739.30029296875,33,13,1,1980-01-06T03:10:29,1633357669.8068168,2021-10-04T17:27:49
315965436,214700,636395,4.690000057220459,72086,2781.905029296875,117,13,1,1980-01-06T03:10:36,1633357678.677809,2021-10-04T17:27:58
315965442,214700,642395,4.510000228881836,71772,2816.432373046875,188,13,1,1980-01-06T03:10:42,1633357684.879036,2021-10-04T17:28:04
315965449,214700,649395,4.579999923706055,71290,2869.67041015625,15,13,1,1980-01-06T03:10:49,1633357691.6574318,2021-10-04T17:28:11
315965455,214700,655395,4.420000076293945,70900,2912.962646484375,86,13,1,1980-01-06T03:10:55,1633357698.487685,2021-10-04T17:28:18
315965462,214700,662395,4.159999847412109,70451,2963.04345703125,168,13,1,1980-01-06T03:11:02,1633357705.287153,2021-10-04T17:28:25
315965470,214700,670395,3.9000000953674316,69960,3018.107177734375,8,13,1,1980-01-06T03:11:10,1633357711.527837,2021-10-04T17:28:31
315965477,214700,677395,3.7799999713897705,69493,3070.770751953125,90,13,1,1980-01-06T03:11:17,1633357718.358556,2021-10-04T17:28:38
315965483,214700,683395,3.7899999618530273,69145,3110.201416015625,162,13,1,1980-01-06T03:11:23,1633357725.098196,2021-10-04T17:28:45
315965491,214700,691395,3.75,68706,3160.1748046875,1,13,1,1980-01-06T03:11:31,1633357731.930016,2021-10-04T17:28:51
315965497,214700,697395,3.6700000762939453,68384,3196.9951171875,72,13,1,1980-01-06T03:11:37,1633357738.116909,2021-10-04T17:28:58
315965504,214700,704395,3.6600000858306885,67953,3246.5,155,13,1,1980-01-06T03:11:44,1633357747.0674129,2021-10-04T17:29:07
315965510,214700,710395,3.5,67581,3289.431884765625,226,13,1,1980-01-06T03:11:50,1633357753.317013,2021-10-04T17:29:13
315965518,214700,718395,3.2100000381469727,67143,3340.22900390625,66,13,1,1980-01-06T03:11:58,1633357760.7488048,2021-10-04T17:29:20
315965525,214700,725395,3.200000047683716,66751,3385.9208984375,148,13,1,1980-01-06T03:12:05,1633357766.9471369,2021-10-04T17:29:26
315965532,214700,732395,3.190000057220459,66368,3430.7724609375,232,13,1,1980-01-06T03:12:12,1633357773.7568479,2021-10-04T17:29:33
315965538,214700,738395,3.130000114440918,66017,3472.063720703125,48,13,1,1980-01-06T03:12:18,1633357780.0767999,2021-10-04T17:29:40
315965545,214700,745395,3.069999933242798,65657,3514.598876953125,130,13,1,1980-01-06T03:12:25,1633357787.4794679,2021-10-04T17:29:47
315965551,214700,751395,2.940000057220459,65282,3559.107177734375,201,13,1,1980-01-06T03:12:31,1633357793.146977,2021-10-04T17:29:53
315965559,214700,759395,2.7799999713897705,64830,3613.03271484375,41,13,1,1980-01-06T03:12:39,1633357800.5884678,2021-10-04T17:30:00
315965566,214700,766395,2.680000066757202,64407,3663.775390625,123,13,1,1980-01-06T03:12:46,1633357806.8270838,2021-10-04T17:30:06
315965574,214700,774395,2.5799999237060547,63957,3718.054443359375,219,13,1,1980-01-06T03:12:54,1633357816.3672478,2021-10-04T17:30:16
315965580,214700,780395,2.5,63640,3756.47802734375,34,13,1,1980-01-06T03:13:00,1633357822.6373398,2021-10-04T17:30:22
315965587,214700,787395,2.299999952316284,63248,3804.207763671875,116,13,1,1980-01-06T03:13:07,1633357829.567188,2021-10-04T17:30:29
315965594,214700,794395,2.200000047683716,62880,3849.2333984375,199,13,1,1980-01-06T03:13:14,1633357835.856981,2021-10-04T17:30:35
315965602,341800,802395,2.0899999141693115,62467,3900.020751953125,38,13,1,1980-01-06T03:13:22,1633357843.3188078,2021-10-04T17:30:43
315965607,341800,807395,1.9600000381469727,62135,3941.046630859375,98,13,1,1980-01-06T03:13:27,1633357849.547132,2021-10-04T17:30:49
315965615,341800,815395,1.5299999713897705,61662,3999.803466796875,192,13,1,1980-01-06T03:13:35,1633357856.327329,2021-10-04T17:30:56
315965621,341800,821395,1.2100000381469727,61303,4044.6455078125,7,13,1,1980-01-06T03:13:41,1633357862.577172,2021-10-04T17:31:02
315965629,341800,829395,0.7799999713897705,60840,4102.7919921875,103,13,1,1980-01-06T03:13:49,1633357872.0870209,2021-10-04T17:31:12
315965634,341800,834395,0.7900000214576721,60595,4133.70654296875,163,13,1,1980-01-06T03:13:54,1633357878.367564,2021-10-04T17:31:18
315965649,341800,849395,0.25,59768,4238.81298828125,85,13,1,1980-01-06T03:14:09,1633357891.396941,2021-10-04T17:31:31
315965656,341800,856395,0.12999999523162842,59398,4286.22119140625,167,13,1,1980-01-06T03:14:16,1633357898.197717,2021-10-04T17:31:38
315965663,341800,863395,0.20999999344348907,59061,4329.6083984375,250,13,1,1980-01-06T03:14:23,1633357905.037204,2021-10-04T17:31:45
315965670,341800,870395,0.11999999731779099,58708,4375.2744140625,78,13,1,1980-01-06T03:14:30,1633357911.877053,2021-10-04T17:31:51
315965676,341800,876395,0.019999999552965164,58327,4424.8125,149,13,1,1980-01-06T03:14:36,1633357918.107748,2021-10-04T17:31:58
315965683,341800,883395,-0.05999999865889549,58017,4465.31298828125,232,13,1,1980-01-06T03:14:43,1633357924.898653,2021-10-04T17:32:04
315965691,341800,891395,-0.20999999344348907,57578,4522.96826171875,71,13,1,1980-01-06T03:14:51,1633357931.7268848,2021-10-04T17:32:11
315965704,341800,904395,-0.7099999785423279,56881,4615.24658203125,225,13,1,1980-01-06T03:15:04,1633357946.8779159,2021-10-04T17:32:26
315965711,341800,911395,-0.9399999976158142,56511,4664.60546875,51,13,1,1980-01-06T03:15:11,1633357953.707892,2021-10-04T17:32:33
315965717,341800,917395,-0.9599999785423279,56139,4714.49658203125,122,13,1,1980-01-06T03:15:17,1633357960.6171489,2021-10-04T17:32:40
315965725,341800,925395,-1.0499999523162842,55734,4769.119140625,218,13,1,1980-01-06T03:15:25,1633357967.437165,2021-10-04T17:32:47
315965731,341800,931395,-1.3200000524520874,55439,4809.109375,33,13,1,1980-01-06T03:15:31,1633357973.688901,2021-10-04T17:32:53
315965739,341800,939395,-1.5,55071,4859.23876953125,129,13,1,1980-01-06T03:15:39,1633357980.567229,2021-10-04T17:33:00
315965745,341800,945395,-1.7799999713897705,54759,4901.9541015625,200,13,1,1980-01-06T03:15:45,1633357986.7973318,2021-10-04T17:33:06
315965753,341800,953395,-1.899999976158142,54372,4955.21240234375,38,13,1,1980-01-06T03:15:53,1633357994.207108,2021-10-04T17:33:14
315965759,341800,959395,-2.1500000953674316,54045,5000.45263671875,109,13,1,1980-01-06T03:15:59,1633358000.527173,2021-10-04T17:33:20
315965767,341800,967395,-2.2799999713897705,53637,5057.21435546875,204,13,1,1980-01-06T03:16:07,1633358009.419441,2021-10-04T17:33:29
315965781,341800,981395,-2.700000047683716,52857,5166.71044921875,115,13,1,1980-01-06T03:16:21,1633358023.027297,2021-10-04T17:33:43
315965787,341800,987395,-2.950000047683716,52556,5209.3154296875,186,13,1,1980-01-06T03:16:27,1633358029.247412,2021-10-04T17:33:49
315965794,341800,994395,-3.0799999237060547,52195,5260.67578125,13,13,1,1980-01-06T03:16:34,1633358036.0473719,2021-10-04T17:33:56
315965800,341800,1000395,-3.190000057220459,51881,5305.58544921875,84,13,1,1980-01-06T03:16:40,1633358042.217108,2021-10-04T17:34:02
315965807,341800,1007395,-3.3399999141693115,51564,5351.14697265625,166,13,1,1980-01-06T03:16:47,1633358049.73728,2021-10-04T17:34:09
315965815,341800,1015395,-3.5,51124,5414.7666015625,6,13,1,1980-01-06T03:16:55,1633358055.9771168,2021-10-04T17:34:15
315965822,341800,1022395,-3.799999952316284,50834,5456.94140625,88,13,1,1980-01-06T03:17:02,1633358062.837777,2021-10-04T17:34:22
315965827,341800,1027395,-3.9000000953674316,50569,5495.6513671875,148,13,1,1980-01-06T03:17:07,1633358069.127557,2021-10-04T17:34:29
315965835,341800,1035395,-4.099999904632568,50106,5563.68115234375,244,13,1,1980-01-06T03:17:15,1633358078.127373,2021-10-04T17:34:38
315965842,341800,1042395,-4.170000076293945,49825,5605.21826171875,70,13,1,1980-01-06T03:17:22,1633358084.916733,2021-10-04T17:34:44
315965849,341800,1049395,-4.289999961853027,49444,5661.8427734375,153,13,1,1980-01-06T03:17:29,1633358091.746917,2021-10-04T17:34:51
315965856,341800,1056395,-4.369999885559082,49072,5717.47216796875,237,13,1,1980-01-06T03:17:36,1633358097.977233,2021-10-04T17:34:57
315965864,341800,1064395,-4.730000019073486,48760,5764.39453125,75,13,1,1980-01-06T03:17:44,1633358105.386833,2021-10-04T17:35:05
315965869,341800,1069395,-4.710000038146973,48537,5798.08056640625,135,13,1,1980-01-06T03:17:49,1633358111.6367278,2021-10-04T17:35:11
315965877,341800,1077395,-5.130000114440918,48162,5855.01416015625,230,13,1,1980-01-06T03:17:57,1633358118.4767919,2021-10-04T17:35:18
315965883,341800,1083395,-5.090000152587891,47905,5894.23974609375,46,13,1,1980-01-06T03:18:03,1633358126.637953,2021-10-04T17:35:26
315965893,341800,1093395,-5.329999923706055,47422,5968.423828125,164,13,1,1980-01-06T03:18:13,1633358136.2775118,2021-10-04T17:35:36
315965900,613100,1100395,-5.670000076293945,47129,6013.7265625,246,13,1,1980-01-06T03:18:20,1633358142.5174038,2021-10-04T17:35:42
315965907,613100,1107395,-6.260000228881836,46762,6070.79296875,74,13,1,1980-01-06T03:18:27,1633358149.426885,2021-10-04T17:35:49
315965913,613100,1113395,-6.650000095367432,46482,6114.57861328125,146,13,1,1980-01-06T03:18:33,1633358155.7387478,2021-10-04T17:35:55
315965920,613100,1120395,-6.650000095367432,46171,6163.4619140625,228,13,1,1980-01-06T03:18:40,1633358162.5872319,2021-10-04T17:36:02
315965927,613100,1127395,-6.699999809265137,45846,6214.83251953125,54,13,1,1980-01-06T03:18:47,1633358168.856988,2021-10-04T17:36:08
315965935,613100,1135395,-7.050000190734863,45537,6263.94921875,150,13,1,1980-01-06T03:18:55,1633358176.3674319,2021-10-04T17:36:16
315965941,613100,1141395,-7.070000171661377,45276,6305.6474609375,221,13,1,1980-01-06T03:19:01,1633358184.536609,2021-10-04T17:36:24
315965951,613100,1151395,-7.5,44782,6385.107421875,83,13,1,1980-01-06T03:19:11,1633358192.03696,2021-10-04T17:36:32
315965957,613100,1157395,-7.949999809265137,44507,6429.64892578125,154,13,1,1980-01-06T03:19:17,1633358198.266733,2021-10-04T17:36:38
315965964,613100,1164395,-8.15999984741211,44145,6488.6259765625,239,13,1,1980-01-06T03:19:24,1633358207.856484,2021-10-04T17:36:47
315965971,613100,1171395,-8.25,43819,6542.07421875,65,13,1,1980-01-06T03:19:31,1633358213.5175278,2021-10-04T17:36:53
315965979,613100,1179395,-8.460000038146973,43469,6599.81689453125,161,13,1,1980-01-06T03:19:39,1633358220.937469,2021-10-04T17:37:00
315965985,613100,1185395,-8.460000038146973,43214,6642.126953125,232,13,1,1980-01-06T03:19:45,1633358229.126857,2021-10-04T17:37:09
315965994,613100,1194395,-8.819999694824219,42808,6709.908203125,83,13,1,1980-01-06T03:19:54,1633358235.987032,2021-10-04T17:37:15
315966000,613100,1200395,-9.010000228881836,42616,6742.14599609375,154,13,1,1980-01-06T03:20:00,1633358242.806733,2021-10-04T17:37:22
315966008,613100,1208395,-9.3100004196167,42257,6802.73974609375,248,13,1,1980-01-06T03:20:08,1633358249.688369,2021-10-04T17:37:29
315966015,613100,1215395,-9.430000305175781,41993,6847.5654296875,76,13,1,1980-01-06T03:20:15,1633358256.006805,2021-10-04T17:37:36
315966022,613100,1222395,-9.680000305175781,41669,6902.89404296875,158,13,1,1980-01-06T03:20:22,1633358262.8365319,2021-10-04T17:37:42
315966028,613100,1228395,-9.649999618530273,41399,6949.26708984375,230,13,1,1980-01-06T03:20:28,1633358269.1083689,2021-10-04T17:37:49
315966038,613100,1238395,-10.180000305175781,41000,7018.25,92,13,1,1980-01-06T03:20:38,1633358280.618105,2021-10-04T17:38:00
315966044,613100,1244395,-10.390000343322754,40725,7066.11279296875,163,13,1,1980-01-06T03:20:44,1633358287.5766208,2021-10-04T17:38:07
315966051,613100,1251395,-10.880000114440918,40452,7113.88720703125,247,13,1,1980-01-06T03:20:51,1633358294.4562519,2021-10-04T17:38:14
315966059,613100,1259395,-11.170000076293945,40085,7178.52490234375,85,13,1,1980-01-06T03:20:59,1633358300.766913,2021-10-04T17:38:20
315966066,613100,1266395,-11.289999961853027,39829,7223.89892578125,169,13,1,1980-01-06T03:21:06,1633358307.6864848,2021-10-04T17:38:27
315966072,613100,1272395,-11.260000228881836,39599,7264.8662109375,240,13,1,1980-01-06T03:21:12,1633358314.5467439,2021-10-04T17:38:34
315966079,613100,1279395,-11.350000381469727,39305,7317.515625,67,13,1,1980-01-06T03:21:19,1633358321.456441,2021-10-04T17:38:41
315966087,613100,1287395,-11.5,38987,7374.82470703125,162,13,1,1980-01-06T03:21:27,1633358327.7861888,2021-10-04T17:38:47
315966094,613100,1294395,-11.779999732971191,38686,7429.41943359375,245,13,1,1980-01-06T03:21:34,1633358336.857869,2021-10-04T17:38:56
315966100,613100,1300395,-11.800000190734863,38467,7469.35888671875,60,13,1,1980-01-06T03:21:40,1633358343.128409,2021-10-04T17:39:03
315966107,613100,1307395,-12.010000228881836,38117,7533.5751953125,142,13,1,1980-01-06T03:21:47,1633358350.026444,2021-10-04T17:39:10
315966114,613100,1314395,-12.760000228881836,37804,7591.408203125,227,13,1,1980-01-06T03:21:54,1633358356.9268239,2021-10-04T17:39:16
315966121,613100,1321395,-13.09000015258789,37529,7642.54296875,53,13,1,1980-01-06T03:22:01,1633358363.757897,2021-10-04T17:39:23
315966129,613100,1329395,-13.229999542236328,37195,7705.05859375,149,13,1,1980-01-06T03:22:09,1633358370.566161,2021-10-04T17:39:30
315966136,613100,1336395,-13.640000343322754,36886,7763.30224609375,231,13,1,1980-01-06T03:22:16,1633358377.436677,2021-10-04T17:39:37
315966142,613100,1342395,-13.819999694824219,36626,7812.6171875,46,13,1,1980-01-06T03:22:22,1633358383.7565,2021-10-04T17:39:43
315966149,613100,1349395,-14.079999923706055,36328,7869.490234375,129,13,1,1980-01-06T03:22:29,1633358390.627928,2021-10-04T17:39:50
315966156,613100,1356395,-14.25,36044,7924.04638671875,213,13,1,1980-01-06T03:22:36,1633358396.8971078,2021-10-04T17:39:56
315966163,613100,1363395,-14.510000228881836,35706,7989.4306640625,40,13,1,1980-01-06T03:22:43,1633358406.566257,2021-10-04T17:40:06
315966170,613100,1370395,-14.880000114440918,35402,8048.66943359375,122,13,1,1980-01-06T03:22:50,1633358412.8159769,2021-10-04T17:40:12
315966177,613100,1377395,-15.289999961853027,35092,8109.50341796875,206,13,1,1980-01-06T03:22:57,1633358419.656117,2021-10-04T17:40:19
315966184,613100,1384395,-15.520000457763672,34770,8173.15771484375,33,13,1,1980-01-06T03:23:04,1633358425.976404,2021-10-04T17:40:25
315966191,613100,1391395,-15.300000190734863,34461,8234.693359375,115,13,1,1980-01-06T03:23:11,1633358432.8761609,2021-10-04T17:40:32
315966197,613100,1397395,-15.270000457763672,34253,8276.3671875,186,13,1,1980-01-06T03:23:17,1633358439.1670809,2021-10-04T17:40:39
315966205,863200,1405395,-15.510000228881836,33928,8341.896484375,26,13,1,1980-01-06T03:23:25,1633358446.6958199,2021-10-04T17:40:46
315966211,863200,1411395,-15.819999694824219,33718,8384.5107421875,97,13,1,1980-01-06T03:23:31,1633358452.9966009,2021-10-04T17:40:52
315966219,863200,1419395,-16.450000762939453,33387,8452.1171875,193,13,1,1980-01-06T03:23:39,1633358459.8562958,2021-10-04T17:40:59
315966226,863200,1426395,-16.59000015258789,33110,8509.11328125,19,13,1,1980-01-06T03:23:46,1633358468.9369168,2021-10-04T17:41:08
315966233,863200,1433395,-16.760000228881836,32797,8573.986328125,102,13,1,1980-01-06T03:23:53,1633358475.8259249,2021-10-04T17:41:15
315966240,863200,1440395,-16.8799991607666,32482,8639.78125,186,13,1,1980-01-06T03:24:00,1633358482.188124,2021-10-04T17:41:22
315966247,863200,1447395,-17.399999618530273,32212,8696.5927734375,12,13,1,1980-01-06T03:24:07,1633358489.1160889,2021-10-04T17:41:29
315966253,863200,1453395,-17.440000534057617,31966,8748.689453125,84,13,1,1980-01-06T03:24:13,1633358496.0258598,2021-10-04T17:41:36
315966261,863200,1461395,-17.649999618530273,31605,8825.736328125,179,13,1,1980-01-06T03:24:21,1633358502.925861,2021-10-04T17:41:42
315966267,863200,1467395,-18.200000762939453,31339,8882.96484375,250,13,1,1980-01-06T03:24:27,1633358509.235836,2021-10-04T17:41:49
315966275,863200,1475395,-18.690000534057617,31045,8946.677734375,88,13,1,1980-01-06T03:24:35,1633358516.1563609,2021-10-04T17:41:56
315966281,863200,1481395,-18.959999084472656,30755,9010.0048828125,155,13,1,1980-01-06T03:24:41,1633358522.5257769,2021-10-04T17:42:02
315966289,863200,1489395,-18.889999389648438,30406,9086.865234375,248,13,1,1980-01-06T03:24:49,1633358532.296424,2021-10-04T17:42:12
315966295,863200,1495395,-19.360000610351562,30177,9137.685546875,57,13,1,1980-01-06T03:24:55,1633358535.796308,2021-10-04T17:42:15
315966302,863200,1502395,-19.600000381469727,29880,9204.0673828125,132,13,1,1980-01-06T03:25:02,1633358544.8761919,2021-10-04T17:42:24
315966308,863200,1508395,-19.459999084472656,29623,9261.94140625,198,13,1,1980-01-06T03:25:08,1633358551.286293,2021-10-04T17:42:31
315966316,863200,1516395,-19.889999389648438,29313,9332.2958984375,29,13,1,1980-01-06T03:25:16,1633358558.7863078,2021-10-04T17:42:38
315966323,863200,1523395,-20.1200008392334,28980,9408.5458984375,105,13,1,1980-01-06T03:25:23,1633358565.135776,2021-10-04T17:42:45
315966330,863200,1530395,-19.969999313354492,28810,9447.748046875,182,13,1,1980-01-06T03:25:30,1633358572.056344,2021-10-04T17:42:52
315966336,863200,1536395,-20.1299991607666,28579,9501.3173828125,247,13,1,1980-01-06T03:25:36,1633358578.4756808,2021-10-04T17:42:58
315966343,863200,1543395,-20.25,28339,9557.3486328125,67,13,1,1980-01-06T03:25:43,1633358585.3963718,2021-10-04T17:43:05
315966350,863200,1550395,-20.190000534057617,28137,9604.8076171875,142,13,1,1980-01-06T03:25:50,1633358591.715744,2021-10-04T17:43:11
315966356,863200,1556395,-20.3799991607666,27958,9647.09375,207,13,1,1980-01-06T03:25:56,1633358598.5558,2021-10-04T17:43:18
315966363,863200,1563395,-20.3799991607666,27748,9696.984375,29,13,1,1980-01-06T03:26:03,1633358604.866389,2021-10-04T17:43:24
315966370,863200,1570395,-20.329999923706055,27478,9761.58203125,104,13,1,1980-01-06T03:26:10,1633358611.7591999,2021-10-04T17:43:31
315966376,863200,1576395,-20.729999542236328,27271,9811.4560546875,169,13,1,1980-01-06T03:26:16,1633358617.5065129,2021-10-04T17:43:37
315966383,863200,1583395,-20.709999084472656,27070,9860.1796875,245,13,1,1980-01-06T03:26:23,1633358624.386152,2021-10-04T17:43:44
315966389,863200,1589395,-20.84000015258789,26884,9905.5322265625,54,13,1,1980-01-06T03:26:29,1633358630.7061288,2021-10-04T17:43:50
315966397,863200,1597395,-21.1299991607666,26592,9977.2431640625,141,13,1,1980-01-06T03:26:37,1633358639.816345,2021-10-04T17:43:59
315966405,122400,1604395,-21.200000762939453,26335,10040.8896484375,217,13,1,1980-01-06T03:26:45,1633358646.716001,2021-10-04T17:44:06
315966411,122400,1610395,-21.5,26151,10086.76953125,26,13,1,1980-01-06T03:26:51,1633358653.035965,2021-10-04T17:44:13
315966418,122400,1617395,-21.59000015258789,25923,10143.984375,103,13,1,1980-01-06T03:26:58,1633358659.3959239,2021-10-04T17:44:19
315966425,122400,1624395,-21.719999313354492,25690,10202.876953125,179,13,1,1980-01-06T03:27:05,1633358666.3463569,2021-10-04T17:44:26
315966431,122400,1630395,-21.889999389648438,25516,10247.140625,244,13,1,1980-01-06T03:27:11,1633358672.705893,2021-10-04T17:44:32
