time_s,time_us,time_steady,temperature,pressure,altitude,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315966418,100800,1617373,-15.1899995803833,60179,4186.4306640625,102,13,2,1980-01-06T03:26:58,1633358659.3959239,2021-10-04T17:44:19
315966425,100800,1624373,-15.369999885559082,59405,4285.322265625,178,13,2,1980-01-06T03:27:05,1633358666.3463569,2021-10-04T17:44:26
315966431,100800,1630373,-15.520000457763672,58901,4350.27880859375,243,13,2,1980-01-06T03:27:11,1633358672.705893,2021-10-04T17:44:32
315966439,100800,1638373,-15.720000267028809,58218,4439.03173828125,75,13,2,1980-01-06T03:27:19,1633358679.6073809,2021-10-04T17:44:39
315966445,100800,1644373,-15.880000114440918,57656,4512.6982421875,140,13,2,1980-01-06T03:27:25,1633358686.016185,2021-10-04T17:44:46
315966452,100800,1651373,-16.049999237060547,57168,4577.13916015625,215,13,2,1980-01-06T03:27:32,1633358692.9364839,2021-10-04T17:44:52
315966459,100800,1658373,-16.229999542236328,56589,4654.17822265625,35,13,2,1980-01-06T03:27:39,1633358699.2960958,2021-10-04T17:44:59
315966466,100800,1665373,-16.399999618530273,55872,4750.47021484375,112,13,2,1980-01-06T03:27:46,1633358706.2262318,2021-10-04T17:45:06
315966471,100800,1670373,-16.520000457763672,55404,4813.8662109375,165,13,2,1980-01-06T03:27:51,1633358712.557837,2021-10-04T17:45:12
315966479,100800,1678373,-16.719999313354492,52530,5213.00537109375,253,13,2,1980-01-06T03:27:59,1633358719.516125,2021-10-04T17:45:19
315966486,100900,1685373,-16.899999618530273,50076,5568.10595703125,72,13,2,1980-01-06T03:28:06,1633358725.845968,2021-10-04T17:45:25
315966493,100800,1692373,-17.079999923706055,47834,5905.1064453125,149,13,2,1980-01-06T03:28:13,1633358734.9467878,2021-10-04T17:45:34
315966499,100800,1698373,-17.239999771118164,46056,6181.60498046875,215,13,2,1980-01-06T03:28:19,1633358741.316841,2021-10-04T17:45:41
315966507,281300,1706373,-17.440000534057617,43883,6531.5556640625,44,13,2,1980-01-06T03:28:27,1633358748.2362928,2021-10-04T17:45:48
315966513,281300,1712373,-17.600000381469727,42376,6782.60791015625,109,13,2,1980-01-06T03:28:33,1633358754.5569808,2021-10-04T17:45:54
315966520,281300,1719373,-17.780000686645508,40741,7063.32080078125,187,13,2,1980-01-06T03:28:40,1633358761.5062559,2021-10-04T17:46:01
315966526,281400,1725373,-17.959999084472656,30476,9071.3916015625,252,13,2,1980-01-06T03:28:46,1633358767.835944,2021-10-04T17:46:07
315966534,281300,1733373,-18.260000228881836,50392,5521.59765625,82,13,2,1980-01-06T03:28:54,1633358776.6663198,2021-10-04T17:46:16
315966542,281300,1741373,-18.440000534057617,50539,5500.04248046875,169,13,2,1980-01-06T03:29:02,1633358782.994989,2021-10-04T17:46:22
315966548,281300,1747373,-18.579999923706055,50043,5572.97705078125,234,13,2,1980-01-06T03:29:08,1633358789.9456089,2021-10-04T17:46:29
315966556,281300,1755373,-18.760000228881836,49497,5653.94482421875,66,13,2,1980-01-06T03:29:16,1633358796.314252,2021-10-04T17:46:36
315966562,281300,1761373,-18.899999618530273,49104,5712.67333984375,131,13,2,1980-01-06T03:29:22,1633358803.2141888,2021-10-04T17:46:43
315966568,281400,1767373,-19.030000686645508,48707,5772.388671875,196,13,2,1980-01-06T03:29:28,1633358809.0036,2021-10-04T17:46:49
315966575,281300,1774373,-19.190000534057617,48280,5837.06005859375,16,13,2,1980-01-06T03:29:35,1633358815.933265,2021-10-04T17:46:55
315966583,281300,1782373,-19.360000610351562,47795,5911.08056640625,103,13,2,1980-01-06T03:29:43,1633358822.8525798,2021-10-04T17:47:02
315966590,281300,1789373,-19.5,47338,5981.38818359375,179,13,2,1980-01-06T03:29:50,1633358832.0332398,2021-10-04T17:47:12
315966596,281300,1795373,-19.6200008392334,45777,6225.77685546875,244,13,2,1980-01-06T03:29:56,1633358838.342521,2021-10-04T17:47:18
315966604,281300,1803373,-19.760000228881836,43251,6635.97607421875,76,13,2,1980-01-06T03:30:04,1633358845.292408,2021-10-04T17:47:25
315966610,281400,1809373,-19.8700008392334,41533,6926.22216796875,141,13,2,1980-01-06T03:30:10,1633358851.6410449,2021-10-04T17:47:31
315966617,281300,1816373,-19.989999771118164,39691,7248.4560546875,216,13,2,1980-01-06T03:30:17,1633358858.5309439,2021-10-04T17:47:38
315966623,281300,1822373,-20.09000015258789,38236,7511.6884765625,25,13,2,1980-01-06T03:30:23,1633358864.310612,2021-10-04T17:47:44
315966631,281400,1830373,-20.209999084472656,36453,7845.5888671875,113,13,2,1980-01-06T03:30:31,1633358871.890261,2021-10-04T17:47:51
315966637,281300,1836373,-20.299999237060547,35216,8085.119140625,178,13,2,1980-01-06T03:30:37,1633358878.280529,2021-10-04T17:47:58
315966644,281300,1843373,-20.399999618530273,33878,8352.0234375,254,13,2,1980-01-06T03:30:44,1633358885.2397718,2021-10-04T17:48:05
315966650,281300,1849373,-20.489999771118164,32799,8573.5703125,63,13,2,1980-01-06T03:30:50,1633358891.588768,2021-10-04T17:48:11
315966657,281300,1856373,-20.610000610351562,25345,10290.8798828125,138,13,2,1980-01-06T03:30:57,1633358897.958992,2021-10-04T17:48:17
315966663,281300,1862373,-20.770000457763672,40539,7098.63330078125,203,13,2,1980-01-06T03:31:03,1633358904.328361,2021-10-04T17:48:24
315966672,281400,1871373,-20.889999389648438,42134,6823.59619140625,45,13,2,1980-01-06T03:31:12,1633358911.8977768,2021-10-04T17:48:31
315966677,281300,1876373,-20.959999084472656,41797,6880.99365234375,100,13,2,1980-01-06T03:31:17,1633358918.217908,2021-10-04T17:48:38
315966685,281300,1884373,-21.079999923706055,41345,6958.57177734375,188,13,2,1980-01-06T03:31:25,1633358927.398357,2021-10-04T17:48:47
315966691,281400,1890373,-21.15999984741211,40942,7028.32275390625,253,13,2,1980-01-06T03:31:31,1633358933.777992,2021-10-04T17:48:53
315966698,281300,1897373,-21.260000228881836,40437,7116.51953125,72,13,2,1980-01-06T03:31:38,1633358940.666656,2021-10-04T17:49:00
315966704,281300,1903373,-21.34000015258789,40050,7184.71484375,138,13,2,1980-01-06T03:31:44,1633358947.047637,2021-10-04T17:49:07
315966712,281400,1911373,-21.450000762939453,39572,7269.68701171875,225,13,2,1980-01-06T03:31:52,1633358953.99684,2021-10-04T17:49:13
315966718,281300,1917373,-21.540000915527344,39303,7317.87451171875,34,13,2,1980-01-06T03:31:58,1633358959.7356129,2021-10-04T17:49:19
315966725,281300,1924373,-21.6299991607666,38234,7512.0556640625,110,13,2,1980-01-06T03:32:05,1633358967.325477,2021-10-04T17:49:27
315966732,281400,1931373,-21.719999313354492,36520,7832.80419921875,185,13,2,1980-01-06T03:32:12,1633358975.0352368,2021-10-04T17:49:35
315966741,281300,1940373,-21.829999923706055,34553,8216.3251953125,27,13,2,1980-01-06T03:32:21,1633358982.5345519,2021-10-04T17:49:42
315966747,281300,1946373,-21.90999984741211,33363,8457.041015625,92,13,2,1980-01-06T03:32:27,1633358988.3240159,2021-10-04T17:49:48
315966754,281400,1953373,-21.989999771118164,32081,8724.2958984375,170,13,2,1980-01-06T03:32:34,1633358995.30374,2021-10-04T17:49:55
315966762,281300,1961373,-22.09000015258789,30724,9016.8046875,255,13,2,1980-01-06T03:32:42,1633359002.243533,2021-10-04T17:50:02
315966769,281300,1968373,-22.170000076293945,29634,9259.455078125,77,13,2,1980-01-06T03:32:49,1633359009.203785,2021-10-04T17:50:09
315966775,281400,1974373,-22.229999542236328,28762,9458.849609375,142,13,2,1980-01-06T03:32:55,1633359015.62286,2021-10-04T17:50:15
315966783,281300,1982373,-22.34000015258789,20975,11502.955078125,227,13,2,1980-01-06T03:33:03,1633359024.8033729,2021-10-04T17:50:24
315966788,281300,1987373,-22.440000534057617,34303,8266.3310546875,26,13,2,1980-01-06T03:33:08,1633359028.392549,2021-10-04T17:50:28
315966796,281300,1995373,-22.530000686645508,35002,8127.24755859375,114,13,2,1980-01-06T03:33:16,1633359038.1219919,2021-10-04T17:50:38
315966802,412000,2001373,-22.59000015258789,34611,8204.765625,179,13,2,1980-01-06T03:33:22,1633359043.902868,2021-10-04T17:50:43
315966809,412000,2008373,-22.65999984741211,34301,8266.732421875,255,13,2,1980-01-06T03:33:29,1633359051.3420808,2021-10-04T17:50:51
315966815,412300,2014373,-22.729999542236328,34019,8323.4970703125,64,13,2,1980-01-06T03:33:35,1633359057.081384,2021-10-04T17:50:57
315966823,412200,2022373,-22.799999237060547,33662,8395.91015625,151,13,2,1980-01-06T03:33:43,1633359064.023237,2021-10-04T17:51:04
315966829,412200,2028373,-22.860000610351562,33371,8455.3994140625,217,13,2,1980-01-06T03:33:49,1633359070.391912,2021-10-04T17:51:10
315966836,412300,2035373,-22.93000030517578,33151,8500.65234375,36,13,2,1980-01-06T03:33:56,1633359077.330813,2021-10-04T17:51:17
315966843,412200,2042373,-23.0,32861,8560.6796875,111,13,2,1980-01-06T03:34:03,1633359083.680733,2021-10-04T17:51:23
315966851,412200,2050373,-23.059999465942383,31581,8830.8828125,199,13,2,1980-01-06T03:34:11,1633359091.260164,2021-10-04T17:51:31
315966856,412300,2055373,-23.110000610351562,30561,9052.6416015625,254,13,2,1980-01-06T03:34:16,1633359097.6114929,2021-10-04T17:51:37
315966864,412200,2063373,-23.170000076293945,29062,9389.703125,84,13,2,1980-01-06T03:34:24,1633359104.559644,2021-10-04T17:51:44
315966870,412200,2069373,-23.209999084472656,28029,9630.29296875,149,13,2,1980-01-06T03:34:30,1633359112.179297,2021-10-04T17:51:52
315966879,412200,2078373,-23.280000686645508,26632,9967.3818359375,247,13,2,1980-01-06T03:34:39,1633359121.8797798,2021-10-04T17:52:01
315966885,412200,2084373,-23.31999969482422,25784,10179.064453125,56,13,2,1980-01-06T03:34:45,1633359125.39908,2021-10-04T17:52:05
315966893,412200,2092373,-23.3799991607666,24727,10450.9814453125,143,13,2,1980-01-06T03:34:53,1633359134.5589159,2021-10-04T17:52:14
315966908,412300,2107373,-23.530000686645508,28672,9479.7080078125,50,13,2,1980-01-06T03:35:08,1633359149.7397249,2021-10-04T17:52:29
315966914,412200,2113373,-23.56999969482422,28989,9406.4765625,116,13,2,1980-01-06T03:35:14,1633359156.017824,2021-10-04T17:52:36
315966922,412200,2121373,-23.6200008392334,28770,9456.9990234375,203,13,2,1980-01-06T03:35:22,1633359162.987653,2021-10-04T17:52:42
315966928,412300,2127373,-23.65999984741211,28548,9508.533203125,12,13,2,1980-01-06T03:35:28,1633359169.4070919,2021-10-04T17:52:49
315966935,412200,2134373,-23.700000762939453,28341,9556.8798828125,88,13,2,1980-01-06T03:35:35,1633359176.347076,2021-10-04T17:52:56
315966942,412200,2141373,-23.75,28092,9615.4169921875,163,13,2,1980-01-06T03:35:42,1633359183.286916,2021-10-04T17:53:03
315966949,412300,2148373,-23.790000915527344,27870,9667.962890625,241,13,2,1980-01-06T03:35:49,1633359190.20648,2021-10-04T17:53:10
315966956,412200,2155373,-23.829999923706055,27601,9732.08984375,60,13,2,1980-01-06T03:35:56,1633359196.536733,2021-10-04T17:53:16
315966962,412200,2161373,-23.860000610351562,27362,9789.4931640625,125,13,2,1980-01-06T03:36:02,1633359202.846652,2021-10-04T17:53:22
315966969,412300,2168373,-23.899999618530273,26485,10003.681640625,201,13,2,1980-01-06T03:36:09,1633359209.796213,2021-10-04T17:53:29
315966976,412200,2175373,-23.940000534057617,25522,10245.6103515625,22,13,2,1980-01-06T03:36:16,1633359216.156188,2021-10-04T17:53:36
315966982,412200,2181373,-23.969999313354492,24762,10441.828125,87,13,2,1980-01-06T03:36:22,1633359222.4664319,2021-10-04T17:53:42
315966990,412300,2189373,-24.010000228881836,23823,10691.130859375,173,13,2,1980-01-06T03:36:30,1633359231.5858848,2021-10-04T17:53:51
315966996,412200,2195373,-24.040000915527344,23163,10871.1767578125,238,13,2,1980-01-06T03:36:36,1633359237.945453,2021-10-04T17:53:57
315967003,628000,2202373,-24.06999969482422,22436,11074.4208984375,59,13,2,1980-01-06T03:36:43,1633359244.8248808,2021-10-04T17:54:04
315967010,628000,2209373,-24.100000381469727,21751,11271.7470703125,135,13,2,1980-01-06T03:36:50,1633359251.184861,2021-10-04T17:54:11
315967017,628000,2216373,-24.100000381469727,12577,14759.859375,210,13,2,1980-01-06T03:36:57,1633359258.11458,2021-10-04T17:54:18
315967023,628000,2222373,-24.139999389648438,13764,14185.3251953125,19,13,2,1980-01-06T03:37:03,1633359264.4840648,2021-10-04T17:54:24
315967030,628100,2229373,-24.219999313354492,23140,10877.525390625,97,13,2,1980-01-06T03:37:10,1633359272.044008,2021-10-04T17:54:32
315967037,628000,2236373,-24.25,23677,10730.6064453125,172,13,2,1980-01-06T03:37:17,1633359278.383493,2021-10-04T17:54:38
315967044,628000,2243373,-24.290000915527344,23628,10743.900390625,248,13,2,1980-01-06T03:37:24,1633359284.743453,2021-10-04T17:54:44
315967050,628100,2249373,-24.309999465942383,23497,10779.548828125,57,13,2,1980-01-06T03:37:30,1633359291.065532,2021-10-04T17:54:51
315967058,628000,2257373,-24.34000015258789,23265,10843.08203125,144,13,2,1980-01-06T03:37:38,1633359298.0232449,2021-10-04T17:54:58
315967064,628000,2263373,-24.3700008392334,23093,10890.515625,210,13,2,1980-01-06T03:37:44,1633359304.342865,2021-10-04T17:55:04
315967071,628100,2270373,-24.399999618530273,22894,10945.755859375,29,13,2,1980-01-06T03:37:51,1633359311.26276,2021-10-04T17:55:11
315967077,628000,2276373,-24.420000076293945,22694,11001.666015625,94,13,2,1980-01-06T03:37:57,1633359317.562736,2021-10-04T17:55:17
315967085,628000,2284373,-24.450000762939453,22476,11063.0859375,182,13,2,1980-01-06T03:38:05,1633359326.7329679,2021-10-04T17:55:26
315967091,628100,2290373,-24.479999542236328,21808,11255.091796875,247,13,2,1980-01-06T03:38:11,1633359333.112813,2021-10-04T17:55:33
315967098,628000,2297373,-24.510000228881836,20964,11506.2939453125,66,13,2,1980-01-06T03:38:18,1633359340.012809,2021-10-04T17:55:40
315967105,743700,2304373,-24.530000686645508,20191,11745.4189453125,144,13,2,1980-01-06T03:38:25,1633359346.3716688,2021-10-04T17:55:46
315967112,743800,2311373,-24.559999465942383,19469,11977.201171875,219,13,2,1980-01-06T03:38:32,1633359353.2516558,2021-10-04T17:55:53
315967118,743700,2317373,-24.579999923706055,18893,12168.376953125,28,13,2,1980-01-06T03:38:38,1633359359.611445,2021-10-04T17:55:59
315967125,743700,2324373,-24.610000610351562,18258,12386.0234375,104,13,2,1980-01-06T03:38:45,1633359366.5213518,2021-10-04T17:56:06
315967132,743800,2331373,-24.639999389648438,17660,12598.037109375,181,13,2,1980-01-06T03:38:52,1633359372.871017,2021-10-04T17:56:12
315967139,743700,2338373,-24.639999389648438,10690,15795.72265625,1,13,2,1980-01-06T03:38:59,1633359379.770768,2021-10-04T17:56:19
315967145,743700,2344373,-24.690000534057617,14725,13755.4443359375,66,13,2,1980-01-06T03:39:05,1633359386.081161,2021-10-04T17:56:26
315967153,743800,2352373,-24.739999771118164,19297,12033.689453125,153,13,2,1980-01-06T03:39:13,1633359393.0824518,2021-10-04T17:56:33
315967159,743700,2358373,-24.760000228881836,19455,11981.7802734375,219,13,2,1980-01-06T03:39:19,1633359399.4206169,2021-10-04T17:56:39
315967166,743700,2365373,-24.780000686645508,19443,11985.7080078125,38,13,2,1980-01-06T03:39:26,1633359406.310453,2021-10-04T17:56:46
315967172,743700,2371373,-24.799999237060547,19384,12005.0537109375,103,13,2,1980-01-06T03:39:32,1633359412.679816,2021-10-04T17:56:52
315967180,743700,2379373,-24.829999923706055,19303,12031.7099609375,191,13,2,1980-01-06T03:39:40,1633359421.7504408,2021-10-04T17:57:01
315967186,743700,2385373,-24.84000015258789,19222,12058.4775390625,0,13,2,1980-01-06T03:39:46,1633359428.1606278,2021-10-04T17:57:08
315967193,743700,2392373,-24.860000610351562,19135,12087.35546875,75,13,2,1980-01-06T03:39:53,1633359435.159777,2021-10-04T17:57:15
315967200,743700,2399373,-24.8799991607666,19005,12130.75,151,13,2,1980-01-06T03:40:00,1633359441.499632,2021-10-04T17:57:21
315967213,870800,2412373,-24.920000076293945,18093,12443.8193359375,37,13,2,1980-01-06T03:40:13,1633359454.809265,2021-10-04T17:57:34
315967221,870800,2420373,-24.940000534057617,17365,12705.291015625,123,13,2,1980-01-06T03:40:21,1633359461.748765,2021-10-04T17:57:41
315967227,870900,2426373,-24.959999084472656,16851,12896.603515625,188,13,2,1980-01-06T03:40:27,1633359468.1488888,2021-10-04T17:57:48
315967234,870800,2433373,-24.979999542236328,16296,13109.8544921875,10,13,2,1980-01-06T03:40:34,1633359475.128496,2021-10-04T17:57:55
315967241,870800,2440373,-25.0,15770,13318.791015625,85,13,2,1980-01-06T03:40:41,1633359481.458245,2021-10-04T17:58:01
315967248,870900,2447373,-25.020000457763672,15276,13521.4755859375,160,13,2,1980-01-06T03:40:48,1633359488.3781369,2021-10-04T17:58:08
315967253,870800,2452373,-25.030000686645508,14942,13662.26953125,215,13,2,1980-01-06T03:40:53,1633359494.7286599,2021-10-04T17:58:14
315967262,870800,2461373,-25.049999237060547,14377,13907.77734375,57,13,2,1980-01-06T03:41:02,1633359501.657876,2021-10-04T17:58:21
315967267,870800,2466373,-25.06999969482422,14079,14041.1884765625,112,13,2,1980-01-06T03:41:07,1633359507.358028,2021-10-04T17:58:27
315967274,870800,2473373,-25.079999923706055,13683,14222.921875,188,13,2,1980-01-06T03:41:14,1633359517.068193,2021-10-04T17:58:37
315967280,870800,2479373,-25.09000015258789,13363,14373.6689453125,253,13,2,1980-01-06T03:41:20,1633359520.6179008,2021-10-04T17:58:40
315967288,870800,2487373,-25.09000015258789,8515,17245.818359375,84,13,2,1980-01-06T03:41:28,1633359529.7482119,2021-10-04T17:58:49
315967294,870800,2493373,-25.110000610351562,8568,17206.25390625,150,13,2,1980-01-06T03:41:34,1633359536.0881479,2021-10-04T17:58:56
315967302,870800,2501373,-25.149999618530273,12628,14734.0791015625,235,13,2,1980-01-06T03:41:42,1633359543.627056,2021-10-04T17:59:03
315967308,870800,2507373,-25.15999984741211,13626,14249.5126953125,44,13,2,1980-01-06T03:41:48,1633359550.027184,2021-10-04T17:59:10
315967316,870800,2515373,-25.190000534057617,14576,13820.2197265625,132,13,2,1980-01-06T03:41:56,1633359556.927312,2021-10-04T17:59:16
315967321,870800,2520373,-25.200000762939453,14886,13686.1845703125,187,13,2,1980-01-06T03:42:01,1633359562.686641,2021-10-04T17:59:22
315967329,870800,2528373,-25.219999313354492,15057,13613.4404296875,17,13,2,1980-01-06T03:42:09,1633359570.2767289,2021-10-04T17:59:30
315967335,870800,2534373,-25.239999771118164,15055,13614.287109375,82,13,2,1980-01-06T03:42:15,1633359576.028612,2021-10-04T17:59:36
315967342,870800,2541373,-25.25,15081,13603.296875,159,13,2,1980-01-06T03:42:22,1633359582.946084,2021-10-04T17:59:42
315967348,870800,2547373,-25.260000228881836,15064,13610.478515625,224,13,2,1980-01-06T03:42:28,1633359589.2862039,2021-10-04T17:59:49
315967356,870800,2555373,-25.280000686645508,15021,13628.6845703125,54,13,2,1980-01-06T03:42:36,1633359596.226764,2021-10-04T17:59:56
315967362,870900,2561373,-25.290000915527344,14688,13771.4677734375,119,13,2,1980-01-06T03:42:42,1633359602.6061969,2021-10-04T18:00:02
315967369,870800,2568373,-25.299999237060547,14198,13987.578125,197,13,2,1980-01-06T03:42:49,1633359609.506008,2021-10-04T18:00:09
315967376,870800,2575373,-25.299999237060547,13751,14191.3427734375,16,13,2,1980-01-06T03:42:56,1633359615.795924,2021-10-04T18:00:15
315967383,870900,2582373,-25.309999465942383,13333,14387.986328125,91,13,2,1980-01-06T03:43:03,1633359624.946352,2021-10-04T18:00:24
315967389,870800,2588373,-25.309999465942383,12993,14552.5458984375,157,13,2,1980-01-06T03:43:09,1633359631.875229,2021-10-04T18:00:31
315967397,870800,2596373,-25.31999969482422,12568,14764.421875,244,13,2,1980-01-06T03:43:17,1633359638.765421,2021-10-04T18:00:38
315967404,111200,2602373,-25.31999969482422,12267,14918.8681640625,53,13,2,1980-01-06T03:43:24,1633359644.535476,2021-10-04T18:00:44
315967411,111100,2609373,-25.31999969482422,11933,15094.7578125,129,13,2,1980-01-06T03:43:31,1633359652.0751488,2021-10-04T18:00:52
315967417,111100,2615373,-25.329999923706055,11663,15240.5849609375,194,13,2,1980-01-06T03:43:37,1633359657.77454,2021-10-04T18:00:57
315967425,111100,2623373,-25.329999923706055,11317,15432.4892578125,26,13,2,1980-01-06T03:43:45,1633359664.686213,2021-10-04T18:01:04
315967431,111100,2629373,-25.329999923706055,11071,15572.5390625,91,13,2,1980-01-06T03:43:51,1633359670.994884,2021-10-04T18:01:10
315967438,111100,2636373,-25.309999465942383,7134,18374.30859375,166,13,2,1980-01-06T03:43:58,1633359677.9542608,2021-10-04T18:01:17
315967452,111100,2650373,-25.34000015258789,10553,15877.927734375,63,13,2,1980-01-06T03:44:12,1633359691.235045,2021-10-04T18:01:31
315967458,111100,2656373,-25.34000015258789,11333,15423.486328125,128,13,2,1980-01-06T03:44:18,1633359697.5441759,2021-10-04T18:01:37
315967464,111100,2662373,-25.350000381469727,11826,15152.1484375,193,13,2,1980-01-06T03:44:24,1633359704.5357208,2021-10-04T18:01:44
315967471,111100,2669373,-25.350000381469727,12197,14955.3310546875,13,13,2,1980-01-06T03:44:31,1633359710.8237169,2021-10-04T18:01:50
315967479,111100,2677373,-25.360000610351562,12334,14884.1650390625,100,13,2,1980-01-06T03:44:39,1633359719.954421,2021-10-04T18:01:59
315967485,111100,2683373,-25.360000610351562,12404,14848.1064453125,166,13,2,1980-01-06T03:44:45,1633359726.293912,2021-10-04T18:02:06
315967493,111100,2691373,-25.360000610351562,12441,14829.12890625,253,13,2,1980-01-06T03:44:53,1633359733.193184,2021-10-04T18:02:13
315967499,228600,2697373,-25.360000610351562,12437,14831.1787109375,62,13,2,1980-01-06T03:44:59,1633359739.513152,2021-10-04T18:02:19
315967506,228600,2704373,-25.3700008392334,12434,14832.7158203125,138,13,2,1980-01-06T03:45:06,1633359746.383245,2021-10-04T18:02:26
315967512,228600,2710373,-25.360000610351562,12080,15016.7451171875,203,13,2,1980-01-06T03:45:12,1633359752.773344,2021-10-04T18:02:32
315967519,228600,2717373,-25.360000610351562,11690,15225.8525390625,22,13,2,1980-01-06T03:45:19,1633359759.715512,2021-10-04T18:02:39
315967526,228600,2724373,-25.360000610351562,11326,15427.423828125,100,13,2,1980-01-06T03:45:26,1633359766.0829399,2021-10-04T18:02:46
315967532,228600,2730373,-25.350000381469727,11029,15596.76171875,165,13,2,1980-01-06T03:45:32,1633359773.0729089,2021-10-04T18:02:53
315967539,228600,2737373,-25.350000381469727,10700,15789.76171875,240,13,2,1980-01-06T03:45:39,1633359779.3923519,2021-10-04T18:02:59
315967546,228600,2744373,-25.34000015258789,10393,15975.2998046875,60,13,2,1980-01-06T03:45:46,1633359785.802268,2021-10-04T18:03:05
315967552,228600,2750373,-25.34000015258789,10142,16131.1171875,125,13,2,1980-01-06T03:45:52,1633359792.152093,2021-10-04T18:03:12
315967560,228700,2758373,-25.34000015258789,9825,16333.5263671875,213,13,2,1980-01-06T03:46:00,1633359799.022316,2021-10-04T18:03:19
315967567,228600,2765373,-25.34000015258789,9566,16503.818359375,32,13,2,1980-01-06T03:46:07,1633359805.932009,2021-10-04T18:03:25
315967574,228600,2772373,-25.350000381469727,9318,16671.265625,109,13,2,1980-01-06T03:46:14,1633359815.062577,2021-10-04T18:03:35
315967580,228700,2778373,-25.350000381469727,9119,16808.888671875,175,13,2,1980-01-06T03:46:20,1633359821.402801,2021-10-04T18:03:41
315967588,228600,2786373,-25.350000381469727,8864,16989.70703125,4,13,2,1980-01-06T03:46:28,1633359828.3716478,2021-10-04T18:03:48
315967594,228600,2792373,-25.350000381469727,8684,17120.509765625,69,13,2,1980-01-06T03:46:34,1633359834.651589,2021-10-04T18:03:54
315967600,228700,2798373,-25.34000015258789,5916,19568.62890625,135,13,2,1980-01-06T03:46:40,1633359841.57138,2021-10-04T18:04:01
315967608,228600,2806373,-25.350000381469727,6525,18943.505859375,222,13,2,1980-01-06T03:46:48,1633359847.871408,2021-10-04T18:04:07
315967614,228600,2812373,-25.350000381469727,7097,18407.4765625,31,13,2,1980-01-06T03:46:54,1633359854.2216358,2021-10-04T18:04:14
315967620,228600,2818373,-25.360000610351562,7813,17794.462890625,97,13,2,1980-01-06T03:47:00,1633359861.1413329,2021-10-04T18:04:21
315967627,228600,2825373,-25.360000610351562,8360,17362.953125,172,13,2,1980-01-06T03:47:07,1633359867.4214518,2021-10-04T18:04:27
315967634,228600,2832373,-25.3700008392334,8965,16917.474609375,249,13,2,1980-01-06T03:47:14,1633359873.750756,2021-10-04T18:04:33
315967641,228600,2839373,-25.3700008392334,9497,16549.96484375,69,13,2,1980-01-06T03:47:21,1633359880.6226969,2021-10-04T18:04:40
315967647,228600,2845373,-25.3700008392334,9701,16414.48828125,134,13,2,1980-01-06T03:47:27,1633359886.9410129,2021-10-04T18:04:46
315967655,228600,2853373,-25.3700008392334,9901,16284.4091796875,222,13,2,1980-01-06T03:47:35,1633359894.470969,2021-10-04T18:04:54
315967662,228700,2860373,-25.360000610351562,9995,16224.1796875,41,13,2,1980-01-06T03:47:42,1633359900.8303728,2021-10-04T18:05:00
315967668,228600,2866373,-25.360000610351562,9869,16305.044921875,106,13,2,1980-01-06T03:47:48,1633359909.961717,2021-10-04T18:05:09
315967675,228600,2873373,-25.360000610351562,9565,16504.486328125,182,13,2,1980-01-06T03:47:55,1633359916.2109768,2021-10-04T18:05:16
315967682,228600,2880373,-25.350000381469727,9279,16698.00390625,3,13,2,1980-01-06T03:48:02,1633359923.170008,2021-10-04T18:05:23
315967688,228600,2886373,-25.34000015258789,9047,16859.423828125,68,13,2,1980-01-06T03:48:08,1633359929.500149,2021-10-04T18:05:29
315967695,228600,2893373,-25.329999923706055,8790,17043.158203125,144,13,2,1980-01-06T03:48:15,1633359935.810113,2021-10-04T18:05:35
315967701,228600,2899373,-25.329999923706055,8582,17195.84375,209,13,2,1980-01-06T03:48:21,1633359942.1211278,2021-10-04T18:05:42
315967709,228600,2907373,-25.31999969482422,8318,17395.068359375,40,13,2,1980-01-06T03:48:29,1633359949.049744,2021-10-04T18:05:49
315967715,228600,2913373,-25.309999465942383,8133,17538.48828125,106,13,2,1980-01-06T03:48:35,1633359955.399852,2021-10-04T18:05:55
315967722,228600,2920373,-25.299999237060547,7927,17702.087890625,181,13,2,1980-01-06T03:48:42,1633359962.339341,2021-10-04T18:06:02
315967729,228600,2927373,-25.290000915527344,7728,17864.224609375,0,13,2,1980-01-06T03:48:49,1633359968.729413,2021-10-04T18:06:08
315967736,228600,2934373,-25.290000915527344,7543,18018.75,78,13,2,1980-01-06T03:48:56,1633359975.669276,2021-10-04T18:06:15
315967742,228600,2940373,-25.280000686645508,7386,18152.8984375,143,13,2,1980-01-06T03:49:02,1633359982.01928,2021-10-04T18:06:22
315967750,228600,2948373,-25.270000457763672,7189,18325.32421875,229,13,2,1980-01-06T03:49:10,1633359989.60922,2021-10-04T18:06:29
315967756,228600,2954373,-25.25,4969,20682.76953125,38,13,2,1980-01-06T03:49:16,1633359995.3298368,2021-10-04T18:06:35
315967763,228600,2961373,-25.25,4966,20686.63671875,115,13,2,1980-01-06T03:49:23,1633360002.2895849,2021-10-04T18:06:42
315967769,228600,2967373,-25.25,4951,20706.001953125,180,13,2,1980-01-06T03:49:29,1633360008.65902,2021-10-04T18:06:48
315967777,228600,2975373,-25.239999771118164,4925,20739.7109375,10,13,2,1980-01-06T03:49:37,1633360017.790957,2021-10-04T18:06:57
