time_s,time_us,time_steady,rx_packet_start_cnt,rx_packet_done_cnt,rx_cmds_start_cnt,rx_cmds_done_cnt,rx_drops_start_cnt,rx_drops_done_cnt,tx_psize_start_cnt,tx_psize_done_cnt,tx_packet_start_cnt,tx_packet_done_cnt,tx_zeroes_start_cnt,tx_zeroes_done_cnt,tx_empty_buffer_cnt,tx_overruns_cnt,cmds_get_size_cnt,cmds_get_packet_cnt,cmds_set_packet_cnt,cmds_invalid_cnt,restarts_cnt,berr_cnt,arlo_cnt,ovf_cnt,af_cnt,btf_cnt,tx_wrong_size_cnt,rx_wrong_size_cnt,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315968105,293000,3308812,2979,2979,28450,28450,0,0,32681,32681,32681,32681,0,0,25645,9734,58326,32681,2979,0,0,0,0,0,25645,0,0,0,202,12,0,1980-01-06T03:55:05,1633360347.1050649,2021-10-04T18:12:27
315968119,398000,3322833,2991,2991,28850,28850,0,0,32821,32821,32821,32821,0,0,25753,9734,58574,32821,2991,0,0,0,0,0,25753,0,0,0,72,12,0,1980-01-06T03:55:19,1633360359.825316,2021-10-04T18:12:39
315968133,410000,3336855,3004,3004,29252,29252,0,0,32961,32961,32961,32961,0,0,25862,9734,58823,32961,3004,0,0,0,0,0,25862,0,0,0,198,12,0,1980-01-06T03:55:33,1633360373.0861368,2021-10-04T18:12:53
315968146,427000,3349874,3016,3016,29626,29626,0,0,33092,33092,33092,33092,0,0,25962,9734,59054,33092,3016,0,0,0,0,0,25962,0,0,0,60,12,0,1980-01-06T03:55:46,1633360386.2938719,2021-10-04T18:13:06
315968159,441000,3362894,3027,3027,29996,29996,0,0,33221,33221,33221,33221,0,0,26063,9736,59284,33221,3027,0,0,0,0,0,26063,0,0,0,178,12,0,1980-01-06T03:55:59,1633360400.923804,2021-10-04T18:13:20
315968174,421000,3377916,3041,3041,30428,30428,0,0,33372,33372,33372,33372,0,0,26179,9757,59551,33372,3041,0,0,0,0,0,26179,0,0,0,79,12,0,1980-01-06T03:56:14,1633360414.1633608,2021-10-04T18:13:34
315968189,406000,3392944,3054,3054,30856,30856,0,0,33521,33521,33521,33521,0,0,26296,9877,59817,33521,3054,0,0,0,0,0,26296,0,0,0,77,12,0,1980-01-06T03:56:29,1633360427.9930968,2021-10-04T18:13:47
315968201,442000,3404965,3065,3065,31199,31199,0,0,33641,33641,33641,33641,0,0,26388,9964,60029,33641,3065,0,0,0,0,0,26388,0,0,0,16,12,0,1980-01-06T03:56:41,1633360441.1633449,2021-10-04T18:14:01
315968216,421000,3419990,3079,3079,31629,31629,0,0,33791,33791,33791,33791,0,0,26504,10023,60295,33791,3079,0,0,0,0,0,26504,0,0,0,210,12,0,1980-01-06T03:56:56,1633360456.593513,2021-10-04T18:14:16
315968228,518000,3432074,3090,3090,31970,31970,0,0,33909,33909,33909,33909,0,0,26598,10137,60507,33909,3090,0,0,0,0,0,26598,0,0,0,177,12,0,1980-01-06T03:57:08,1633360469.822548,2021-10-04T18:14:29
315968242,513000,3446092,3102,3102,32351,32351,0,0,34039,34039,34039,34039,0,0,26707,10217,60746,34039,3102,0,0,0,0,0,26707,0,0,0,114,12,0,1980-01-06T03:57:22,1633360483.0924969,2021-10-04T18:14:43
315968253,564000,3457109,3112,3112,32642,32642,0,0,34137,34137,34137,34137,0,0,26792,10227,60929,34137,3112,0,0,0,0,0,26792,0,0,0,212,12,0,1980-01-06T03:57:33,1633360496.313876,2021-10-04T18:14:56
315968268,542000,3472131,3126,3126,33057,33057,0,0,34279,34279,34279,34279,0,0,26909,10236,61188,34279,3126,0,0,0,0,0,26909,0,0,0,92,12,0,1980-01-06T03:57:48,1633360508.892129,2021-10-04T18:15:08
315968283,501000,3487154,3139,3139,33477,33477,0,0,34424,34424,34424,34424,0,0,27026,10241,61450,34424,3139,0,0,0,0,0,27026,0,0,0,226,12,0,1980-01-06T03:58:03,1633360522.712625,2021-10-04T18:15:22
315968296,498000,3500173,3151,3151,33845,33845,0,0,34552,34552,34552,34551,0,0,27126,10244,61678,34552,3151,0,0,0,0,0,27126,0,0,0,88,12,0,1980-01-06T03:58:16,1633360535.9817438,2021-10-04T18:15:35
315968309,633000,3513194,3163,3163,34215,34215,0,0,34680,34680,34680,34680,0,0,27228,10245,61908,34680,3163,0,0,0,0,0,27228,0,0,0,204,12,0,1980-01-06T03:58:29,1633360551.3841999,2021-10-04T18:15:51
315968323,613000,3527216,3175,3175,34614,34614,0,0,34819,34819,34819,34819,0,0,27337,10246,62156,34819,3175,0,0,0,0,0,27337,0,0,0,74,12,0,1980-01-06T03:58:43,1633360564.032224,2021-10-04T18:16:04
315968337,595000,3541239,3188,3188,35015,35015,0,0,34959,34959,34959,34959,0,0,27445,10264,62404,34959,3188,0,0,0,0,0,27445,0,0,0,218,12,0,1980-01-06T03:58:57,1633360577.271549,2021-10-04T18:16:17
315968350,590000,3554258,3200,3200,35390,35390,0,0,35090,35090,35090,35090,0,0,27546,10305,62636,35090,3200,0,0,0,0,0,27546,0,0,0,121,12,0,1980-01-06T03:59:10,1633360590.5016809,2021-10-04T18:16:30
315968364,570000,3568282,3212,3212,35791,35791,0,0,35230,35230,35230,35230,0,0,27655,10378,62885,35230,3212,0,0,0,0,0,27655,0,0,0,64,12,0,1980-01-06T03:59:24,1633360604.331285,2021-10-04T18:16:44
315968377,568000,3581306,3224,3224,36162,36162,0,0,35360,35360,35359,35359,0,0,27755,10477,63115,35359,3224,0,0,0,0,0,27755,0,0,0,23,12,0,1980-01-06T03:59:37,1633360617.603477,2021-10-04T18:16:57
315968391,548000,3595330,3237,3237,36564,36564,0,0,35500,35500,35499,35499,0,0,27864,10569,63364,35499,3237,0,0,0,0,0,27864,0,0,0,241,12,0,1980-01-06T03:59:51,1633360630.870632,2021-10-04T18:17:10
315968405,855000,3609354,3249,3249,36965,36965,0,0,35640,35640,35639,35639,0,0,27973,10625,63613,35639,3249,0,0,0,0,0,27973,0,0,0,167,12,0,1980-01-06T04:00:05,1633360646.331305,2021-10-04T18:17:26
315968418,853000,3622373,3261,3261,37342,37342,0,0,35771,35771,35770,35770,0,0,28076,10665,63847,35770,3261,0,0,0,0,0,28076,0,0,0,69,12,0,1980-01-06T04:00:18,1633360658.9810119,2021-10-04T18:17:38
315968432,832000,3636395,3274,3274,37743,37743,0,0,35911,35911,35910,35910,0,0,28184,10681,64095,35910,3274,0,0,0,0,0,28184,0,0,0,211,12,0,1980-01-06T04:00:32,1633360672.1501038,2021-10-04T18:17:52
315968444,851000,3648414,3284,3284,38087,38087,0,0,36031,36031,36030,36030,0,0,28278,10686,64309,36030,3284,0,0,0,0,0,28278,0,0,0,68,12,0,1980-01-06T04:00:44,1633360685.340065,2021-10-04T18:18:05
315968459,790000,3663438,3298,3298,38515,38515,0,0,36180,36180,36179,36179,0,0,28394,10686,64574,36179,3298,0,0,0,0,0,28394,0,0,0,202,12,0,1980-01-06T04:00:59,1633360698.5901558,2021-10-04T18:18:18
315968472,766000,3676457,3310,3310,38889,38889,0,0,36311,36311,36310,36310,0,0,28494,10686,64805,36310,3310,0,0,0,0,0,28494,0,0,0,64,12,0,1980-01-06T04:01:12,1633360711.8496919,2021-10-04T18:18:31
315968485,740000,3689476,3321,3321,39259,39259,0,0,36440,36440,36439,36439,0,0,28595,10686,65035,36439,3321,0,0,0,0,0,28595,0,0,0,180,12,0,1980-01-06T04:01:25,1633360725.080368,2021-10-04T18:18:45
315968499,696000,3703498,3334,3334,39661,39661,0,0,36580,36580,36579,36579,0,0,28704,10686,65284,36579,3334,0,0,0,0,0,28704,0,0,0,50,12,0,1980-01-06T04:01:39,1633360737.779348,2021-10-04T18:18:57
315968512,819000,3716516,3346,3346,40036,40036,0,0,36711,36711,36710,36710,0,0,28805,10686,65516,36710,3346,0,0,0,0,0,28805,0,0,0,168,12,0,1980-01-06T04:01:52,1633360750.929476,2021-10-04T18:19:10
315968526,775000,3730538,3358,3358,40437,40437,0,0,36851,36851,36850,36850,0,0,28914,10686,229,36850,3358,0,0,0,0,0,28914,0,0,0,38,12,0,1980-01-06T04:02:06,1633360766.8790128,2021-10-04T18:19:26
315968539,755000,3743561,3370,3370,40807,40807,0,0,36980,36980,36979,36979,0,0,29014,10690,458,36979,3370,0,0,0,0,0,29014,0,0,0,158,12,0,1980-01-06T04:02:19,1633360779.468776,2021-10-04T18:19:39
315968553,961000,3757583,3383,3383,41209,41209,0,0,37120,37120,37119,37119,0,0,29123,10706,707,37119,3383,0,0,0,0,0,29123,0,0,0,44,12,0,1980-01-06T04:02:33,1633360793.298888,2021-10-04T18:19:53
315968566,699000,3770600,3394,3394,41584,41584,0,0,37251,37251,37250,37250,0,0,29225,10774,940,37250,3394,0,0,0,0,0,29225,0,0,0,230,12,0,1980-01-06T04:02:46,1633360806.509804,2021-10-04T18:20:06
315968581,919000,3785623,3408,3408,42013,42013,0,0,37400,37400,37399,37399,0,0,29342,10854,1206,37399,3408,0,0,0,0,0,29342,0,0,0,188,12,0,1980-01-06T04:03:01,1633360819.718364,2021-10-04T18:20:19
315968593,935000,3797637,3419,3419,42357,42357,0,0,37520,37520,37519,37519,0,0,29435,10962,1419,37519,3419,0,0,0,0,0,29435,0,0,0,148,12,0,1980-01-06T04:03:13,1633360832.948504,2021-10-04T18:20:32
315968607,930000,3811660,3431,3431,42760,42760,0,0,37660,37660,37659,37659,0,0,29546,11056,1670,37659,3431,0,0,0,0,0,29546,0,0,0,112,12,0,1980-01-06T04:03:27,1633360848.358913,2021-10-04T18:20:48
315968620,948000,3824681,3443,3443,43135,43135,0,0,37791,37791,37790,37790,0,0,29647,11117,1902,37790,3443,0,0,0,0,0,29647,0,0,0,35,12,0,1980-01-06T04:03:40,1633360861.088536,2021-10-04T18:21:01
315968635,931000,3839704,3457,3457,43577,43577,0,0,37940,37940,37939,37939,0,0,29777,11183,2181,37939,3457,0,0,0,0,0,29777,0,0,0,235,12,0,1980-01-06T04:03:55,1633360874.987921,2021-10-04T18:21:14
315968648,712000,3852723,3468,3468,43965,43965,0,0,38071,38071,38070,38070,0,0,29892,11204,2427,38070,3468,0,0,0,0,0,29892,0,0,0,118,12,0,1980-01-06T04:04:08,1633360888.3176608,2021-10-04T18:21:28
315968661,751000,3865745,3480,3480,44350,44350,0,0,38200,38200,38199,38199,0,0,30007,11211,2671,38199,3480,0,0,0,0,0,30007,0,0,0,241,12,0,1980-01-06T04:04:21,1633360901.6170719,2021-10-04T18:21:41
315968675,773000,3879766,3493,3493,44766,44766,0,0,38340,38340,38339,38339,0,0,30130,11217,2934,38339,3493,0,0,0,0,0,30130,0,0,0,117,12,0,1980-01-06T04:04:35,1633360914.9071488,2021-10-04T18:21:54
315968688,806000,3892785,3505,3505,45155,45155,0,0,38471,38471,38470,38470,0,0,30245,11217,3180,38470,3505,0,0,0,0,0,30245,0,0,0,235,12,0,1980-01-06T04:04:48,1633360927.679265,2021-10-04T18:22:07
315968702,842000,3906807,3517,3517,45570,45570,0,0,38611,38611,38610,38610,0,0,30368,11217,3443,38610,3517,0,0,0,0,0,30368,0,0,0,105,12,0,1980-01-06T04:05:02,1633360941.016865,2021-10-04T18:22:21
315968716,876000,3920828,3530,3530,45985,45985,0,0,38751,38751,38750,38750,0,0,30490,11217,3705,38750,3530,0,0,0,0,0,30490,0,0,0,231,12,0,1980-01-06T04:05:16,1633360956.567317,2021-10-04T18:22:36
315968730,684000,3934850,3542,3542,46400,46400,0,0,38891,38891,38890,38890,0,0,30613,11217,3968,38890,3542,0,0,0,0,0,30613,0,0,0,101,12,0,1980-01-06T04:05:30,1633360970.506281,2021-10-04T18:22:50
315968743,763000,3947872,3554,3554,46784,46784,0,0,39020,39020,39019,39019,0,0,30727,11217,4211,39019,3554,0,0,0,0,0,30727,0,0,0,217,12,0,1980-01-06T04:05:43,1633360983.206501,2021-10-04T18:23:03
315968757,821000,3961893,3567,3567,47200,47200,0,0,39160,39160,39159,39159,0,0,30850,11217,4474,39159,3567,0,0,0,0,0,30850,0,0,0,87,12,0,1980-01-06T04:05:57,1633360997.196136,2021-10-04T18:23:17
315968770,661000,3974912,3578,3578,47588,47588,0,0,39291,39291,39290,39290,0,0,30965,11217,4720,39290,3578,0,0,0,0,0,30965,0,0,0,205,12,0,1980-01-06T04:06:10,1633361010.005861,2021-10-04T18:23:30
315968783,743000,3987934,3590,3590,47973,47973,0,0,39420,39420,39419,39419,0,0,31080,11221,4964,39419,3590,0,0,0,0,0,31080,0,0,0,69,12,0,1980-01-06T04:06:23,1633361023.315897,2021-10-04T18:23:43
315968797,821000,4001958,3603,3603,48390,48390,0,0,39560,39560,39559,39559,0,0,31204,11318,5228,39559,3603,0,0,0,0,0,31204,0,0,0,36,12,0,1980-01-06T04:06:37,1633361036.626396,2021-10-04T18:23:56
315968812,938000,4016982,3616,3616,48838,48838,0,0,39711,39711,39710,39710,0,0,31337,11399,5512,39710,3616,0,0,0,0,0,31337,0,0,0,253,12,0,1980-01-06T04:06:52,1633361052.1268039,2021-10-04T18:24:12
315968824,888000,4029066,3627,3627,49193,49193,0,0,39830,39830,39829,39829,0,0,31443,11429,5737,39829,3627,0,0,0,0,0,31443,0,0,0,135,12,0,1980-01-06T04:07:04,1633361065.5154688,2021-10-04T18:24:25
315968829,845000,4034076,3632,3632,49341,49341,0,0,39879,39879,39878,39878,0,0,31488,11456,5831,39878,3632,0,0,0,0,0,31488,0,0,0,208,12,0,1980-01-06T04:07:09,1633361078.9255168,2021-10-04T18:24:38
315968846,921000,4051101,3647,3647,49819,49819,0,0,40035,40035,40034,40033,0,0,31639,11494,6138,40034,3647,0,0,0,0,0,31639,0,0,0,126,12,0,1980-01-06T04:07:26,1633361092.375433,2021-10-04T18:24:52
315968868,957000,4073135,3667,3667,50433,50433,0,0,40233,40233,40232,40232,0,0,31837,11516,6534,40232,3667,0,0,0,0,0,31837,0,0,0,68,12,0,1980-01-06T04:07:48,1633361106.885325,2021-10-04T18:25:06
315968882,847000,4087157,3680,3680,50837,50837,0,0,40366,40366,40365,40365,0,0,31962,11523,6792,40365,3680,0,0,0,0,0,31962,0,0,0,194,12,0,1980-01-06T04:08:02,1633361122.4860048,2021-10-04T18:25:22
315968896,963000,4101178,3692,3692,51254,51254,0,0,40506,40506,40505,40505,0,0,32087,11523,7057,40505,3692,0,0,0,0,0,32087,0,0,0,64,12,0,1980-01-06T04:08:16,1633361136.494696,2021-10-04T18:25:36
315968909,872000,4114199,3704,3704,51640,51640,0,0,40635,40635,40634,40634,0,0,32203,11523,7302,40634,3704,0,0,0,0,0,32203,0,0,0,180,12,0,1980-01-06T04:08:29,1633361149.3447049,2021-10-04T18:25:49
315968923,778000,4128220,3717,3717,52057,52057,0,0,40775,40775,40774,40774,0,0,32327,11523,7566,40774,3717,0,0,0,0,0,32327,0,0,0,50,12,0,1980-01-06T04:08:43,1633361162.6848328,2021-10-04T18:26:02
315968937,907000,4142242,3729,3729,52474,52474,0,0,40915,40915,40914,40914,0,0,32452,11523,7831,40914,3729,0,0,0,0,0,32452,0,0,0,176,12,0,1980-01-06T04:08:57,1633361176.004624,2021-10-04T18:26:16
315968950,827000,4155261,3741,3741,52863,52863,0,0,41046,41046,41045,41045,0,0,32567,11528,8077,41045,3741,0,0,0,0,0,32567,0,0,0,43,12,0,1980-01-06T04:09:10,1633361188.81436,2021-10-04T18:26:28
315968963,753000,4168285,3753,3753,53248,53248,0,0,41175,41175,41174,41174,0,0,32682,11574,8321,41174,3753,0,0,0,0,0,32682,0,0,0,205,12,0,1980-01-06T04:09:23,1633361202.214285,2021-10-04T18:26:42
315968977,885000,4182308,3766,3766,53665,53665,0,0,41315,41315,41314,41314,0,0,32806,11653,8585,41314,3766,0,0,0,0,0,32806,0,0,0,154,12,0,1980-01-06T04:09:37,1633361215.5955489,2021-10-04T18:26:55
315968991,813000,4196332,3778,3778,54081,54081,0,0,41455,41455,41454,41454,0,0,32930,11713,8849,41454,3778,0,0,0,0,0,32930,0,0,0,84,12,0,1980-01-06T04:09:51,1633361231.265889,2021-10-04T18:27:11
315969004,751000,4209353,3790,3790,54470,54470,0,0,41586,41586,41585,41585,0,0,33045,11799,9095,41585,3790,0,0,0,0,0,33045,0,0,0,32,12,0,1980-01-06T04:10:04,1633361244.554008,2021-10-04T18:27:24
315969018,690000,4223376,3802,3802,54886,54886,0,0,41726,41726,41725,41725,0,0,33169,11832,9359,41725,3802,0,0,0,0,0,33169,0,0,0,191,12,0,1980-01-06T04:10:18,1633361257.843845,2021-10-04T18:27:37
315964805,490000,8075,3,3,101,101,0,0,37,37,37,37,0,0,24,1863,61,37,3,0,0,0,0,0,24,0,0,0,105,12,0,1980-01-06T03:00:05,1633362583.994081,2021-10-04T18:49:43
315964815,455000,18094,12,12,362,362,0,0,124,124,124,124,0,0,102,1915,226,124,12,0,0,0,0,0,102,0,0,0,231,12,0,1980-01-06T03:00:15,1633362596.421572,2021-10-04T18:49:56
315964843,418000,46143,37,37,1088,1088,0,0,365,365,365,365,0,0,321,1954,686,365,37,0,0,0,0,0,321,0,0,0,227,12,0,1980-01-06T03:00:43,1633362623.4306319,2021-10-04T18:50:23
315964856,281000,59164,49,49,1441,1441,0,0,485,485,485,485,0,0,422,1963,907,485,49,0,0,0,0,0,422,0,0,0,87,12,0,1980-01-06T03:00:56,1633362636.312625,2021-10-04T18:50:36
315964870,419000,73193,62,62,1843,1843,0,0,625,625,625,625,0,0,531,1963,1156,625,62,0,0,0,0,0,531,0,0,0,213,12,0,1980-01-06T03:01:10,1633362649.3107119,2021-10-04T18:50:49
315964883,279000,86212,74,74,2218,2218,0,0,756,756,756,756,0,0,632,1963,1388,756,74,0,0,0,0,0,632,0,0,0,75,12,0,1980-01-06T03:01:23,1633362661.7416809,2021-10-04T18:51:01
315964896,446000,99235,85,85,2588,2588,0,0,885,885,885,885,0,0,733,1963,1618,885,85,0,0,0,0,0,733,0,0,0,191,12,0,1980-01-06T03:01:36,1633362674.670637,2021-10-04T18:51:14
315964909,294000,112247,97,97,2963,2963,0,0,1016,1016,1016,1016,0,0,834,1963,1850,1016,97,0,0,0,0,0,834,0,0,0,53,12,0,1980-01-06T03:01:49,1633362687.7204049,2021-10-04T18:51:27
315964923,420000,126261,110,110,3364,3364,0,0,1156,1156,1156,1156,0,0,942,1963,2098,1156,110,0,0,0,0,0,942,0,0,0,179,12,0,1980-01-06T03:02:03,1633362700.730448,2021-10-04T18:51:40
315964937,244000,140282,122,122,3764,3764,0,0,1296,1296,1296,1296,0,0,1050,1963,2346,1296,122,0,0,0,0,0,1050,0,0,0,49,12,0,1980-01-06T03:02:17,1633362716.500277,2021-10-04T18:51:56
315964950,408000,153297,134,134,4135,4135,0,0,1425,1425,1425,1425,0,0,1151,1966,2576,1425,134,0,0,0,0,0,1151,0,0,0,168,12,0,1980-01-06T03:02:30,1633362730.049716,2021-10-04T18:52:10
315964964,240000,167328,147,147,4536,4536,0,0,1565,1565,1565,1565,0,0,1259,1997,2824,1565,147,0,0,0,0,0,1259,0,0,0,69,12,0,1980-01-06T03:02:44,1633362743.0200999,2021-10-04T18:52:23
315964978,374000,181348,159,159,4936,4936,0,0,1705,1705,1705,1705,0,0,1367,2076,3072,1705,159,0,0,0,0,0,1367,0,0,0,18,12,0,1980-01-06T03:02:58,1633362756.0095599,2021-10-04T18:52:36
315964991,228000,194366,171,171,5310,5310,0,0,1836,1836,1836,1836,0,0,1467,2149,3303,1836,171,0,0,0,0,0,1467,0,0,0,209,12,0,1980-01-06T03:03:11,1633362771.620893,2021-10-04T18:52:51
315965006,988000,208382,184,184,5711,5711,0,0,1976,1976,1976,1976,0,0,1575,2222,3551,1976,184,0,0,0,0,0,1575,0,0,0,152,12,0,1980-01-06T03:03:26,1633362786.7009208,2021-10-04T18:53:06
315965023,346000,224411,198,198,6168,6168,0,0,2136,2136,2136,2136,0,0,1698,2289,3834,2136,198,0,0,0,0,0,1698,0,0,0,107,12,0,1980-01-06T03:03:43,1633362800.239136,2021-10-04T18:53:20
315965037,414000,238439,211,211,6569,6569,0,0,2276,2276,2276,2276,0,0,1806,2356,4082,2276,211,0,0,0,0,0,1806,0,0,0,44,12,0,1980-01-06T03:03:57,1633362813.778949,2021-10-04T18:53:33
315965053,408000,254469,225,225,7026,7026,0,0,2436,2436,2436,2436,0,0,1929,2409,4365,2436,225,0,0,0,0,0,1929,0,0,0,241,12,0,1980-01-06T03:04:13,1633362828.839293,2021-10-04T18:53:48
315965066,506000,267490,237,237,7395,7395,0,0,2565,2565,2565,2565,0,0,2028,2442,4593,2565,237,0,0,0,0,0,2028,0,0,0,136,12,0,1980-01-06T03:04:26,1633362846.468968,2021-10-04T18:54:06
315965084,414000,285512,253,253,7910,7910,0,0,2745,2745,2745,2745,0,0,2167,2455,4912,2745,253,0,0,0,0,0,2167,0,0,0,55,12,0,1980-01-06T03:04:44,1633362861.429368,2021-10-04T18:54:21
315965130,650000,331595,295,295,9227,9227,0,0,3205,3205,3205,3205,0,0,2522,2457,5727,3205,295,0,0,0,0,0,2522,0,0,0,215,12,0,1980-01-06T03:05:30,1633362908.2588398,2021-10-04T18:55:08
315965187,583000,388688,346,346,10861,10861,0,0,3776,3776,3776,3776,0,0,2963,2457,6739,3776,346,0,0,0,0,0,2963,0,0,0,215,12,0,1980-01-06T03:06:27,1633362965.566748,2021-10-04T18:56:05
315965239,759000,440796,393,393,12351,12351,0,0,4296,4296,4296,4296,0,0,3366,2666,7662,4296,393,0,0,0,0,0,3366,0,0,0,124,12,0,1980-01-06T03:07:19,1633363015.7466679,2021-10-04T18:56:55
315965328,724000,529979,474,474,14903,14903,0,0,5187,5187,5187,5187,0,0,4055,2733,9242,5187,474,0,0,0,0,0,4055,0,0,0,225,12,0,1980-01-06T03:08:48,1633363108.1849809,2021-10-04T18:58:28
315965361,92000,562117,503,503,15763,15763,0,0,5478,5478,5478,5478,0,0,4304,2877,9782,5478,503,0,0,0,0,0,4304,0,0,0,116,12,0,1980-01-06T03:09:21,1633363140.0339968,2021-10-04T18:59:00
315965379,18000,580153,519,519,16229,16229,0,0,5633,5633,5633,5633,0,0,4444,2980,10077,5633,519,0,0,0,0,0,4444,0,0,0,100,12,0,1980-01-06T03:09:39,1633363155.5926368,2021-10-04T18:59:15
315965392,139000,593185,531,531,16586,16586,0,0,5755,5755,5755,5755,0,0,4545,3020,10300,5755,531,0,0,0,0,0,4545,0,0,0,249,12,0,1980-01-06T03:09:52,1633363168.543161,2021-10-04T18:59:28
315965409,83000,610212,546,546,17072,17072,0,0,5925,5925,5925,5924,0,0,4676,3057,10601,5925,546,0,0,0,0,0,4676,0,0,0,182,12,0,1980-01-06T03:10:09,1633363188.162137,2021-10-04T18:59:48
315965424,113000,625236,560,560,17499,17499,0,0,6073,6073,6073,6073,0,0,4793,3089,10866,6073,560,0,0,0,0,0,4793,0,0,0,92,12,0,1980-01-06T03:10:24,1633363201.1421049,2021-10-04T19:00:01
315965441,82000,642274,575,575,17990,17990,0,0,6245,6245,6245,6245,0,0,4925,3091,11170,6245,575,0,0,0,0,0,4925,0,0,0,248,12,0,1980-01-06T03:10:41,1633363219.471741,2021-10-04T19:00:19
315965459,134000,660310,591,591,18503,18503,0,0,6424,6424,6424,6424,0,0,5064,3093,11488,6424,591,0,0,0,0,0,5064,0,0,0,156,12,0,1980-01-06T03:10:59,1633363236.471916,2021-10-04T19:00:36
315965494,26000,695382,623,623,19504,19504,0,0,6773,6773,6773,6773,0,0,5335,3097,12108,6773,623,0,0,0,0,0,5335,0,0,0,218,12,0,1980-01-06T03:11:34,1633363273.1708848,2021-10-04T19:01:13
315965512,291000,713417,639,639,20019,20019,0,0,6953,6953,6953,6953,0,0,5474,3097,12427,6953,639,0,0,0,0,0,5474,0,0,0,124,12,0,1980-01-06T03:11:52,1633363290.1620889,2021-10-04T19:01:30
315965530,215000,731453,655,655,20534,20534,0,0,7133,7133,7133,7133,0,0,5613,3097,12746,7133,655,0,0,0,0,0,5613,0,0,0,30,12,0,1980-01-06T03:12:10,1633363307.690724,2021-10-04T19:01:47
315965550,366000,751493,674,674,21108,21108,0,0,7333,7333,7333,7333,0,0,5768,3097,13101,7333,674,0,0,0,0,0,5768,0,0,0,210,12,0,1980-01-06T03:12:30,1633363330.001744,2021-10-04T19:02:10
315965566,376000,767532,688,688,21566,21566,0,0,7493,7493,7493,7493,0,0,5892,3097,13385,7493,688,0,0,0,0,0,5892,0,0,0,98,12,0,1980-01-06T03:12:46,1633363344.9899929,2021-10-04T19:02:24
315965584,300000,785568,704,704,22081,22081,0,0,7673,7673,7673,7673,0,0,6031,3098,13704,7673,704,0,0,0,0,0,6031,0,0,0,5,12,0,1980-01-06T03:13:04,1633363362.5410519,2021-10-04T19:02:42
