time_s,time_us,time_steady,rx_packet_start_cnt,rx_packet_done_cnt,rx_cmds_start_cnt,rx_cmds_done_cnt,rx_drops_start_cnt,rx_drops_done_cnt,tx_psize_start_cnt,tx_psize_done_cnt,tx_packet_start_cnt,tx_packet_done_cnt,tx_zeroes_start_cnt,tx_zeroes_done_cnt,tx_empty_buffer_cnt,tx_overruns_cnt,cmds_get_size_cnt,cmds_get_packet_cnt,cmds_set_packet_cnt,cmds_invalid_cnt,restarts_cnt,berr_cnt,arlo_cnt,ovf_cnt,af_cnt,btf_cnt,tx_wrong_size_cnt,rx_wrong_size_cnt,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315966678,736700,1877807,1692,1692,59920,59920,0,0,21842,21842,21842,21842,0,0,14544,34,36386,21842,1692,0,1,0,0,0,14543,0,0,0,117,13,0,1980-01-06T03:31:18,1633358921.5973809,2021-10-04T17:48:41
315966693,736700,1892807,1705,1705,60366,60366,0,0,22005,22005,22005,22005,0,0,14651,34,36656,22005,1705,0,1,0,0,0,14650,0,0,0,24,13,0,1980-01-06T03:31:33,1633358935.526737,2021-10-04T17:48:55
315966705,736700,1904807,1716,1716,60733,60733,0,0,22136,22136,22136,22136,0,0,14745,34,36881,22136,1716,0,1,0,0,0,14744,0,0,0,155,13,0,1980-01-06T03:31:45,1633358948.216713,2021-10-04T17:49:08
315966720,736700,1919807,1729,1729,61190,61190,0,0,22299,22299,22299,22299,0,0,14863,34,37162,22299,1729,0,1,0,0,0,14862,0,0,0,62,13,0,1980-01-06T03:32:00,1633358961.515264,2021-10-04T17:49:21
315966732,736700,1931807,1740,1740,61555,61555,0,0,22429,22429,22429,22429,0,0,14957,34,37386,22429,1740,0,1,0,0,0,14956,0,0,0,192,13,0,1980-01-06T03:32:12,1633358976.785917,2021-10-04T17:49:36
315966747,736700,1946807,1754,1754,62012,62012,0,0,22592,22592,22592,22592,0,0,15074,34,37666,22592,1754,0,1,0,0,0,15073,0,0,0,99,13,0,1980-01-06T03:32:27,1633358990.1240919,2021-10-04T17:49:50
315966762,736700,1961807,1767,1767,62468,62468,0,0,22755,22755,22755,22755,0,0,15191,34,37946,22755,1767,0,1,0,0,0,15190,0,0,0,6,13,0,1980-01-06T03:32:42,1633359006.183621,2021-10-04T17:50:06
315966777,736700,1976807,1781,1781,62926,62926,0,0,22918,22918,22918,22918,0,0,15309,34,38227,22918,1781,0,1,0,0,0,15308,0,0,0,169,13,0,1980-01-06T03:32:57,1633359019.6026719,2021-10-04T17:50:19
315966789,736700,1988807,1792,1792,63292,63292,0,0,23049,23049,23049,23049,0,0,15402,34,38451,23049,1792,0,1,0,0,0,15401,0,0,0,44,13,0,1980-01-06T03:33:09,1633359032.962149,2021-10-04T17:50:32
315966804,867400,2003807,1805,1805,63748,63748,0,0,23212,23212,23212,23212,0,0,15519,34,38731,23212,1805,0,1,0,0,0,15518,0,0,0,207,13,0,1980-01-06T03:33:24,1633359046.231777,2021-10-04T17:50:46
315966816,867600,2015807,1816,1816,64113,64113,0,0,23342,23342,23342,23342,0,0,15613,34,38955,23342,1816,0,1,0,0,0,15612,0,0,0,81,13,0,1980-01-06T03:33:36,1633359058.871096,2021-10-04T17:50:58
315966831,867600,2030807,1829,1829,64570,64570,0,0,23505,23505,23505,23505,0,0,15731,34,39236,23505,1829,0,1,0,0,0,15730,0,0,0,244,13,0,1980-01-06T03:33:51,1633359072.1605768,2021-10-04T17:51:12
315966843,867600,2042807,1840,1840,64934,64934,0,0,23635,23635,23635,23635,0,0,15824,34,39459,23635,1840,0,1,0,0,0,15823,0,0,0,118,13,0,1980-01-06T03:34:03,1633359085.450409,2021-10-04T17:51:25
315966858,867600,2057807,1854,1854,65392,65392,0,0,23798,23798,23798,23798,0,0,15942,34,39740,23798,1854,0,1,0,0,0,15941,0,0,0,25,13,0,1980-01-06T03:34:18,1633359101.6103568,2021-10-04T17:51:41
315966873,867600,2072807,1867,1867,311,311,0,0,23961,23961,23961,23961,0,0,16058,34,40019,23961,1867,0,1,0,0,0,16057,0,0,0,188,13,0,1980-01-06T03:34:33,1633359116.7295249,2021-10-04T17:51:56
315966888,867600,2087807,1881,1881,768,768,0,0,24124,24124,24124,24124,0,0,16175,34,40299,24124,1881,0,1,0,0,0,16174,0,0,0,95,13,0,1980-01-06T03:34:48,1633359129.409157,2021-10-04T17:52:09
315966900,867600,2099807,1892,1892,1135,1135,0,0,24255,24255,24255,24255,0,0,16269,34,40524,24255,1892,0,1,0,0,0,16268,0,0,0,226,13,0,1980-01-06T03:35:00,1633359144.5684319,2021-10-04T17:52:24
315966915,867600,2114807,1905,1905,1591,1591,0,0,24418,24418,24418,24418,0,0,16386,34,40804,24418,1905,0,1,0,0,0,16385,0,0,0,133,13,0,1980-01-06T03:35:15,1633359157.807824,2021-10-04T17:52:37
315966927,867600,2126807,1916,1916,1956,1956,0,0,24548,24548,24548,24548,0,0,16480,34,41028,24548,1916,0,1,0,0,0,16479,0,0,0,7,13,0,1980-01-06T03:35:27,1633359170.5970929,2021-10-04T17:52:50
315966942,867600,2141807,1930,1930,2413,2413,0,0,24711,24711,24711,24711,0,0,16597,34,41308,24711,1930,0,1,0,0,0,16596,0,0,0,170,13,0,1980-01-06T03:35:42,1633359184.4867768,2021-10-04T17:53:04
315966957,867600,2156807,1943,1943,2870,2870,0,0,24874,24874,24874,24874,0,0,16715,34,41589,24874,1943,0,1,0,0,0,16714,0,0,0,77,13,0,1980-01-06T03:35:57,1633359199.926756,2021-10-04T17:53:19
315966969,867600,2168807,1954,1954,3237,3237,0,0,25005,25005,25005,25005,0,0,16809,34,41814,25005,1954,0,1,0,0,0,16808,0,0,0,208,13,0,1980-01-06T03:36:09,1633359213.1557438,2021-10-04T17:53:33
315966984,867600,2183807,1967,1967,3693,3693,0,0,25168,25168,25168,25168,0,0,16926,34,42094,25168,1967,0,1,0,0,0,16925,0,0,0,115,13,0,1980-01-06T03:36:24,1633359226.415201,2021-10-04T17:53:46
315966996,867600,2195807,1978,1978,4058,4058,0,0,25298,25298,25298,25298,0,0,17020,34,42318,25298,1978,0,1,0,0,0,17019,0,0,0,245,13,0,1980-01-06T03:36:36,1633359239.1047158,2021-10-04T17:53:59
315967012,83400,2210807,1992,1992,4515,4515,0,0,25461,25461,25461,25461,0,0,17137,34,42598,25461,1992,0,1,0,0,0,17136,0,0,0,152,13,0,1980-01-06T03:36:52,1633359252.3445768,2021-10-04T17:54:12
315967024,83400,2222807,2003,2003,4880,4880,0,0,25591,25591,25591,25591,0,0,17231,34,42822,25591,2003,0,1,0,0,0,17230,0,0,0,26,13,0,1980-01-06T03:37:04,1633359265.684036,2021-10-04T17:54:25
315967039,83400,2237807,2016,2016,5336,5336,0,0,25754,25754,25754,25754,0,0,17348,34,43102,25754,2016,0,1,0,0,0,17347,0,0,0,189,13,0,1980-01-06T03:37:19,1633359279.6037688,2021-10-04T17:54:39
315967051,83400,2249807,2027,2027,5703,5703,0,0,25885,25885,25885,25885,0,0,17442,34,43327,25885,2027,0,1,0,0,0,17441,0,0,0,64,13,0,1980-01-06T03:37:31,1633359292.2434678,2021-10-04T17:54:52
315967066,83400,2264807,2041,2041,6161,6161,0,0,26048,26048,26048,26048,0,0,17560,34,43608,26048,2041,0,1,0,0,0,17559,0,0,0,227,13,0,1980-01-06T03:37:46,1633359307.7134478,2021-10-04T17:55:07
315967078,83400,2276807,2051,2051,6525,6525,0,0,26178,26178,26178,26178,0,0,17654,34,43832,26178,2051,0,1,0,0,0,17653,0,0,0,101,13,0,1980-01-06T03:37:58,1633359321.543604,2021-10-04T17:55:21
315967093,83400,2291807,2065,2065,6982,6982,0,0,26341,26341,26341,26341,0,0,17771,34,44112,26341,2065,0,1,0,0,0,17770,0,0,0,8,13,0,1980-01-06T03:38:13,1633359334.2727249,2021-10-04T17:55:34
315967105,199100,2303807,2076,2076,7349,7349,0,0,26472,26472,26472,26472,0,0,17865,34,44337,26472,2076,0,1,0,0,0,17864,0,0,0,139,13,0,1980-01-06T03:38:25,1633359347.551636,2021-10-04T17:55:47
315967120,199100,2318807,2089,2089,7805,7805,0,0,26635,26635,26635,26635,0,0,17982,34,44617,26635,2089,0,1,0,0,0,17981,0,0,0,46,13,0,1980-01-06T03:38:40,1633359360.8015928,2021-10-04T17:56:00
315967132,199100,2330807,2100,2100,8170,8170,0,0,26765,26765,26765,26765,0,0,18076,34,44841,26765,2100,0,1,0,0,0,18075,0,0,0,176,13,0,1980-01-06T03:38:52,1633359374.622532,2021-10-04T17:56:14
315967147,199100,2345807,2114,2114,8627,8627,0,0,26928,26928,26928,26928,0,0,18193,34,45121,26928,2114,0,1,0,0,0,18192,0,0,0,83,13,0,1980-01-06T03:39:07,1633359387.280597,2021-10-04T17:56:27
315967159,199100,2357807,2125,2125,8992,8992,0,0,27058,27058,27058,27058,0,0,18287,34,45345,27058,2125,0,1,0,0,0,18286,0,0,0,213,13,0,1980-01-06T03:39:19,1633359402.7610278,2021-10-04T17:56:42
315967174,199100,2372807,2138,2138,9447,9447,0,0,27221,27221,27221,27221,0,0,18403,34,45624,27221,2138,0,1,0,0,0,18402,0,0,0,120,13,0,1980-01-06T03:39:34,1633359416.059888,2021-10-04T17:56:56
315967189,199100,2387807,2152,2152,9904,9904,0,0,27384,27384,27384,27384,0,0,18520,34,45904,27384,2152,0,1,0,0,0,18519,0,0,0,27,13,0,1980-01-06T03:39:49,1633359429.369948,2021-10-04T17:57:09
315967201,199100,2399807,2163,2163,10270,10270,0,0,27515,27515,27515,27515,0,0,18613,34,46128,27515,2163,0,1,0,0,0,18612,0,0,0,158,13,0,1980-01-06T03:40:01,1633359442.679216,2021-10-04T17:57:22
315967216,326200,2414807,2176,2176,10728,10728,0,0,27678,27678,27678,27678,0,0,18732,34,46410,27678,2176,0,1,0,0,0,18731,0,0,0,65,13,0,1980-01-06T03:40:16,1633359455.979905,2021-10-04T17:57:35
315967228,326200,2426807,2187,2187,11092,11092,0,0,27808,27808,27808,27808,0,0,18825,34,46633,27808,2187,0,1,0,0,0,18824,0,0,0,195,13,0,1980-01-06T03:40:28,1633359469.9289808,2021-10-04T17:57:49
315967243,326200,2441807,2201,2201,11549,11549,0,0,27971,27971,27971,27971,0,0,18942,34,46913,27971,2201,0,1,0,0,0,18941,0,0,0,102,13,0,1980-01-06T03:40:43,1633359482.6583009,2021-10-04T17:58:02
315967255,326200,2453807,2211,2211,11913,11913,0,0,28103,28103,28102,28102,0,0,19033,34,47136,28102,2211,0,1,0,0,0,19032,0,0,0,233,13,0,1980-01-06T03:40:55,1633359498.1084728,2021-10-04T17:58:18
315967270,326200,2468807,2225,2225,12370,12370,0,0,28266,28266,28265,28265,0,0,19150,34,47416,28265,2225,0,1,0,0,0,19149,0,0,0,140,13,0,1980-01-06T03:41:10,1633359511.347925,2021-10-04T17:58:31
315967282,326200,2480807,2236,2236,12734,12734,0,0,28396,28396,28395,28395,0,0,19243,34,47639,28395,2236,0,1,0,0,0,19242,0,0,0,14,13,0,1980-01-06T03:41:22,1633359524.617449,2021-10-04T17:58:44
315967297,326200,2495807,2249,2249,13190,13190,0,0,28559,28559,28558,28558,0,0,19360,34,47919,28558,2249,0,1,0,0,0,19359,0,0,0,177,13,0,1980-01-06T03:41:37,1633359538.4278839,2021-10-04T17:58:58
315967312,326200,2510807,2263,2263,13648,13648,0,0,28722,28722,28721,28721,0,0,19478,34,48200,28721,2263,0,1,0,0,0,19477,0,0,0,84,13,0,1980-01-06T03:41:52,1633359551.7770128,2021-10-04T17:59:11
315967324,326200,2522807,2274,2274,14012,14012,0,0,28852,28852,28851,28851,0,0,19571,34,48423,28851,2274,0,1,0,0,0,19570,0,0,0,214,13,0,1980-01-06T03:42:04,1633359565.096957,2021-10-04T17:59:25
315967336,326200,2534807,2285,2285,14378,14378,0,0,28983,28983,28982,28982,0,0,19664,34,48647,28982,2285,0,1,0,0,0,19663,0,0,0,89,13,0,1980-01-06T03:42:16,1633359580.5969288,2021-10-04T17:59:40
315967351,326200,2549807,2298,2298,14834,14834,0,0,29146,29146,29145,29145,0,0,19781,34,48927,29145,2298,0,1,0,0,0,19780,0,0,0,252,13,0,1980-01-06T03:42:31,1633359593.856492,2021-10-04T17:59:53
315967363,326200,2561807,2309,2309,15198,15198,0,0,29276,29276,29275,29275,0,0,19874,34,49150,29275,2309,0,1,0,0,0,19873,0,0,0,126,13,0,1980-01-06T03:42:43,1633359606.555692,2021-10-04T18:00:06
315967378,326200,2576807,2323,2323,15654,15654,0,0,29439,29439,29438,29438,0,0,19990,34,49429,29438,2323,0,1,0,0,0,19989,0,0,0,33,13,0,1980-01-06T03:42:58,1633359620.355397,2021-10-04T18:00:20
315967393,326200,2591807,2336,2336,16110,16110,0,0,29602,29602,29601,29601,0,0,20107,34,49709,29601,2336,0,1,0,0,0,20106,0,0,0,196,13,0,1980-01-06T03:43:13,1633359633.636185,2021-10-04T18:00:33
315967405,566500,2603807,2347,2347,16476,16476,0,0,29733,29733,29732,29732,0,0,20200,34,49933,29732,2347,0,1,0,0,0,20199,0,0,0,71,13,0,1980-01-06T03:43:25,1633359646.885156,2021-10-04T18:00:46
315967420,566500,2618807,2360,2360,16933,16933,0,0,29896,29896,29895,29895,0,0,20318,34,50214,29895,2360,0,1,0,0,0,20317,0,0,0,234,13,0,1980-01-06T03:43:40,1633359660.1245599,2021-10-04T18:01:00
315967432,566500,2630807,2371,2371,17298,17298,0,0,30026,30026,30025,30025,0,0,20412,34,50438,30025,2371,0,1,0,0,0,20411,0,0,0,108,13,0,1980-01-06T03:43:52,1633359675.5752199,2021-10-04T18:01:15
315967447,566500,2645807,2385,2385,17755,17755,0,0,30189,30189,30188,30188,0,0,20529,34,50718,30188,2385,0,1,0,0,0,20528,0,0,0,15,13,0,1980-01-06T03:44:07,1633359688.224664,2021-10-04T18:01:28
315967459,566500,2657807,2396,2396,18119,18119,0,0,30319,30319,30318,30318,0,0,20622,34,50941,30318,2396,0,1,0,0,0,20621,0,0,0,145,13,0,1980-01-06T03:44:19,1633359701.5444329,2021-10-04T18:01:41
315967474,566500,2672807,2409,2409,18575,18575,0,0,30482,30482,30481,30481,0,0,20739,34,51221,30481,2409,0,1,0,0,0,20738,0,0,0,52,13,0,1980-01-06T03:44:34,1633359715.3841078,2021-10-04T18:01:55
315967486,566500,2684807,2420,2420,18941,18941,0,0,30613,30613,30612,30612,0,0,20832,34,51445,30612,2420,0,1,0,0,0,20831,0,0,0,183,13,0,1980-01-06T03:44:46,1633359728.624064,2021-10-04T18:02:08
315967501,684000,2699807,2434,2434,19398,19398,0,0,30776,30776,30775,30775,0,0,20949,34,51725,30775,2434,0,1,0,0,0,20948,0,0,0,90,13,0,1980-01-06T03:45:01,1633359741.853045,2021-10-04T18:02:21
315967513,684000,2711807,2444,2444,19761,19761,0,0,30906,30906,30905,30905,0,0,21042,34,51948,30905,2444,0,1,0,0,0,21041,0,0,0,220,13,0,1980-01-06T03:45:13,1633359755.152812,2021-10-04T18:02:35
315967528,684000,2726807,2458,2458,20218,20218,0,0,31069,31069,31068,31068,0,0,21159,34,52228,31068,2458,0,1,0,0,0,21158,0,0,0,127,13,0,1980-01-06T03:45:28,1633359770.6936119,2021-10-04T18:02:50
315967540,684000,2738807,2469,2469,20585,20585,0,0,31200,31200,31199,31199,0,0,21253,34,52453,31199,2469,0,1,0,0,0,21252,0,0,0,2,13,0,1980-01-06T03:45:40,1633359783.38308,2021-10-04T18:03:03
315967555,684000,2753807,2482,2482,21041,21041,0,0,31363,31363,31362,31362,0,0,21370,34,52733,31362,2482,0,1,0,0,0,21369,0,0,0,165,13,0,1980-01-06T03:45:55,1633359796.683004,2021-10-04T18:03:16
315967567,684000,2765807,2493,2493,21405,21405,0,0,31493,31493,31492,31492,0,0,21463,34,52956,31492,2493,0,1,0,0,0,21462,0,0,0,39,13,0,1980-01-06T03:46:07,1633359810.521901,2021-10-04T18:03:30
315967582,684000,2780807,2507,2507,21862,21862,0,0,31656,31656,31655,31655,0,0,21580,34,53236,31655,2507,0,1,0,0,0,21579,0,0,0,202,13,0,1980-01-06T03:46:22,1633359823.781941,2021-10-04T18:03:43
315967594,684000,2792807,2518,2518,22226,22226,0,0,31786,31786,31785,31785,0,0,21673,34,53459,31785,2518,0,1,0,0,0,21672,0,0,0,76,13,0,1980-01-06T03:46:34,1633359836.4216208,2021-10-04T18:03:56
315967609,684000,2807807,2531,2531,22682,22682,0,0,31949,31949,31948,31948,0,0,21790,34,53739,31948,2531,0,1,0,0,0,21789,0,0,0,239,13,0,1980-01-06T03:46:49,1633359850.242225,2021-10-04T18:04:10
315967636,684000,2834807,2556,2556,23506,23506,0,0,32243,32243,32242,32242,0,0,22001,34,54244,32242,2556,0,1,0,0,0,22000,0,0,0,21,13,0,1980-01-06T03:47:16,1633359878.282733,2021-10-04T18:04:38
315967651,684000,2849807,2569,2569,23962,23962,0,0,32406,32406,32405,32405,0,0,22118,34,54524,32405,2569,0,1,0,0,0,22117,0,0,0,184,13,0,1980-01-06T03:47:31,1633359892.1008,2021-10-04T18:04:52
315967663,684000,2861807,2580,2580,24328,24328,0,0,32536,32536,32535,32535,0,0,22213,34,54749,32535,2580,0,1,0,0,0,22212,0,0,0,58,13,0,1980-01-06T03:47:43,1633359905.4006,2021-10-04T18:05:05
315967678,684000,2876807,2594,2594,24785,24785,0,0,32699,32699,32698,32698,0,0,22330,34,55029,32698,2594,0,1,0,0,0,22329,0,0,0,221,13,0,1980-01-06T03:47:58,1633359918.000957,2021-10-04T18:05:18
315967690,684000,2888807,2604,2604,25150,25150,0,0,32830,32830,32829,32829,0,0,22423,34,55253,32829,2604,0,1,0,0,0,22422,0,0,0,96,13,0,1980-01-06T03:48:10,1633359931.250208,2021-10-04T18:05:31
315967702,684000,2900807,2615,2615,25515,25515,0,0,32960,32960,32959,32959,0,0,22517,34,55477,32959,2615,0,1,0,0,0,22516,0,0,0,226,13,0,1980-01-06T03:48:22,1633359943.899601,2021-10-04T18:05:43
315967717,684000,2915807,2629,2629,25972,25972,0,0,33123,33123,33122,33122,0,0,22634,34,55757,33122,2629,0,1,0,0,0,22633,0,0,0,133,13,0,1980-01-06T03:48:37,1633359957.1696758,2021-10-04T18:05:57
315967729,684000,2927807,2640,2640,26337,26337,0,0,33253,33253,33252,33252,0,0,22728,34,55981,33252,2640,0,1,0,0,0,22727,0,0,0,7,13,0,1980-01-06T03:48:49,1633359970.549341,2021-10-04T18:06:10
315967744,684000,2942807,2653,2653,26793,26793,0,0,33416,33416,33415,33415,0,0,22845,34,56261,33415,2653,0,1,0,0,0,22844,0,0,0,170,13,0,1980-01-06T03:49:04,1633359986.601224,2021-10-04T18:06:26
315967756,684000,2954807,2664,2664,27159,27159,0,0,33547,33547,33546,33546,0,0,22938,34,56485,33546,2664,0,1,0,0,0,22937,0,0,0,45,13,0,1980-01-06T03:49:16,1633359999.3091369,2021-10-04T18:06:39
315967771,684000,2969807,2677,2677,27615,27615,0,0,33710,33710,33709,33709,0,0,23055,34,56765,33709,2677,0,1,0,0,0,23054,0,0,0,208,13,0,1980-01-06T03:49:31,1633360012.618649,2021-10-04T18:06:52
315967783,684000,2981807,2688,2688,27980,27980,0,0,33840,33840,33839,33839,0,0,23149,34,56989,33839,2688,0,1,0,0,0,23148,0,0,0,82,13,0,1980-01-06T03:49:43,1633360025.93892,2021-10-04T18:07:05
315967798,684000,2996807,2702,2702,28436,28436,0,0,34003,34003,34002,34002,0,0,23265,34,57268,34002,2702,0,1,0,0,0,23264,0,0,0,245,13,0,1980-01-06T03:49:58,1633360039.178856,2021-10-04T18:07:19
315967813,950400,3011807,2715,2715,28892,28892,0,0,34166,34166,34165,34165,0,0,23382,34,57548,34165,2715,0,1,0,0,0,23381,0,0,0,152,13,0,1980-01-06T03:50:13,1633360052.438364,2021-10-04T18:07:32
315967825,950400,3023807,2726,2726,29258,29258,0,0,34297,34297,34296,34296,0,0,23475,34,57772,34296,2726,0,1,0,0,0,23474,0,0,0,27,13,0,1980-01-06T03:50:25,1633360068.4597678,2021-10-04T18:07:48
315967840,950400,3038807,2740,2740,29715,29715,0,0,34460,34460,34459,34459,0,0,23592,34,58052,34459,2740,0,1,0,0,0,23591,0,0,0,190,13,0,1980-01-06T03:50:40,1633360081.69824,2021-10-04T18:08:01
315967852,950400,3050807,2751,2751,30079,30079,0,0,34590,34590,34589,34589,0,0,23685,34,58275,34589,2751,0,1,0,0,0,23684,0,0,0,64,13,0,1980-01-06T03:50:52,1633360094.3980129,2021-10-04T18:08:14
315967867,950400,3065807,2764,2764,30535,30535,0,0,34753,34753,34752,34752,0,0,23802,34,58555,34752,2764,0,1,0,0,0,23801,0,0,0,227,13,0,1980-01-06T03:51:07,1633360107.687793,2021-10-04T18:08:27
315967879,950400,3077807,2775,2775,30899,30899,0,0,34883,34883,34882,34882,0,0,23895,34,58778,34882,2775,0,1,0,0,0,23894,0,0,0,101,13,0,1980-01-06T03:51:19,1633360120.937561,2021-10-04T18:08:40
315967891,950400,3089807,2786,2786,31265,31265,0,0,35014,35014,35013,35013,0,0,23988,34,59002,35013,2786,0,1,0,0,0,23987,0,0,0,232,13,0,1980-01-06T03:51:31,1633360133.5788689,2021-10-04T18:08:53
315967906,950400,3104807,2799,2799,31721,31721,0,0,35177,35177,35176,35176,0,0,24105,34,59282,35176,2799,0,1,0,0,0,24104,0,0,0,139,13,0,1980-01-06T03:51:46,1633360146.796761,2021-10-04T18:09:06
315967918,950400,3116807,2810,2810,32085,32085,0,0,35307,35307,35306,35306,0,0,24198,34,59505,35306,2810,0,1,0,0,0,24197,0,0,0,13,13,0,1980-01-06T03:51:58,1633360160.736649,2021-10-04T18:09:20
315967933,950400,3131807,2824,2824,32541,32541,0,0,35470,35470,35469,35469,0,0,24314,34,59784,35469,2824,0,1,0,0,0,24313,0,0,0,176,13,0,1980-01-06T03:52:13,1633360173.3869798,2021-10-04T18:09:33
315967945,950400,3143807,2835,2835,32907,32907,0,0,35601,35601,35600,35600,0,0,24407,34,60008,35600,2835,0,1,0,0,0,24406,0,0,0,51,13,0,1980-01-06T03:52:25,1633360188.758316,2021-10-04T18:09:48
315967960,950400,3158807,2848,2848,33363,33363,0,0,35764,35764,35763,35763,0,0,24524,34,60288,35763,2848,0,1,0,0,0,24523,0,0,0,214,13,0,1980-01-06T03:52:40,1633360201.99682,2021-10-04T18:10:01
315967972,950400,3170807,2859,2859,33726,33726,0,0,35894,35894,35893,35893,0,0,24616,34,60510,35893,2859,0,1,0,0,0,24615,0,0,0,88,13,0,1980-01-06T03:52:52,1633360215.2063448,2021-10-04T18:10:15
315967987,950400,3185807,2873,2873,34183,34183,0,0,36057,36057,36056,36056,0,0,24733,34,60790,36056,2873,0,1,0,0,0,24732,0,0,0,251,13,0,1980-01-06T03:53:07,1633360228.4864519,2021-10-04T18:10:28
315967999,950400,3197807,2883,2883,34546,34546,0,0,36187,36187,36186,36186,0,0,24826,34,61013,36186,2883,0,1,0,0,0,24825,0,0,0,125,13,0,1980-01-06T03:53:19,1633360241.65592,2021-10-04T18:10:41
315968015,64000,3212807,2897,2897,35002,35002,0,0,36350,36350,36349,36349,0,0,24942,34,61292,36349,2897,0,1,0,0,0,24941,0,0,0,32,13,0,1980-01-06T03:53:35,1633360254.8871849,2021-10-04T18:10:54
315968027,64000,3224807,2908,2908,35368,35368,0,0,36481,36481,36480,36480,0,0,25035,34,61516,36480,2908,0,1,0,0,0,25034,0,0,0,163,13,0,1980-01-06T03:53:47,1633360268.1252918,2021-10-04T18:11:08
315968042,64000,3239807,2921,2921,35823,35823,0,0,36644,36644,36643,36643,0,0,25151,34,61795,36643,2921,0,1,0,0,0,25150,0,0,0,70,13,0,1980-01-06T03:54:02,1633360283.6758718,2021-10-04T18:11:23
315968054,64000,3251807,2932,2932,36187,36187,0,0,36774,36774,36773,36773,0,0,25244,34,62018,36773,2932,0,1,0,0,0,25243,0,0,0,200,13,0,1980-01-06T03:54:14,1633360296.975533,2021-10-04T18:11:36
315968069,64000,3266807,2946,2946,36643,36643,0,0,36937,36937,36936,36936,0,0,25360,34,62297,36936,2946,0,1,0,0,0,25359,0,0,0,107,13,0,1980-01-06T03:54:29,1633360309.655784,2021-10-04T18:11:49
315968081,64000,3278807,2957,2957,37009,37009,0,0,37068,37068,37067,37067,0,0,25453,34,62521,37067,2957,0,1,0,0,0,25452,0,0,0,238,13,0,1980-01-06T03:54:41,1633360322.8845649,2021-10-04T18:12:02
315968096,64000,3293807,2970,2970,37464,37464,0,0,37231,37231,37230,37230,0,0,25569,34,62800,37230,2970,0,1,0,0,0,25568,0,0,0,145,13,0,1980-01-06T03:54:56,1633360336.7943048,2021-10-04T18:12:16
315968111,193900,3308807,2984,2984,37921,37921,0,0,37394,37394,37393,37393,0,0,25686,34,63080,37393,2984,0,1,0,0,0,25685,0,0,0,52,13,0,1980-01-06T03:55:11,1633360350.104056,2021-10-04T18:12:30
315968123,193900,3320807,2995,2995,38285,38285,0,0,37524,37524,37523,37523,0,0,25779,34,63303,37523,2995,0,1,0,0,0,25778,0,0,0,182,13,0,1980-01-06T03:55:23,1633360363.405117,2021-10-04T18:12:43
315968135,193900,3332807,3005,3005,38648,38648,0,0,37654,37654,37653,37653,0,0,25872,34,63526,37653,3005,0,1,0,0,0,25871,0,0,0,56,13,0,1980-01-06T03:55:35,1633360376.0436769,2021-10-04T18:12:56
315968150,193900,3347807,3019,3019,39104,39104,0,0,37817,37817,37816,37816,0,0,25988,34,63805,37816,3019,0,1,0,0,0,25987,0,0,0,219,13,0,1980-01-06T03:55:50,1633360391.484592,2021-10-04T18:13:11
315968165,193900,3362807,3032,3032,39559,39559,0,0,37980,37980,37979,37979,0,0,26104,34,64084,37979,3032,0,1,0,0,0,26103,0,0,0,126,13,0,1980-01-06T03:56:05,1633360407.2434049,2021-10-04T18:13:27
315968180,193900,3377807,3046,3046,40016,40016,0,0,38143,38143,38142,38142,0,0,26221,34,64364,38142,3046,0,1,0,0,0,26220,0,0,0,33,13,0,1980-01-06T03:56:20,1633360420.453425,2021-10-04T18:13:40
315968192,193900,3389807,3057,3057,40382,40382,0,0,38274,38274,38273,38273,0,0,26314,34,64588,38273,3057,0,1,0,0,0,26313,0,0,0,164,13,0,1980-01-06T03:56:32,1633360433.683153,2021-10-04T18:13:53
315968207,193900,3404807,3070,3070,40837,40837,0,0,38437,38437,38436,38436,0,0,26430,34,64867,38436,3070,0,1,0,0,0,26429,0,0,0,71,13,0,1980-01-06T03:56:47,1633360446.904084,2021-10-04T18:14:06
315968219,193900,3416807,3081,3081,41200,41200,0,0,38567,38567,38566,38566,0,0,26522,34,65089,38566,3081,0,1,0,0,0,26521,0,0,0,201,13,0,1980-01-06T03:56:59,1633360460.1326969,2021-10-04T18:14:20
315968234,193900,3431807,3095,3095,41657,41657,0,0,38730,38730,38729,38729,0,0,26639,34,65369,38729,3095,0,1,0,0,0,26638,0,0,0,108,13,0,1980-01-06T03:57:14,1633360475.5733569,2021-10-04T18:14:35
315968246,193900,3443807,3105,3105,42022,42022,0,0,38861,38861,38860,38860,0,0,26732,34,57,38860,3105,0,1,0,0,0,26731,0,0,0,239,13,0,1980-01-06T03:57:26,1633360488.204789,2021-10-04T18:14:48
315968261,193900,3458807,3119,3119,42480,42480,0,0,39024,39024,39023,39023,0,0,26850,34,338,39023,3119,0,1,0,0,0,26849,0,0,0,146,13,0,1980-01-06T03:57:41,1633360501.4222689,2021-10-04T18:15:01
315968273,193900,3470807,3130,3130,42844,42844,0,0,39154,39154,39153,39153,0,0,26943,34,561,39153,3130,0,1,0,0,0,26942,0,0,0,20,13,0,1980-01-06T03:57:53,1633360515.1732569,2021-10-04T18:15:15
