time_s,time_us,time_steady,o2_conc,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965363,97900,563553,17.418058395385742,162,13,0,1980-01-06T03:09:23,1633363141.22446,2021-10-04T18:59:01
315965376,97900,576553,17.432106018066406,61,13,0,1980-01-06T03:09:36,1633363153.2440119,2021-10-04T18:59:13
315965385,97900,585553,17.642807006835938,168,13,0,1980-01-06T03:09:45,1633363161.17608,2021-10-04T18:59:21
315965395,97900,595553,17.516386032104492,30,13,0,1980-01-06T03:09:55,1633363173.7650368,2021-10-04T18:59:33
315965406,97900,606553,17.586620330810547,161,13,0,1980-01-06T03:10:06,1633363181.7425408,2021-10-04T18:59:41
315965417,97900,617553,17.55852699279785,34,13,0,1980-01-06T03:10:17,1633363193.75202,2021-10-04T18:59:53
315965426,97900,626553,17.628759384155273,141,13,0,1980-01-06T03:10:26,1633363202.353993,2021-10-04T19:00:02
315965437,97900,637553,17.628759384155273,16,13,0,1980-01-06T03:10:37,1633363216.451457,2021-10-04T19:00:16
315965449,97900,649553,17.544479370117188,159,13,0,1980-01-06T03:10:49,1633363227.1016169,2021-10-04T19:00:27
315965463,97900,663553,17.79732322692871,70,13,0,1980-01-06T03:11:03,1633363239.6831648,2021-10-04T19:00:39
315965472,97900,672553,17.769229888916016,176,13,0,1980-01-06T03:11:12,1633363250.251564,2021-10-04T19:00:50
315965485,97900,685553,17.75518226623535,74,13,0,1980-01-06T03:11:25,1633363263.7510169,2021-10-04T19:01:03
315965496,97900,696553,17.783275604248047,205,13,0,1980-01-06T03:11:36,1633363274.3510928,2021-10-04T19:01:14
315965509,221700,709553,17.713041305541992,103,13,0,1980-01-06T03:11:49,1633363288.3723679,2021-10-04T19:01:28
315965521,221700,721553,17.727088928222656,245,13,0,1980-01-06T03:12:01,1633363298.9108999,2021-10-04T19:01:38
315965534,221700,734553,17.825416564941406,143,13,0,1980-01-06T03:12:14,1633363313.540452,2021-10-04T19:01:53
315965545,221700,745553,17.825416564941406,18,13,0,1980-01-06T03:12:25,1633363323.530632,2021-10-04T19:02:03
315965559,221700,759553,17.83946418762207,185,13,0,1980-01-06T03:12:39,1633363336.161821,2021-10-04T19:02:16
315965568,221700,768553,17.83946418762207,36,13,0,1980-01-06T03:12:48,1633363346.1701488,2021-10-04T19:02:26
315965582,221700,782553,17.895648956298828,200,13,0,1980-01-06T03:13:02,1633363361.372572,2021-10-04T19:02:41
315965594,221700,794553,17.811368942260742,87,13,0,1980-01-06T03:13:14,1633363371.3797889,2021-10-04T19:02:51
