time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315966296,256654,1495476,0.003662109375,7.176000118255615,222,10,2,1980-01-06T03:24:56,1633358538.560876,2021-10-04T17:42:18
315966303,627343,1502793,0.00732421875,6.960000038146973,34,10,2,1980-01-06T03:25:03,1633358546.086,2021-10-04T17:42:26
315966310,977761,1510143,0.00732421875,7.056000232696533,96,10,2,1980-01-06T03:25:10,1633358552.486248,2021-10-04T17:42:32
315966318,280470,1517446,0.0054931640625,7.1519999504089355,158,10,2,1980-01-06T03:25:18,1633358559.37724,2021-10-04T17:42:39
315966324,159642,1523325,0.0054931640625,6.943999767303467,210,10,2,1980-01-06T03:25:24,1633358565.716157,2021-10-04T17:42:45
315966331,400212,1530566,0.003662109375,6.952000141143799,16,10,2,1980-01-06T03:25:31,1633358572.65568,2021-10-04T17:42:52
315966335,827343,1534993,0.00732421875,7.039999961853027,58,10,2,1980-01-06T03:25:35,1633358579.0556998,2021-10-04T17:42:59
315966344,567484,1543733,0.00640869140625,6.915999889373779,136,10,2,1980-01-06T03:25:44,1633358585.99642,2021-10-04T17:43:05
315966350,437335,1549603,0.00640869140625,6.9039998054504395,182,10,2,1980-01-06T03:25:50,1633358592.296005,2021-10-04T17:43:12
315966357,717618,1556883,nan,nan,250,10,2,1980-01-06T03:25:57,1633358599.135828,2021-10-04T17:43:19
315966365,27491,1564193,nan,nan,56,10,2,1980-01-06T03:26:05,1633358605.4462929,2021-10-04T17:43:25
315966370,870124,1570036,0.003662109375,7.111999988555908,108,10,2,1980-01-06T03:26:10,1633358614.536424,2021-10-04T17:43:34
315966376,747331,1575913,0.00640869140625,6.995999813079834,160,10,2,1980-01-06T03:26:16,1633358620.876869,2021-10-04T17:43:40
315966384,47347,1583213,0.003662109375,7.21999979019165,222,10,2,1980-01-06T03:26:24,1633358627.756196,2021-10-04T17:43:47
315966391,360095,1590526,0.003662109375,7.099999904632568,28,10,2,1980-01-06T03:26:31,1633358633.476717,2021-10-04T17:43:53
315966398,842811,1597803,0.00640869140625,7.047999858856201,90,10,2,1980-01-06T03:26:38,1633358641.0064878,2021-10-04T17:44:01
315966406,152964,1605113,0.00640869140625,6.739999771118164,152,10,2,1980-01-06T03:26:46,1633358647.3162448,2021-10-04T17:44:07
315966411,942994,1610903,nan,nan,204,10,2,1980-01-06T03:26:51,1633358654.226305,2021-10-04T17:44:14
315966417,882952,1616843,0.003662109375,6.835999965667725,0,10,2,1980-01-06T03:26:57,1633358660.575752,2021-10-04T17:44:20
315966426,582922,1625543,0.003662109375,6.97599983215332,78,10,2,1980-01-06T03:27:06,1633358667.525821,2021-10-04T17:44:27
315966430,986168,1629946,0.00640869140625,6.900000095367432,114,10,2,1980-01-06T03:27:10,1633358673.3058078,2021-10-04T17:44:33
315966439,733516,1638693,0.003662109375,6.771999835968018,192,10,2,1980-01-06T03:27:19,1633358680.7976198,2021-10-04T17:44:40
315966445,785078,1644745,nan,nan,244,10,2,1980-01-06T03:27:25,1633358687.217692,2021-10-04T17:44:47
315966453,52940,1652013,nan,nan,50,10,2,1980-01-06T03:27:33,1633358693.526357,2021-10-04T17:44:53
315966458,825670,1657786,0.003662109375,6.808000087738037,102,10,2,1980-01-06T03:27:38,1633358699.875589,2021-10-04T17:44:59
315966466,195609,1665156,0.003662109375,6.840000152587891,164,10,2,1980-01-06T03:27:46,1633358706.8261569,2021-10-04T17:45:06
315966472,52921,1671013,0.00640869140625,6.8480000495910645,216,10,2,1980-01-06T03:27:52,1633358713.14828,2021-10-04T17:45:13
315966479,375553,1678336,0.003662109375,7.0920000076293945,22,10,2,1980-01-06T03:27:59,1633358722.3066769,2021-10-04T17:45:22
315966486,696229,1685656,0.003662109375,6.9679999351501465,90,10,2,1980-01-06T03:28:06,1633358728.6469998,2021-10-04T17:45:28
315966494,2952,1692963,0.003662109375,6.8480000495910645,152,10,2,1980-01-06T03:28:14,1633358736.145941,2021-10-04T17:45:36
315966500,105657,1698885,0.00640869140625,6.9720001220703125,204,10,2,1980-01-06T03:28:20,1633358742.5059838,2021-10-04T17:45:42
315966507,494212,1706274,0.0054931640625,6.927999973297119,10,10,2,1980-01-06T03:28:27,1633358748.82622,2021-10-04T17:45:48
315966513,405461,1712185,nan,nan,62,10,2,1980-01-06T03:28:33,1633358755.156272,2021-10-04T17:45:55
315966520,743353,1719523,0.0054931640625,7.044000148773193,124,10,2,1980-01-06T03:28:40,1633358762.106472,2021-10-04T17:46:02
315966526,675521,1725455,nan,nan,176,10,2,1980-01-06T03:28:46,1633358768.4462478,2021-10-04T17:46:08
315966533,873234,1732653,0.00640869140625,6.607999801635742,238,10,2,1980-01-06T03:28:53,1633358777.2458959,2021-10-04T17:46:17
