time_s,time_us,time_steady,iTOW,fTOW,week,gpsFix,flags,ecefX,ecefY,ecefZ,pAcc,ecefVX,ecefVY,ecefVZ,sAcc,pDOP,reserved1,numSV,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian,lat,lon,h
315965011,377000,211363,138065000,0,2178,0,76,637813700,0,0,649519872,0,0,0,5444,9999,0,0,210,11,0,1980-01-06T03:03:31,1633357252.744736,2021-10-04T17:20:52,0.0,0.0,0.0
315965014,348000,214334,138068000,0,2178,0,76,637813700,0,0,649519872,0,0,0,5479,9999,0,0,32,11,0,1980-01-06T03:03:34,1633357257.7550209,2021-10-04T17:20:57,0.0,0.0,0.0
315965019,349000,219335,138073000,0,2178,0,76,637813700,0,0,649519872,0,0,0,5535,9999,0,0,160,11,0,1980-01-06T03:03:39,1633357262.7752209,2021-10-04T17:21:02,0.0,0.0,0.0
315965024,492000,224478,138078000,0,2178,0,76,637813700,0,0,649519936,0,0,0,5591,9999,0,0,34,11,0,1980-01-06T03:03:44,1633357268.37514,2021-10-04T17:21:08,0.0,0.0,0.0
315965029,350000,229335,138083000,0,2178,0,76,637813700,0,0,649520000,0,0,0,5647,9999,0,0,158,11,0,1980-01-06T03:03:49,1633357271.3249838,2021-10-04T17:21:11,0.0,0.0,0.0
315965034,352000,234338,138088000,0,2178,0,76,637813700,0,0,649520064,0,0,0,5702,9999,0,0,30,11,0,1980-01-06T03:03:54,1633357276.355053,2021-10-04T17:21:16,0.0,0.0,0.0
315965038,345000,238330,138092000,0,2178,0,76,637813700,0,0,649520128,0,0,0,5746,9999,0,0,135,11,0,1980-01-06T03:03:58,1633357281.966209,2021-10-04T17:21:21,0.0,0.0,0.0
315965047,383000,247358,138101000,0,2178,0,76,637813700,0,0,649520192,0,0,0,5843,9999,0,0,108,11,0,1980-01-06T03:04:07,1633357289.985285,2021-10-04T17:21:29,0.0,0.0,0.0
315965053,364000,253334,138107000,0,2178,0,76,637813700,0,0,649520320,0,0,0,5907,9999,0,0,5,11,0,1980-01-06T03:04:13,1633357295.625553,2021-10-04T17:21:35,0.0,0.0,0.0
315965057,348000,257314,138111000,0,2178,0,76,637813700,0,0,649520320,0,0,0,5949,9999,0,0,105,11,0,1980-01-06T03:04:17,1633357300.025292,2021-10-04T17:21:40,0.0,0.0,0.0
315965062,355000,262316,138116000,0,2178,0,76,637813700,0,0,649520384,0,0,0,6001,9999,0,0,232,11,0,1980-01-06T03:04:22,1633357302.9755719,2021-10-04T17:21:42,0.0,0.0,0.0
315965067,362000,267318,138121000,0,2178,0,76,637813700,0,0,649520512,0,0,0,6053,9999,0,0,103,11,0,1980-01-06T03:04:27,1633357308.616652,2021-10-04T17:21:48,0.0,0.0,0.0
315965070,383000,270336,138124000,0,2178,0,76,637813700,0,0,649520512,0,0,0,6084,9999,0,0,183,11,0,1980-01-06T03:04:30,1633357313.6252809,2021-10-04T17:21:53,0.0,0.0,0.0
315965075,388000,275336,138129000,0,2178,0,76,637813700,0,0,649520576,0,0,0,6135,9999,0,0,54,11,0,1980-01-06T03:04:35,1633357318.645565,2021-10-04T17:21:58,0.0,0.0,0.0
315965080,394000,280337,138134000,0,2178,0,76,637813700,0,0,649520640,0,0,0,6186,9999,0,0,181,11,0,1980-01-06T03:04:40,1633357321.615401,2021-10-04T17:22:01,0.0,0.0,0.0
315965085,401000,285338,138139000,0,2178,0,76,637813700,0,0,649520768,0,0,0,6236,9999,0,0,52,11,0,1980-01-06T03:04:45,1633357326.585772,2021-10-04T17:22:06,0.0,0.0,0.0
315965089,397000,289331,138143000,0,2178,0,76,637813700,0,0,649520768,0,0,0,6276,9999,0,0,157,11,0,1980-01-06T03:04:49,1633357331.6261399,2021-10-04T17:22:11,0.0,0.0,0.0
315965094,404000,294333,138148000,0,2178,0,76,637813700,0,0,649520896,0,0,0,6326,9999,0,0,29,11,0,1980-01-06T03:04:54,1633357337.216116,2021-10-04T17:22:17,0.0,0.0,0.0
315965099,409000,299333,138153000,0,2178,0,76,637813700,0,0,649520960,0,0,0,6375,9999,0,0,156,11,0,1980-01-06T03:04:59,1633357340.185441,2021-10-04T17:22:20,0.0,0.0,0.0
315965102,561000,302482,138156000,0,2178,0,76,637813700,0,0,649521024,0,0,0,6404,9999,0,0,234,11,0,1980-01-06T03:05:02,1633357345.195392,2021-10-04T17:22:25,0.0,0.0,0.0
315965107,425000,307340,138161000,0,2178,0,76,637813700,0,0,649521152,0,0,0,6453,9999,0,0,102,11,0,1980-01-06T03:05:07,1633357350.7959049,2021-10-04T17:22:30,0.0,0.0,0.0
315965112,444000,312355,138166000,0,2178,0,76,637813700,0,0,649521216,0,0,0,6501,9999,0,0,234,11,0,1980-01-06T03:05:12,1633357355.245705,2021-10-04T17:22:35,0.0,0.0,0.0
315965116,428000,316335,138170000,0,2178,0,76,637813700,0,0,649521280,0,0,0,6539,9999,0,0,78,11,0,1980-01-06T03:05:16,1633357358.7555249,2021-10-04T17:22:38,0.0,0.0,0.0
315965122,459000,322359,138176000,0,2178,0,76,637813700,0,0,649521408,0,0,0,6597,9999,0,0,232,11,0,1980-01-06T03:05:22,1633357364.326292,2021-10-04T17:22:44,0.0,0.0,0.0
315965126,585000,326482,138180000,0,2178,0,76,637813700,0,0,649521472,0,0,0,6634,9999,0,0,80,11,0,1980-01-06T03:05:26,1633357369.355865,2021-10-04T17:22:49,0.0,0.0,0.0
315965136,456000,336342,138190000,0,2178,0,76,637813700,0,0,649521664,0,0,0,6728,9999,0,0,75,11,0,1980-01-06T03:05:36,1633357377.3656929,2021-10-04T17:22:57,0.0,0.0,0.0
315965140,451000,340333,138194000,0,2178,0,76,637813700,0,0,649521728,0,0,0,6765,9999,0,0,180,11,0,1980-01-06T03:05:40,1633357382.388481,2021-10-04T17:23:02,0.0,0.0,0.0
315965145,458000,345336,138199000,0,2178,0,76,637813700,0,0,649521856,0,0,0,6811,9999,0,0,51,11,0,1980-01-06T03:05:45,1633357387.376085,2021-10-04T17:23:07,0.0,0.0,0.0
315965149,441000,349315,138203000,0,2178,0,76,637813700,0,0,649521920,0,0,0,6848,9999,0,0,152,11,0,1980-01-06T03:05:49,1633357392.976553,2021-10-04T17:23:12,0.0,0.0,0.0
315965154,447000,354316,138208000,0,2178,0,76,637813700,0,0,649522112,0,0,0,6893,9999,0,0,23,11,0,1980-01-06T03:05:54,1633357395.9264169,2021-10-04T17:23:15,0.0,0.0,0.0
315965159,454000,359318,138213000,0,2178,0,76,637813700,0,0,649522176,0,0,0,6938,9999,0,0,150,11,0,1980-01-06T03:05:59,1633357400.9659328,2021-10-04T17:23:20,0.0,0.0,0.0
315965163,498000,363358,138217000,0,2178,0,76,637813700,0,0,649522304,0,0,0,6974,9999,0,0,0,11,0,1980-01-06T03:06:03,1633357406.026428,2021-10-04T17:23:26,0.0,0.0,0.0
315965168,650000,368504,138222000,0,2178,0,76,637813700,0,0,649522432,0,0,0,7019,9999,0,0,130,11,0,1980-01-06T03:06:08,1633357411.066068,2021-10-04T17:23:31,0.0,0.0,0.0
315965173,513000,373363,138227000,0,2178,0,76,637813700,0,0,649522560,0,0,0,7063,9999,0,0,255,11,0,1980-01-06T03:06:13,1633357414.6460679,2021-10-04T17:23:34,0.0,0.0,0.0
315965178,471000,378316,138232000,0,2178,0,76,637813700,0,0,649522688,0,0,0,7107,9999,0,0,125,11,0,1980-01-06T03:06:18,1633357419.7262769,2021-10-04T17:23:39,0.0,0.0,0.0
315965182,504000,382344,138236000,0,2178,0,76,637813700,0,0,649522752,0,0,0,7142,9999,0,0,227,11,0,1980-01-06T03:06:22,1633357424.7462769,2021-10-04T17:23:44,0.0,0.0,0.0
315965187,510000,387345,138241000,0,2178,0,76,637813700,0,0,649522944,0,0,0,7186,9999,0,0,98,11,0,1980-01-06T03:06:27,1633357430.306272,2021-10-04T17:23:50,0.0,0.0,0.0
315965191,506000,391337,138245000,0,2178,0,76,637813700,0,0,649523072,0,0,0,7221,9999,0,0,203,11,0,1980-01-06T03:06:31,1633357433.246248,2021-10-04T17:23:53,0.0,0.0,0.0
315965195,489000,395317,138249000,0,2178,0,76,637813700,0,0,649523136,0,0,0,7255,9999,0,0,47,11,0,1980-01-06T03:06:35,1633357437.686513,2021-10-04T17:23:57,0.0,0.0,0.0
315965201,519000,401341,138255000,0,2178,0,76,637813700,0,0,649523328,0,0,0,7307,9999,0,0,201,11,0,1980-01-06T03:06:41,1633357443.326681,2021-10-04T17:24:03,0.0,0.0,0.0
315965205,502000,405320,138259000,0,2178,0,76,637813700,0,0,649523392,0,0,0,7341,9999,0,0,46,11,0,1980-01-06T03:06:45,1633357448.3561609,2021-10-04T17:24:08,0.0,0.0,0.0
315965209,533000,409347,138263000,0,2178,0,76,637813700,0,0,649523520,0,0,0,7375,9999,0,0,147,11,0,1980-01-06T03:06:49,1633357451.9262118,2021-10-04T17:24:11,0.0,0.0,0.0
315965215,515000,415323,138269000,0,2178,0,76,637813700,0,0,649523712,0,0,0,7426,9999,0,0,44,11,0,1980-01-06T03:06:55,1633357457.536628,2021-10-04T17:24:17,0.0,0.0,0.0
315965219,558000,419362,138273000,0,2178,0,76,637813700,0,0,649523840,0,0,0,7459,9999,0,0,150,11,0,1980-01-06T03:06:59,1633357461.946261,2021-10-04T17:24:21,0.0,0.0,0.0
315965224,517000,424315,138278000,0,2178,0,76,637813700,0,0,649523968,0,0,0,7501,9999,0,0,20,11,0,1980-01-06T03:07:04,1633357467.5466769,2021-10-04T17:24:27,0.0,0.0,0.0
315965229,526000,429320,138283000,0,2178,0,76,637813700,0,0,649524160,0,0,0,7542,9999,0,0,147,11,0,1980-01-06T03:07:09,1633357470.506068,2021-10-04T17:24:30,0.0,0.0,0.0
315965233,559000,433349,138287000,0,2178,0,76,637813700,0,0,649524288,0,0,0,7576,9999,0,0,249,11,0,1980-01-06T03:07:13,1633357475.566457,2021-10-04T17:24:35,0.0,0.0,0.0
315965238,568000,438353,138292000,0,2178,0,76,637813700,0,0,649524480,0,0,0,7617,9999,0,0,121,11,0,1980-01-06T03:07:18,1633357480.586205,2021-10-04T17:24:40,0.0,0.0,0.0
315965242,564000,442345,138296000,0,2178,0,76,637813700,0,0,649524608,0,0,0,7649,9999,0,0,226,11,0,1980-01-06T03:07:22,1633357486.236845,2021-10-04T17:24:46,0.0,0.0,0.0
315965247,573000,447349,138301000,0,2178,0,76,637813700,0,0,649524800,0,0,0,7690,9999,0,0,97,11,0,1980-01-06T03:07:27,1633357488.626525,2021-10-04T17:24:48,0.0,0.0,0.0
315965251,556000,451328,138305000,0,2178,0,76,637813700,0,0,649524928,0,0,0,7723,9999,0,0,197,11,0,1980-01-06T03:07:31,1633357493.6366649,2021-10-04T17:24:53,0.0,0.0,0.0
315965257,589000,457355,138311000,0,2178,0,76,637813700,0,0,649525120,0,0,0,7771,9999,0,0,95,11,0,1980-01-06T03:07:37,1633357499.3282728,2021-10-04T17:24:59,0.0,0.0,0.0
315965265,615000,465373,138319000,0,2178,0,76,637813700,0,0,649525440,0,0,0,7835,9999,0,0,46,11,0,1980-01-06T03:07:45,1633357507.317044,2021-10-04T17:25:07,0.0,0.0,0.0
315965270,751000,470504,138324000,0,2178,0,76,637813700,0,0,649525632,0,0,0,7875,9999,0,0,177,11,0,1980-01-06T03:07:50,1633357512.3667889,2021-10-04T17:25:12,0.0,0.0,0.0
315965274,607000,474356,138328000,0,2178,0,76,637813700,0,0,649525824,0,0,0,7907,9999,0,0,16,11,0,1980-01-06T03:07:54,1633357517.367064,2021-10-04T17:25:17,0.0,0.0,0.0
315965279,596000,479340,138333000,0,2178,0,76,637813700,0,0,649526016,0,0,0,7946,9999,0,0,144,11,0,1980-01-06T03:07:59,1633357520.2869,2021-10-04T17:25:20,0.0,0.0,0.0
315965284,586000,484324,138338000,0,2178,0,76,637813700,0,0,649526272,0,0,0,7985,9999,0,0,16,11,0,1980-01-06T03:08:04,1633357525.866477,2021-10-04T17:25:25,0.0,0.0,0.0
315965287,588000,487324,138341000,0,2178,0,76,637813700,0,0,649526272,0,0,0,8009,9999,0,0,91,11,0,1980-01-06T03:08:07,1633357530.306272,2021-10-04T17:25:30,0.0,0.0,0.0
315965297,617000,497343,138351000,0,2178,0,76,637813700,0,0,649526720,0,0,0,8086,9999,0,0,83,11,0,1980-01-06T03:08:17,1633357541.606745,2021-10-04T17:25:41,0.0,0.0,0.0
315965302,605000,502326,138356000,0,2178,0,76,637813700,0,0,649526976,0,0,0,8125,9999,0,0,211,11,0,1980-01-06T03:08:22,1633357544.586736,2021-10-04T17:25:44,0.0,0.0,0.0
315965306,775000,506492,138360000,0,2178,0,76,637813700,0,0,649527168,0,0,0,8156,9999,0,0,61,11,0,1980-01-06T03:08:26,1633357549.588213,2021-10-04T17:25:49,0.0,0.0,0.0
315965311,613000,511325,138365000,0,2178,0,76,637813700,0,0,649527424,0,0,0,8194,9999,0,0,186,11,0,1980-01-06T03:08:31,1633357554.646517,2021-10-04T17:25:54,0.0,0.0,0.0
315965315,633000,515341,138369000,0,2178,0,76,637813700,0,0,649527552,0,0,0,8224,9999,0,0,33,11,0,1980-01-06T03:08:35,1633357557.6465678,2021-10-04T17:25:57,0.0,0.0,0.0
315965321,636000,521338,138375000,0,2178,0,76,637813700,0,0,649527872,0,0,0,8270,9999,0,0,187,11,0,1980-01-06T03:08:41,1633357562.6465929,2021-10-04T17:26:02,0.0,0.0,0.0
315965326,672000,526369,138380000,0,2178,0,76,637813700,0,0,649528064,0,0,0,8307,9999,0,0,60,11,0,1980-01-06T03:08:46,1633357568.266705,2021-10-04T17:26:08,0.0,0.0,0.0
315965334,650000,534339,138388000,0,2178,0,76,637813700,0,0,649528512,0,0,0,8367,9999,0,0,4,11,0,1980-01-06T03:08:54,1633357576.236924,2021-10-04T17:26:16,0.0,0.0,0.0
315965339,638000,539322,138393000,0,2178,0,76,637813700,0,0,649528704,0,0,0,8405,9999,0,0,132,11,0,1980-01-06T03:08:59,1633357581.866508,2021-10-04T17:26:21,0.0,0.0,0.0
315965344,678000,544357,138398000,0,2178,0,76,637813700,0,0,649528960,0,0,0,8442,9999,0,0,4,11,0,1980-01-06T03:09:04,1633357586.3865168,2021-10-04T17:26:26,0.0,0.0,0.0
315965353,684000,553354,138407000,0,2178,0,76,637813700,0,0,649529408,0,0,0,8508,9999,0,0,226,11,0,1980-01-06T03:09:13,1633357594.9767609,2021-10-04T17:26:34,0.0,0.0,0.0
315965357,655000,557321,138411000,0,2178,0,76,637813700,0,0,649529728,0,0,0,8538,9999,0,0,71,11,0,1980-01-06T03:09:17,1633357600.057132,2021-10-04T17:26:40,0.0,0.0,0.0
315965361,674000,561336,138415000,0,2178,0,76,637813700,0,0,649530048,0,0,0,8567,9999,0,0,174,11,0,1980-01-06T03:09:21,1633357605.1073048,2021-10-04T17:26:45,0.0,0.0,0.0
315965367,677000,567333,138421000,0,2178,0,76,637813700,0,0,649530624,0,0,0,8610,9999,0,0,72,11,0,1980-01-06T03:09:27,1633357610.696552,2021-10-04T17:26:50,0.0,0.0,0.0
315965371,697000,571350,138425000,0,2178,0,76,637813700,0,0,649530944,0,0,0,8639,9999,0,0,175,11,0,1980-01-06T03:09:31,1633357613.126853,2021-10-04T17:26:53,0.0,0.0,0.0
315965376,686000,576333,138430000,0,2178,0,76,637813700,0,0,649531392,0,0,0,8675,9999,0,0,47,11,0,1980-01-06T03:09:36,1633357618.156924,2021-10-04T17:26:58,0.0,0.0,0.0
315965381,721000,581363,138435000,0,2178,0,76,637813700,0,0,649531840,0,0,0,8711,9999,0,0,176,11,0,1980-01-06T03:09:41,1633357623.8272529,2021-10-04T17:27:03,0.0,0.0,0.0
315965385,691000,585329,138439000,0,2178,0,76,637813700,0,0,649532224,0,0,0,8740,9999,0,0,22,11,0,1980-01-06T03:09:45,1633357628.856557,2021-10-04T17:27:08,0.0,0.0,0.0
315965389,700000,589334,138443000,0,2178,0,76,637813700,0,0,649532544,0,0,0,8769,9999,0,0,120,11,0,1980-01-06T03:09:49,1633357631.7967288,2021-10-04T17:27:11,0.0,0.0,0.0
315965395,702000,595330,138449000,0,2178,0,76,637813700,0,0,649533120,0,0,0,8811,9999,0,0,18,11,0,1980-01-06T03:09:55,1633357637.4466279,2021-10-04T17:27:17,0.0,0.0,0.0
315965399,723000,599348,138453000,0,2178,0,76,637813700,0,0,649533504,0,0,0,8840,9999,0,0,121,11,0,1980-01-06T03:09:59,1633357642.516924,2021-10-04T17:27:22,0.0,0.0,0.0
315965404,712000,604331,138458000,0,2178,0,76,637813700,0,0,649534016,0,0,0,8875,9999,0,0,246,11,0,1980-01-06T03:10:04,1633357647.587189,2021-10-04T17:27:27,0.0,0.0,0.0
315965409,701000,609315,138463000,0,2178,0,76,637813700,0,0,649534464,0,0,0,8910,9999,0,0,113,11,0,1980-01-06T03:10:09,1633357651.1168048,2021-10-04T17:27:31,0.0,0.0,0.0
315965413,720000,613330,138467000,0,2178,0,76,637813700,0,0,649534784,0,0,0,8938,9999,0,0,213,11,0,1980-01-06T03:10:13,1633357655.577081,2021-10-04T17:27:35,0.0,0.0,0.0
315965418,754000,618359,138472000,0,2178,0,76,637813700,0,0,649535296,0,0,0,8973,9999,0,0,86,11,0,1980-01-06T03:10:18,1633357660.6079,2021-10-04T17:27:40,0.0,0.0,0.0
315965423,742000,623342,138477000,0,2178,0,76,637813700,0,0,649535808,0,0,0,9008,9999,0,0,214,11,0,1980-01-06T03:10:23,1633357666.236876,2021-10-04T17:27:46,0.0,0.0,0.0
315965427,762000,627359,138481000,0,2178,0,76,637813700,0,0,649536128,0,0,0,9035,9999,0,0,61,11,0,1980-01-06T03:10:27,1633357669.2167609,2021-10-04T17:27:49,0.0,0.0,0.0
315965432,900000,632491,138486000,0,2178,0,76,637813700,0,0,649536704,0,0,0,9070,9999,0,0,192,11,0,1980-01-06T03:10:32,1633357674.2668328,2021-10-04T17:27:54,0.0,0.0,0.0
315965437,737000,637323,138491000,0,2178,0,76,637813700,0,0,649537152,0,0,0,9104,9999,0,0,61,11,0,1980-01-06T03:10:37,1633357679.837061,2021-10-04T17:27:59,0.0,0.0,0.0
315965441,757000,641339,138495000,0,2178,0,76,637813700,0,0,649537600,0,0,0,9132,9999,0,0,164,11,0,1980-01-06T03:10:41,1633357684.879036,2021-10-04T17:28:04,0.0,0.0,0.0
315965446,745000,646322,138500000,0,2178,0,76,637813700,0,0,649538112,0,0,0,9166,9999,0,0,36,11,0,1980-01-06T03:10:46,1633357687.807533,2021-10-04T17:28:07,0.0,0.0,0.0
315965450,916000,650489,138504000,0,2178,0,76,637813700,0,0,649538496,0,0,0,9193,9999,0,0,142,11,0,1980-01-06T03:10:50,1633357693.43712,2021-10-04T17:28:13,0.0,0.0,0.0
315965455,788000,655356,138509000,0,2178,0,76,637813700,0,0,649539008,0,0,0,9227,9999,0,0,7,11,0,1980-01-06T03:10:55,1633357697.907052,2021-10-04T17:28:17,0.0,0.0,0.0
315965459,756000,659320,138513000,0,2178,0,76,637813700,0,0,649539456,0,0,0,9254,9999,0,0,109,11,0,1980-01-06T03:10:59,1633357700.847249,2021-10-04T17:28:20,0.0,0.0,0.0
315965464,794000,664353,138518000,0,2178,0,76,637813700,0,0,649539968,0,0,0,9288,9999,0,0,233,11,0,1980-01-06T03:11:04,1633357706.4767199,2021-10-04T17:28:26,0.0,0.0,0.0
315965468,966000,668520,138522000,0,2178,0,76,637813700,0,0,649540416,0,0,0,9315,9999,0,0,79,11,0,1980-01-06T03:11:08,1633357711.527837,2021-10-04T17:28:31,0.0,0.0,0.0
315965478,789000,678334,138532000,0,2178,0,76,637813700,0,0,649541504,0,0,0,9382,9999,0,0,74,11,0,1980-01-06T03:11:18,1633357719.5169969,2021-10-04T17:28:39,0.0,0.0,0.0
315965483,776000,683316,138537000,0,2178,0,76,637813700,0,0,649542080,0,0,0,9415,9999,0,0,202,11,0,1980-01-06T03:11:23,1633357725.098196,2021-10-04T17:28:45,0.0,0.0,0.0
315965488,814000,688350,138542000,0,2178,0,76,637813700,0,0,649542592,0,0,0,9448,9999,0,0,75,11,0,1980-01-06T03:11:28,1633357730.170009,2021-10-04T17:28:50,0.0,0.0,0.0
315965492,983000,692515,138546000,0,2178,0,76,637813700,0,0,649542976,0,0,0,9474,9999,0,0,181,11,0,1980-01-06T03:11:32,1633357735.786948,2021-10-04T17:28:55,0.0,0.0,0.0
315965497,821000,697347,138551000,0,2178,0,76,637813700,0,0,649543616,0,0,0,9507,9999,0,0,50,11,0,1980-01-06T03:11:37,1633357740.806932,2021-10-04T17:29:00,0.0,0.0,0.0
315965502,808000,702329,138556000,0,2178,0,76,637813700,0,0,649544192,0,0,0,9540,9999,0,0,178,11,0,1980-01-06T03:11:42,1633357743.797025,2021-10-04T17:29:03,0.0,0.0,0.0
315965506,828000,706345,138560000,0,2178,0,76,637813700,0,0,649544640,0,0,0,9566,9999,0,0,25,11,0,1980-01-06T03:11:46,1633357748.887981,2021-10-04T17:29:08,0.0,0.0,0.0
315965511,802000,711315,138565000,0,2178,0,76,637813700,0,0,649545216,0,0,0,9599,9999,0,0,148,11,0,1980-01-06T03:11:51,1633357753.897593,2021-10-04T17:29:13,0.0,0.0,0.0
315965515,822000,715331,138569000,0,2178,0,76,637813700,0,0,649545664,0,0,0,9625,9999,0,0,251,11,0,1980-01-06T03:11:55,1633357756.796936,2021-10-04T17:29:16,0.0,0.0,0.0
315965521,830000,721332,138575000,0,2178,0,76,637813700,0,0,649546368,0,0,0,9664,9999,0,0,145,11,0,1980-01-06T03:12:01,1633357762.5271769,2021-10-04T17:29:22,0.0,0.0,0.0
315965524,832000,724331,138578000,0,2178,0,76,637813700,0,0,649546752,0,0,0,9683,9999,0,0,219,11,0,1980-01-06T03:12:04,1633357767.5375369,2021-10-04T17:29:27,0.0,0.0,0.0
315965530,832000,730325,138584000,0,2178,0,76,637813700,0,0,649547456,0,0,0,9722,9999,0,0,112,11,0,1980-01-06T03:12:10,1633357772.5988688,2021-10-04T17:29:32,0.0,0.0,0.0
315965535,2000,734492,138588000,0,2178,0,76,637813700,0,0,649547968,0,0,0,9748,9999,0,0,218,11,0,1980-01-06T03:12:15,1633357778.287588,2021-10-04T17:29:38,0.0,0.0,0.0
315965538,873000,738358,138592000,0,2178,0,76,637813700,0,0,649548480,0,0,0,9773,9999,0,0,62,11,0,1980-01-06T03:12:18,1633357780.6672049,2021-10-04T17:29:40,0.0,0.0,0.0
315965543,860000,743340,138597000,0,2178,0,76,637813700,0,0,649549056,0,0,0,9805,9999,0,0,190,11,0,1980-01-06T03:12:23,1633357786.2874289,2021-10-04T17:29:46,0.0,0.0,0.0
315965548,849000,748325,138602000,0,2178,0,76,637813700,0,0,649549632,0,0,0,9837,9999,0,0,62,11,0,1980-01-06T03:12:28,1633357791.3578088,2021-10-04T17:29:51,0.0,0.0,0.0
315965553,887000,753358,138607000,0,2178,0,76,637813700,0,0,649550272,0,0,0,9869,9999,0,0,191,11,0,1980-01-06T03:12:33,1633357794.336889,2021-10-04T17:29:54,0.0,0.0,0.0
315965557,856000,757323,138611000,0,2178,0,76,637813700,0,0,649550784,0,0,0,9894,9999,0,0,37,11,0,1980-01-06T03:12:37,1633357799.968561,2021-10-04T17:29:59,0.0,0.0,0.0
315965562,894000,762355,138616000,0,2178,0,76,637813700,0,0,649551424,0,0,0,9925,9999,0,0,166,11,0,1980-01-06T03:12:42,1633357805.058729,2021-10-04T17:30:05,0.0,0.0,0.0
315965571,901000,771353,138625000,0,2178,0,76,637813700,0,0,649552576,0,0,0,9982,9999,0,0,141,11,0,1980-01-06T03:12:51,1633357813.0869958,2021-10-04T17:30:13,0.0,0.0,0.0
315965577,39000,776486,138630000,0,2178,0,76,637813700,0,0,649553280,0,0,0,10013,9999,0,0,14,11,0,1980-01-06T03:12:57,1633357818.758241,2021-10-04T17:30:18,0.0,0.0,0.0
315965580,897000,780341,138634000,0,2178,0,76,637813700,0,0,649553792,0,0,0,10038,9999,0,0,106,11,0,1980-01-06T03:13:00,1633357823.8172479,2021-10-04T17:30:23,0.0,0.0,0.0
315965586,903000,786340,138640000,0,2178,0,76,637813700,0,0,649554624,0,0,0,10075,9999,0,0,254,11,0,1980-01-06T03:13:06,1633357828.956873,2021-10-04T17:30:28,0.0,0.0,0.0
315965590,923000,790357,138644000,0,2178,0,76,637813700,0,0,649555136,0,0,0,10100,9999,0,0,101,11,0,1980-01-06T03:13:10,1633357831.969585,2021-10-04T17:30:31,0.0,0.0,0.0
315965595,909000,795337,138649000,0,2178,0,76,637813700,0,0,649555776,0,0,0,10131,9999,0,0,229,11,0,1980-01-06T03:13:15,1633357837.057169,2021-10-04T17:30:37,0.0,0.0,0.0
315965599,928000,799353,138653000,0,2178,0,76,637813700,0,0,649556416,0,0,0,10156,9999,0,0,76,11,0,1980-01-06T03:13:19,1633357842.7191448,2021-10-04T17:30:42,0.0,0.0,0.0
315965604,916000,804335,138658000,0,2178,0,76,637813700,0,0,649557056,0,0,0,10186,9999,0,0,204,11,0,1980-01-06T03:13:24,1633357847.7872288,2021-10-04T17:30:47,0.0,0.0,0.0
315965608,941000,808356,138662000,0,2178,0,76,637813700,0,0,649557632,0,0,0,10211,9999,0,0,51,11,0,1980-01-06T03:13:28,1633357850.707545,2021-10-04T17:30:50,0.0,0.0,0.0
315965614,945000,814355,138668000,0,2178,0,76,637813700,0,0,649558464,0,0,0,10248,9999,0,0,205,11,0,1980-01-06T03:13:34,1633357855.7468688,2021-10-04T17:30:55,0.0,0.0,0.0
315965619,67000,818472,138672000,0,2178,0,76,637813700,0,0,649559040,0,0,0,10272,9999,0,0,54,11,0,1980-01-06T03:13:39,1633357860.816985,2021-10-04T17:31:00,0.0,0.0,0.0
315965622,938000,822340,138676000,0,2178,0,76,637813700,0,0,649559616,0,0,0,10296,9999,0,0,154,11,0,1980-01-06T03:13:42,1633357865.8770928,2021-10-04T17:31:05,0.0,0.0,0.0
315965628,944000,828340,138682000,0,2178,0,76,637813700,0,0,649560448,0,0,0,10333,9999,0,0,52,11,0,1980-01-06T03:13:48,1633357869.3970609,2021-10-04T17:31:09,0.0,0.0,0.0
315965631,951000,831344,138685000,0,2178,0,76,637813700,0,0,649560896,0,0,0,10351,9999,0,0,129,11,0,1980-01-06T03:13:51,1633357874.4776008,2021-10-04T17:31:14,0.0,0.0,0.0
315965637,89000,836476,138690000,0,2178,0,76,637813700,0,0,649561600,0,0,0,10381,9999,0,0,255,11,0,1980-01-06T03:13:57,1633357878.9470608,2021-10-04T17:31:18,0.0,0.0,0.0
315965645,983000,845362,138699000,0,2178,0,76,637813700,0,0,649562944,0,0,0,10435,9999,0,0,216,11,0,1980-01-06T03:14:05,1633357887.487196,2021-10-04T17:31:27,0.0,0.0,0.0
315965650,970000,850344,138704000,0,2178,0,76,637813700,0,0,649563712,0,0,0,10465,9999,0,0,88,11,0,1980-01-06T03:14:10,1633357892.57726,2021-10-04T17:31:32,0.0,0.0,0.0
315965655,963000,855332,138709000,0,2178,0,76,637813700,0,0,649564480,0,0,0,10495,9999,0,0,216,11,0,1980-01-06T03:14:15,1633357898.197717,2021-10-04T17:31:38,0.0,0.0,0.0
315965659,982000,859347,138713000,0,2178,0,76,637813700,0,0,649565056,0,0,0,10519,9999,0,0,63,11,0,1980-01-06T03:14:19,1633357900.557044,2021-10-04T17:31:40,0.0,0.0,0.0
315965664,967000,864327,138718000,0,2178,0,76,637813700,0,0,649565824,0,0,0,10548,9999,0,0,191,11,0,1980-01-06T03:14:24,1633357906.2471318,2021-10-04T17:31:46,0.0,0.0,0.0
315965670,972000,870326,138724000,0,2178,0,76,637813700,0,0,649566784,0,0,0,10584,9999,0,0,89,11,0,1980-01-06T03:14:30,1633357911.877053,2021-10-04T17:31:51,0.0,0.0,0.0
