time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian
4,967000,5186,1.1099853515625,5.808000087738037,50,12,1,1970-01-01T03:00:04
5,607000,5852,1.041961669921875,5.860000133514404,59,12,1,1970-01-01T03:00:05
6,246000,6518,1.037933349609375,5.860000133514404,67,12,1,1970-01-01T03:00:06
315964804,634000,7185,1.035003662109375,5.855999946594238,99,12,1,1980-01-06T03:00:04
315964805,277000,7854,1.286956787109375,5.803999900817871,101,12,1,1980-01-06T03:00:05
315964805,917000,8521,1.026947021484375,5.823999881744385,130,12,1,1980-01-06T03:00:05
315964806,558000,9187,1.240997314453125,5.800000190734863,138,12,1,1980-01-06T03:00:06
315964807,200000,9856,1.405975341796875,5.800000190734863,140,12,1,1980-01-06T03:00:07
0,632000,672,2.418914794921875,5.455999851226807,1,12,1,1970-01-01T03:00:00
1,272000,5176,1.52197265625,5.808000087738037,46,12,1,1970-01-01T03:00:01
4,965000,5186,1.104949951171875,5.843999862670898,50,12,1,1970-01-01T03:00:04
5,605000,5852,1.094970703125,5.8520002365112305,59,12,1,1970-01-01T03:00:05
6,245000,6519,1.102935791015625,5.8520002365112305,94,12,1,1970-01-01T03:00:06
