time_s,time_us,time_steady,o2_conc,seq,srcSystem,srcComponent,time_gregorian
315964926,360100,70573,5.422072887420654,58,13,0,1980-01-06T03:02:06
315964927,360100,71573,5.73110294342041,69,13,0,1980-01-06T03:02:07
315964928,360100,72573,6.054180145263672,82,13,0,1980-01-06T03:02:08
4,361400,3361,56.819393157958984,3,13,0,1970-01-01T03:00:04
5,491400,4491,56.917724609375,10,13,0,1970-01-01T03:00:05
7,838900,6839,56.819393157958984,33,13,0,1970-01-01T03:00:07
315964931,771900,7839,56.819393157958984,44,13,0,1980-01-06T03:02:11
315964932,771900,8839,56.819393157958984,57,13,0,1980-01-06T03:02:12
315964939,771900,9839,56.80535125732422,68,13,0,1980-01-06T03:02:19
315964940,771900,10839,56.889625549316406,80,13,0,1980-01-06T03:02:20
315964941,771900,11839,56.889625549316406,93,13,0,1980-01-06T03:02:21
315964942,771900,12839,56.791297912597656,104,13,0,1980-01-06T03:02:22
315964943,771900,13839,56.791297912597656,115,13,0,1980-01-06T03:02:23
315964944,771900,14839,56.889625549316406,128,13,0,1980-01-06T03:02:24
315964945,771900,15839,56.819393157958984,140,13,0,1980-01-06T03:02:25
315964946,771900,16839,56.889625549316406,151,13,0,1980-01-06T03:02:26
315964947,771900,17839,56.889625549316406,164,13,0,1980-01-06T03:02:27
315964948,771900,18839,52.942466735839844,175,13,0,1980-01-06T03:02:28
315964949,771900,19839,46.73377227783203,186,13,0,1980-01-06T03:02:29
315964950,771900,20839,41.15718460083008,200,13,0,1980-01-06T03:02:30
315964951,771900,21839,36.31103515625,211,13,0,1980-01-06T03:02:31
315964952,771900,22839,32.096988677978516,222,13,0,1980-01-06T03:02:32
315964953,771900,23839,28.416723251342773,235,13,0,1980-01-06T03:02:33
315964954,771900,24839,25.242137908935547,246,13,0,1980-01-06T03:02:34
315964955,771900,25839,22.53110122680664,2,13,0,1980-01-06T03:02:35
315964956,771900,26839,20.199331283569336,15,13,0,1980-01-06T03:02:36
315964957,771900,27839,18.162540435791016,26,13,0,1980-01-06T03:02:37
315964958,771900,28839,16.406686782836914,37,13,0,1980-01-06T03:02:38
315964959,771900,29839,14.903676986694336,50,13,0,1980-01-06T03:02:39
315964960,771900,30839,13.583276748657227,62,13,0,1980-01-06T03:02:40
315964961,771900,31839,12.417389869689941,73,13,0,1980-01-06T03:02:41
315964962,771900,32839,11.406018257141113,86,13,0,1980-01-06T03:02:42
315964963,771900,33839,10.521068572998047,97,13,0,1980-01-06T03:02:43
315964964,771900,34839,9.7204008102417,108,13,0,1980-01-06T03:02:44
315964965,771900,35839,9.046154022216797,122,13,0,1980-01-06T03:02:45
315964966,771900,36839,8.428092002868652,133,13,0,1980-01-06T03:02:46
315964967,771900,37839,7.894313812255859,144,13,0,1980-01-06T03:02:47
315964968,771900,38839,7.416722297668457,157,13,0,1980-01-06T03:02:48
315964969,771900,39839,7.009363651275635,168,13,0,1980-01-06T03:02:49
315964970,771900,40839,6.630099773406982,180,13,0,1980-01-06T03:02:50
315964971,771900,41839,6.321070194244385,193,13,0,1980-01-06T03:02:51
2,572900,1573,56.875587463378906,7,13,0,1970-01-01T03:00:02
3,572900,2573,56.861534118652344,18,13,0,1970-01-01T03:00:03
5,284900,5573,56.917724609375,54,13,0,1970-01-01T03:00:05
315964804,53200,6573,56.9036750793457,67,13,0,1980-01-06T03:00:04
315964805,53200,7573,56.875587463378906,78,13,0,1980-01-06T03:00:05
315964806,53200,8573,56.875587463378906,90,13,0,1980-01-06T03:00:06
315964807,53200,9573,56.917724609375,103,13,0,1980-01-06T03:00:07
315964808,53200,10573,56.875587463378906,114,13,0,1980-01-06T03:00:08
315964809,53200,11573,56.9036750793457,125,13,0,1980-01-06T03:00:09
315964810,53200,12573,56.889625549316406,138,13,0,1980-01-06T03:00:10
315964811,53200,13573,56.84749221801758,150,13,0,1980-01-06T03:00:11
315964812,53200,14573,56.889625549316406,161,13,0,1980-01-06T03:00:12
315964813,53200,15573,56.84749221801758,174,13,0,1980-01-06T03:00:13
315964814,53200,16573,56.861534118652344,185,13,0,1980-01-06T03:00:14
315964815,53200,17573,56.875587463378906,196,13,0,1980-01-06T03:00:15
315964816,53200,18573,56.875587463378906,210,13,0,1980-01-06T03:00:16
315964817,53200,19573,55.105674743652344,221,13,0,1980-01-06T03:00:17
315964818,53200,20573,49.72574996948242,232,13,0,1980-01-06T03:00:18
315964819,53200,21573,44.809364318847656,245,13,0,1980-01-06T03:00:19
315964820,53200,22573,40.42675018310547,0,13,0,1980-01-06T03:00:20
315964821,53200,23573,36.43745040893555,12,13,0,1980-01-06T03:00:21
315964822,53200,24573,32.883609771728516,25,13,0,1980-01-06T03:00:22
315964823,53200,25573,29.69498062133789,36,13,0,1980-01-06T03:00:23
315964824,53200,26573,26.857524871826172,47,13,0,1980-01-06T03:00:24
315964825,53200,27573,24.258859634399414,60,13,0,1980-01-06T03:00:25
315964826,53200,28573,21.99732208251953,72,13,0,1980-01-06T03:00:26
315964827,53200,29573,19.974580764770508,83,13,0,1980-01-06T03:00:27
315964828,53200,30573,18.204681396484375,96,13,0,1980-01-06T03:00:28
315964829,53200,31573,16.603342056274414,107,13,0,1980-01-06T03:00:29
315964830,53200,32573,15.184615135192871,118,13,0,1980-01-06T03:00:30
315964831,53200,33573,13.92039966583252,132,13,0,1980-01-06T03:00:31
315964832,53200,34573,12.824748039245605,143,13,0,1980-01-06T03:00:32
315964833,53200,35573,11.841470718383789,154,13,0,1980-01-06T03:00:33
315964834,53200,36573,10.970568656921387,167,13,0,1980-01-06T03:00:34
315964835,53200,37573,10.197992324829102,178,13,0,1980-01-06T03:00:35
315964836,53200,38573,9.509697914123535,190,13,0,1980-01-06T03:00:36
315964837,53200,39573,8.891637802124023,203,13,0,1980-01-06T03:00:37
315964838,53200,40573,8.343811988830566,214,13,0,1980-01-06T03:00:38
315964839,53200,41573,7.894313812255859,225,13,0,1980-01-06T03:00:39
315964840,53200,42573,7.4307684898376465,238,13,0,1980-01-06T03:00:40
315964841,53200,43573,7.051504135131836,250,13,0,1980-01-06T03:00:41
315964842,53200,44573,6.700334072113037,5,13,0,1980-01-06T03:00:42
315964843,53200,45573,6.391303539276123,18,13,0,1980-01-06T03:00:43
315964844,53200,46573,6.124414443969727,29,13,0,1980-01-06T03:00:44
315964845,53200,47573,5.913712024688721,40,13,0,1980-01-06T03:00:45
315964846,53200,48573,5.688962936401367,54,13,0,1980-01-06T03:00:46
315964847,53200,49573,5.492306709289551,65,13,0,1980-01-06T03:00:47
315964848,53200,50573,5.3518385887146,76,13,0,1980-01-06T03:00:48
315964849,53200,51573,5.225417613983154,89,13,0,1980-01-06T03:00:49
