time_s,time_us,time_steady,state,pump_on,pump_on_time_steady,pump_off,pump_off_time_steady,valve_open,valve_open_time_steady,valve_close,valve_close_time_steady,seq,srcSystem,srcComponent,time_gregorian
315966616,506600,1815577,0,210,1790751,144,1790951,12,1720551,23,1790951,210,13,0,1980-01-06T03:30:16
315966617,506600,1816577,0,210,1790751,144,1790951,12,1720551,23,1790951,220,13,0,1980-01-06T03:30:17
315966618,506700,1817577,0,210,1790751,144,1790951,12,1720551,23,1790951,231,13,0,1980-01-06T03:30:18
315966619,506600,1818577,0,210,1790751,144,1790951,12,1720551,23,1790951,243,13,0,1980-01-06T03:30:19
315966620,506600,1819577,0,210,1790751,144,1790951,12,1720551,23,1790951,253,13,0,1980-01-06T03:30:20
315966621,506700,1820577,0,210,1790751,144,1790951,12,1720551,23,1790951,8,13,0,1980-01-06T03:30:21
315966622,506600,1821577,0,210,1790751,144,1790951,12,1720551,23,1790951,19,13,0,1980-01-06T03:30:22
315966623,506600,1822577,0,210,1790751,144,1790951,12,1720551,23,1790951,29,13,0,1980-01-06T03:30:23
315966624,506700,1823577,0,210,1790751,144,1790951,12,1720551,23,1790951,41,13,0,1980-01-06T03:30:24
315966625,506600,1824577,0,210,1790751,144,1790951,12,1720551,23,1790951,52,13,0,1980-01-06T03:30:25
315966626,506600,1825577,0,210,1790751,144,1790951,12,1720551,23,1790951,62,13,0,1980-01-06T03:30:26
315966627,506700,1826577,0,210,1790751,144,1790951,12,1720551,23,1790951,73,13,0,1980-01-06T03:30:27
315966628,506600,1827577,0,210,1790751,144,1790951,12,1720551,23,1790951,84,13,0,1980-01-06T03:30:28
315966629,506600,1828577,0,210,1790751,144,1790951,12,1720551,23,1790951,95,13,0,1980-01-06T03:30:29
315966630,506700,1829577,0,210,1790751,144,1790951,12,1720551,23,1790951,106,13,0,1980-01-06T03:30:30
315966631,506600,1830577,0,210,1790751,144,1790951,12,1720551,23,1790951,117,13,0,1980-01-06T03:30:31
315966632,506600,1831577,0,210,1790751,144,1790951,12,1720551,23,1790951,127,13,0,1980-01-06T03:30:32
315966633,506700,1832577,0,210,1790751,144,1790951,12,1720551,23,1790951,138,13,0,1980-01-06T03:30:33
315966634,506600,1833577,0,210,1790751,144,1790951,12,1720551,23,1790951,150,13,0,1980-01-06T03:30:34
315966635,506600,1834577,0,210,1790751,144,1790951,12,1720551,23,1790951,160,13,0,1980-01-06T03:30:35
315966636,506700,1835577,0,210,1790751,144,1790951,12,1720551,23,1790951,171,13,0,1980-01-06T03:30:36
315966637,506600,1836577,0,210,1790751,144,1790951,12,1720551,23,1790951,182,13,0,1980-01-06T03:30:37
315966638,506600,1837577,0,210,1790751,144,1790951,12,1720551,23,1790951,192,13,0,1980-01-06T03:30:38
315966639,506700,1838577,0,210,1790751,144,1790951,12,1720551,23,1790951,204,13,0,1980-01-06T03:30:39
315966640,506600,1839577,0,210,1790751,144,1790951,12,1720551,23,1790951,215,13,0,1980-01-06T03:30:40
315966641,506600,1840577,0,210,1790751,144,1790951,12,1720551,23,1790951,225,13,0,1980-01-06T03:30:41
315966642,506700,1841577,0,210,1790751,144,1790951,12,1720551,23,1790951,236,13,0,1980-01-06T03:30:42
315966643,506600,1842577,0,210,1790751,144,1790951,12,1720551,23,1790951,247,13,0,1980-01-06T03:30:43
315966644,506600,1843577,0,210,1790751,144,1790951,12,1720551,23,1790951,2,13,0,1980-01-06T03:30:44
315966645,506700,1844577,0,210,1790751,144,1790951,12,1720551,23,1790951,13,13,0,1980-01-06T03:30:45
315966646,506600,1845577,0,210,1790751,144,1790951,12,1720551,23,1790951,24,13,0,1980-01-06T03:30:46
315966647,506600,1846577,0,210,1790751,144,1790951,12,1720551,23,1790951,34,13,0,1980-01-06T03:30:47
315966648,506700,1847577,0,210,1790751,144,1790951,12,1720551,23,1790951,45,13,0,1980-01-06T03:30:48
315966649,506600,1848577,0,210,1790751,144,1790951,12,1720551,23,1790951,57,13,0,1980-01-06T03:30:49
315966650,506600,1849577,0,210,1790751,144,1790951,12,1720551,23,1790951,67,13,0,1980-01-06T03:30:50
315966651,506700,1850577,3,211,1850551,144,1790951,13,1850551,23,1790951,78,13,0,1980-01-06T03:30:51
315966652,506600,1851577,3,211,1850551,144,1790951,13,1850551,23,1790951,89,13,0,1980-01-06T03:30:52
315966653,506600,1852577,3,211,1850551,144,1790951,13,1850551,23,1790951,99,13,0,1980-01-06T03:30:53
315966654,506700,1853577,3,211,1850551,144,1790951,13,1850551,23,1790951,111,13,0,1980-01-06T03:30:54
315966655,506600,1854577,3,211,1850551,144,1790951,13,1850551,23,1790951,122,13,0,1980-01-06T03:30:55
315966656,506600,1855577,3,211,1850551,144,1790951,13,1850551,23,1790951,132,13,0,1980-01-06T03:30:56
315966657,506700,1856577,3,211,1850551,144,1790951,13,1850551,23,1790951,143,13,0,1980-01-06T03:30:57
315966658,506600,1857577,3,211,1850551,144,1790951,13,1850551,23,1790951,154,13,0,1980-01-06T03:30:58
315966659,506600,1858577,3,211,1850551,144,1790951,13,1850551,23,1790951,165,13,0,1980-01-06T03:30:59
315966660,506700,1859577,3,211,1850551,144,1790951,13,1850551,23,1790951,176,13,0,1980-01-06T03:31:00
315966661,506600,1860577,3,211,1850551,144,1790951,13,1850551,23,1790951,187,13,0,1980-01-06T03:31:01
315966662,506600,1861577,1,216,1861551,144,1790951,13,1850551,24,1860751,197,13,0,1980-01-06T03:31:02
315966663,506700,1862577,1,221,1862551,144,1790951,13,1850551,24,1860751,208,13,0,1980-01-06T03:31:03
315966664,506600,1863577,1,226,1863551,144,1790951,13,1850551,24,1860751,220,13,0,1980-01-06T03:31:04
315966665,506600,1864577,1,231,1864551,144,1790951,13,1850551,24,1860751,230,13,0,1980-01-06T03:31:05
315966666,506700,1865577,1,236,1865551,144,1790951,13,1850551,24,1860751,241,13,0,1980-01-06T03:31:06
315966667,506600,1866577,1,241,1866551,144,1790951,13,1850551,24,1860751,252,13,0,1980-01-06T03:31:07
315966668,506600,1867577,1,246,1867551,144,1790951,13,1850551,24,1860751,6,13,0,1980-01-06T03:31:08
315966669,506700,1868577,1,251,1868551,144,1790951,13,1850551,24,1860751,18,13,0,1980-01-06T03:31:09
315966670,506600,1869577,1,0,1869551,144,1790951,13,1850551,24,1860751,29,13,0,1980-01-06T03:31:10
315966671,506600,1870577,1,5,1870551,144,1790951,13,1850551,24,1860751,39,13,0,1980-01-06T03:31:11
315966672,506700,1871577,1,10,1871551,144,1790951,13,1850551,24,1860751,50,13,0,1980-01-06T03:31:12
315966673,506600,1872577,1,15,1872551,144,1790951,13,1850551,24,1860751,61,13,0,1980-01-06T03:31:13
315966674,506600,1873577,1,20,1873551,144,1790951,13,1850551,24,1860751,72,13,0,1980-01-06T03:31:14
315966675,506700,1874577,1,25,1874551,144,1790951,13,1850551,24,1860751,83,13,0,1980-01-06T03:31:15
315966676,506600,1875577,1,30,1875551,144,1790951,13,1850551,24,1860751,94,13,0,1980-01-06T03:31:16
315966677,506600,1876577,1,35,1876551,144,1790951,13,1850551,24,1860751,104,13,0,1980-01-06T03:31:17
315966678,506700,1877577,1,40,1877551,144,1790951,13,1850551,24,1860751,115,13,0,1980-01-06T03:31:18
315966679,506600,1878577,1,45,1878551,144,1790951,13,1850551,24,1860751,127,13,0,1980-01-06T03:31:19
315966680,506600,1879577,1,50,1879551,144,1790951,13,1850551,24,1860751,137,13,0,1980-01-06T03:31:20
315966681,506700,1880577,1,55,1880551,144,1790951,13,1850551,24,1860751,148,13,0,1980-01-06T03:31:21
315966682,506600,1881577,1,60,1881551,144,1790951,13,1850551,24,1860751,159,13,0,1980-01-06T03:31:22
315966683,506600,1882577,1,65,1882551,144,1790951,13,1850551,24,1860751,169,13,0,1980-01-06T03:31:23
315966684,506700,1883577,1,70,1883551,144,1790951,13,1850551,24,1860751,181,13,0,1980-01-06T03:31:24
315966685,506600,1884577,1,75,1884551,144,1790951,13,1850551,24,1860751,192,13,0,1980-01-06T03:31:25
315966686,506600,1885577,1,80,1885551,144,1790951,13,1850551,24,1860751,202,13,0,1980-01-06T03:31:26
315966687,506700,1886577,1,85,1886551,144,1790951,13,1850551,24,1860751,213,13,0,1980-01-06T03:31:27
315966688,506600,1887577,1,90,1887551,144,1790951,13,1850551,24,1860751,224,13,0,1980-01-06T03:31:28
315966689,506600,1888577,1,95,1888551,144,1790951,13,1850551,24,1860751,235,13,0,1980-01-06T03:31:29
315966690,506700,1889577,1,100,1889551,144,1790951,13,1850551,24,1860751,246,13,0,1980-01-06T03:31:30
315966691,506600,1890577,1,105,1890551,144,1790951,13,1850551,24,1860751,1,13,0,1980-01-06T03:31:31
315966692,506600,1891577,1,110,1891551,144,1790951,13,1850551,24,1860751,11,13,0,1980-01-06T03:31:32
315966693,506700,1892577,1,115,1892551,144,1790951,13,1850551,24,1860751,22,13,0,1980-01-06T03:31:33
315966694,506600,1893577,1,120,1893551,144,1790951,13,1850551,24,1860751,34,13,0,1980-01-06T03:31:34
315966695,506600,1894577,1,125,1894551,144,1790951,13,1850551,24,1860751,44,13,0,1980-01-06T03:31:35
315966696,506700,1895577,1,130,1895551,144,1790951,13,1850551,24,1860751,55,13,0,1980-01-06T03:31:36
315966697,506600,1896577,1,135,1896551,144,1790951,13,1850551,24,1860751,66,13,0,1980-01-06T03:31:37
315966698,506600,1897577,1,140,1897551,144,1790951,13,1850551,24,1860751,76,13,0,1980-01-06T03:31:38
315966699,506700,1898577,1,145,1898551,144,1790951,13,1850551,24,1860751,88,13,0,1980-01-06T03:31:39
315966700,506600,1899577,1,150,1899551,144,1790951,13,1850551,24,1860751,99,13,0,1980-01-06T03:31:40
315966701,506600,1900577,1,155,1900551,144,1790951,13,1850551,24,1860751,109,13,0,1980-01-06T03:31:41
315966702,506700,1901577,1,160,1901551,144,1790951,13,1850551,24,1860751,120,13,0,1980-01-06T03:31:42
315966703,506600,1902577,1,165,1902551,144,1790951,13,1850551,24,1860751,131,13,0,1980-01-06T03:31:43
315966704,506600,1903577,1,170,1903551,144,1790951,13,1850551,24,1860751,142,13,0,1980-01-06T03:31:44
315966705,506700,1904577,1,175,1904551,144,1790951,13,1850551,24,1860751,153,13,0,1980-01-06T03:31:45
315966706,506600,1905577,1,180,1905551,144,1790951,13,1850551,24,1860751,164,13,0,1980-01-06T03:31:46
315966707,506600,1906577,1,185,1906551,144,1790951,13,1850551,24,1860751,174,13,0,1980-01-06T03:31:47
315966708,506700,1907577,1,190,1907551,144,1790951,13,1850551,24,1860751,185,13,0,1980-01-06T03:31:48
315966709,506600,1908577,1,195,1908551,144,1790951,13,1850551,24,1860751,197,13,0,1980-01-06T03:31:49
315966710,506600,1909577,1,200,1909551,144,1790951,13,1850551,24,1860751,207,13,0,1980-01-06T03:31:50
315966711,506700,1910577,1,205,1910551,144,1790951,13,1850551,24,1860751,218,13,0,1980-01-06T03:31:51
315966712,506600,1911577,1,210,1911551,144,1790951,13,1850551,24,1860751,229,13,0,1980-01-06T03:31:52
315966713,506600,1912577,1,215,1912551,144,1790951,13,1850551,24,1860751,239,13,0,1980-01-06T03:31:53
315966714,506700,1913577,1,220,1913551,144,1790951,13,1850551,24,1860751,251,13,0,1980-01-06T03:31:54
315966715,506600,1914577,1,225,1914551,144,1790951,13,1850551,24,1860751,6,13,0,1980-01-06T03:31:55
315966716,506600,1915577,1,230,1915551,144,1790951,13,1850551,24,1860751,16,13,0,1980-01-06T03:31:56
315966717,506700,1916577,1,235,1916551,144,1790951,13,1850551,24,1860751,27,13,0,1980-01-06T03:31:57
315966718,506600,1917577,1,240,1917551,144,1790951,13,1850551,24,1860751,38,13,0,1980-01-06T03:31:58
315966719,506600,1918577,1,245,1918551,144,1790951,13,1850551,24,1860751,49,13,0,1980-01-06T03:31:59
315966720,506700,1919577,1,250,1919551,144,1790951,13,1850551,24,1860751,60,13,0,1980-01-06T03:32:00
315966721,506600,1920577,1,255,1920551,144,1790951,13,1850551,24,1860751,71,13,0,1980-01-06T03:32:01
315966722,506600,1921577,0,0,1920751,145,1920951,13,1850551,25,1920951,81,13,0,1980-01-06T03:32:02
315966723,506700,1922577,0,0,1920751,145,1920951,13,1850551,25,1920951,92,13,0,1980-01-06T03:32:03
315966724,506600,1923577,0,0,1920751,145,1920951,13,1850551,25,1920951,104,13,0,1980-01-06T03:32:04
315966725,506600,1924577,0,0,1920751,145,1920951,13,1850551,25,1920951,114,13,0,1980-01-06T03:32:05
315966726,506700,1925577,0,0,1920751,145,1920951,13,1850551,25,1920951,125,13,0,1980-01-06T03:32:06
315966727,506600,1926577,0,0,1920751,145,1920951,13,1850551,25,1920951,136,13,0,1980-01-06T03:32:07
315966728,506600,1927577,0,0,1920751,145,1920951,13,1850551,25,1920951,146,13,0,1980-01-06T03:32:08
315966729,506700,1928577,0,0,1920751,145,1920951,13,1850551,25,1920951,158,13,0,1980-01-06T03:32:09
315966730,506600,1929577,0,0,1920751,145,1920951,13,1850551,25,1920951,169,13,0,1980-01-06T03:32:10
315966731,506600,1930577,0,0,1920751,145,1920951,13,1850551,25,1920951,179,13,0,1980-01-06T03:32:11
315966732,506700,1931577,0,0,1920751,145,1920951,13,1850551,25,1920951,190,13,0,1980-01-06T03:32:12
315966733,506600,1932577,0,0,1920751,145,1920951,13,1850551,25,1920951,201,13,0,1980-01-06T03:32:13
315966734,506600,1933577,0,0,1920751,145,1920951,13,1850551,25,1920951,212,13,0,1980-01-06T03:32:14
315966735,506700,1934577,0,0,1920751,145,1920951,13,1850551,25,1920951,223,13,0,1980-01-06T03:32:15
315966736,506600,1935577,0,0,1920751,145,1920951,13,1850551,25,1920951,234,13,0,1980-01-06T03:32:16
315966737,506600,1936577,0,0,1920751,145,1920951,13,1850551,25,1920951,244,13,0,1980-01-06T03:32:17
315966738,506700,1937577,0,0,1920751,145,1920951,13,1850551,25,1920951,255,13,0,1980-01-06T03:32:18
315966739,506600,1938577,0,0,1920751,145,1920951,13,1850551,25,1920951,11,13,0,1980-01-06T03:32:19
315966740,506600,1939577,0,0,1920751,145,1920951,13,1850551,25,1920951,21,13,0,1980-01-06T03:32:20
315966741,506700,1940577,0,0,1920751,145,1920951,13,1850551,25,1920951,32,13,0,1980-01-06T03:32:21
315966742,506600,1941577,0,0,1920751,145,1920951,13,1850551,25,1920951,43,13,0,1980-01-06T03:32:22
315966743,506600,1942577,0,0,1920751,145,1920951,13,1850551,25,1920951,53,13,0,1980-01-06T03:32:23
315966744,506700,1943577,0,0,1920751,145,1920951,13,1850551,25,1920951,65,13,0,1980-01-06T03:32:24
315966745,506600,1944577,0,0,1920751,145,1920951,13,1850551,25,1920951,76,13,0,1980-01-06T03:32:25
315966746,506600,1945577,0,0,1920751,145,1920951,13,1850551,25,1920951,86,13,0,1980-01-06T03:32:26
315966747,506700,1946577,0,0,1920751,145,1920951,13,1850551,25,1920951,97,13,0,1980-01-06T03:32:27
315966748,506600,1947577,0,0,1920751,145,1920951,13,1850551,25,1920951,108,13,0,1980-01-06T03:32:28
315966749,506600,1948577,0,0,1920751,145,1920951,13,1850551,25,1920951,119,13,0,1980-01-06T03:32:29
315966750,506700,1949577,0,0,1920751,145,1920951,13,1850551,25,1920951,130,13,0,1980-01-06T03:32:30
315966751,506600,1950577,0,0,1920751,145,1920951,13,1850551,25,1920951,141,13,0,1980-01-06T03:32:31
315966752,506600,1951577,0,0,1920751,145,1920951,13,1850551,25,1920951,151,13,0,1980-01-06T03:32:32
315966753,506700,1952577,0,0,1920751,145,1920951,13,1850551,25,1920951,162,13,0,1980-01-06T03:32:33
315966754,506600,1953577,0,0,1920751,145,1920951,13,1850551,25,1920951,174,13,0,1980-01-06T03:32:34
315966755,506600,1954577,0,0,1920751,145,1920951,13,1850551,25,1920951,184,13,0,1980-01-06T03:32:35
315966756,506700,1955577,0,0,1920751,145,1920951,13,1850551,25,1920951,195,13,0,1980-01-06T03:32:36
315966757,506600,1956577,0,0,1920751,145,1920951,13,1850551,25,1920951,206,13,0,1980-01-06T03:32:37
315966758,506600,1957577,0,0,1920751,145,1920951,13,1850551,25,1920951,216,13,0,1980-01-06T03:32:38
315966759,506700,1958577,0,0,1920751,145,1920951,13,1850551,25,1920951,228,13,0,1980-01-06T03:32:39
315966760,506600,1959577,0,0,1920751,145,1920951,13,1850551,25,1920951,239,13,0,1980-01-06T03:32:40
315966761,506600,1960577,0,0,1920751,145,1920951,13,1850551,25,1920951,249,13,0,1980-01-06T03:32:41
315966762,506700,1961577,0,0,1920751,145,1920951,13,1850551,25,1920951,4,13,0,1980-01-06T03:32:42
315966763,506600,1962577,0,0,1920751,145,1920951,13,1850551,25,1920951,15,13,0,1980-01-06T03:32:43
315966764,506600,1963577,0,0,1920751,145,1920951,13,1850551,25,1920951,26,13,0,1980-01-06T03:32:44
315966765,506700,1964577,0,0,1920751,145,1920951,13,1850551,25,1920951,37,13,0,1980-01-06T03:32:45
315966766,506600,1965577,0,0,1920751,145,1920951,13,1850551,25,1920951,48,13,0,1980-01-06T03:32:46
315966767,506600,1966577,0,0,1920751,145,1920951,13,1850551,25,1920951,58,13,0,1980-01-06T03:32:47
315966768,506700,1967577,0,0,1920751,145,1920951,13,1850551,25,1920951,69,13,0,1980-01-06T03:32:48
315966769,506600,1968577,0,0,1920751,145,1920951,13,1850551,25,1920951,81,13,0,1980-01-06T03:32:49
315966770,506600,1969577,0,0,1920751,145,1920951,13,1850551,25,1920951,91,13,0,1980-01-06T03:32:50
315966771,506700,1970577,0,0,1920751,145,1920951,13,1850551,25,1920951,102,13,0,1980-01-06T03:32:51
315966772,506600,1971577,0,0,1920751,145,1920951,13,1850551,25,1920951,113,13,0,1980-01-06T03:32:52
315966773,506600,1972577,0,0,1920751,145,1920951,13,1850551,25,1920951,123,13,0,1980-01-06T03:32:53
315966774,506700,1973577,0,0,1920751,145,1920951,13,1850551,25,1920951,135,13,0,1980-01-06T03:32:54
315966775,506600,1974577,3,1,1974551,145,1920951,14,1974551,25,1920951,146,13,0,1980-01-06T03:32:55
315966776,506600,1975577,3,1,1974551,145,1920951,14,1974551,25,1920951,156,13,0,1980-01-06T03:32:56
315966777,506700,1976577,3,1,1974551,145,1920951,14,1974551,25,1920951,167,13,0,1980-01-06T03:32:57
315966778,506600,1977577,3,1,1974551,145,1920951,14,1974551,25,1920951,178,13,0,1980-01-06T03:32:58
315966779,506600,1978577,3,1,1974551,145,1920951,14,1974551,25,1920951,189,13,0,1980-01-06T03:32:59
315966780,506700,1979577,3,1,1974551,145,1920951,14,1974551,25,1920951,200,13,0,1980-01-06T03:33:00
315966781,506600,1980577,3,1,1974551,145,1920951,14,1974551,25,1920951,211,13,0,1980-01-06T03:33:01
315966782,506600,1981577,3,1,1974551,145,1920951,14,1974551,25,1920951,221,13,0,1980-01-06T03:33:02
315966783,506700,1982577,3,1,1974551,145,1920951,14,1974551,25,1920951,232,13,0,1980-01-06T03:33:03
315966784,506600,1983577,3,1,1974551,145,1920951,14,1974551,25,1920951,244,13,0,1980-01-06T03:33:04
315966785,506600,1984577,3,1,1974551,145,1920951,14,1974551,25,1920951,254,13,0,1980-01-06T03:33:05
315966786,506700,1985577,1,6,1985551,145,1920951,14,1974551,26,1984751,9,13,0,1980-01-06T03:33:06
315966787,506600,1986577,1,11,1986551,145,1920951,14,1974551,26,1984751,20,13,0,1980-01-06T03:33:07
315966788,506600,1987577,1,16,1987551,145,1920951,14,1974551,26,1984751,30,13,0,1980-01-06T03:33:08
315966789,506700,1988577,1,21,1988551,145,1920951,14,1974551,26,1984751,42,13,0,1980-01-06T03:33:09
315966790,506600,1989577,1,26,1989551,145,1920951,14,1974551,26,1984751,53,13,0,1980-01-06T03:33:10
315966791,506600,1990577,1,31,1990551,145,1920951,14,1974551,26,1984751,63,13,0,1980-01-06T03:33:11
315966792,506700,1991577,1,36,1991551,145,1920951,14,1974551,26,1984751,74,13,0,1980-01-06T03:33:12
315966793,506600,1992577,1,41,1992551,145,1920951,14,1974551,26,1984751,85,13,0,1980-01-06T03:33:13
315966794,506600,1993577,1,46,1993551,145,1920951,14,1974551,26,1984751,96,13,0,1980-01-06T03:33:14
315966795,506700,1994577,1,51,1994551,145,1920951,14,1974551,26,1984751,107,13,0,1980-01-06T03:33:15
315966796,506600,1995577,1,56,1995551,145,1920951,14,1974551,26,1984751,118,13,0,1980-01-06T03:33:16
315966797,506600,1996577,1,61,1996551,145,1920951,14,1974551,26,1984751,128,13,0,1980-01-06T03:33:17
315966798,506700,1997577,1,66,1997551,145,1920951,14,1974551,26,1984751,139,13,0,1980-01-06T03:33:18
315966799,637300,1998577,1,71,1998551,145,1920951,14,1974551,26,1984751,151,13,0,1980-01-06T03:33:19
315966800,637300,1999577,1,76,1999551,145,1920951,14,1974551,26,1984751,161,13,0,1980-01-06T03:33:20
315966801,637400,2000577,1,81,2000551,145,1920951,14,1974551,26,1984751,172,13,0,1980-01-06T03:33:21
315966802,637300,2001577,1,86,2001551,145,1920951,14,1974551,26,1984751,183,13,0,1980-01-06T03:33:22
315966803,637300,2002577,1,91,2002551,145,1920951,14,1974551,26,1984751,193,13,0,1980-01-06T03:33:23
315966804,637400,2003577,1,96,2003551,145,1920951,14,1974551,26,1984751,205,13,0,1980-01-06T03:33:24
315966805,637300,2004577,1,101,2004551,145,1920951,14,1974551,26,1984751,216,13,0,1980-01-06T03:33:25
315966806,637300,2005577,1,106,2005551,145,1920951,14,1974551,26,1984751,226,13,0,1980-01-06T03:33:26
315966807,637400,2006577,1,111,2006551,145,1920951,14,1974551,26,1984751,237,13,0,1980-01-06T03:33:27
315966808,637300,2007577,1,116,2007551,145,1920951,14,1974551,26,1984751,248,13,0,1980-01-06T03:33:28
315966809,637300,2008577,1,121,2008551,145,1920951,14,1974551,26,1984751,3,13,0,1980-01-06T03:33:29
315966810,637400,2009577,1,126,2009551,145,1920951,14,1974551,26,1984751,14,13,0,1980-01-06T03:33:30
315966811,637300,2010577,1,131,2010551,145,1920951,14,1974551,26,1984751,25,13,0,1980-01-06T03:33:31
315966812,637300,2011577,1,136,2011551,145,1920951,14,1974551,26,1984751,35,13,0,1980-01-06T03:33:32
315966813,537300,2012577,1,141,2012551,145,1920951,14,1974551,26,1984751,46,13,0,1980-01-06T03:33:33
315966814,637500,2013577,1,146,2013551,145,1920951,14,1974551,26,1984751,58,13,0,1980-01-06T03:33:34
315966815,637500,2014577,1,151,2014551,145,1920951,14,1974551,26,1984751,68,13,0,1980-01-06T03:33:35
315966816,637600,2015577,1,156,2015551,145,1920951,14,1974551,26,1984751,79,13,0,1980-01-06T03:33:36
315966817,637500,2016577,1,161,2016551,145,1920951,14,1974551,26,1984751,90,13,0,1980-01-06T03:33:37
315966818,637500,2017577,1,166,2017551,145,1920951,14,1974551,26,1984751,100,13,0,1980-01-06T03:33:38
315966819,637600,2018577,1,171,2018551,145,1920951,14,1974551,26,1984751,112,13,0,1980-01-06T03:33:39
315966820,637500,2019577,1,176,2019551,145,1920951,14,1974551,26,1984751,123,13,0,1980-01-06T03:33:40
315966821,637500,2020577,1,181,2020551,145,1920951,14,1974551,26,1984751,133,13,0,1980-01-06T03:33:41
315966822,637600,2021577,1,186,2021551,145,1920951,14,1974551,26,1984751,144,13,0,1980-01-06T03:33:42
315966823,637500,2022577,1,191,2022551,145,1920951,14,1974551,26,1984751,155,13,0,1980-01-06T03:33:43
315966824,637500,2023577,1,196,2023551,145,1920951,14,1974551,26,1984751,166,13,0,1980-01-06T03:33:44
315966825,637600,2024577,1,201,2024551,145,1920951,14,1974551,26,1984751,177,13,0,1980-01-06T03:33:45
315966826,637500,2025577,1,206,2025551,145,1920951,14,1974551,26,1984751,188,13,0,1980-01-06T03:33:46
315966827,637500,2026577,1,211,2026551,145,1920951,14,1974551,26,1984751,198,13,0,1980-01-06T03:33:47
315966828,637600,2027577,1,216,2027551,145,1920951,14,1974551,26,1984751,209,13,0,1980-01-06T03:33:48
315966829,637500,2028577,1,221,2028551,145,1920951,14,1974551,26,1984751,221,13,0,1980-01-06T03:33:49
315966830,637500,2029577,1,226,2029551,145,1920951,14,1974551,26,1984751,231,13,0,1980-01-06T03:33:50
315966831,637600,2030577,1,231,2030551,145,1920951,14,1974551,26,1984751,242,13,0,1980-01-06T03:33:51
315966832,637500,2031577,1,236,2031551,145,1920951,14,1974551,26,1984751,253,13,0,1980-01-06T03:33:52
315966833,637500,2032577,1,241,2032551,145,1920951,14,1974551,26,1984751,7,13,0,1980-01-06T03:33:53
315966834,637600,2033577,1,246,2033551,145,1920951,14,1974551,26,1984751,19,13,0,1980-01-06T03:33:54
315966835,637500,2034577,1,251,2034551,145,1920951,14,1974551,26,1984751,30,13,0,1980-01-06T03:33:55
315966836,637500,2035577,1,0,2035551,145,1920951,14,1974551,26,1984751,40,13,0,1980-01-06T03:33:56
315966837,637600,2036577,1,5,2036551,145,1920951,14,1974551,26,1984751,51,13,0,1980-01-06T03:33:57
315966838,637500,2037577,1,10,2037551,145,1920951,14,1974551,26,1984751,62,13,0,1980-01-06T03:33:58
315966839,637500,2038577,1,15,2038551,145,1920951,14,1974551,26,1984751,73,13,0,1980-01-06T03:33:59
315966840,637600,2039577,1,20,2039551,145,1920951,14,1974551,26,1984751,84,13,0,1980-01-06T03:34:00
315966841,637500,2040577,1,25,2040551,145,1920951,14,1974551,26,1984751,95,13,0,1980-01-06T03:34:01
315966842,637500,2041577,1,30,2041551,145,1920951,14,1974551,26,1984751,105,13,0,1980-01-06T03:34:02
315966843,637600,2042577,1,35,2042551,145,1920951,14,1974551,26,1984751,116,13,0,1980-01-06T03:34:03
315966844,637500,2043577,1,40,2043551,145,1920951,14,1974551,26,1984751,128,13,0,1980-01-06T03:34:04
315966845,637500,2044577,1,45,2044551,145,1920951,14,1974551,26,1984751,138,13,0,1980-01-06T03:34:05
315966846,637600,2045577,0,46,2044751,146,2044951,14,1974551,27,2044951,149,13,0,1980-01-06T03:34:06
315966847,637500,2046577,0,46,2044751,146,2044951,14,1974551,27,2044951,160,13,0,1980-01-06T03:34:07
315966848,637500,2047577,0,46,2044751,146,2044951,14,1974551,27,2044951,170,13,0,1980-01-06T03:34:08
315966849,637600,2048577,0,46,2044751,146,2044951,14,1974551,27,2044951,182,13,0,1980-01-06T03:34:09
315966850,637500,2049577,0,46,2044751,146,2044951,14,1974551,27,2044951,193,13,0,1980-01-06T03:34:10
315966851,637500,2050577,0,46,2044751,146,2044951,14,1974551,27,2044951,203,13,0,1980-01-06T03:34:11
315966852,637600,2051577,0,46,2044751,146,2044951,14,1974551,27,2044951,214,13,0,1980-01-06T03:34:12
315966853,637500,2052577,0,46,2044751,146,2044951,14,1974551,27,2044951,225,13,0,1980-01-06T03:34:13
315966854,637500,2053577,0,46,2044751,146,2044951,14,1974551,27,2044951,236,13,0,1980-01-06T03:34:14
315966855,637600,2054577,0,46,2044751,146,2044951,14,1974551,27,2044951,247,13,0,1980-01-06T03:34:15
315966856,637500,2055577,0,46,2044751,146,2044951,14,1974551,27,2044951,2,13,0,1980-01-06T03:34:16
315966857,637500,2056577,0,46,2044751,146,2044951,14,1974551,27,2044951,12,13,0,1980-01-06T03:34:17
315966858,637600,2057577,0,46,2044751,146,2044951,14,1974551,27,2044951,23,13,0,1980-01-06T03:34:18
315966859,637500,2058577,0,46,2044751,146,2044951,14,1974551,27,2044951,35,13,0,1980-01-06T03:34:19
315966860,637500,2059577,0,46,2044751,146,2044951,14,1974551,27,2044951,45,13,0,1980-01-06T03:34:20
315966861,637600,2060577,0,46,2044751,146,2044951,14,1974551,27,2044951,56,13,0,1980-01-06T03:34:21
315966862,637500,2061577,0,46,2044751,146,2044951,14,1974551,27,2044951,67,13,0,1980-01-06T03:34:22
315966863,637500,2062577,0,46,2044751,146,2044951,14,1974551,27,2044951,77,13,0,1980-01-06T03:34:23
