time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian
315968909,439100,4106351,1746,75600,23,13,1,1980-01-06T04:08:29
315968910,639100,4107551,1810,75600,33,13,1,1980-01-06T04:08:30
315968911,839000,4108751,1919,75600,44,13,1,1980-01-06T04:08:31
315968913,39000,4109951,1977,75600,56,13,1,1980-01-06T04:08:33
315968914,239000,4111151,1987,75600,66,13,1,1980-01-06T04:08:34
315968914,239000,4111151,1987,75600,76,13,1,1980-01-06T04:08:34
315968915,439000,4112351,1986,75600,88,13,1,1980-01-06T04:08:35
315968916,639000,4113551,2111,75600,99,13,1,1980-01-06T04:08:36
315968917,839000,4114751,2147,75600,109,13,1,1980-01-06T04:08:37
315968919,39000,4115951,2154,75600,121,13,1,1980-01-06T04:08:39
315968920,239000,4117151,2160,75600,131,13,1,1980-01-06T04:08:40
315968920,239000,4117151,2160,75600,141,13,1,1980-01-06T04:08:40
315968921,439000,4118351,2159,75600,154,13,1,1980-01-06T04:08:41
315968922,639000,4119551,2175,75600,164,13,1,1980-01-06T04:08:42
315968923,839100,4120751,2167,75600,174,13,1,1980-01-06T04:08:43
315968925,39100,4121951,2200,75600,186,13,1,1980-01-06T04:08:45
315968926,239000,4123151,2284,75600,196,13,1,1980-01-06T04:08:46
315968926,239000,4123151,2284,75600,207,13,1,1980-01-06T04:08:46
315968927,439000,4124351,2283,75600,219,13,1,1980-01-06T04:08:47
315968928,639000,4125551,2279,75600,229,13,1,1980-01-06T04:08:48
315968929,839000,4126751,2287,75600,239,13,1,1980-01-06T04:08:49
315968931,39000,4127951,2328,75600,251,13,1,1980-01-06T04:08:51
315968932,239000,4129151,2355,75600,6,13,1,1980-01-06T04:08:52
315968932,239000,4129151,2355,75600,16,13,1,1980-01-06T04:08:52
315968933,439000,4130351,2357,75600,28,13,1,1980-01-06T04:08:53
315968934,639000,4131551,2309,75600,38,13,1,1980-01-06T04:08:54
315968935,839000,4132751,2211,75600,48,13,1,1980-01-06T04:08:55
315968937,39100,4133951,2157,75600,61,13,1,1980-01-06T04:08:57
315968938,239100,4135151,2289,75600,71,13,1,1980-01-06T04:08:58
315968938,239100,4135151,2289,75600,81,13,1,1980-01-06T04:08:58
315968939,439000,4136351,2341,75600,93,13,1,1980-01-06T04:08:59
315968940,639000,4137551,2333,75600,103,13,1,1980-01-06T04:09:00
315968941,839000,4138751,2382,75600,114,13,1,1980-01-06T04:09:01
315968943,39000,4139951,2407,75600,126,13,1,1980-01-06T04:09:03
315968944,239000,4141151,2429,75600,136,13,1,1980-01-06T04:09:04
315968944,239000,4141151,2429,75600,146,13,1,1980-01-06T04:09:04
315968945,439000,4142351,2461,75600,158,13,1,1980-01-06T04:09:05
315968946,639000,4143551,2467,75600,169,13,1,1980-01-06T04:09:06
315968947,839000,4144751,2421,75600,179,13,1,1980-01-06T04:09:07
315968949,39000,4145951,2423,75600,191,13,1,1980-01-06T04:09:09
315968950,239100,4147151,2390,75600,201,13,1,1980-01-06T04:09:10
315968950,239100,4147151,2390,75600,211,13,1,1980-01-06T04:09:10
315968951,439100,4148351,2421,75600,224,13,1,1980-01-06T04:09:11
315968952,639000,4149551,2422,75600,234,13,1,1980-01-06T04:09:12
315968953,839000,4150751,2422,75600,244,13,1,1980-01-06T04:09:13
315968955,39000,4151951,2443,75600,0,13,1,1980-01-06T04:09:15
315968956,239000,4153151,2438,75600,10,13,1,1980-01-06T04:09:16
315968956,239000,4153151,2438,75600,21,13,1,1980-01-06T04:09:16
315968957,439000,4154351,2448,75600,33,13,1,1980-01-06T04:09:17
315968958,639000,4155551,2450,75600,43,13,1,1980-01-06T04:09:18
315968959,839000,4156751,2387,75600,53,13,1,1980-01-06T04:09:19
315968961,39000,4157951,2366,75600,65,13,1,1980-01-06T04:09:21
315968962,239000,4159151,2421,75600,76,13,1,1980-01-06T04:09:22
315968962,239000,4159151,2421,75600,86,13,1,1980-01-06T04:09:22
315968963,439000,4160351,2586,75600,98,13,1,1980-01-06T04:09:23
315968964,639100,4161551,2670,75600,108,13,1,1980-01-06T04:09:24
315968965,839100,4162751,2629,75600,118,13,1,1980-01-06T04:09:25
315968967,39000,4163951,2601,75600,131,13,1,1980-01-06T04:09:27
315968968,239000,4165151,2594,75600,141,13,1,1980-01-06T04:09:28
315968968,239000,4165151,2594,75600,151,13,1,1980-01-06T04:09:28
315968969,439000,4166351,2548,75600,163,13,1,1980-01-06T04:09:29
315968970,639000,4167551,2550,75600,173,13,1,1980-01-06T04:09:30
315968971,839000,4168751,2547,75600,184,13,1,1980-01-06T04:09:31
315968973,39000,4169951,2526,75600,196,13,1,1980-01-06T04:09:33
315968974,239000,4171151,2575,75600,206,13,1,1980-01-06T04:09:34
315968974,239000,4171151,2575,75600,216,13,1,1980-01-06T04:09:34
315968975,439000,4172351,2642,75600,228,13,1,1980-01-06T04:09:35
315968976,639000,4173551,2745,75600,239,13,1,1980-01-06T04:09:36
315968977,839100,4174751,2792,75600,249,13,1,1980-01-06T04:09:37
315968979,39100,4175951,2781,75600,5,13,1,1980-01-06T04:09:39
315968980,239000,4177151,2852,75600,15,13,1,1980-01-06T04:09:40
315968980,239000,4177151,2852,75600,25,13,1,1980-01-06T04:09:40
315968981,439000,4178351,2845,75600,38,13,1,1980-01-06T04:09:41
315968982,639000,4179551,2842,75600,48,13,1,1980-01-06T04:09:42
315968983,839000,4180751,2889,75600,58,13,1,1980-01-06T04:09:43
315968985,39000,4181951,2870,75600,70,13,1,1980-01-06T04:09:45
315968986,239000,4183151,2794,75600,80,13,1,1980-01-06T04:09:46
315968986,239000,4183151,2794,75600,91,13,1,1980-01-06T04:09:46
315968987,439000,4184351,2713,75600,103,13,1,1980-01-06T04:09:47
315968988,639000,4185551,2743,75600,113,13,1,1980-01-06T04:09:48
315968989,839000,4186751,2759,75600,123,13,1,1980-01-06T04:09:49
315968991,39100,4187951,2753,75600,135,13,1,1980-01-06T04:09:51
315968992,239100,4189151,2622,75600,146,13,1,1980-01-06T04:09:52
315968992,239100,4189151,2622,75600,156,13,1,1980-01-06T04:09:52
315968993,439100,4190351,2640,75600,168,13,1,1980-01-06T04:09:53
315968994,639000,4191551,2653,75600,178,13,1,1980-01-06T04:09:54
315968995,839000,4192751,2640,75600,188,13,1,1980-01-06T04:09:55
315968997,39000,4193951,2651,75600,201,13,1,1980-01-06T04:09:57
315968998,239000,4195151,2636,75600,211,13,1,1980-01-06T04:09:58
315968998,239000,4195151,2636,75600,221,13,1,1980-01-06T04:09:58
315968999,439000,4196351,2637,75600,233,13,1,1980-01-06T04:09:59
315969000,639000,4197551,2595,75600,243,13,1,1980-01-06T04:10:00
315969001,839000,4198751,2509,75600,254,13,1,1980-01-06T04:10:01
315969003,39000,4199951,2507,75600,10,13,1,1980-01-06T04:10:03
315969004,239000,4201151,2510,75600,20,13,1,1980-01-06T04:10:04
315969004,239000,4201151,2510,75600,30,13,1,1980-01-06T04:10:04
315969005,439000,4202351,2501,75600,42,13,1,1980-01-06T04:10:05
315969006,639000,4203551,2539,75600,53,13,1,1980-01-06T04:10:06
315969007,839000,4204751,2587,75600,63,13,1,1980-01-06T04:10:07
315969009,39100,4205951,2612,75600,75,13,1,1980-01-06T04:10:09
315969010,239100,4207151,2611,75600,85,13,1,1980-01-06T04:10:10
315969010,239100,4207151,2611,75600,95,13,1,1980-01-06T04:10:10
315969011,439000,4208351,2565,75600,108,13,1,1980-01-06T04:10:11
315969012,639000,4209551,2625,75600,118,13,1,1980-01-06T04:10:12
315969013,839000,4210751,2554,75600,128,13,1,1980-01-06T04:10:13
315969015,39000,4211951,2537,75600,140,13,1,1980-01-06T04:10:15
315969016,239000,4213151,2533,75600,150,13,1,1980-01-06T04:10:16
315969016,239000,4213151,2533,75600,161,13,1,1980-01-06T04:10:16
315969017,439000,4214351,2479,75600,173,13,1,1980-01-06T04:10:17
2,131300,1131,1,1131,2,13,1,1970-01-01T03:00:02
2,131300,1131,1,1131,12,13,1,1970-01-01T03:00:02
5,642300,5931,7,5931,57,13,1,1970-01-01T03:00:05
315964804,610600,7131,7,7131,67,13,1,1980-01-06T03:00:04
315964804,610600,7131,7,7131,77,13,1,1980-01-06T03:00:04
315964805,810600,8331,7,8331,90,13,1,1980-01-06T03:00:05
315964807,10600,9531,7,9531,100,13,1,1980-01-06T03:00:07
315964808,210600,10731,7,10731,110,13,1,1980-01-06T03:00:08
315964809,410600,11931,7,11931,122,13,1,1980-01-06T03:00:09
315964810,610600,13131,7,13131,132,13,1,1980-01-06T03:00:10
315964810,610600,13131,7,13131,143,13,1,1980-01-06T03:00:10
315964811,810700,14331,8,14331,155,13,1,1980-01-06T03:00:11
315964813,10700,15531,8,15531,165,13,1,1980-01-06T03:00:13
315964814,210600,16731,8,16731,175,13,1,1980-01-06T03:00:14
315964815,410600,17931,9,17931,187,13,1,1980-01-06T03:00:15
315964816,610600,19131,9,19131,198,13,1,1980-01-06T03:00:16
315964816,610600,19131,9,19131,208,13,1,1980-01-06T03:00:16
315964817,810600,20331,9,20331,220,13,1,1980-01-06T03:00:17
315964819,10600,21531,9,21531,230,13,1,1980-01-06T03:00:19
315964820,210600,22731,9,22731,240,13,1,1980-01-06T03:00:20
315964821,410600,23931,9,23931,253,13,1,1980-01-06T03:00:21
315964822,610600,25131,9,25131,7,13,1,1980-01-06T03:00:22
315964822,610600,25131,9,25131,17,13,1,1980-01-06T03:00:22
315964823,810600,26331,10,26331,29,13,1,1980-01-06T03:00:23
315964825,10700,27531,10,27531,39,13,1,1980-01-06T03:00:25
315964826,210700,28731,10,28731,50,13,1,1980-01-06T03:00:26
315964827,410600,29931,10,29931,62,13,1,1980-01-06T03:00:27
315964828,610600,31131,10,31131,72,13,1,1980-01-06T03:00:28
315964828,610600,31131,10,31131,82,13,1,1980-01-06T03:00:28
315964829,810600,32331,10,32331,94,13,1,1980-01-06T03:00:29
315964831,10600,33531,10,33531,105,13,1,1980-01-06T03:00:31
315964832,210600,34731,10,34731,115,13,1,1980-01-06T03:00:32
315964833,410600,35931,10,35931,127,13,1,1980-01-06T03:00:33
315964834,610600,37131,10,37131,137,13,1,1980-01-06T03:00:34
315964834,610600,37131,10,37131,147,13,1,1980-01-06T03:00:34
315964835,810600,38331,11,38331,160,13,1,1980-01-06T03:00:35
315964837,10600,39531,11,39531,170,13,1,1980-01-06T03:00:37
315964838,210600,40731,11,40731,180,13,1,1980-01-06T03:00:38
315964839,410700,41931,11,41931,192,13,1,1980-01-06T03:00:39
315964840,610700,43131,12,43131,202,13,1,1980-01-06T03:00:40
315964840,610700,43131,12,43131,213,13,1,1980-01-06T03:00:40
315964841,810600,44331,12,44331,225,13,1,1980-01-06T03:00:41
315964843,10600,45531,12,45531,235,13,1,1980-01-06T03:00:43
315964844,210600,46731,12,46731,245,13,1,1980-01-06T03:00:44
315964845,410600,47931,12,47931,1,13,1,1980-01-06T03:00:45
315964846,610600,49131,12,49131,12,13,1,1980-01-06T03:00:46
315964846,610600,49131,12,49131,22,13,1,1980-01-06T03:00:46
315964847,810600,50331,12,50331,34,13,1,1980-01-06T03:00:47
315964849,10600,51531,12,51531,44,13,1,1980-01-06T03:00:49
315964850,210600,52731,12,52731,54,13,1,1980-01-06T03:00:50
315964851,410600,53931,12,53931,67,13,1,1980-01-06T03:00:51
315964852,610600,55131,12,55131,77,13,1,1980-01-06T03:00:52
315964852,610600,55131,12,55131,87,13,1,1980-01-06T03:00:52
315964853,810700,56331,12,56331,99,13,1,1980-01-06T03:00:53
315964855,10700,57531,12,57531,109,13,1,1980-01-06T03:00:55
315964856,210600,58731,12,58731,120,13,1,1980-01-06T03:00:56
315964857,410600,59931,12,59931,132,13,1,1980-01-06T03:00:57
315964858,610600,61131,12,61131,142,13,1,1980-01-06T03:00:58
315964858,610600,61131,12,61131,152,13,1,1980-01-06T03:00:58
315964859,810600,62331,13,62331,164,13,1,1980-01-06T03:00:59
315964861,10600,63531,13,63531,175,13,1,1980-01-06T03:01:01
315964862,210600,64731,13,64731,185,13,1,1980-01-06T03:01:02
315964863,410600,65931,13,65931,197,13,1,1980-01-06T03:01:03
315964864,610600,67131,13,67131,207,13,1,1980-01-06T03:01:04
315964864,610600,67131,13,67131,217,13,1,1980-01-06T03:01:04
315964865,810600,68331,13,68331,230,13,1,1980-01-06T03:01:05
315964867,10600,69531,13,69531,240,13,1,1980-01-06T03:01:07
315964868,210700,70731,13,70731,250,13,1,1980-01-06T03:01:08
315964869,410700,71931,14,71931,6,13,1,1980-01-06T03:01:09
315964870,610600,73131,14,73131,16,13,1,1980-01-06T03:01:10
315964870,610600,73131,14,73131,27,13,1,1980-01-06T03:01:10
315964871,810600,74331,14,74331,39,13,1,1980-01-06T03:01:11
315964873,10600,75531,16,75404,49,13,1,1980-01-06T03:01:13
315964874,210600,76731,15,75600,59,13,1,1980-01-06T03:01:14
315964875,410600,77931,9,75600,71,13,1,1980-01-06T03:01:15
315964876,610600,79131,9,75600,82,13,1,1980-01-06T03:01:16
315964876,610600,79131,9,75600,92,13,1,1980-01-06T03:01:16
315964877,810600,80331,9,75600,104,13,1,1980-01-06T03:01:17
315964879,10600,81531,9,75600,114,13,1,1980-01-06T03:01:19
315964880,210600,82731,9,75600,124,13,1,1980-01-06T03:01:20
315964881,410700,83931,9,75600,137,13,1,1980-01-06T03:01:21
315964882,610700,85131,9,75600,147,13,1,1980-01-06T03:01:22
315964882,610700,85131,9,75600,157,13,1,1980-01-06T03:01:22
315964883,810600,86331,9,75600,169,13,1,1980-01-06T03:01:23
315964885,10600,87531,9,75600,179,13,1,1980-01-06T03:01:25
315964886,210600,88731,9,75600,190,13,1,1980-01-06T03:01:26
315964887,410600,89931,8,75600,202,13,1,1980-01-06T03:01:27
315964888,610600,91131,11,75600,212,13,1,1980-01-06T03:01:28
315964888,610600,91131,11,75600,222,13,1,1980-01-06T03:01:28
315964889,810600,92331,12,75600,234,13,1,1980-01-06T03:01:29
315964891,10600,93531,11,75600,245,13,1,1980-01-06T03:01:31
315964892,210600,94731,11,75600,255,13,1,1980-01-06T03:01:32
315964893,410600,95931,11,75600,11,13,1,1980-01-06T03:01:33
315964894,610700,97131,11,75600,21,13,1,1980-01-06T03:01:34
315964894,610700,97131,11,75600,31,13,1,1980-01-06T03:01:34
315964895,810700,98331,11,75600,44,13,1,1980-01-06T03:01:35
315964897,10600,99531,11,75600,54,13,1,1980-01-06T03:01:37
315964898,210600,100731,11,75600,64,13,1,1980-01-06T03:01:38
315964899,410600,101931,10,75600,76,13,1,1980-01-06T03:01:39
315964900,610600,103131,10,75600,86,13,1,1980-01-06T03:01:40
315964900,610600,103131,10,75600,97,13,1,1980-01-06T03:01:40
315964901,810600,104331,10,75600,109,13,1,1980-01-06T03:01:41
315964903,10600,105531,10,75600,119,13,1,1980-01-06T03:01:43
315964904,210600,106731,10,75600,129,13,1,1980-01-06T03:01:44
315964905,410600,107931,10,75600,141,13,1,1980-01-06T03:01:45
315964906,610600,109131,10,75600,152,13,1,1980-01-06T03:01:46
315964906,610600,109131,10,75600,162,13,1,1980-01-06T03:01:46
315964907,810600,110331,10,75600,174,13,1,1980-01-06T03:01:47
315964909,10700,111531,10,75600,184,13,1,1980-01-06T03:01:49
315964910,210700,112731,10,75600,194,13,1,1980-01-06T03:01:50
315964911,410600,113931,9,75600,208,13,1,1980-01-06T03:01:51
315964912,610600,115131,9,75600,218,13,1,1980-01-06T03:01:52
315964912,610600,115131,9,75600,229,13,1,1980-01-06T03:01:52
315964913,810600,116331,9,75600,242,13,1,1980-01-06T03:01:53
315964915,10600,117531,9,75600,253,13,1,1980-01-06T03:01:55
315964916,210600,118731,8,75600,9,13,1,1980-01-06T03:01:56
315964917,410600,119931,8,75600,22,13,1,1980-01-06T03:01:57
315964918,610600,121131,8,75600,33,13,1,1980-01-06T03:01:58
315964918,610600,121131,8,75600,44,13,1,1980-01-06T03:01:58
315964919,810600,122331,8,75600,57,13,1,1980-01-06T03:01:59
315964921,10600,123531,8,75600,69,13,1,1980-01-06T03:02:01
315964922,210600,124731,8,75600,80,13,1,1980-01-06T03:02:02
315964923,410600,125931,8,75600,93,13,1,1980-01-06T03:02:03
315964924,610700,127131,8,75600,104,13,1,1980-01-06T03:02:04
315964924,610700,127131,8,75600,115,13,1,1980-01-06T03:02:04
315964925,810700,128331,8,75600,129,13,1,1980-01-06T03:02:05
315964927,10600,129531,8,75600,140,13,1,1980-01-06T03:02:07
315964928,210600,130731,8,75600,151,13,1,1980-01-06T03:02:08
315964929,410600,131931,8,75600,164,13,1,1980-01-06T03:02:09
315964930,610600,133131,8,75600,175,13,1,1980-01-06T03:02:10
315964930,610600,133131,8,75600,187,13,1,1980-01-06T03:02:10
315964931,810600,134331,8,75600,200,13,1,1980-01-06T03:02:11
315964933,10600,135531,8,75600,211,13,1,1980-01-06T03:02:13
315964934,210600,136731,8,75600,222,13,1,1980-01-06T03:02:14
315964935,410600,137931,7,75600,235,13,1,1980-01-06T03:02:15
315964936,610600,139131,7,75600,247,13,1,1980-01-06T03:02:16
315964936,610600,139131,7,75600,2,13,1,1980-01-06T03:02:16
315964937,810700,140331,7,75600,15,13,1,1980-01-06T03:02:17
315964939,10700,141531,7,75600,26,13,1,1980-01-06T03:02:19
315964940,210600,142731,7,75600,37,13,1,1980-01-06T03:02:20
315964941,410600,143931,7,75600,51,13,1,1980-01-06T03:02:21
315964942,610600,145131,7,75600,62,13,1,1980-01-06T03:02:22
315964942,610600,145131,7,75600,73,13,1,1980-01-06T03:02:22
315964943,810600,146331,7,75600,86,13,1,1980-01-06T03:02:23
315964945,10600,147531,7,75600,97,13,1,1980-01-06T03:02:25
315964946,210600,148731,8,75600,109,13,1,1980-01-06T03:02:26
315964947,410600,149931,8,75600,122,13,1,1980-01-06T03:02:27
315964948,610600,151131,6,75600,133,13,1,1980-01-06T03:02:28
315964948,610600,151131,6,75600,144,13,1,1980-01-06T03:02:28
315964949,810600,152331,6,75600,157,13,1,1980-01-06T03:02:29
315964951,10600,153531,6,75600,169,13,1,1980-01-06T03:02:31
315964952,210600,154731,6,75600,180,13,1,1980-01-06T03:02:32
315964953,410700,155931,7,75600,193,13,1,1980-01-06T03:02:33
315964954,610700,157131,7,75600,204,13,1,1980-01-06T03:02:34
315964954,610700,157131,7,75600,215,13,1,1980-01-06T03:02:34
315964955,810600,158331,7,75600,229,13,1,1980-01-06T03:02:35
315964957,10600,159531,7,75600,240,13,1,1980-01-06T03:02:37
315964958,210600,160731,7,75600,251,13,1,1980-01-06T03:02:38
315964959,410600,161931,7,75600,8,13,1,1980-01-06T03:02:39
315964960,610600,163131,7,75600,19,13,1,1980-01-06T03:02:40
315964960,610600,163131,7,75600,31,13,1,1980-01-06T03:02:40
315964961,810600,164331,7,75600,44,13,1,1980-01-06T03:02:41
315964963,10600,165531,7,75600,55,13,1,1980-01-06T03:02:43
315964964,210600,166731,4,75600,66,13,1,1980-01-06T03:02:44
315964965,410600,167931,3,75600,79,13,1,1980-01-06T03:02:45
315964966,610600,169131,3,75600,91,13,1,1980-01-06T03:02:46
315964966,610600,169131,3,75600,102,13,1,1980-01-06T03:02:46
315964967,810700,170331,3,75600,115,13,1,1980-01-06T03:02:47
315964969,10700,171531,3,75600,126,13,1,1980-01-06T03:02:49
315964970,210600,172731,3,75600,137,13,1,1980-01-06T03:02:50
315964971,410600,173931,3,75600,151,13,1,1980-01-06T03:02:51
315964972,610600,175131,3,75600,162,13,1,1980-01-06T03:02:52
315964972,610600,175131,3,75600,173,13,1,1980-01-06T03:02:52
315964973,810600,176331,3,75600,186,13,1,1980-01-06T03:02:53
315964975,10600,177531,4,75600,197,13,1,1980-01-06T03:02:55
315964976,210600,178731,4,75600,209,13,1,1980-01-06T03:02:56
315964977,410600,179931,5,75600,222,13,1,1980-01-06T03:02:57
315964978,610600,181131,5,75600,233,13,1,1980-01-06T03:02:58
315964978,610600,181131,5,75600,244,13,1,1980-01-06T03:02:58
315964979,810600,182331,6,75600,1,13,1,1980-01-06T03:02:59
315964981,10600,183531,6,75600,13,13,1,1980-01-06T03:03:01
315964982,210700,184731,6,75600,24,13,1,1980-01-06T03:03:02
315964983,410700,185931,6,75600,37,13,1,1980-01-06T03:03:03
315964984,610600,187131,6,75600,48,13,1,1980-01-06T03:03:04
315964984,610600,187131,6,75600,59,13,1,1980-01-06T03:03:04
315964985,810600,188331,6,75600,73,13,1,1980-01-06T03:03:05
315964987,10600,189531,6,75600,84,13,1,1980-01-06T03:03:07
315964988,210600,190731,6,75600,95,13,1,1980-01-06T03:03:08
315964989,410600,191931,6,75600,108,13,1,1980-01-06T03:03:09
315964990,610600,193131,6,75600,119,13,1,1980-01-06T03:03:10
315964990,610600,193131,6,75600,131,13,1,1980-01-06T03:03:10
315964991,810600,194331,6,75600,144,13,1,1980-01-06T03:03:11
315964993,10600,195531,6,75600,155,13,1,1980-01-06T03:03:13
315964994,210600,196731,6,75600,166,13,1,1980-01-06T03:03:14
315964995,410600,197931,6,75600,179,13,1,1980-01-06T03:03:15
315964996,610700,199131,6,75600,191,13,1,1980-01-06T03:03:16
315964996,610700,199131,6,75600,202,13,1,1980-01-06T03:03:16
315964999,845000,200331,7,75600,215,13,1,1980-01-06T03:03:19
315965001,44900,201531,7,75600,226,13,1,1980-01-06T03:03:21
315965002,244900,202731,7,75600,237,13,1,1980-01-06T03:03:22
315965003,444900,203931,7,75600,251,13,1,1980-01-06T03:03:23
315965004,644900,205131,7,75600,6,13,1,1980-01-06T03:03:24
315965004,644900,205131,7,75600,17,13,1,1980-01-06T03:03:24
315965005,844900,206331,7,75600,30,13,1,1980-01-06T03:03:25
315965007,44900,207531,7,75600,41,13,1,1980-01-06T03:03:27
315965008,244900,208731,7,75600,53,13,1,1980-01-06T03:03:28
315965009,444900,209931,7,75600,66,13,1,1980-01-06T03:03:29
315965010,644900,211131,8,75600,77,13,1,1980-01-06T03:03:30
315965010,644900,211131,8,75600,88,13,1,1980-01-06T03:03:30
315965011,845000,212331,8,75600,101,13,1,1980-01-06T03:03:31
315965013,45000,213531,8,75600,113,13,1,1980-01-06T03:03:33
315965014,244900,214731,8,75600,124,13,1,1980-01-06T03:03:34
315965015,444900,215931,8,75600,137,13,1,1980-01-06T03:03:35
315965016,644900,217131,8,75600,148,13,1,1980-01-06T03:03:36
315965016,644900,217131,8,75600,159,13,1,1980-01-06T03:03:36
315965017,844900,218331,8,75600,173,13,1,1980-01-06T03:03:37
315965019,44900,219531,8,75600,184,13,1,1980-01-06T03:03:39
315965020,244900,220731,8,75600,195,13,1,1980-01-06T03:03:40
315965021,444900,221931,8,75600,208,13,1,1980-01-06T03:03:41
315965022,644900,223131,7,75600,219,13,1,1980-01-06T03:03:42
315965022,644900,223131,7,75600,231,13,1,1980-01-06T03:03:42
315965023,844900,224331,6,75600,244,13,1,1980-01-06T03:03:43
315965025,44900,225531,6,75600,255,13,1,1980-01-06T03:03:45
315965026,245000,226731,6,75600,10,13,1,1980-01-06T03:03:46
315965027,445000,227931,6,75600,23,13,1,1980-01-06T03:03:47
315965028,645000,229131,6,75600,35,13,1,1980-01-06T03:03:48
315965028,645000,229131,6,75600,46,13,1,1980-01-06T03:03:48
315965029,844900,230331,6,75600,59,13,1,1980-01-06T03:03:49
315965031,44900,231531,5,75600,70,13,1,1980-01-06T03:03:51
315965032,244900,232731,5,75600,81,13,1,1980-01-06T03:03:52
315965033,444900,233931,6,75600,95,13,1,1980-01-06T03:03:53
315965034,644900,235131,6,75600,106,13,1,1980-01-06T03:03:54
315965034,644900,235131,6,75600,117,13,1,1980-01-06T03:03:54
315965035,844900,236331,7,75600,130,13,1,1980-01-06T03:03:55
315965037,44900,237531,7,75600,141,13,1,1980-01-06T03:03:57
315965038,244900,238731,7,75600,153,13,1,1980-01-06T03:03:58
315965039,444900,239931,7,75600,166,13,1,1980-01-06T03:03:59
315965040,644900,241131,7,75600,177,13,1,1980-01-06T03:04:00
315965040,644900,241131,7,75600,188,13,1,1980-01-06T03:04:00
315965041,845000,242331,7,75600,201,13,1,1980-01-06T03:04:01
315965043,45000,243531,7,75600,213,13,1,1980-01-06T03:04:03
315965044,244900,244731,8,75600,224,13,1,1980-01-06T03:04:04
315965045,444900,245931,8,75600,237,13,1,1980-01-06T03:04:05
315965046,644900,247131,8,75600,248,13,1,1980-01-06T03:04:06
315965046,644900,247131,8,75600,3,13,1,1980-01-06T03:04:06
315965047,844900,248331,9,75600,17,13,1,1980-01-06T03:04:07
315965049,44900,249531,9,75600,28,13,1,1980-01-06T03:04:09
315965050,244900,250731,9,75600,39,13,1,1980-01-06T03:04:10
315965051,444900,251931,9,75600,52,13,1,1980-01-06T03:04:11
315965052,644900,253131,8,75600,63,13,1,1980-01-06T03:04:12
315965052,644900,253131,8,75600,75,13,1,1980-01-06T03:04:12
315965053,844900,254331,8,75600,88,13,1,1980-01-06T03:04:13
315965055,44900,255531,8,75600,99,13,1,1980-01-06T03:04:15
315965056,245000,256731,8,75600,110,13,1,1980-01-06T03:04:16
315965057,445000,257931,7,75600,123,13,1,1980-01-06T03:04:17
315965058,644900,259131,7,75600,135,13,1,1980-01-06T03:04:18
315965058,644900,259131,7,75600,146,13,1,1980-01-06T03:04:18
315965059,844900,260331,7,75600,159,13,1,1980-01-06T03:04:19
315965061,44900,261531,7,75600,170,13,1,1980-01-06T03:04:21
315965062,244900,262731,7,75600,181,13,1,1980-01-06T03:04:22
315965063,444900,263931,7,75600,195,13,1,1980-01-06T03:04:23
315965064,644900,265131,7,75600,206,13,1,1980-01-06T03:04:24
315965064,644900,265131,7,75600,217,13,1,1980-01-06T03:04:24
315965065,844900,266331,7,75600,230,13,1,1980-01-06T03:04:25
315965067,44900,267531,7,75600,241,13,1,1980-01-06T03:04:27
315965068,244900,268731,7,75600,253,13,1,1980-01-06T03:04:28
315965069,444900,269931,7,75600,10,13,1,1980-01-06T03:04:29
315965070,645000,271131,8,75600,21,13,1,1980-01-06T03:04:30
315965070,645000,271131,8,75600,32,13,1,1980-01-06T03:04:30
315965071,845000,272331,8,75600,45,13,1,1980-01-06T03:04:31
315965073,44900,273531,9,75600,57,13,1,1980-01-06T03:04:33
315965074,244900,274731,9,75600,68,13,1,1980-01-06T03:04:34
315965075,444900,275931,8,75600,81,13,1,1980-01-06T03:04:35
315965076,644900,277131,9,75600,92,13,1,1980-01-06T03:04:36
315965076,644900,277131,9,75600,103,13,1,1980-01-06T03:04:36
315965077,844900,278331,9,75600,117,13,1,1980-01-06T03:04:37
315965079,44900,279531,9,75600,128,13,1,1980-01-06T03:04:39
315965080,244900,280731,9,75600,139,13,1,1980-01-06T03:04:40
315965081,444900,281931,10,75600,152,13,1,1980-01-06T03:04:41
315965082,644900,283131,10,75600,163,13,1,1980-01-06T03:04:42
315965082,644900,283131,10,75600,175,13,1,1980-01-06T03:04:42
315965083,844900,284331,10,75600,188,13,1,1980-01-06T03:04:43
315965085,45000,285531,10,75600,199,13,1,1980-01-06T03:04:45
315965086,245000,286731,9,75600,210,13,1,1980-01-06T03:04:46
315965087,444900,287931,9,75600,223,13,1,1980-01-06T03:04:47
315965088,644900,289131,9,75600,235,13,1,1980-01-06T03:04:48
315965088,644900,289131,9,75600,246,13,1,1980-01-06T03:04:48
315965089,844900,290331,9,75600,3,13,1,1980-01-06T03:04:49
315965091,44900,291531,9,75600,14,13,1,1980-01-06T03:04:51
315965092,244900,292731,9,75600,25,13,1,1980-01-06T03:04:52
315965093,444900,293931,9,75600,39,13,1,1980-01-06T03:04:53
315965094,644900,295131,9,75600,50,13,1,1980-01-06T03:04:54
315965094,644900,295131,9,75600,61,13,1,1980-01-06T03:04:54
315965095,844900,296331,9,75600,74,13,1,1980-01-06T03:04:55
315965097,44900,297531,9,75600,85,13,1,1980-01-06T03:04:57
