time_s,time_us,time_steady,dna_temp,heater_is_on,seq,srcSystem,srcComponent,time_gregorian
315964940,593900,10661,19.615814208984375,0,79,13,0,1980-01-06T03:02:20
315964941,593900,11661,19.531768798828125,0,92,13,0,1980-01-06T03:02:21
315964942,593900,12661,19.193695068359375,0,103,13,0,1980-01-06T03:02:22
315964943,593900,13661,19.27850341796875,0,114,13,0,1980-01-06T03:02:23
315964944,593900,14661,19.0235595703125,0,127,13,0,1980-01-06T03:02:24
315964945,593900,15661,18.8526611328125,0,139,13,0,1980-01-06T03:02:25
315964946,593900,16661,19.0235595703125,0,150,13,0,1980-01-06T03:02:26
315964947,593900,17661,18.938201904296875,0,163,13,0,1980-01-06T03:02:27
315964948,593900,18661,18.89544677734375,0,174,13,0,1980-01-06T03:02:28
315964949,593900,19661,18.637939453125,0,185,13,0,1980-01-06T03:02:29
315964950,593900,20661,18.637939453125,0,199,13,0,1980-01-06T03:02:30
315964951,593900,21661,18.465301513671875,0,210,13,0,1980-01-06T03:02:31
315964952,593900,22661,18.378692626953125,0,221,13,0,1980-01-06T03:02:32
315964953,593900,23661,18.5948486328125,0,234,13,0,1980-01-06T03:02:33
315964954,593900,24661,18.465301513671875,0,245,13,0,1980-01-06T03:02:34
315964955,593900,25661,18.11761474609375,0,1,13,0,1980-01-06T03:02:35
315964956,593900,26661,18.03021240234375,0,14,13,0,1980-01-06T03:02:36
315964957,593900,27661,18.1612548828125,0,25,13,0,1980-01-06T03:02:37
315964958,593900,28661,17.81072998046875,0,36,13,0,1980-01-06T03:02:38
315964959,593900,29661,18.03021240234375,0,49,13,0,1980-01-06T03:02:39
315964960,593900,30661,17.94256591796875,0,61,13,0,1980-01-06T03:02:40
315964961,593900,31661,17.854705810546875,0,72,13,0,1980-01-06T03:02:41
315964962,593900,32661,17.81072998046875,0,85,13,0,1980-01-06T03:02:42
315964963,593900,33661,17.722564697265625,0,96,13,0,1980-01-06T03:02:43
315964964,593900,34661,17.45684814453125,0,107,13,0,1980-01-06T03:02:44
315964965,593900,35661,17.501251220703125,0,121,13,0,1980-01-06T03:02:45
315964966,593900,36661,17.501251220703125,0,132,13,0,1980-01-06T03:02:46
315964967,593900,37661,17.766693115234375,0,143,13,0,1980-01-06T03:02:47
315964968,593900,38661,17.854705810546875,0,156,13,0,1980-01-06T03:02:48
315964969,593900,39661,17.5899658203125,0,167,13,0,1980-01-06T03:02:49
315964970,593900,40661,17.545654296875,0,179,13,0,1980-01-06T03:02:50
315964971,593900,41661,17.766693115234375,0,192,13,0,1980-01-06T03:02:51
315964972,593900,42661,17.501251220703125,0,203,13,0,1980-01-06T03:02:52
2,394900,1395,24.29150390625,0,6,13,0,1970-01-01T03:00:02
3,394900,2395,24.29150390625,0,17,13,0,1970-01-01T03:00:03
6,106400,6395,24.40399169921875,0,66,13,0,1970-01-01T03:00:06
315964804,874800,7395,24.36651611328125,0,77,13,0,1980-01-06T03:00:04
315964805,874800,8395,24.29150390625,0,89,13,0,1980-01-06T03:00:05
315964806,874800,9395,24.25396728515625,0,102,13,0,1980-01-06T03:00:06
315964807,874800,10395,24.32904052734375,0,113,13,0,1980-01-06T03:00:07
315964808,874800,11395,23.99017333984375,0,124,13,0,1980-01-06T03:00:08
315964809,874800,12395,24.21636962890625,0,137,13,0,1980-01-06T03:00:09
315964810,874800,13395,24.21636962890625,0,149,13,0,1980-01-06T03:00:10
315964811,874800,14395,24.065704345703125,0,160,13,0,1980-01-06T03:00:11
315964812,874800,15395,24.14111328125,0,173,13,0,1980-01-06T03:00:12
315964813,874800,16395,23.99017333984375,0,184,13,0,1980-01-06T03:00:13
315964814,874800,17395,24.0279541015625,0,195,13,0,1980-01-06T03:00:14
315964815,874800,18395,24.21636962890625,0,209,13,0,1980-01-06T03:00:15
315964816,874800,19395,24.21636962890625,0,220,13,0,1980-01-06T03:00:16
2,394900,1395,24.065704345703125,0,6,13,0,1970-01-01T03:00:02
3,394900,2395,24.103424072265625,0,17,13,0,1970-01-01T03:00:03
6,106300,6395,24.178741455078125,0,66,13,0,1970-01-01T03:00:06
315964804,874700,7395,24.103424072265625,0,77,13,0,1980-01-06T03:00:04
315964805,874700,8395,24.14111328125,0,89,13,0,1980-01-06T03:00:05
315964806,874700,9395,24.065704345703125,0,102,13,0,1980-01-06T03:00:06
315964807,874700,10395,24.178741455078125,0,113,13,0,1980-01-06T03:00:07
315964808,874700,11395,23.686798095703125,0,124,13,0,1980-01-06T03:00:08
315964809,874700,12395,23.800811767578125,0,137,13,0,1980-01-06T03:00:09
315964810,874700,13395,23.8387451171875,0,149,13,0,1980-01-06T03:00:10
315964811,874700,14395,23.610626220703125,0,160,13,0,1980-01-06T03:00:11
315964812,874700,15395,23.876678466796875,0,173,13,0,1980-01-06T03:00:12
315964813,874700,16395,23.64874267578125,0,184,13,0,1980-01-06T03:00:13
315964814,874700,17395,23.64874267578125,0,195,13,0,1980-01-06T03:00:14
315964815,874700,18395,23.800811767578125,0,209,13,0,1980-01-06T03:00:15
315964816,874700,19395,23.762847900390625,0,220,13,0,1980-01-06T03:00:16
2,394900,1395,23.724822998046875,0,6,13,0,1970-01-01T03:00:02
3,394900,2395,23.724822998046875,0,17,13,0,1970-01-01T03:00:03
6,106200,6395,23.876678466796875,0,66,13,0,1970-01-01T03:00:06
